,grafana/grafana,cacti/cacti,netdata/netdata
2014-06-19,1,0,-0.15020775
2014-06-20,8,0,-0.11244161249999998
2014-06-21,6,0,-0.08879986124999999
2014-06-22,9,0,-0.07274853801562506
2014-06-23,0,0,-0.06121356352968765
2014-06-24,2,0,-0.04075023969843757
2014-06-25,2,0,0.0
2014-06-26,1,0,0.0
2014-06-27,4,0,0.0
2014-06-28,0,4,0.0
2014-06-29,0,0,0.0
2014-06-30,10,0,0.0
2014-07-01,2,0,0.0
2014-07-02,4,0,0.0
2014-07-03,5,0,0.0
2014-07-04,1,0,0.0
2014-07-05,0,0,0.0
2014-07-06,0,0,0.0
2014-07-07,1,0,0.0
2014-07-08,1,0,0.0
2014-07-09,0,0,0.0
2014-07-10,0,0,0.0
2014-07-11,0,0,0.0
2014-07-12,0,0,0.0
2014-07-13,5,0,0.0
2014-07-14,5,0,0.0
2014-07-15,3,0,0.0
2014-07-16,5,0,0.0
2014-07-17,2,0,0.0
2014-07-18,1,0,0.0
2014-07-19,3,1,0.0
2014-07-20,4,0,0.0
2014-07-21,2,0,0.0
2014-07-22,1,0,0.0
2014-07-23,5,0,0.0
2014-07-24,0,0,0.0
2014-07-25,4,0,0.0
2014-07-26,0,0,0.0
2014-07-27,0,0,0.0
2014-07-28,6,0,0.0
2014-07-29,5,0,0.0
2014-07-30,6,0,0.0
2014-07-31,17,0,0.0
2014-08-01,4,0,0.0
2014-08-02,0,0,0.0
2014-08-03,4,0,0.0
2014-08-04,3,0,0.0
2014-08-05,5,0,0.0
2014-08-06,10,0,0.0
2014-08-07,16,0,0.0
2014-08-08,15,0,0.0
2014-08-09,7,0,0.0
2014-08-10,11,0,0.0
2014-08-11,25,0,0.0
2014-08-12,13,0,0.0
2014-08-13,14,0,0.0
2014-08-14,9,0,0.0
2014-08-15,12,0,0.0
2014-08-16,9,0,0.0
2014-08-17,3,0,0.0
2014-08-18,6,2,0.0
2014-08-19,5,0,0.0
2014-08-20,11,0,0.0
2014-08-21,14,0,0.0
2014-08-22,10,0,0.0
2014-08-23,2,0,0.0
2014-08-24,3,0,0.0
2014-08-25,8,0,0.0
2014-08-26,13,0,0.0
2014-08-27,6,0,0.0
2014-08-28,3,0,0.0
2014-08-29,7,0,0.0
2014-08-30,0,0,0.0
2014-08-31,0,0,0.0
2014-09-01,3,0,0.0
2014-09-02,5,0,0.0
2014-09-03,11,0,0.0
2014-09-04,10,0,0.0
2014-09-05,10,0,0.0
2014-09-06,5,0,0.0
2014-09-07,1,0,0.0
2014-09-08,2,0,0.0
2014-09-09,14,0,0.0
2014-09-10,5,0,0.0
2014-09-11,10,0,0.0
2014-09-12,2,0,0.0
2014-09-13,7,0,0.0
2014-09-14,0,0,0.0
2014-09-15,2,0,0.0
2014-09-16,9,0,0.0
2014-09-17,15,0,0.0
2014-09-18,11,0,0.0
2014-09-19,8,0,0.0
2014-09-20,13,0,0.0
2014-09-21,6,0,0.0
2014-09-22,9,0,1.0
2014-09-23,7,0,-0.30000000000000004
2014-09-24,19,0,-0.10499999999999993
2014-09-25,2,0,-0.05949999999999997
2014-09-26,0,0,-0.0401625
2014-09-27,1,0,-0.029720249999999997
2014-09-28,0,0,-0.023280862499999996
2014-09-29,8,0,-0.018957273750000003
2014-09-30,19,0,-0.015876716765625045
2014-10-01,18,0,-0.013583413232812524
2014-10-02,15,0,0.0
2014-10-03,3,0,2.0
2014-10-04,1,0,-0.6000000000000001
2014-10-05,6,0,-0.20999999999999985
2014-10-06,7,0,-0.11899999999999994
2014-10-07,10,0,-0.080325
2014-10-08,4,0,0.9405595
2014-10-09,4,0,-0.34656172500000004
2014-10-10,5,0,-0.14291454749999993
2014-10-11,2,0,-0.09125343353125007
2014-10-12,1,0,-0.06732932646562505
2014-10-13,4,0,-0.029720249999999997
2014-10-14,1,0,-0.023280862499999996
2014-10-15,10,0,-0.018957273750000003
2014-10-16,3,0,-0.015876716765625045
2014-10-17,2,0,-0.013583413232812524
2014-10-18,1,0,0.0
2014-10-19,3,0,0.0
2014-10-20,4,0,0.0
2014-10-21,0,0,0.0
2014-10-22,1,0,0.0
2014-10-23,4,0,0.0
2014-10-24,6,0,0.0
2014-10-25,1,0,0.0
2014-10-26,1,0,0.0
2014-10-27,1,0,0.0
2014-10-28,7,4,0.0
2014-10-29,2,1,0.0
2014-10-30,1,0,0.0
2014-10-31,0,0,0.0
2014-11-01,0,0,0.0
2014-11-02,2,0,1.0
2014-11-03,2,3,-0.30000000000000004
2014-11-04,0,10,-0.10499999999999993
2014-11-05,0,1,-0.05949999999999997
2014-11-06,9,0,-0.0401625
2014-11-07,8,0,-0.029720249999999997
2014-11-08,6,1,-0.023280862499999996
2014-11-09,1,1,-0.018957273750000003
2014-11-10,3,6,-0.015876716765625045
2014-11-11,13,0,-0.013583413232812524
2014-11-12,9,1,0.0
2014-11-13,4,0,0.0
2014-11-14,14,0,0.0
2014-11-15,1,0,0.0
2014-11-16,0,0,0.0
2014-11-17,7,5,0.0
2014-11-18,3,0,0.0
2014-11-19,6,0,0.0
2014-11-20,9,0,0.0
2014-11-21,8,2,0.0
2014-11-22,1,1,0.0
2014-11-23,1,3,0.0
2014-11-24,6,0,0.0
2014-11-25,1,0,0.0
2014-11-26,5,0,0.0
2014-11-27,9,0,0.0
2014-11-28,4,0,0.0
2014-11-29,0,0,0.0
2014-11-30,0,0,0.0
2014-12-01,2,0,0.0
2014-12-02,6,0,0.0
2014-12-03,0,5,0.0
2014-12-04,1,3,0.0
2014-12-05,0,0,0.0
2014-12-06,0,1,0.0
2014-12-07,0,6,1.0
2014-12-08,1,2,-0.30000000000000004
2014-12-09,2,1,-0.10499999999999993
2014-12-10,2,0,-0.05949999999999997
2014-12-11,6,2,-0.0401625
2014-12-12,0,11,-0.029720249999999997
2014-12-13,0,0,-0.023280862499999996
2014-12-14,0,0,-0.018957273750000003
2014-12-15,18,1,-0.015876716765625045
2014-12-16,8,2,-0.013583413232812524
2014-12-17,6,5,0.0
2014-12-18,5,6,0.0
2014-12-19,11,3,0.0
2014-12-20,0,1,0.0
2014-12-21,0,1,0.0
2014-12-22,1,3,1.0
2014-12-23,2,4,-0.30000000000000004
2014-12-24,1,16,-0.10499999999999993
2014-12-25,0,6,-0.05949999999999997
2014-12-26,3,2,-0.0401625
2014-12-27,0,3,-0.029720249999999997
2014-12-28,4,6,-0.023280862499999996
2014-12-29,6,4,-0.018957273750000003
2014-12-30,17,13,-0.015876716765625045
2014-12-31,11,2,-0.013583413232812524
2015-01-01,4,4,0.0
2015-01-02,0,3,0.0
2015-01-03,0,11,0.0
2015-01-04,18,5,0.0
2015-01-05,14,7,0.0
2015-01-06,12,1,0.0
2015-01-07,5,1,0.0
2015-01-08,16,2,0.0
2015-01-09,7,0,0.0
2015-01-10,1,0,0.0
2015-01-11,4,0,0.0
2015-01-12,17,13,0.0
2015-01-13,2,5,0.0
2015-01-14,12,6,0.0
2015-01-15,9,3,0.0
2015-01-16,24,0,0.0
2015-01-17,6,5,0.0
2015-01-18,6,2,0.0
2015-01-19,8,3,0.0
2015-01-20,11,0,0.0
2015-01-21,13,0,0.0
2015-01-22,2,0,0.0
2015-01-23,3,5,0.0
2015-01-24,0,2,0.0
2015-01-25,2,4,0.0
2015-01-26,10,1,0.0
2015-01-27,11,1,0.0
2015-01-28,14,0,0.0
2015-01-29,6,0,0.0
2015-01-30,8,0,0.0
2015-01-31,1,0,0.0
2015-02-01,8,3,0.0
2015-02-02,13,0,0.0
2015-02-03,18,0,0.0
2015-02-04,19,0,0.0
2015-02-05,15,2,0.0
2015-02-06,15,4,0.0
2015-02-07,11,1,0.0
2015-02-08,6,0,0.0
2015-02-09,4,1,0.0
2015-02-10,6,2,0.0
2015-02-11,8,0,0.0
2015-02-12,8,0,0.0
2015-02-13,10,0,0.0
2015-02-14,3,0,0.0
2015-02-15,17,0,0.0
2015-02-16,4,0,0.0
2015-02-17,3,0,0.0
2015-02-18,11,1,0.0
2015-02-19,3,0,0.0
2015-02-20,8,0,0.0
2015-02-21,2,0,0.0
2015-02-22,6,0,0.0
2015-02-23,18,0,0.0
2015-02-24,6,0,4.0
2015-02-25,8,0,-1.2000000000000002
2015-02-26,9,1,-0.4199999999999997
2015-02-27,2,0,-0.23799999999999988
2015-02-28,17,1,-0.16065
2015-03-01,3,1,-0.11888099999999999
2015-03-02,6,1,-0.09312344999999998
2015-03-03,26,0,-0.07582909500000001
2015-03-04,8,0,-0.06350686706250018
2015-03-05,16,0,-0.054333652931250094
2015-03-06,4,0,0.0
2015-03-07,22,0,0.0
2015-03-08,0,3,0.0
2015-03-09,3,0,0.0
2015-03-10,19,0,0.0
2015-03-11,12,0,0.0
2015-03-12,13,0,3.0
2015-03-13,8,0,-0.9000000000000001
2015-03-14,4,0,-0.3149999999999998
2015-03-15,0,0,-0.1784999999999999
2015-03-16,0,0,12.8795125
2015-03-17,13,0,-1.9891607500000004
2015-03-18,6,0,-0.034842587499999134
2015-03-19,5,0,14.35962817875
2015-03-20,11,0,-2.698742650296875
2015-03-21,9,0,-1.2064384896984368
2015-03-22,8,0,-0.30941671249999914
2015-03-23,8,3,-0.98354678375
2015-03-24,12,2,-0.5158850904531251
2015-03-25,24,0,1.687768096942187
2015-03-26,14,0,-1.6363447274968752
2015-03-27,9,0,1.1412691590343744
2015-03-28,10,1,0.8021762154781245
2015-03-29,20,11,7.9060931667703125
2015-03-30,16,5,-3.219319146246875
2015-03-31,10,1,-1.2761684044812494
2015-04-01,9,0,-0.7615974512484374
2015-04-02,8,2,3.4713217114703125
2015-04-03,0,3,-1.5927087621984377
2015-04-04,2,9,2.30080425646875
2015-04-05,0,8,-1.367535723746875
2015-04-06,5,4,0.3542927226437498
2015-04-07,9,2,-0.7196317190953126
2015-04-08,5,0,-0.3186109499999999
2015-04-09,5,0,-0.22448984499999997
2015-04-10,11,2,0.8264880454374999
2015-04-11,0,0,-0.44092572418125014
2015-04-12,20,0,-0.17591101279687504
2015-04-13,10,0,-0.11920751344843755
2015-04-14,5,0,-0.05603921676562504
2015-04-15,16,0,-0.04330366323281252
2015-04-16,3,0,-0.023280862499999996
2015-04-17,1,0,-0.018957273750000003
2015-04-18,0,0,-0.015876716765625045
2015-04-19,14,0,-0.013583413232812524
2015-04-20,25,1,0.0
2015-04-21,11,0,0.0
2015-04-22,15,0,0.0
2015-04-23,11,8,0.0
2015-04-24,6,1,0.0
2015-04-25,7,8,0.0
2015-04-26,9,0,0.0
2015-04-27,14,3,0.0
2015-04-28,13,0,0.0
2015-04-29,31,0,0.0
2015-04-30,9,0,0.0
2015-05-01,11,6,0.0
2015-05-02,6,0,0.0
2015-05-03,1,3,0.0
2015-05-04,5,3,0.0
2015-05-05,14,6,1.0
2015-05-06,6,0,-0.30000000000000004
2015-05-07,8,0,-0.10499999999999993
2015-05-08,5,0,0.9405
2015-05-09,7,0,-0.34016250000000003
2015-05-10,2,0,0.86527975
2015-05-11,5,0,-0.3827808625
2015-05-12,4,0,-0.16411977374999992
2015-05-13,10,0,-0.10509696676562501
2015-05-14,5,0,-0.07702677573281252
2015-05-15,5,0,-0.04867752375
2015-05-16,4,6,-0.03915757926562504
2015-05-17,3,0,-0.032540686982812525
2015-05-18,12,8,-0.015876716765625045
2015-05-19,7,5,-0.013583413232812524
2015-05-20,6,2,0.0
2015-05-21,5,0,0.0
2015-05-22,2,0,0.0
2015-05-23,1,0,0.0
2015-05-24,0,0,0.0
2015-05-25,8,6,0.0
2015-05-26,2,1,0.0
2015-05-27,5,5,0.0
2015-05-28,3,5,0.0
2015-05-29,4,3,0.0
2015-05-30,0,4,0.0
2015-05-31,0,1,0.0
2015-06-01,9,2,0.0
2015-06-02,11,0,0.0
2015-06-03,24,0,0.0
2015-06-04,6,0,0.0
2015-06-05,5,0,0.0
2015-06-06,1,0,0.0
2015-06-07,0,0,0.0
2015-06-08,6,3,0.0
2015-06-09,4,0,0.0
2015-06-10,6,1,0.0
2015-06-11,6,0,0.0
2015-06-12,3,0,0.0
2015-06-13,11,0,0.0
2015-06-14,2,0,0.0
2015-06-15,2,4,0.0
2015-06-16,0,1,0.0
2015-06-17,1,5,0.0
2015-06-18,4,0,0.0
2015-06-19,8,0,0.0
2015-06-20,0,0,0.0
2015-06-21,0,0,0.0
2015-06-22,10,0,0.0
2015-06-23,1,0,0.0
2015-06-24,2,0,0.0
2015-06-25,3,0,0.0
2015-06-26,13,0,0.0
2015-06-27,1,0,0.0
2015-06-28,1,0,0.0
2015-06-29,10,0,0.0
2015-06-30,11,0,0.0
2015-07-01,1,2,0.0
2015-07-02,3,1,0.0
2015-07-03,4,2,0.0
2015-07-04,2,0,0.0
2015-07-05,0,0,0.0
2015-07-06,11,3,0.0
2015-07-07,7,0,0.0
2015-07-08,18,1,0.0
2015-07-09,8,0,0.0
2015-07-10,12,0,0.0
2015-07-11,0,0,0.0
2015-07-12,1,8,0.0
2015-07-13,6,0,0.0
2015-07-14,5,0,0.0
2015-07-15,11,0,0.0
2015-07-16,6,0,0.0
2015-07-17,10,1,0.0
2015-07-18,7,0,0.0
2015-07-19,1,7,0.0
2015-07-20,10,4,0.0
2015-07-21,11,0,0.0
2015-07-22,1,0,0.0
2015-07-23,1,0,0.0
2015-07-24,2,0,0.0
2015-07-25,0,0,0.0
2015-07-26,0,3,0.0
2015-07-27,2,4,0.0
2015-07-28,0,4,0.0
2015-07-29,6,0,0.0
2015-07-30,5,6,0.0
2015-07-31,6,1,0.0
2015-08-01,3,0,0.0
2015-08-02,0,15,0.0
2015-08-03,2,6,0.0
2015-08-04,9,0,0.0
2015-08-05,10,1,0.0
2015-08-06,4,0,0.0
2015-08-07,4,8,0.0
2015-08-08,6,4,0.0
2015-08-09,7,13,0.0
2015-08-10,18,3,0.0
2015-08-11,49,3,0.0
2015-08-12,5,0,0.0
2015-08-13,5,5,0.0
2015-08-14,5,0,0.0
2015-08-15,4,0,0.0
2015-08-16,5,0,0.0
2015-08-17,14,0,0.0
2015-08-18,16,0,0.0
2015-08-19,4,0,0.0
2015-08-20,7,0,0.0
2015-08-21,13,0,0.0
2015-08-22,5,5,0.0
2015-08-23,2,2,0.0
2015-08-24,6,0,0.0
2015-08-25,9,0,0.0
2015-08-26,4,1,0.0
2015-08-27,2,0,0.0
2015-08-28,3,0,0.0
2015-08-29,0,0,0.0
2015-08-30,3,0,0.0
2015-08-31,20,0,0.0
2015-09-01,10,0,0.0
2015-09-02,11,0,0.0
2015-09-03,13,0,0.0
2015-09-04,11,0,0.0
2015-09-05,10,0,0.0
2015-09-06,5,0,0.0
2015-09-07,6,0,0.0
2015-09-08,18,7,0.0
2015-09-09,14,0,0.0
2015-09-10,16,0,0.0
2015-09-11,10,0,0.0
2015-09-12,2,0,1.0
2015-09-13,2,0,3.7
2015-09-14,5,0,1.6949999999999998
2015-09-15,11,0,-1.3794999999999997
2015-09-16,9,0,0.4068375000000004
2015-09-17,10,0,-0.6688702499999999
2015-09-18,19,0,-0.3676493624999999
2015-09-19,9,3,-0.2607414737499999
2015-09-20,0,0,-0.20171089926562502
2015-09-21,12,0,13.836317648454687
2015-09-22,9,0,-4.3252446657281265
2015-09-23,19,0,-0.5297075134484364
2015-09-24,6,0,-1.1488767167656246
2015-09-25,7,0,-0.6808584132328124
2015-09-26,1,0,-0.47558349999999994
2015-09-27,2,0,0.633905425
2015-09-28,11,0,-0.5951220825000001
2015-09-29,15,0,2.6494451027812493
2015-09-30,15,0,-1.1686250590093754
2015-10-01,13,0,-0.3710392167656248
2015-10-02,7,0,-0.22180366323281242
2015-10-03,1,0,10.8562316375
2015-10-04,1,0,-2.4081180237500006
2015-10-05,1,0,-1.5407193042656242
2015-10-06,7,0,-0.829955234482812
2015-10-07,3,0,-0.548917650296875
2015-10-08,11,0,-0.4078354896984375
2015-10-09,3,0,-0.28580973749999994
2015-10-10,6,0,-0.23181087375000003
2015-10-11,1,0,0.8063988418281245
2015-10-12,0,0,1.5347057376734372
2015-10-13,4,1,1.2814165867671874
2015-10-14,15,1,-0.8694999999999999
2015-10-15,1,0,0.6308375000000002
2015-10-16,7,0,-0.52904525
2015-10-17,2,0,0.7319536375000001
2015-10-18,0,0,2.51554050125
2015-10-19,1,0,-1.1455154892656252
2015-10-20,1,0,0.5125283557359377
2015-10-21,5,0,0.3991363775031249
2015-10-22,17,0,-0.6013318502156251
2015-10-23,11,0,-0.2928183292656249
2015-10-24,3,0,0.7979542255171875
2015-10-25,1,0,3.557368711984375
2015-10-26,22,0,-1.4192146760296878
2015-10-27,10,0,1.4375116240515626
2015-10-28,15,0,-0.912996490515625
2015-10-29,17,0,-0.42983037999843743
2015-10-30,15,0,-0.27474527573281243
2015-10-31,7,0,-0.19240572374999998
2015-11-01,2,0,-0.15114631176562504
2015-11-02,12,0,-0.1236520052953127
2015-11-03,4,3,-0.0922482004312501
2015-11-04,6,0,0.96824656646875
2015-11-05,7,4,-0.3271668264656251
2015-11-06,4,3,-0.10499999999999993
2015-11-07,5,9,-0.05949999999999997
2015-11-08,5,9,-0.0401625
2015-11-09,16,9,-0.029720249999999997
2015-11-10,9,5,-0.023280862499999996
2015-11-11,13,0,-0.018957273750000003
2015-11-12,15,0,-0.015876716765625045
2015-11-13,12,0,-0.013583413232812524
2015-11-14,0,12,0.0
2015-11-15,0,1,12.0
2015-11-16,11,0,2.3999999999999995
2015-11-17,3,0,9.940000000000001
2015-11-18,4,0,3.7560000000000002
2015-11-19,11,0,1.0960500000000009
2015-11-20,19,2,6.883882000000001
2015-11-21,14,5,-0.4453043499999998
2015-11-22,3,8,-0.1269982099999991
2015-11-23,3,5,-1.4948727061875
2015-11-24,8,0,-0.6518425806375001
2015-11-25,6,0,-1.1739336861000007
2015-11-26,5,0,0.3724407970828121
2015-11-27,8,1,-0.5656513434390629
2015-11-28,0,1,0.8466803174312494
2015-11-29,3,2,7.725205050610937
2015-11-30,16,0,-1.2954454557265627
2015-12-01,11,2,2.0891145035375005
2015-12-02,6,0,4.820015491253125
2015-12-03,23,0,-1.1641419532312502
2015-12-04,24,0,1.968336904485938
2015-12-05,3,0,-1.3370763532312497
2015-12-06,3,0,2.4984674644859375
2015-12-07,13,1,3.8675379751437498
2015-12-08,13,0,0.10761021487343747
2015-12-09,20,0,-1.1969798347781246
2015-12-10,15,0,2.541121082209375
2015-12-11,35,1,-1.069303283660938
2015-12-12,0,0,0.718936582721875
2015-12-13,0,0,1.641952110303125
2015-12-14,21,0,1.3794532397046875
