,angular/angular,emberjs/ember.js,facebook/react
2023-11-11,-8.287299660762498,0,3
2023-11-12,-4.325515165423436,0,2
2023-11-13,17.123767572585937,0,6
2023-11-14,0.890348261671873,0,12
2023-11-15,-0.4759942359046869,1,7
2023-11-16,1.9317609205015618,0,10
2023-11-17,5.992988698245311,3,4
2023-11-18,-5.9503006972734385,2,0
2023-11-19,-2.6542418058624992,0,0
2023-11-20,17.297367762500002,0,0
2023-11-21,-1.9776642240625018,2,3
2023-11-22,-4.513191145546875,0,1
2023-11-23,-2.2618014234390618,0,2
2023-11-24,-1.4617550080062502,0,0
2023-11-25,-1.035225027051563,0,0
2023-11-26,-0.7403551830609377,0,0
2023-11-27,4.52340748625,1,3
2023-11-28,15.103556012703123,0,8
2023-11-29,10.037531564748438,0,6
2023-11-30,30.049582933835936,0,3
2023-12-01,2.0076874999999994,2,5
2023-12-02,-10.468363749999998,1,0
2023-12-03,-4.145748562499998,0,0
2023-12-04,2.2959024687500005,0,9
2023-12-05,26.578599712421877,0,5
2023-12-06,3.0324464563203115,0,6
2023-12-07,-2.711020921957811,0,3
2023-12-08,21.101715237946873,2,6
2023-12-09,-12.230753620364066,0,0
2023-12-10,-5.256242310474997,0,0
2023-12-11,12.755731653234376,9,12
2023-12-12,6.821676112423437,29,6
2023-12-13,17.26682915711875,0,2
2023-12-14,-1.3658016279515621,0,4
2023-12-15,2.053708119148439,2,10
2023-12-16,-7.114930962067188,0,7
2023-12-17,-3.8179753705187496,0,1
2023-12-18,14.631120295,0,2
2023-12-19,15.09972163675,0,2
2023-12-20,-6.828551615193751,3,8
2023-12-21,-3.2309670669,0,0
2023-12-22,-3.5946877359765628,0,0
2023-12-23,-2.0719205499843754,0,0
2023-12-24,-1.424941794828125,2,0
2023-12-25,-1.00393837875,0,0
2023-12-26,-0.8162472950156258,1,0
2023-12-27,-0.6836393400515639,0,0
2023-12-28,-0.38437978891875063,0,0
2023-12-29,-0.07250367322968766,0,0
2023-12-30,-0.027166826465625047,0,0
2023-12-31,0.0,0,0
2024-01-01,0.0,0,0
2024-01-02,0.0,4,3
2024-01-03,18.0,2,1
2024-01-04,11.6,2,0
2024-01-05,-4.989999999999999,0,0
2024-01-06,-3.455999999999998,0,0
2024-01-07,-1.9444249999999994,0,0
2024-01-08,2.6632730000000002,0,1
2024-01-09,10.795375225,0,4
2024-01-10,34.88355391,3,4
2024-01-11,-13.257616280531252,0,4
2024-01-12,-2.986470170706248,0,9
2024-01-13,-4.288664958489062,0,0
2024-01-14,-2.4876535264656248,0,1
2024-01-15,-1.7859528075,1,4
2024-01-16,1.6086063241874997,0,3
2024-01-17,18.968536466615625,0,3
2024-01-18,1.484547096098435,0,7
2024-01-19,4.300414932671876,0,12
2024-01-20,-5.376201063529686,0,2
2024-01-21,-2.5588234896984368,0,0
2024-01-22,2.3495696625000004,7,6
2024-01-23,13.58512281625,0,10
2024-01-24,13.827536838453124,0,6
2024-01-25,27.304414619473437,0,14
2024-01-26,10.369635133720312,0,21
2024-01-27,-13.512498886751562,0,4
2024-01-28,-6.274731582328123,0,1
2024-01-29,7.023922105000001,0,13
2024-01-30,10.7935680029375,0,10
2024-01-31,17.47637610381875,0,6
2024-02-01,11.961147635462499,0,23
2024-02-02,-7.700449411968751,3,22
2024-02-03,-7.462606045521874,0,1
2024-02-04,-4.098144068320312,0,4
2024-02-05,21.36156882625,0,20
2024-02-06,31.783681536828123,0,25
2024-02-07,7.560447201923438,1,8
2024-02-08,-1.1480915433640622,0,9
2024-02-09,-3.652396315178123,0,15
2024-02-10,-7.658334001415625,1,1
2024-02-11,-4.317588016164061,0,2
2024-02-12,8.9386115675,0,5
2024-02-13,-0.9845308761250013,0,9
2024-02-14,5.2973851625218735,0,16
2024-02-15,4.413628258829686,1,7
2024-02-16,-5.494550151790627,0,11
2024-02-17,-2.4901768893859373,0,3
2024-02-18,-1.5196804926296874,0,3
2024-02-19,-1.0427190975,0,6
2024-02-20,8.184681905062499,1,19
2024-02-21,19.635234094878125,0,9
2024-02-22,-6.261256971320314,0,10
2024-02-23,10.154898700015625,0,8
2024-02-24,-6.275796632328126,0,3
2024-02-25,-2.7802197499999988,0,1
2024-02-26,1.1935814875000006,0,8
2024-02-27,18.772209198749998,0,11
2024-02-28,4.343447027859375,0,4
2024-02-29,-3.8347618272046873,0,7
2024-03-01,-3.1395612703859372,0,5
2024-03-02,-2.511014111184375,0,0
2024-03-03,-0.649585622759375,0,2
2024-03-04,5.61759956625,4,2
2024-03-05,4.940573500953125,0,7
2024-03-06,26.104288585723438,1,17
2024-03-07,5.147412537173436,0,6
2024-03-08,-5.966446132840623,0,7
2024-03-09,-2.9742495689640602,0,1
2024-03-10,-3.505143724482812,0,0
2024-03-11,22.742467966984375,0,12
2024-03-12,2.8101840044078124,1,5
2024-03-13,-1.5577953892546867,0,10
2024-03-14,-1.5650682763312496,0,11
2024-03-15,23.686974088515626,0,4
2024-03-16,23.295164440478125,0,1
2024-03-17,-13.630143235729687,0,0
2024-03-18,3.3445594797843787,0,12
2024-03-19,-0.13552137914062534,1,12
2024-03-20,-1.1441650245078128,0,9
2024-03-21,-4.8666055043875,1,11
2024-03-22,12.159794413540626,0,25
2024-03-23,-6.542549892368752,0,1
2024-03-24,-3.1557640893000007,0,1
2024-03-25,-1.8713527916812502,0,10
2024-03-26,-1.023893309639063,8,21
2024-03-27,-0.7875612684375005,8,12
2024-03-28,-0.5236804139578128,3,22
2024-03-29,-0.35227617241406267,3,13
2024-03-30,-0.23815075148437567,0,3
2024-03-31,-0.20375119849218784,0,0
2024-04-01,0.0,1,13
2024-04-02,0.0,0,28
2024-04-03,0.0,0,20
2024-04-04,0.0,2,6
2024-04-05,0.0,1,6
2024-04-06,0.0,0,1
2024-04-07,0.0,1,0
2024-04-08,0.0,0,20
2024-04-09,0.0,0,15
2024-04-10,0.0,1,26
2024-04-11,0.0,2,9
2024-04-12,0.0,0,7
2024-04-13,0.0,0,0
2024-04-14,0.0,0,0
2024-04-15,0.0,4,7
2024-04-16,0.0,0,8
2024-04-17,0.0,0,7
2024-04-18,0.0,0,20
2024-04-19,0.0,2,10
2024-04-20,0.0,0,5
2024-04-21,0.0,0,3
2024-04-22,0.0,6,6
2024-04-23,0.0,3,18
2024-04-24,0.0,1,9
2024-04-25,0.0,33,12
2024-04-26,0.0,0,4
2024-04-27,0.0,0,2
2024-04-28,0.0,0,0
2024-04-29,0.0,0,3
2024-04-30,0.0,4,3
2024-05-01,0.0,0,8
2024-05-02,0.0,1,8
2024-05-03,0.0,3,15
2024-05-04,0.0,0,0
2024-05-05,0.0,0,0
2024-05-06,0.0,1,8
2024-05-07,0.0,0,15
2024-05-08,0.0,2,10
2024-05-09,0.0,6,5
2024-05-10,0.0,5,4
2024-05-11,0.0,0,9
2024-05-12,0.0,0,0
2024-05-13,0.0,3,4
2024-05-14,0.0,2,7
2024-05-15,0.0,0,14
2024-05-16,0.0,0,10
2024-05-17,0.0,0,18
2024-05-18,0.0,0,1
2024-05-19,0.0,0,2
2024-05-20,0.0,0,9
2024-05-21,0.0,1,9
2024-05-22,0.0,3,3
2024-05-23,0.0,0,9
2024-05-24,0.0,1,3
2024-05-25,0.0,0,2
2024-05-26,0.0,0,1
2024-05-27,0.0,0,0
2024-05-28,0.0,0,10
2024-05-29,0.0,0,16
2024-05-30,0.0,0,7
2024-05-31,0.0,0,15
2024-06-01,0.0,0,0
2024-06-02,0.0,0,0
2024-06-03,0.0,3,12
2024-06-04,0.0,3,4
2024-06-05,0.0,3,5
2024-06-06,0.0,0,9
2024-06-07,0.0,0,8
2024-06-08,0.0,0,2
2024-06-09,0.0,0,0
2024-06-10,0.0,1,15
2024-06-11,0.0,1,15
2024-06-12,0.0,0,8
2024-06-13,0.0,0,4
2024-06-14,0.0,1,10
2024-06-15,0.0,0,1
2024-06-16,0.0,0,0
2024-06-17,0.0,1,6
2024-06-18,0.0,0,2
2024-06-19,0.0,0,2
2024-06-20,0.0,0,6
2024-06-21,0.0,0,15
2024-06-22,0.0,0,6
2024-06-23,0.0,0,0
2024-06-24,0.0,0,4
2024-06-25,0.0,0,13
2024-06-26,0.0,0,10
2024-06-27,0.0,0,5
2024-06-28,0.0,0,5
2024-06-29,0.0,0,0
2024-06-30,0.0,0,1
2024-07-01,0.0,0,10
2024-07-02,0.0,0,4
2024-07-03,0.0,0,4
2024-07-04,0.0,0,4
2024-07-05,0.0,11,0
2024-07-06,0.0,0,1
2024-07-07,0.0,0,0
2024-07-08,0.0,4,6
2024-07-09,0.0,0,5
2024-07-10,0.0,0,9
2024-07-11,0.0,2,9
2024-07-12,0.0,2,11
2024-07-13,0.0,4,3
2024-07-14,0.0,0,0
2024-07-15,0.0,0,7
2024-07-16,0.0,0,15
2024-07-17,0.0,0,6
2024-07-18,0.0,0,16
2024-07-19,0.0,0,1
2024-07-20,0.0,0,1
2024-07-21,0.0,0,0
2024-07-22,0.0,0,9
2024-07-23,0.0,0,9
2024-07-24,0.0,0,13
2024-07-25,0.0,3,21
2024-07-26,0.0,0,10
2024-07-27,0.0,0,0
2024-07-28,0.0,0,0
2024-07-29,0.0,0,27
2024-07-30,0.0,0,18
2024-07-31,0.0,0,5
2024-08-01,0.0,0,4
2024-08-02,0.0,0,11
2024-08-03,0.0,0,1
2024-08-04,0.0,0,0
2024-08-05,0.0,2,3
2024-08-06,0.0,2,13
2024-08-07,0.0,3,2
2024-08-08,0.0,0,10
2024-08-09,0.0,0,8
2024-08-10,0.0,0,0
2024-08-11,0.0,0,0
2024-08-12,0.0,0,8
2024-08-13,0.0,0,6
2024-08-14,0.0,0,10
2024-08-15,0.0,0,8
2024-08-16,0.0,0,13
2024-08-17,0.0,0,2
2024-08-18,0.0,0,1
2024-08-19,0.0,3,5
2024-08-20,0.0,0,7
2024-08-21,0.0,5,6
2024-08-22,0.0,6,14
2024-08-23,0.0,1,6
2024-08-24,0.0,0,0
2024-08-25,0.0,0,0
2024-08-26,0.0,11,2
2024-08-27,0.0,5,8
2024-08-28,0.0,1,9
2024-08-29,0.0,0,7
2024-08-30,0.0,0,5
2024-08-31,0.0,0,0
2024-09-01,0.0,0,0
2024-09-02,0.0,0,0
2024-09-03,0.0,0,4
2024-09-04,0.0,0,5
2024-09-05,0.0,0,3
2024-09-06,0.0,0,6
2024-09-07,0.0,0,4
2024-09-08,0.0,0,1
2024-09-09,0.0,0,9
2024-09-10,0.0,0,8
2024-09-11,0.0,1,3
2024-09-12,0.0,11,8
2024-09-13,0.0,4,6
2024-09-14,0.0,0,3
2024-09-15,0.0,0,0
2024-09-16,0.0,1,12
2024-09-17,0.0,0,5
2024-09-18,0.0,0,10
2024-09-19,0.0,0,7
2024-09-20,0.0,5,2
2024-09-21,0.0,0,0
2024-09-22,0.0,0,0
2024-09-23,0.0,4,5
2024-09-24,0.0,2,3
2024-09-25,0.0,0,5
2024-09-26,0.0,0,14
2024-09-27,0.0,0,1
2024-09-28,0.0,0,0
2024-09-29,0.0,0,0
2024-09-30,0.0,3,9
2024-10-01,0.0,0,6
2024-10-02,0.0,0,2
2024-10-03,0.0,0,2
2024-10-04,0.0,0,0
2024-10-05,0.0,0,0
2024-10-06,0.0,2,0
2024-10-07,0.0,0,10
2024-10-08,0.0,0,1
2024-10-09,0.0,0,8
2024-10-10,0.0,0,15
2024-10-11,0.0,0,2
2024-10-12,0.0,0,1
2024-10-13,0.0,0,1
2024-10-14,0.0,0,5
2024-10-15,0.0,0,5
2024-10-16,0.0,0,4
2024-10-17,0.0,0,4
2024-10-18,0.0,4,11
2024-10-19,0.0,0,0
2024-10-20,0.0,0,7
2024-10-21,0.0,1,2
2024-10-22,0.0,1,3
2024-10-23,0.0,2,4
2024-10-24,0.0,0,1
2024-10-25,0.0,0,2
2024-10-26,0.0,0,0
2024-10-27,0.0,0,0
2024-10-28,0.0,0,3
2024-10-29,0.0,6,0
2024-10-30,0.0,0,3
2024-10-31,0.0,0,2
2024-11-01,0.0,0,2
2024-11-02,0.0,0,0
2024-11-03,0.0,0,0
2024-11-04,0.0,0,0
2024-11-05,0.0,0,0
2024-11-06,0.0,0,0
2024-11-07,0.0,0,0
2024-11-08,0.0,0,0
2024-11-09,0.0,0,0
2024-11-10,0.0,0,0
2024-11-11,0.0,0,0
2024-11-12,0.0,0,0
2024-11-13,0.0,0,0
2024-11-14,0.0,0,0
2024-11-15,0.0,0,0
2024-11-16,0.0,0,0
2024-11-17,0.0,0,0
2024-11-18,0.0,0,0
2024-11-19,0.0,0,0
2024-11-20,0.0,0,0
2024-11-21,0.0,0,0
2024-11-22,0.0,0,0
2024-11-23,0.0,0,0
2024-11-24,0.0,0,0
2024-11-25,0.0,0,0
2024-11-26,0.0,0,0
2024-11-27,0.0,0,0
2024-11-28,0.0,0,0
2024-11-29,0.0,0,0
2024-11-30,0.0,0,0
2024-12-01,0.0,0,0
2024-12-02,0.0,0,0
2024-12-03,0.0,0,0
2024-12-04,0.0,0,0
2024-12-05,0.0,0,0
2024-12-06,0.0,0,0
2024-12-07,0.0,0,0
2024-12-08,0.0,0,0
2024-12-09,0.0,0,0
2024-12-10,0.0,0,0
2024-12-11,0.0,0,0
2024-12-12,0.0,0,0
2024-12-13,0.0,0,0
2024-12-14,0.0,0,0
2024-12-15,0.0,0,0
2024-12-16,0.0,0,0
2024-12-17,0.0,0,0
