,jquery/jquery,angular/angular,facebook/react
2023-04-28,0,1.8747397451328123,3
2023-04-29,0,-4.624611706464062,2
2023-04-30,0,-2.4282818007328117,0
2023-05-01,0,32.32056589875,6
2023-05-02,0,1.5147313914531235,11
2023-05-03,0,-0.5061418905484363,12
2023-05-04,0,6.572595545887501,8
2023-05-05,0,-7.32432082856875,2
2023-05-06,0,-3.5662384967562497,0
2023-05-07,0,-2.367796467629687,1
2023-05-08,0,20.29292698,9
2023-05-09,0,13.041136921218747,4
2023-05-10,0,1.2674572296312494,3
2023-05-11,0,-2.364042664901561,8
2023-05-12,0,0.8968603761843754,6
2023-05-13,0,-4.653342372026563,0
2023-05-14,0,-2.5055917249999995,0
2023-05-15,0,10.209306615000001,5
2023-05-16,0,4.006943744906248,2
2023-05-17,0,2.9044980330499994,15
2023-05-18,0,-3.7533671060609377,9
2023-05-19,0,6.500005228110938,1
2023-05-20,0,-4.1622828667578124,2
2023-05-21,0,-1.9541530793968742,0
2023-05-22,2,9.7495604525,3
2023-05-23,0,13.7614342850625,5
2023-05-24,0,2.6966872878156245,4
2023-05-25,0,0.9777505105296882,10
2023-05-26,0,-4.957946986378125,4
2023-05-27,0,-2.536321614123437,0
2023-05-28,0,-1.7314297065953124,0
2023-05-29,0,-1.20592553625,0
2023-05-30,0,20.043274813078124,2
2023-05-31,3,-0.08773722234218972,13
2023-06-01,0,13.159030477903126,6
2023-06-02,0,-5.631471149687499,5
2023-06-03,0,-3.844996392629686,2
2023-06-04,0,-2.186262749999999,3
2023-06-05,0,-1.5388648624999999,13
2023-06-06,0,7.82364171375,7
2023-06-07,0,4.355392006671874,3
2023-06-08,0,3.870818652251562,10
2023-06-09,0,-2.1942793419109385,1
2023-06-10,0,-2.553717371721875,1
2023-06-11,0,-1.3019490764656245,0
2023-06-12,2,18.1124102375,1
2023-06-13,1,8.625050636249998,5
2023-06-14,0,16.964763959109376,4
2023-06-15,0,-6.352984368220312,13
2023-06-16,0,-3.649183087487498,13
2023-06-17,0,-3.7555429893937498,0
2023-06-18,0,0.672793036034375,0
2023-06-19,0,5.39766286125,0
2023-06-20,0,10.941036575203125,13
2023-06-21,0,4.377725877092186,3
2023-06-22,0,5.8213292791328115,10
2023-06-23,1,-0.4853840821499995,6
2023-06-24,0,-4.710629173962499,0
2023-06-25,0,-2.501876797715624,0
2023-06-26,0,15.285625972203125,1
2023-06-27,3,0.5941694324265621,7
2023-06-28,0,-1.8980399185968757,5
2023-06-29,0,-2.392067542914062,2
2023-06-30,0,15.832055710751563,3
2023-07-01,0,-6.728143009387501,0
2023-07-02,0,-2.755304391896874,1
2023-07-03,0,-1.6855629412499995,5
2023-07-04,0,-1.2250929387656257,1
2023-07-05,0,5.042827773932812,5
2023-07-06,0,-1.3807268416765632,21
2023-07-07,0,-1.3278578839640622,1
2023-07-08,0,-0.7613643150140632,7
2023-07-09,0,-0.5449764381906254,0
2023-07-10,5,7.781516,0
2023-07-11,0,16.430594575,6
2023-07-12,0,-6.677024505,5
2023-07-13,0,12.414782425656252,8
2023-07-14,0,8.9508228038375,10
2023-07-15,0,-7.089432913232812,0
2023-07-16,0,-3.2184316499999985,0
2023-07-17,0,16.9110679225,2
2023-07-18,0,2.7645568146249984,1
2023-07-19,0,5.799658388090625,1
2023-07-20,0,-1.672156895173437,1
2023-07-21,0,2.359402642265626,2
2023-07-22,0,-4.747211699976563,0
2023-07-23,0,-2.457740085992187,0
2023-07-24,0,3.4330476737500004,1
2023-07-25,0,1.2996605439531237,10
2023-07-26,0,3.3062146334203115,3
2023-07-27,0,7.898392860234374,7
2023-07-28,0,10.256102041128123,4
2023-07-29,0,-6.500305333523437,0
2023-07-30,0,-2.8008442051296862,0
2023-07-31,0,-1.7005188187499996,0
2023-08-01,0,27.775741896171876,4
2023-08-02,0,-6.647060813226563,4
2023-08-03,0,0.34766309772500215,2
2023-08-04,0,3.91899652993125,7
2023-08-05,0,-4.655780797045313,0
2023-08-06,0,-2.323625948492187,0
2023-08-07,0,5.5588817375,7
2023-08-08,0,2.8104952237499994,1
2023-08-09,0,0.593537080046874,4
2023-08-10,0,5.030917597201562,14
2023-08-11,1,2.270070486473437,9
2023-08-12,0,-3.5219475502890627,1
2023-08-13,0,-0.7166048433624992,0
2023-08-14,0,17.63043290875,14
2023-08-15,0,8.398258890140625,6
2023-08-16,0,-5.185241688223437,16
2023-08-17,0,6.217986788540626,14
2023-08-18,0,1.8096012204437493,6
2023-08-19,0,-4.66333071895625,0
2023-08-20,0,-2.3989228906468743,0
2023-08-21,0,9.397156644484376,4
2023-08-22,0,2.4754981369703106,11
2023-08-23,0,2.7699994745921863,6
2023-08-24,0,-1.0775434070234375,2
2023-08-25,1,-1.8119224103718752,2
2023-08-26,0,-1.8865313996875002,2
2023-08-27,0,-1.1238526301296874,0
2023-08-28,0,28.24047470125,2
2023-08-29,0,29.700365911828122,14
2023-08-30,0,-3.237818316670312,7
2023-08-31,0,8.29312640626094,5
2023-09-01,0,2.69311618332344,3
2023-09-02,0,-8.988851706464061,0
2023-09-03,0,-4.765768175732811,0
2023-09-04,0,-3.3107825762499994,0
2023-09-05,0,20.463794187546874,13
2023-09-06,0,1.0539830023890584,3
2023-09-07,0,4.220844142732812,14
2023-09-08,0,-0.4137264193250001,4
2023-09-09,0,-4.924636256143749,0
2023-09-10,0,-2.546275122026562,0
2023-09-11,0,1.3685501625000003,9
2023-09-12,1,14.86327632875,3
2023-09-13,0,0.5958517893906237,5
2023-09-14,0,4.117099141739063,12
2023-09-15,0,4.008790840750001,13
2023-09-16,0,-5.078101096154687,0
2023-09-17,0,-2.418224816896874,0
2023-09-18,1,19.44234926625,7
2023-09-19,3,13.538185408453124,1
2023-09-20,6,2.5746346465359373,5
2023-09-21,2,-7.776698268567187,6
2023-09-22,0,17.238497692729688,5
2023-09-23,0,-8.74667891998594,2
2023-09-24,0,-3.922224081595311,0
2023-09-25,0,2.506856138750001,4
2023-09-26,0,10.645703349171875,1
2023-09-27,0,9.80472473503281,10
2023-09-28,0,-7.532170391576563,4
2023-09-29,0,19.725083792456253,3
2023-09-30,0,-8.896287302078127,0
2023-10-01,0,-3.8753394903890612,0
2023-10-02,0,4.7352575562500006,9
2023-10-03,0,1.2589832836718742,12
2023-10-04,0,28.487926769117188,13
2023-10-05,0,8.478844908990624,10
2023-10-06,0,4.408010592025001,3
2023-10-07,0,-9.278018735609376,0
2023-10-08,0,-4.674185791854686,0
2023-10-09,0,25.10409677125,9
2023-10-10,0,38.45224651389062,7
2023-10-11,0,-4.332521236457815,3
2023-10-12,0,-3.6153304151640597,6
2023-10-13,0,-1.3516126650124995,2
2023-10-14,0,-7.547448516140625,0
2023-10-15,0,-4.2898450984921865,1
2023-10-16,1,13.045167822500002,5
2023-10-17,0,-0.11144967068750233,5
2023-10-18,0,24.330056439215625,4
2023-10-19,0,-0.9476003636421897,4
2023-10-20,0,-8.007399839382812,4
2023-10-21,0,-3.9459259532203115,3
2023-10-22,0,-2.5485778558625,0
2023-10-23,0,17.2003225825,6
2023-10-24,0,20.887922990499998,2
2023-10-25,0,12.451720670915623,6
2023-10-26,0,-6.050415406848437,1
2023-10-27,0,7.668766218593751,4
2023-10-28,0,-8.396652295560937,0
2023-10-29,0,-4.170403387499999,0
2023-10-30,0,-2.8588133512499994,8
2023-10-31,0,34.828039016453125,11
2023-11-01,1,-7.843096415860941,7
2023-11-02,0,15.39066664710625,18
2023-11-03,0,-1.0321213244312517,6
2023-11-04,0,-2.113163730881249,0
2023-11-05,0,-5.2582129484921865,0
2023-11-06,1,18.0459318375,6
2023-11-07,0,-7.43063144125,13
2023-11-08,0,12.832301385921875,19
2023-11-09,0,27.18834109155781,15
2023-11-10,0,-5.892137111257814,15
2023-11-11,0,-8.287299660762498,3
2023-11-12,0,-4.325515165423436,2
2023-11-13,2,17.123767572585937,6
2023-11-14,0,0.890348261671873,12
2023-11-15,0,-0.4759942359046869,7
2023-11-16,0,1.9317609205015618,10
2023-11-17,0,5.992988698245311,4
2023-11-18,0,-5.9503006972734385,0
2023-11-19,0,-2.6542418058624992,0
2023-11-20,1,17.297367762500002,0
2023-11-21,0,-1.9776642240625018,3
2023-11-22,0,-4.513191145546875,1
2023-11-23,0,-2.2618014234390618,2
2023-11-24,0,-1.4617550080062502,0
2023-11-25,0,-1.035225027051563,0
2023-11-26,0,-0.7403551830609377,0
2023-11-27,0,4.52340748625,3
2023-11-28,0,15.103556012703123,8
2023-11-29,0,10.037531564748438,6
2023-11-30,0,30.049582933835936,3
2023-12-01,0,2.0076874999999994,5
2023-12-02,0,-10.468363749999998,0
2023-12-03,0,-4.145748562499998,0
2023-12-04,0,2.2959024687500005,9
2023-12-05,0,26.578599712421877,5
2023-12-06,0,3.0324464563203115,6
2023-12-07,0,-2.711020921957811,3
2023-12-08,0,21.101715237946873,6
2023-12-09,0,-12.230753620364066,0
2023-12-10,0,-5.256242310474997,0
2023-12-11,0,12.755731653234376,12
2023-12-12,0,6.821676112423437,6
2023-12-13,0,17.26682915711875,2
2023-12-14,0,-1.3658016279515621,4
2023-12-15,0,2.053708119148439,10
2023-12-16,0,-7.114930962067188,7
2023-12-17,0,-3.8179753705187496,1
2023-12-18,0,14.631120295,2
2023-12-19,0,15.09972163675,2
2023-12-20,0,-6.828551615193751,8
2023-12-21,0,-3.2309670669,0
2023-12-22,0,-3.5946877359765628,0
2023-12-23,0,-2.0719205499843754,0
2023-12-24,0,-1.424941794828125,0
2023-12-25,0,-1.00393837875,0
2023-12-26,0,-0.8162472950156258,0
2023-12-27,0,-0.6836393400515639,0
2023-12-28,0,-0.38437978891875063,0
2023-12-29,0,-0.07250367322968766,0
2023-12-30,0,-0.027166826465625047,0
2023-12-31,0,0.0,0
2024-01-01,0,0.0,0
2024-01-02,0,0.0,3
2024-01-03,0,18.0,1
2024-01-04,1,11.6,0
2024-01-05,0,-4.989999999999999,0
2024-01-06,0,-3.455999999999998,0
2024-01-07,0,-1.9444249999999994,0
2024-01-08,1,2.6632730000000002,1
2024-01-09,0,10.795375225,4
2024-01-10,0,34.88355391,4
2024-01-11,0,-13.257616280531252,4
2024-01-12,2,-2.986470170706248,9
2024-01-13,0,-4.288664958489062,0
2024-01-14,0,-2.4876535264656248,1
2024-01-15,0,-1.7859528075,4
2024-01-16,0,1.6086063241874997,3
2024-01-17,0,18.968536466615625,3
2024-01-18,0,1.484547096098435,7
2024-01-19,0,4.300414932671876,12
2024-01-20,0,-5.376201063529686,2
2024-01-21,0,-2.5588234896984368,0
2024-01-22,0,2.3495696625000004,6
2024-01-23,2,13.58512281625,10
2024-01-24,0,13.827536838453124,6
2024-01-25,0,27.304414619473437,14
2024-01-26,0,10.369635133720312,21
2024-01-27,0,-13.512498886751562,4
2024-01-28,0,-6.274731582328123,1
2024-01-29,0,7.023922105000001,13
2024-01-30,0,10.7935680029375,10
2024-01-31,2,17.47637610381875,6
2024-02-01,0,11.961147635462499,23
2024-02-02,0,-7.700449411968751,22
2024-02-03,0,-7.462606045521874,1
2024-02-04,0,-4.098144068320312,4
2024-02-05,3,21.36156882625,20
2024-02-06,1,31.783681536828123,25
2024-02-07,0,7.560447201923438,8
2024-02-08,1,-1.1480915433640622,9
2024-02-09,1,-3.652396315178123,15
2024-02-10,0,-7.658334001415625,1
2024-02-11,0,-4.317588016164061,2
2024-02-12,0,8.9386115675,5
2024-02-13,0,-0.9845308761250013,9
2024-02-14,0,5.2973851625218735,16
2024-02-15,0,4.413628258829686,7
2024-02-16,0,-5.494550151790627,11
2024-02-17,0,-2.4901768893859373,3
2024-02-18,0,-1.5196804926296874,3
2024-02-19,0,-1.0427190975,6
2024-02-20,0,8.184681905062499,19
2024-02-21,0,19.635234094878125,9
2024-02-22,0,-6.261256971320314,10
2024-02-23,0,10.154898700015625,8
2024-02-24,0,-6.275796632328126,3
2024-02-25,0,-2.7802197499999988,1
2024-02-26,2,1.1935814875000006,8
2024-02-27,0,18.772209198749998,11
2024-02-28,0,4.343447027859375,4
2024-02-29,1,-3.8347618272046873,7
2024-03-01,0,-3.1395612703859372,5
2024-03-02,0,-2.511014111184375,0
2024-03-03,0,-0.649585622759375,2
2024-03-04,0,5.61759956625,2
2024-03-05,2,4.940573500953125,7
2024-03-06,0,26.104288585723438,17
2024-03-07,0,5.147412537173436,6
2024-03-08,1,-5.966446132840623,7
2024-03-09,2,-2.9742495689640602,1
2024-03-10,0,-3.505143724482812,0
2024-03-11,6,22.742467966984375,12
2024-03-12,0,2.8101840044078124,5
2024-03-13,0,-1.5577953892546867,10
2024-03-14,2,-1.5650682763312496,11
2024-03-15,1,23.686974088515626,4
2024-03-16,0,23.295164440478125,1
2024-03-17,0,-13.630143235729687,0
2024-03-18,0,3.3445594797843787,12
2024-03-19,1,-0.13552137914062534,12
2024-03-20,0,-1.1441650245078128,9
2024-03-21,0,-4.8666055043875,11
2024-03-22,0,12.159794413540626,25
2024-03-23,0,-6.542549892368752,1
2024-03-24,0,-3.1557640893000007,1
2024-03-25,0,-1.8713527916812502,10
2024-03-26,0,-1.023893309639063,21
2024-03-27,1,-0.7875612684375005,12
2024-03-28,0,-0.5236804139578128,22
2024-03-29,0,-0.35227617241406267,13
2024-03-30,0,-0.23815075148437567,3
2024-03-31,0,-0.20375119849218784,0
2024-04-01,1,0.0,13
2024-04-02,0,0.0,28
2024-04-03,0,0.0,20
2024-04-04,0,0.0,6
2024-04-05,0,0.0,6
2024-04-06,0,0.0,1
2024-04-07,0,0.0,0
2024-04-08,0,0.0,20
2024-04-09,0,0.0,15
2024-04-10,0,0.0,26
2024-04-11,0,0.0,9
2024-04-12,0,0.0,7
2024-04-13,0,0.0,0
2024-04-14,0,0.0,0
2024-04-15,0,0.0,7
2024-04-16,0,0.0,8
2024-04-17,0,0.0,7
2024-04-18,0,0.0,20
2024-04-19,1,0.0,10
2024-04-20,0,0.0,5
2024-04-21,0,0.0,3
2024-04-22,0,0.0,6
2024-04-23,0,0.0,18
2024-04-24,2,0.0,9
2024-04-25,1,0.0,12
2024-04-26,0,0.0,4
2024-04-27,0,0.0,2
2024-04-28,0,0.0,0
2024-04-29,0,0.0,3
2024-04-30,0,0.0,3
2024-05-01,0,0.0,8
2024-05-02,0,0.0,8
2024-05-03,0,0.0,15
2024-05-04,0,0.0,0
2024-05-05,0,0.0,0
2024-05-06,0,0.0,8
2024-05-07,0,0.0,15
2024-05-08,0,0.0,10
2024-05-09,0,0.0,5
2024-05-10,0,0.0,4
2024-05-11,0,0.0,9
2024-05-12,0,0.0,0
2024-05-13,0,0.0,4
2024-05-14,0,0.0,7
2024-05-15,0,0.0,14
2024-05-16,0,0.0,10
2024-05-17,0,0.0,18
2024-05-18,0,0.0,1
2024-05-19,0,0.0,2
2024-05-20,1,0.0,9
2024-05-21,0,0.0,9
2024-05-22,0,0.0,3
2024-05-23,0,0.0,9
2024-05-24,0,0.0,3
2024-05-25,0,0.0,2
2024-05-26,0,0.0,1
2024-05-27,0,0.0,0
2024-05-28,0,0.0,10
2024-05-29,2,0.0,16
2024-05-30,0,0.0,7
2024-05-31,0,0.0,15
2024-06-01,0,0.0,0
2024-06-02,0,0.0,0
2024-06-03,1,0.0,12
2024-06-04,0,0.0,4
2024-06-05,1,0.0,5
2024-06-06,1,0.0,9
2024-06-07,0,0.0,8
2024-06-08,0,0.0,2
2024-06-09,0,0.0,0
2024-06-10,1,0.0,15
2024-06-11,0,0.0,15
2024-06-12,0,0.0,8
2024-06-13,0,0.0,4
2024-06-14,0,0.0,10
2024-06-15,1,0.0,1
2024-06-16,0,0.0,0
2024-06-17,0,0.0,6
2024-06-18,0,0.0,2
2024-06-19,0,0.0,2
2024-06-20,0,0.0,6
2024-06-21,0,0.0,15
2024-06-22,0,0.0,6
2024-06-23,0,0.0,0
2024-06-24,0,0.0,4
2024-06-25,0,0.0,13
2024-06-26,0,0.0,10
2024-06-27,0,0.0,5
2024-06-28,0,0.0,5
2024-06-29,0,0.0,0
2024-06-30,0,0.0,1
2024-07-01,0,0.0,10
2024-07-02,0,0.0,4
2024-07-03,0,0.0,4
2024-07-04,0,0.0,4
2024-07-05,0,0.0,0
2024-07-06,0,0.0,1
2024-07-07,0,0.0,0
2024-07-08,0,0.0,6
2024-07-09,0,0.0,5
2024-07-10,0,0.0,9
2024-07-11,3,0.0,9
2024-07-12,1,0.0,11
2024-07-13,0,0.0,3
2024-07-14,0,0.0,0
2024-07-15,0,0.0,7
2024-07-16,0,0.0,15
2024-07-17,3,0.0,6
2024-07-18,0,0.0,16
2024-07-19,0,0.0,1
2024-07-20,0,0.0,1
2024-07-21,0,0.0,0
2024-07-22,0,0.0,9
2024-07-23,0,0.0,9
2024-07-24,0,0.0,13
2024-07-25,0,0.0,21
2024-07-26,0,0.0,10
2024-07-27,0,0.0,0
2024-07-28,0,0.0,0
2024-07-29,3,0.0,27
2024-07-30,0,0.0,18
2024-07-31,0,0.0,5
2024-08-01,0,0.0,4
2024-08-02,0,0.0,11
2024-08-03,0,0.0,1
2024-08-04,0,0.0,0
2024-08-05,0,0.0,3
2024-08-06,0,0.0,13
2024-08-07,0,0.0,2
2024-08-08,0,0.0,10
2024-08-09,2,0.0,8
2024-08-10,0,0.0,0
2024-08-11,0,0.0,0
2024-08-12,1,0.0,8
2024-08-13,0,0.0,6
2024-08-14,0,0.0,10
2024-08-15,0,0.0,8
2024-08-16,0,0.0,13
2024-08-17,0,0.0,2
2024-08-18,0,0.0,1
2024-08-19,0,0.0,5
2024-08-20,0,0.0,7
2024-08-21,0,0.0,6
2024-08-22,0,0.0,14
2024-08-23,0,0.0,6
2024-08-24,0,0.0,0
2024-08-25,1,0.0,0
2024-08-26,0,0.0,2
2024-08-27,0,0.0,8
2024-08-28,0,0.0,9
2024-08-29,0,0.0,7
2024-08-30,0,0.0,5
2024-08-31,0,0.0,0
2024-09-01,0,0.0,0
2024-09-02,0,0.0,0
2024-09-03,0,0.0,4
2024-09-04,0,0.0,5
2024-09-05,0,0.0,3
2024-09-06,1,0.0,6
2024-09-07,0,0.0,4
2024-09-08,0,0.0,1
2024-09-09,1,0.0,9
2024-09-10,1,0.0,8
2024-09-11,0,0.0,3
2024-09-12,0,0.0,8
2024-09-13,0,0.0,6
2024-09-14,0,0.0,3
2024-09-15,0,0.0,0
2024-09-16,0,0.0,12
2024-09-17,0,0.0,5
2024-09-18,0,0.0,10
2024-09-19,0,0.0,7
2024-09-20,0,0.0,2
2024-09-21,0,0.0,0
2024-09-22,0,0.0,0
2024-09-23,0,0.0,5
2024-09-24,0,0.0,3
2024-09-25,0,0.0,5
2024-09-26,0,0.0,14
2024-09-27,0,0.0,1
2024-09-28,0,0.0,0
2024-09-29,0,0.0,0
2024-09-30,1,0.0,9
2024-10-01,0,0.0,6
2024-10-02,0,0.0,2
2024-10-03,0,0.0,2
2024-10-04,0,0.0,0
2024-10-05,0,0.0,0
2024-10-06,0,0.0,0
2024-10-07,0,0.0,10
2024-10-08,0,0.0,1
2024-10-09,1,0.0,8
2024-10-10,0,0.0,15
2024-10-11,0,0.0,2
2024-10-12,0,0.0,1
2024-10-13,1,0.0,1
2024-10-14,2,0.0,5
2024-10-15,0,0.0,5
2024-10-16,0,0.0,4
2024-10-17,0,0.0,4
2024-10-18,0,0.0,11
2024-10-19,0,0.0,0
2024-10-20,0,0.0,7
2024-10-21,1,0.0,2
2024-10-22,0,0.0,3
2024-10-23,0,0.0,4
2024-10-24,0,0.0,1
2024-10-25,0,0.0,2
2024-10-26,0,0.0,0
2024-10-27,0,0.0,0
2024-10-28,0,0.0,3
2024-10-29,0,0.0,0
2024-10-30,0,0.0,3
2024-10-31,0,0.0,2
2024-11-01,0,0.0,2
2024-11-02,0,0.0,0
2024-11-03,0,0.0,0
2024-11-04,0,0.0,0
2024-11-05,0,0.0,0
2024-11-06,0,0.0,0
2024-11-07,0,0.0,0
2024-11-08,0,0.0,0
2024-11-09,0,0.0,0
2024-11-10,0,0.0,0
2024-11-11,0,0.0,0
2024-11-12,0,0.0,0
2024-11-13,0,0.0,0
2024-11-14,0,0.0,0
2024-11-15,0,0.0,0
2024-11-16,0,0.0,0
2024-11-17,0,0.0,0
2024-11-18,0,0.0,0
2024-11-19,0,0.0,0
2024-11-20,0,0.0,0
2024-11-21,0,0.0,0
2024-11-22,0,0.0,0
2024-11-23,0,0.0,0
2024-11-24,0,0.0,0
2024-11-25,0,0.0,0
2024-11-26,0,0.0,0
2024-11-27,0,0.0,0
2024-11-28,0,0.0,0
2024-11-29,0,0.0,0
2024-11-30,0,0.0,0
2024-12-01,0,0.0,0
2024-12-02,0,0.0,0
2024-12-03,0,0.0,0
2024-12-04,0,0.0,0
2024-12-05,0,0.0,0
2024-12-06,0,0.0,0
2024-12-07,0,0.0,0
2024-12-08,0,0.0,0
2024-12-09,0,0.0,0
2024-12-10,0,0.0,0
2024-12-11,0,0.0,0
2024-12-12,0,0.0,0
2024-12-13,0,0.0,0
2024-12-14,0,0.0,0
2024-12-15,0,0.0,0
2024-12-16,0,0.0,0
2024-12-17,0,0.0,0
