,parcel-bundler/parcel,rollup/rollup,webpack/webpack
2022-04-01,0,0,9.575052402428126
2022-04-02,0,0,1.7458126239687495
2022-04-03,0,0,-0.9422558175718753
2022-04-04,0,0,7.43883173375
2022-04-05,1,0,1.7895266828593752
2022-04-06,3,0,0.014931302176563022
2022-04-07,1,0,2.3348422325000002
2022-04-08,1,0,0.23464037396875081
2022-04-09,0,0,-0.6001834239781242
2022-04-10,0,0,-0.41750231440624924
2022-04-11,5,0,0.7399635848921882
2022-04-12,1,0,0.7079976446250005
2022-04-13,2,0,1.6924077569156253
2022-04-14,0,0,1.6452920281265624
2022-04-15,2,3,0.6126400121671874
2022-04-16,1,0,0.6814558793765625
2022-04-17,1,0,-0.2810026150359374
2022-04-18,0,0,1.8286857912500003
2022-04-19,1,0,4.6716179657343755
2022-04-20,3,0,-0.6932578330515626
2022-04-21,10,0,1.6389983664328125
2022-04-22,1,0,-0.44401503985312496
2022-04-23,0,2,-0.2630057143374995
2022-04-24,0,0,-0.18187494055156214
2022-04-25,1,0,0.8622786924640629
2022-04-26,2,1,1.7931613927187502
2022-04-27,0,0,-0.33596329514999995
2022-04-28,0,1,-0.18268165517968743
2022-04-29,1,0,-0.09679912603124992
2022-04-30,1,10,-0.07423945507187475
2022-05-01,2,0,0.9546044875000002
2022-05-02,0,0,-0.13741772124999999
2022-05-03,3,0,-0.07675570551562494
2022-05-04,2,0,-0.05603547856718745
2022-05-05,1,4,0.9625397949281251
2022-05-06,2,0,-0.11611675000000003
2022-05-07,1,3,-0.05816201249999999
2022-05-08,2,0,-0.03959369624999999
2022-05-09,1,0,2.969769186984375
2022-05-10,1,0,6.6754843974640625
2022-05-11,0,0,1.1518379874999993
2022-05-12,1,0,-0.6115936962500004
2022-05-13,1,5,1.638944186984375
2022-05-14,0,0,-0.458386602535937
2022-05-15,0,0,-0.28362828749999947
2022-05-16,0,0,0.7853513237500005
2022-05-17,4,0,-0.27400983779687454
2022-05-18,0,0,-0.19159564121718714
2022-05-19,0,9,-0.13275261878281225
2022-05-20,1,0,-0.059647597571874815
2022-05-21,1,0,-0.035253376031249894
2022-05-22,1,0,-0.02995971757187492
2022-05-23,4,0,-0.011093696249999967
2022-05-24,2,0,3.9904316869843752
2022-05-25,5,0,-0.40839885253593783
2022-05-26,0,0,-0.18000000000000013
2022-05-27,2,4,2.886
2022-05-28,0,3,-0.38264999999999993
2022-05-29,1,3,-0.1994669999999999
2022-05-30,0,0,0.8618519500000001
2022-05-31,0,4,-0.20636228499999973
2022-06-01,0,4,0.8683764979375002
2022-06-02,0,0,9.79841855235625
2022-06-03,0,0,-1.0989435887500008
2022-06-04,0,0,2.4766783109531247
2022-06-05,0,1,-0.6440210701078128
2022-06-06,0,0,-0.3688354462499992
2022-06-07,3,3,-0.26939782551562447
2022-06-08,0,0,-0.21310017378593685
2022-06-09,0,0,0.8311444744843755
2022-06-10,0,2,0.7564319798078127
2022-06-11,0,0,-0.2622696141093748
2022-06-12,1,0,-0.10220493904687497
2022-06-13,7,0,-0.07435905760781238
2022-06-14,1,0,-0.036779249999999875
2022-06-15,0,0,-0.02927876249999991
2022-06-16,2,0,-0.024255708749999928
2022-06-17,3,0,-0.02066200926562494
2022-06-18,0,0,-0.017967165551562456
2022-06-19,0,0,-0.008398852535937478
2022-06-20,0,5,0.0
2022-06-21,1,0,0.0
2022-06-22,1,0,0.0
2022-06-23,0,0,0.0
2022-06-24,1,0,0.0
2022-06-25,0,0,0.0
2022-06-26,0,0,0.0
2022-06-27,0,0,0.0
2022-06-28,0,0,2.0
2022-06-29,0,0,3.8
2022-06-30,1,0,0.5099999999999996
2022-07-01,0,0,6.662999999999999
2022-07-02,1,1,-0.9003250000000006
2022-07-03,0,0,-0.45838349999999983
2022-07-04,0,0,-0.3109535249999998
2022-07-05,0,0,0.7644103075000008
2022-07-06,0,0,-0.2894906735312495
2022-07-07,0,0,-0.2032987408843746
2022-07-08,0,7,2.8506804030906254
2022-07-09,0,0,0.6039604563546875
2022-07-10,0,0,1.6900912822484375
2022-07-11,0,0,-0.3436620125000002
2022-07-12,1,0,-0.19158119624999984
2022-07-13,0,0,-0.13558106301562478
2022-07-14,0,0,-0.10532664003593716
2022-07-15,0,5,-0.07867660124999976
2022-07-16,0,0,-0.06612266029687482
2022-07-17,0,0,-0.05695226312343735
2022-07-18,0,0,-0.02753547856718743
2022-07-19,0,0,0.983202294928125
2022-07-20,1,2,0.8999999999999999
2022-07-21,0,0,0.8549999999999999
2022-07-22,0,0,-0.17350000000000015
2022-07-23,0,0,-0.09416249999999998
2022-07-24,0,0,-0.0652792499999999
2022-07-25,0,0,10.950058737500001
2022-07-26,1,5,0.8596275412499992
2022-07-27,2,4,-0.7288240217656254
2022-07-28,0,0,-0.4325608618015627
2022-07-29,0,2,0.6977453344484383
2022-07-30,0,0,-0.3270081025359368
2022-07-31,8,0,-0.2220156374999995
2022-08-01,1,0,0.8231453162500004
2022-08-02,2,0,0.7518986643281254
2022-08-03,5,0,-0.2726407539265623
2022-08-04,0,0,-0.10345971757187497
2022-08-05,0,0,-0.06025619624999991
2022-08-06,0,0,0.9536524369843752
2022-08-07,0,0,-0.13767761503593748
2022-08-08,0,0,-0.06925570874999996
2022-08-09,1,0,-0.04916200926562496
2022-08-10,0,0,-0.03862966555156238
2022-08-11,0,3,-0.024515602535937424
2022-08-12,2,0,-0.01316201249999996
2022-08-13,0,0,-0.011093696249999967
2022-08-14,0,4,-0.009568313015624975
2022-08-15,0,0,-0.008398852535937478
2022-08-16,0,0,0.0
2022-08-17,0,0,0.0
2022-08-18,0,0,0.0
2022-08-19,0,3,1.0
2022-08-20,0,0,-0.10000000000000009
2022-08-21,0,0,-0.04500000000000003
2022-08-22,0,0,-0.028500000000000022
2022-08-23,0,1,-0.020662499999999924
2022-08-24,1,0,0.9838832500000001
2022-08-25,0,0,-0.11316201250000005
2022-08-26,0,0,-0.05609369625
2022-08-27,0,0,-0.038068313015624994
2022-08-28,0,0,-0.029061352535937404
2022-08-29,0,0,0.9838832500000001
2022-08-30,0,0,-0.11316201250000005
2022-08-31,0,3,2.94390630375
2022-09-01,0,0,-0.33806831301562523
2022-09-02,0,0,-0.1640613525359375
2022-09-03,2,0,-0.10161675
2022-09-04,0,0,-0.07514951249999974
2022-09-05,0,0,-0.05944394624999981
2022-09-06,1,1,-0.04905435051562486
2022-09-07,2,0,-0.04167994128593738
2022-09-08,1,0,-0.028704939046874926
2022-09-09,1,0,-0.025196557607812434
2022-09-10,0,0,0.0
2022-09-11,0,0,0.0
2022-09-12,2,0,0.0
2022-09-13,0,0,0.0
2022-09-14,0,0,0.0
2022-09-15,0,0,0.0
2022-09-16,0,0,1.0
2022-09-17,0,0,-0.10000000000000009
2022-09-18,0,0,-0.04500000000000003
2022-09-19,0,0,-0.028500000000000022
2022-09-20,0,0,-0.020662499999999924
2022-09-21,0,1,-0.016116749999999947
2022-09-22,0,5,-0.01316201249999996
2022-09-23,0,0,-0.011093696249999967
2022-09-24,1,0,-0.009568313015624975
2022-09-25,0,0,-0.008398852535937478
2022-09-26,0,0,0.0
2022-09-27,0,0,0.0
2022-09-28,0,0,0.0
2022-09-29,0,0,0.0
2022-09-30,0,0,0.0
2022-10-01,0,0,0.0
2022-10-02,0,0,0.0
2022-10-03,0,0,0.0
2022-10-04,0,0,0.0
2022-10-05,0,0,0.0
2022-10-06,0,0,3.0
2022-10-07,0,0,-0.30000000000000027
2022-10-08,0,0,-0.1350000000000001
2022-10-09,0,0,-0.08550000000000006
2022-10-10,0,0,-0.06198749999999977
2022-10-11,1,37,-0.048350249999999845
2022-10-12,0,8,-0.03948603749999988
2022-10-13,0,2,-0.0332810887499999
2022-10-14,1,1,-0.028704939046874926
2022-10-15,0,2,-0.025196557607812434
2022-10-16,1,5,0.0
2022-10-17,1,0,0.0
2022-10-18,1,4,0.0
2022-10-19,1,2,0.0
2022-10-20,0,0,0.0
2022-10-21,0,0,1.0
2022-10-22,0,0,-0.10000000000000009
2022-10-23,1,0,-0.04500000000000003
2022-10-24,4,0,-0.028500000000000022
2022-10-25,2,1,-0.020662499999999924
2022-10-26,0,0,3.98388325
2022-10-27,1,0,-0.41316201250000034
2022-10-28,0,0,-0.1910936962500001
2022-10-29,1,0,-0.12356831301562507
2022-10-30,1,0,-0.09104885253593717
2022-10-31,2,2,-0.06446699999999979
2022-11-01,1,2,-0.05264804999999984
2022-11-02,1,1,-0.04437478499999987
2022-11-03,3,0,-0.0382732520624999
2022-11-04,2,0,-0.033595410143749914
2022-11-05,1,0,0.0
2022-11-06,0,0,0.0
2022-11-07,0,0,1.0
2022-11-08,2,1,-0.10000000000000009
2022-11-09,2,0,18.955
2022-11-10,0,0,4.071499999999999
2022-11-11,0,2,-1.4756625000000012
2022-11-12,0,3,-0.8276167500000005
2022-11-13,0,0,-0.5767495124999986
2022-11-14,0,0,-0.4412869462499985
2022-11-15,0,0,0.6436529494843761
2022-11-16,0,0,-0.3981511562859367
2022-11-17,1,0,-0.2933601247968744
2022-11-18,0,1,0.754511923723438
2022-11-19,0,0,0.8289443847843752
2022-11-20,0,0,0.8388832499999999
2022-11-21,0,0,-0.1866620125000001
2022-11-22,0,2,5.89474380375
2022-11-23,0,0,-0.6748475630156254
2022-11-24,0,0,-0.3283401150359375
2022-11-25,0,0,-0.21137245875
2022-11-26,0,0,-0.15779902176562444
2022-11-27,6,3,-0.1257613618015621
2022-11-28,0,0,-0.09693924055156222
2022-11-29,0,0,-0.07496103003593728
2022-11-30,0,0,-0.05740987809374985
2022-12-01,0,2,-0.05039311521562487
2022-12-02,0,0,0.0
2022-12-03,0,0,0.0
2022-12-04,0,0,0.0
2022-12-05,0,2,2.0
2022-12-06,1,0,-0.20000000000000018
2022-12-07,0,0,-0.09000000000000007
2022-12-08,2,3,-0.057000000000000044
2022-12-09,0,1,-0.04132499999999985
2022-12-10,0,2,-0.032233499999999894
2022-12-11,0,2,-0.02632402499999992
2022-12-12,0,0,-0.022187392499999934
2022-12-13,2,2,-0.01913662603124995
2022-12-14,5,0,1.983202294928125
2022-12-15,0,0,-0.20000000000000018
2022-12-16,1,0,-0.09000000000000007
2022-12-17,0,5,-0.057000000000000044
2022-12-18,0,1,-0.04132499999999985
2022-12-19,0,0,-0.032233499999999894
2022-12-20,1,1,0.973675975
2022-12-21,2,2,-0.12218739250000002
2022-12-22,1,2,2.93586337396875
2022-12-23,0,3,-0.34529770507187524
2022-12-24,0,0,-0.1556625
2022-12-25,0,0,-0.10161675
2022-12-26,0,0,-0.07514951249999974
2022-12-27,0,2,-0.05944394624999981
2022-12-28,1,3,-0.04905435051562486
2022-12-29,0,0,-0.04167994128593738
2022-12-30,0,0,-0.028704939046874926
2022-12-31,1,0,-0.025196557607812434
2023-01-01,0,0,2.0
2023-01-02,0,7,0.7999999999999998
2023-01-03,4,0,-0.19000000000000017
2023-01-04,2,0,-0.10200000000000008
2023-01-05,0,2,3.930175
2023-01-06,2,0,-0.4528960000000002
2023-01-07,1,0,-0.222440775
2023-01-08,1,1,-0.149349405
2023-01-09,1,1,0.8871196777187504
2023-01-10,0,0,-0.1908330180874998
2023-01-11,1,0,-0.10604690253593735
2023-01-12,0,3,-0.07287478499999989
2023-01-13,0,0,0.9410642479375002
2023-01-14,0,0,-0.14971216014374994
2023-01-15,0,0,-0.05816201249999999
2023-01-16,0,0,0.96040630375
2023-01-17,2,0,-0.130230813015625
2023-01-18,2,0,-0.06951560253593746
2023-01-19,0,1,0.9583379875
2023-01-20,0,11,-0.13175619624999999
2023-01-21,0,3,-0.07068506301562495
2023-01-22,0,0,-0.05006086503593746
2023-01-23,0,0,-0.03175619624999989
2023-01-24,0,0,-0.025685063015624923
2023-01-25,0,0,4.978439134964063
2023-01-26,0,9,6.488906303749999
2023-01-27,0,0,0.0654316869843743
2023-01-28,0,4,-0.5658988525359379
2023-01-29,0,0,-0.3478124999999998
2023-01-30,0,0,-0.25372124999999923
2023-01-31,1,0,0.8007101875000007
2023-02-01,1,6,-0.2637193187499996
2023-02-02,0,0,-0.18365945132812464
2023-02-03,0,5,-0.1485661500390622
2023-02-04,0,0,-0.08902278076718725
2023-02-05,0,4,-0.024515602535937424
2023-02-06,1,2,0.9868379875000001
2023-02-07,1,2,1.88890630375
2023-02-08,0,3,-0.2545683130156252
2023-02-09,0,1,3.8731011474640624
2023-02-10,0,2,4.5223375
2023-02-11,0,0,-0.7374417500000003
2023-02-12,0,0,-0.38439551250000015
2023-02-13,0,1,-0.2625677212499997
2023-02-14,0,3,-0.19953520551562431
2023-02-15,0,1,-0.160767278567187
2023-02-16,1,3,0.8730174474281254
2023-02-17,0,1,-0.19374173331249983
2023-02-18,0,6,-0.12643697522187483
2023-02-19,3,0,-0.07049426267968742
2023-02-20,1,3,-0.020662499999999924
2023-02-21,1,0,0.9838832500000001
2023-02-22,1,0,-0.11316201250000005
2023-02-23,0,0,-0.05609369625
2023-02-24,0,0,1.961931686984375
2023-02-25,0,5,-0.22906135253593757
2023-02-26,0,0,-0.10611675000000001
2023-02-27,1,1,-0.07016201250000001
2023-02-28,1,0,-0.05241869624999981
2023-03-01,0,4,0.9581981869843751
2023-03-02,2,1,-0.13472287753593748
2023-03-03,2,0,3.9328126075
2023-03-04,0,0,-0.4476366260312503
2023-03-05,0,0,0.782539794928125
2023-03-06,0,0,1.76988325
2023-03-07,0,0,0.6591879875000002
2023-03-08,0,0,5.70593930375
2023-03-09,0,8,0.21512113698437463
2023-03-10,0,3,3.491284612464063
2023-03-11,0,0,4.2796687354375
2023-03-12,0,0,4.08039511860625
2023-03-13,1,0,0.9987192819843749
2023-03-14,0,0,3.216132000182813
2023-03-15,3,0,6.0936302919125005
2023-03-16,0,0,2.7495532731203127
2023-03-17,1,0,-1.1210550257312497
2023-03-18,0,0,0.33766585165156304
2023-03-19,0,0,-0.586333981471874
2023-03-20,0,4,6.594861479742189
2023-03-21,0,0,5.0093932387890625
2023-03-22,0,0,3.878962619115625
2023-03-23,0,2,0.8694348637468747
2023-03-24,1,3,-0.8508647323140622
2023-03-25,2,0,5.486018643606251
2023-03-26,4,0,1.0412845994843754
2023-03-27,1,0,2.243064448714063
2023-03-28,1,0,1.2074160688906252
2023-03-29,0,0,3.2860306479046884
2023-03-30,2,0,-0.8339475727937498
2023-03-31,0,0,8.528676036289063
2023-04-01,0,1,-0.21335915757187518
2023-04-02,0,0,-0.7389668080937497
2023-04-03,1,0,4.504898145003125
2023-04-04,2,0,0.16519941338125066
2023-04-05,0,0,11.420578781360938
2023-04-06,0,0,26.422854180365626
2023-04-07,0,0,35.381586811106246
2023-04-08,0,0,2.2995452366093705
2023-04-09,0,0,0.2319652016609366
2023-04-10,0,0,-1.7204803462859362
2023-04-11,1,3,28.01801408867188
2023-04-12,1,0,18.49392346930469
2023-04-13,0,0,12.162755408776563
2023-04-14,0,0,14.418221251381249
2023-04-15,0,0,5.293778551384376
2023-04-16,0,2,-2.75987855052656
2023-04-17,1,4,1.6751341064000034
2023-04-18,0,9,15.924726851840628
2023-04-19,0,0,13.704299280745314
2023-04-20,0,0,2.283462150812501
2023-04-21,1,3,5.324997966657813
2023-04-22,1,0,1.560430584592189
2023-04-23,0,2,6.10863292541094
2023-04-24,0,0,5.019192401625001
2023-04-25,0,0,30.093886650401565
2023-04-26,0,1,15.572026044325
2023-04-27,0,0,-0.3549659444125002
2023-04-28,4,1,13.172840508795312
2023-04-29,1,4,-1.4006277543406234
2023-04-30,0,3,4.7506662701500035
2023-05-01,0,1,11.740032811981251
2023-05-02,0,3,15.080525458603127
2023-05-03,1,3,3.431807040748438
2023-05-04,0,0,35.1990324735375
2023-05-05,2,3,14.559834282218748
2023-05-06,0,1,0.19193060160624942
2023-05-07,0,0,-2.3331813153562493
2023-05-08,1,0,4.731003881318754
2023-05-09,1,3,9.602244530029692
2023-05-10,3,0,0.16322658146562752
2023-05-11,0,1,1.956295505743752
2023-05-12,5,0,-1.7478260998453106
2023-05-13,1,2,-1.2054204004281224
2023-05-14,0,0,0.3115651004531267
2023-05-15,0,0,-0.5181628494453112
2023-05-16,2,2,24.64254556385469
2023-05-17,1,2,10.211959137310936
2023-05-18,1,0,-1.6195284544781265
2023-05-19,1,0,11.522913440329686
2023-05-20,0,2,2.7211800773562507
2023-05-21,0,6,9.203875053750002
2023-05-22,3,6,4.735701124484375
2023-05-23,2,0,26.920923328714064
2023-05-24,2,0,25.762081860859375
2023-05-25,0,0,12.671069508648436
2023-05-26,3,0,1.3727967402671863
2023-05-27,3,0,-2.310067290489061
2023-05-28,0,0,-2.341452144295308
2023-05-29,0,0,2.321972557898442
2023-05-30,0,0,3.281480364745316
2023-05-31,0,0,25.296636842295314
2023-06-01,0,0,-1.8643914715109378
2023-06-02,1,0,1.8559305996406255
2023-06-03,1,0,8.353037580009374
2023-06-04,0,2,-1.9880807282312485
2023-06-05,0,0,11.840939049964064
2023-06-06,2,0,5.851000429187501
2023-06-07,0,2,6.936617201028126
2023-06-08,5,0,4.833158343398438
2023-06-09,0,1,-2.023513054501562
2023-06-10,0,2,1.8876743303656265
2023-06-11,0,2,0.8852187972000016
2023-06-12,0,2,35.041809073390624
2023-06-13,0,0,12.780086998296873
2023-06-14,0,0,22.18330355915781
2023-06-15,0,0,0.28836323882187287
2023-06-16,0,0,2.887362598567189
2023-06-17,0,0,0.38413741849843985
2023-06-18,0,1,0.9515654684531292
2023-06-19,0,0,6.204191538860941
2023-06-20,0,0,2.8828791151156272
2023-06-21,0,0,23.07654582244063
2023-06-22,0,0,-1.5893349377671884
2023-06-23,0,0,0.9465898039875005
2023-06-24,1,3,-1.506917767023437
2023-06-25,2,0,-0.006821493012497459
2023-06-26,0,2,-0.8382048791546856
2023-06-27,0,0,0.3745171445171892
2023-06-28,0,0,1.4044509333843762
2023-06-29,0,0,-0.6085380180703117
2023-06-30,0,2,0.602994221820313
2023-07-01,0,0,-0.2363271566187499
2023-07-02,0,0,0.8612679961421877
2023-07-03,1,0,0.8165361744843751
2023-07-04,0,0,-0.21147907378593742
2023-07-05,0,3,-0.12137245551562492
2023-07-06,0,2,0.9101400089328127
2023-07-07,0,0,-0.1646706513218749
2023-07-08,0,0,-0.08384707551562492
2023-07-09,0,0,-0.06115456128593742
2023-07-10,0,0,-0.041324509265624865
