,libbitcoin/libbitcoin-system,bitcoin/bitcoin,bitcoinj/bitcoinj
2023-11-02,0,11,-0.16210155519999953
2023-11-03,0,21,0.0
2023-11-04,0,1,0.0
2023-11-05,0,6,0.0
2023-11-06,0,7,0.0
2023-11-07,0,16,0.0
2023-11-08,0,17,0.0
2023-11-09,0,15,0.0
2023-11-10,0,18,2.0
2023-11-11,0,1,-0.3999999999999999
2023-11-12,0,0,-0.16000000000000014
2023-11-13,0,25,-0.09600000000000007
2023-11-14,0,11,-0.06720000000000002
2023-11-15,0,6,-0.05107200000000003
2023-11-16,0,20,1.9591424
2023-11-17,0,17,-0.4338534399999999
2023-11-18,0,0,-0.18877542400000002
2023-11-19,0,1,2.8790612992
2023-11-20,0,6,-0.6671999999999999
2023-11-21,0,4,0.7089279999999998
2023-11-22,0,23,-0.3848576000000001
2023-11-23,0,10,-0.2146534400000001
2023-11-24,0,6,-0.15338342399999996
2023-11-25,0,4,-0.11982510079999997
2023-11-26,0,2,-0.07631616000000005
2023-11-27,0,2,-0.06359193599999982
2023-11-28,0,21,-0.054334771199999896
2023-11-29,0,13,-0.01438771199999994
2023-11-30,0,14,-0.012469350399999964
2023-12-01,0,7,0.0
2023-12-02,0,1,0.0
2023-12-03,0,1,0.0
2023-12-04,0,20,0.0
2023-12-05,0,14,1.0
2023-12-06,0,11,-0.19999999999999996
2023-12-07,0,15,-0.08000000000000007
2023-12-08,0,22,0.952
2023-12-09,0,6,-0.23359999999999997
2023-12-10,0,1,-0.10553600000000009
2023-12-11,0,20,-0.06842880000000004
2023-12-12,0,14,-0.050526720000000025
2023-12-13,0,10,-0.03992371199999995
2023-12-14,0,12,-0.03289815039999998
2023-12-15,0,13,-0.01692672000000001
2023-12-16,0,0,-0.01438771199999994
2023-12-17,0,1,-0.012469350399999964
2023-12-18,0,6,4.0
2023-12-19,0,3,1.2000000000000002
2023-12-20,0,4,2.28
2023-12-21,0,9,-0.9520000000000002
2023-12-22,0,4,-0.4704000000000003
2023-12-23,0,1,-0.3133440000000002
2023-12-24,0,0,-0.2335872000000001
2023-12-25,0,0,-0.18517248000000008
2023-12-26,0,0,-0.1526906879999998
2023-12-27,0,4,-0.12943298559999977
2023-12-28,0,0,-0.06810183679999975
2023-12-29,0,0,-0.03740805119999989
2023-12-30,0,0,0.0
2023-12-31,0,1,0.0
2024-01-01,0,0,0.0
2024-01-02,0,7,0.0
2024-01-03,0,2,0.0
2024-01-04,0,9,0.0
2024-01-05,0,14,0.0
2024-01-06,0,2,0.0
2024-01-07,0,2,0.0
2024-01-08,0,12,0.0
2024-01-09,0,12,0.0
2024-01-10,0,7,1.0
2024-01-11,0,22,-0.19999999999999996
2024-01-12,0,9,-0.08000000000000007
2024-01-13,0,1,-0.048000000000000036
2024-01-14,0,0,-0.03360000000000001
2024-01-15,0,11,-0.025536000000000014
2024-01-16,0,20,1.9795712
2024-01-17,0,7,-0.4169267199999999
2024-01-18,0,10,-0.17438771200000008
2024-01-19,0,9,-0.10846935040000004
2024-01-20,0,2,-0.06720000000000002
2024-01-21,0,0,-0.05107200000000003
2024-01-22,0,6,-0.04085760000000002
2024-01-23,0,16,-0.03385344000000002
2024-01-24,0,6,-0.02877542399999988
2024-01-25,0,23,-0.02493870079999993
2024-01-26,0,11,0.0
2024-01-27,3,0,0.0
2024-01-28,0,0,0.0
2024-01-29,10,11,0.0
2024-01-30,0,10,0.0
2024-01-31,0,13,4.0
2024-02-01,0,18,-0.7999999999999998
2024-02-02,0,3,-0.3200000000000003
2024-02-03,0,3,-0.19200000000000014
2024-02-04,0,0,-0.13440000000000005
2024-02-05,0,8,-0.10214400000000005
2024-02-06,0,11,-0.08171520000000004
2024-02-07,0,15,0.93229312
2024-02-08,2,15,-0.2575508479999997
2024-02-09,1,21,0.8701225984000001
2024-02-10,0,3,-0.248
2024-02-11,0,4,-0.11360000000000009
2024-02-12,3,14,-0.07353600000000005
2024-02-13,1,18,-0.05402880000000002
2024-02-14,5,1,-0.04246272000000002
2024-02-15,0,10,-0.03481651199999995
2024-02-16,0,11,-0.029396070399999974
2024-02-17,4,1,-0.01438771199999994
2024-02-18,5,1,-0.012469350399999964
2024-02-19,1,4,0.0
2024-02-20,2,14,0.0
2024-02-21,1,14,0.0
2024-02-22,1,2,0.0
2024-02-23,0,3,0.0
2024-02-24,8,0,1.0
2024-02-25,1,0,-0.19999999999999996
2024-02-26,2,15,-0.08000000000000007
2024-02-27,5,19,-0.048000000000000036
2024-02-28,0,24,-0.03360000000000001
2024-02-29,2,17,-0.025536000000000014
2024-03-01,1,25,-0.02042880000000001
2024-03-02,0,3,-0.01692672000000001
2024-03-03,0,1,-0.01438771199999994
2024-03-04,0,11,-0.012469350399999964
2024-03-05,2,16,0.0
2024-03-06,1,6,0.0
2024-03-07,0,9,0.0
2024-03-08,0,11,0.0
2024-03-09,0,3,0.0
2024-03-10,0,2,1.0
2024-03-11,8,20,1.8
2024-03-12,3,28,-0.48
2024-03-13,0,10,-0.20800000000000018
2024-03-14,1,12,0.8704
2024-03-15,1,7,0.707264
2024-03-16,3,0,-0.35150080000000006
2024-03-17,4,5,-0.18578432000000014
2024-03-18,0,28,-0.12984115200000002
2024-03-19,0,10,-0.10038077439999987
2024-03-20,0,18,-0.07090350079999995
2024-03-21,0,12,-0.03735552000000002
2024-03-22,1,11,-0.03131443199999995
2024-03-23,2,3,-0.026857062399999902
2024-03-24,2,0,-0.012469350399999964
2024-03-25,0,13,0.0
2024-03-26,0,29,0.0
2024-03-27,0,14,0.0
2024-03-28,8,6,0.0
2024-03-29,9,7,0.0
2024-03-30,0,1,0.0
2024-03-31,0,1,0.0
2024-04-01,0,9,0.0
2024-04-02,0,15,0.0
2024-04-03,0,4,0.0
2024-04-04,0,12,0.0
2024-04-05,2,8,0.0
2024-04-06,0,9,0.0
2024-04-07,0,6,3.0
2024-04-08,0,5,-0.5999999999999999
2024-04-09,0,16,-0.2400000000000002
2024-04-10,3,10,0.8559999999999999
2024-04-11,5,5,-0.30079999999999996
2024-04-12,1,5,-0.1566080000000001
2024-04-13,0,0,-0.10928640000000006
2024-04-14,2,1,-0.08438016000000004
2024-04-15,0,13,-0.06869913599999983
2024-04-16,2,22,-0.0578368511999999
2024-04-17,0,12,-0.01692672000000001
2024-04-18,0,12,-0.01438771199999994
2024-04-19,0,12,-0.012469350399999964
2024-04-20,1,0,0.0
2024-04-21,0,1,1.0
2024-04-22,0,14,-0.19999999999999996
2024-04-23,0,7,9.92
2024-04-24,0,20,-2.0479999999999996
2024-04-25,0,20,-0.8336000000000007
2024-04-26,0,16,-0.5055360000000004
2024-04-27,0,2,6.6435712
2024-04-28,4,9,-1.6722867199999998
2024-04-29,11,11,7.221324288
2024-04-30,0,15,-2.1177365504
2024-05-01,5,15,-1.01907712
2024-05-02,0,10,-0.687445504
2024-05-03,0,23,-0.41180160000000016
2024-05-04,0,6,-0.3227750400000002
2024-05-05,0,4,0.7358556160000003
2024-05-06,0,11,-0.4226992127999998
2024-05-07,0,8,-0.1951016959999996
2024-05-08,2,10,0.8522451968000002
2024-05-09,3,14,-0.23359999999999997
2024-05-10,0,6,-0.10553600000000009
2024-05-11,0,6,-0.06842880000000004
2024-05-12,0,4,-0.050526720000000025
2024-05-13,0,12,-0.03992371199999995
2024-05-14,0,26,3.9671018496
2024-05-15,0,12,-0.8169267199999999
2024-05-16,3,34,-0.3343877120000002
2024-05-17,0,6,-0.2044693504000001
2024-05-18,0,1,-0.13440000000000005
2024-05-19,0,0,-0.10214400000000005
2024-05-20,0,5,-0.08171520000000004
2024-05-21,1,19,-0.06770688000000004
2024-05-22,5,18,-0.05755084799999976
2024-05-23,3,16,-0.04987740159999986
2024-05-24,7,9,0.0
2024-05-25,14,0,0.0
2024-05-26,1,0,0.0
2024-05-27,2,1,0.0
2024-05-28,7,3,0.0
2024-05-29,13,10,0.0
2024-05-30,9,16,0.0
2024-05-31,4,6,0.0
2024-06-01,5,0,6.0
2024-06-02,6,4,-1.1999999999999997
2024-06-03,3,11,-0.4800000000000004
2024-06-04,3,9,-0.2880000000000002
2024-06-05,1,18,-0.20160000000000006
2024-06-06,1,11,-0.15321600000000007
2024-06-07,0,19,-0.12257280000000007
2024-06-08,0,3,-0.10156032000000006
2024-06-09,2,3,-0.08632627199999963
2024-06-10,0,21,-0.07481610239999978
2024-06-11,0,14,0.0
2024-06-12,2,18,0.0
2024-06-13,1,17,0.0
2024-06-14,1,12,0.0
2024-06-15,0,0,0.0
2024-06-16,0,1,0.0
2024-06-17,1,12,0.0
2024-06-18,2,22,0.0
2024-06-19,0,7,0.0
2024-06-20,0,10,0.0
2024-06-21,2,18,0.0
2024-06-22,1,2,0.0
2024-06-23,0,0,1.0
2024-06-24,0,5,1.8
2024-06-25,0,7,0.52
2024-06-26,1,20,0.5919999999999999
2024-06-27,0,17,4.5904
2024-06-28,4,4,-0.22073600000000004
2024-06-29,4,1,-0.7531008000000003
2024-06-30,1,2,-0.4369203200000003
2024-07-01,1,39,0.6897940479999999
2024-07-02,8,21,-0.4398802943999999
2024-07-03,3,5,-0.2639331328
2024-07-04,2,11,-0.1799194624
2024-07-05,1,8,-0.13493463039999967
2024-07-06,4,5,-0.10227046399999978
2024-07-07,23,0,-0.03289815039999998
2024-07-08,13,11,-0.01692672000000001
2024-07-09,3,13,-0.01438771199999994
2024-07-10,2,7,-0.012469350399999964
2024-07-11,0,14,0.0
2024-07-12,0,9,2.0
2024-07-13,0,1,-0.3999999999999999
2024-07-14,1,3,0.8399999999999999
2024-07-15,8,11,0.704
2024-07-16,6,25,-0.34720000000000006
2024-07-17,2,11,-0.17907200000000012
2024-07-18,2,14,-0.12245760000000008
