,facebook/react,jquery/jquery,angular/angular
2023-03-19,0,0,-2.1997056000000015
2023-03-20,8,3,6.500956159999999
2023-03-21,12,0,21.264982016
2023-03-22,19,0,16.6497938432
2023-03-23,5,0,4.3606565887999995
2023-03-24,12,0,0.9097126911999993
2023-03-25,3,0,-4.8219114496
2023-03-26,0,0,-2.834726604800001
2023-03-27,16,2,7.047767039999999
2023-03-28,9,0,6.667162624
2023-03-29,8,0,15.021727948800002
2023-03-30,22,0,16.991695974400002
2023-03-31,15,0,1.519665356800001
2023-04-01,1,0,-4.3681701888000015
2023-04-02,1,0,-3.1889046528000016
2023-04-03,4,2,1.8733875199999988
2023-04-04,14,2,38.575368192
2023-04-05,12,0,5.169004646400003
2023-04-06,8,0,3.5312302079999993
2023-04-07,4,0,-5.2430043136
2023-04-08,0,0,-3.7129551872000004
2023-04-09,1,0,-2.3673030656000007
2023-04-10,10,0,3.281602969599999
2023-04-11,13,0,33.627525632
2023-04-12,2,0,6.256072806400004
2023-04-13,3,0,1.9463182336000004
2023-04-14,3,0,2.7417681919999994
2023-04-15,2,0,-4.528830566400001
2023-04-16,0,0,-2.6099093504000015
2023-04-17,7,0,26.110489599999998
2023-04-18,8,0,38.91364352
2023-04-19,11,0,12.337647616000002
2023-04-20,13,0,-8.0044831744
2023-04-21,13,0,-5.200743424000002
2023-04-22,3,0,-4.1279338496000015
2023-04-23,2,0,-2.910417203200001
2023-04-24,7,0,16.79912704
2023-04-25,9,0,2.397586944000002
2023-04-26,18,0,11.359033036800003
2023-04-27,7,0,0.24350812160000235
2023-04-28,3,0,3.1257763839999995
2023-04-29,2,0,-3.453779763200001
2023-04-30,0,0,-1.9905045504000012
2023-05-01,6,0,32.568785919999996
2023-05-02,11,0,5.075942912000002
2023-05-03,12,0,1.7558283263999988
2023-05-04,8,0,8.1534798848
2023-05-05,2,0,-5.4107229184
2023-05-06,0,0,-2.904554086400001
2023-05-07,1,0,-2.006632652800001
2023-05-08,9,0,20.51782912
2023-05-09,4,0,15.395372032000003
2023-05-10,3,0,4.028013670400001
2023-05-11,8,0,-0.43325061120000097
2023-05-12,6,0,2.0860049407999997
2023-05-13,0,0,-3.5574935552000007
2023-05-14,0,0,-2.0752896000000014
2023-05-15,5,0,10.461711359999999
2023-05-16,2,0,5.374012416000001
2023-05-17,15,0,4.221978419200001
2023-05-18,9,0,-2.523327590399999
2023-05-19,1,0,7.0141382656
2023-05-20,2,0,-3.0215050239999997
2023-05-21,0,0,-1.5865857024000007
2023-05-22,3,2,9.94313216
2023-05-23,5,0,14.983640576
2023-05-24,4,0,4.855211827200001
2023-05-25,10,0,2.603888230399999
2023-05-26,4,0,-3.7000829952000007
2023-05-27,0,0,-2.0676547584000007
2023-05-28,0,0,-1.4685889536000003
2023-05-29,0,0,-1.0444723200000006
2023-05-30,2,0,20.154014208
2023-05-31,13,3,2.091589529600002
2023-06-01,6,0,14.4331875328
2023-06-02,5,0,-3.3934074879999994
2023-06-03,2,0,-2.9688854528000017
2023-06-04,3,0,-1.795456000000001
2023-06-05,13,0,-1.3085568000000007
2023-06-06,7,0,7.97468928
2023-06-07,3,0,5.360580608000001
2023-06-08,10,0,4.9718910976
2023-06-09,1,0,-1.052117708799999
2023-06-10,1,0,-1.9796237312000002
2023-06-11,0,0,-1.0675627008000006
2023-06-12,1,2,18.2470528
2023-06-13,5,1,10.61274112
2023-06-14,4,0,19.000594432
2023-06-15,13,0,-3.3155972096
2023-06-16,13,0,-2.3271099392000014
2023-06-17,0,0,-2.989714227200001
2023-06-18,0,0,1.0454740991999991
2023-06-19,0,0,5.928696319999999
2023-06-20,13,0,11.973097472000001
2023-06-21,3,0,6.2242381824000015
2023-06-22,10,0,7.474290176000001
2023-06-23,6,1,1.2639233024000003
2023-06-24,0,0,-3.536227225600001
2023-06-25,0,0,-2.047789260800001
2023-06-26,1,0,15.542895104
2023-06-27,7,3,2.460840652800001
2023-06-28,5,0,-0.6601260032000003
2023-06-29,2,0,-1.6469985280000001
2023-06-30,3,0,16.2414242816
2023-07-01,0,0,-4.729270476799999
2023-07-02,1,0,-2.1896577024000017
2023-07-03,5,0,-1.4049638400000009
2023-07-04,1,0,-1.0547005439999992
2023-07-05,5,0,5.156450099200001
2023-07-06,21,0,-0.7150937087999996
2023-07-07,1,0,-1.0364767232000003
2023-07-08,7,0,-0.6394481663999991
2023-07-09,0,0,-0.47404830719999946
2023-07-10,0,5,7.813184
2023-07-11,6,0,17.2518912
2023-07-12,5,0,-4.56198912
2023-07-13,8,0,12.992747007999998
2023-07-14,10,0,10.729996185600001
2023-07-15,0,0,-5.0551573504
2023-07-16,0,0,-2.568614400000002
2023-07-17,2,0,17.25243904
2023-07-18,1,0,4.876250624000001
2023-07-19,1,0,7.4174066688
2023-07-20,1,0,0.09074954239999933
2023-07-21,2,0,3.451883519999999
2023-07-22,0,0,-3.600039935999999
2023-07-23,0,0,-2.0337474560000004
2023-07-24,1,0,3.663672319999999
2023-07-25,10,0,1.9493406720000008
2023-07-26,3,0,3.935188582400001
2023-07-27,7,0,8.715018752
2023-07-28,4,0,11.6199421952
2023-07-29,0,0,-4.593140736
2023-07-30,0,0,-2.2211734528000013
2023-07-31,0,0,-1.409164800000001
2023-08-01,4,0,27.95288576
2023-08-02,4,0,-3.6292147199999985
2023-08-03,2,0,1.4511704063999984
2023-08-04,7,0,4.8810182656
2023-08-05,0,0,-3.4713785343999994
2023-08-06,0,0,-1.9083842560000006
2023-08-07,7,0,5.7789568
2023-08-08,1,0,3.6513587199999997
2023-08-09,4,0,1.4655441920000012
2023-08-10,14,0,5.731161702400001
2023-08-11,9,1,3.3120396288
2023-08-12,1,0,-2.589800448
2023-08-13,0,0,-0.39437240320000067
2023-08-14,14,0,17.89999616
2023-08-15,6,0,10.430122496000001
2023-08-16,16,0,-3.1259650048000003
2023-08-17,14,0,7.064046489599999
2023-08-18,6,0,3.1895245824000003
2023-08-19,0,0,-3.4916938752
2023-08-20,0,0,-1.9701300224000011
2023-08-21,4,0,9.634500608
2023-08-22,11,0,3.7288457216000017
2023-08-23,6,0,3.850373222400001
2023-08-24,2,0,-0.016084479999999957
2023-08-25,2,1,-1.1529028608000003
2023-08-26,2,0,-1.5175034879999998
2023-08-27,0,0,-0.9499542528000002
2023-08-28,2,0,28.34325248
2023-08-29,14,0,32.670038528
2023-08-30,7,0,1.4368137216
2023-08-31,5,0,10.828791603199997
2023-09-01,3,0,5.4462246911999985
2023-09-02,0,0,-6.718739763200002
2023-09-03,0,0,-3.9080085504000026
2023-09-04,0,0,-2.822830080000002
2023-09-05,13,0,20.781020672
2023-09-06,3,0,3.5744610304000037
2023-09-07,14,0,5.930787430400001
2023-09-08,4,0,1.2673416192000007
2023-09-09,0,0,-3.7442885632
2023-09-10,0,0,-2.0934295552000006
2023-09-11,9,0,1.6171775999999993
2023-09-12,3,1,15.32390144
2023-09-13,5,0,2.4818826240000016
2023-09-14,12,0,5.3565611008000005
2023-09-15,13,0,5.338681344
2023-09-16,0,0,-3.7272971264
2023-09-17,0,0,-1.9574145024000011
2023-09-18,7,1,19.688778239999998
2023-09-19,1,3,15.793857024000001
2023-09-20,5,6,5.305830604800001
2023-09-21,6,2,-5.736892620800001
2023-09-22,5,0,17.9572846592
2023-09-23,2,0,-6.259569561599999
2023-09-24,0,0,-3.160684953600002
2023-09-25,4,0,2.9011020799999985
2023-09-26,1,0,11.391651328000002
2023-09-27,10,0,11.496625049600002
2023-09-28,4,0,-5.423513702399999
2023-09-29,3,0,20.3749066752
2023-09-30,0,0,-6.268221951999998
2023-10-01,0,0,-3.0991043584000013
2023-10-02,9,0,5.116787199999999
2023-10-03,12,0,2.19142656
2023-10-04,13,0,29.31806976
2023-10-05,10,0,11.989363302400003
2023-10-06,3,0,7.375975833599998
2023-10-07,0,0,-6.813669376
2023-10-08,0,0,-3.7926766592000014
2023-10-09,9,0,25.57021696
2023-10-10,7,0,41.546210816
2023-10-11,3,0,1.4675049472000001
2023-10-12,6,0,-0.43171993600000214
2023-10-13,2,0,0.7665257471999993
2023-10-14,0,0,-5.866610688000001
2023-10-15,1,0,-3.586310656000002
2023-10-16,5,1,13.455600639999998
2023-10-17,5,0,1.762678784000002
2023-10-18,4,0,25.623812300800004
2023-10-19,4,0,2.529415270400003
2023-10-20,4,0,-5.925543424000001
2023-10-21,3,0,-3.191101849600001
2023-10-22,0,0,-2.141367603200001
2023-10-23,6,0,17.45049088
2023-10-24,2,0,22.957549568
2023-10-25,6,0,15.8472580096
2023-10-26,1,0,-2.6571107327999997
2023-10-27,4,0,9.365254656
2023-10-28,0,0,-6.195146854400001
2023-10-29,0,0,-3.397555200000002
2023-10-30,8,0,-2.4280780800000015
2023-10-31,11,0,35.105178112
2023-11-01,7,1,-3.9516276735999973
2023-11-02,18,0,16.9375607808
2023-11-03,6,0,1.784508518400001
2023-11-04,0,0,-0.3338317824000008
2023-11-05,0,0,-4.075872256000001
2023-11-06,6,1,18.545254399999997
2023-11-07,13,0,-5.03262464
2023-11-08,19,0,13.655763455999999
2023-11-09,15,0,29.2947684352
2023-11-10,15,0,-1.7469608959999974
2023-11-11,3,0,-6.2743047168000015
2023-11-12,2,0,-3.5299035136000017
2023-11-13,6,2,17.567651328
2023-11-14,12,0,3.1710817280000008
2023-11-15,7,0,1.116705689599999
2023-11-16,10,0,3.1070739455999994
2023-11-17,4,0,7.1650373632000015
2023-11-18,0,0,-4.4126489599999985
2023-11-19,0,0,-2.155754803200001
2023-11-20,0,1,17.5611904
2023-11-21,3,0,0.0889804800000018
2023-11-22,1,0,-3.4243343360000003
2023-11-23,2,0,-1.8537542656000006
2023-11-24,0,0,-1.2401240063999999
2023-11-25,0,0,-0.8987342847999994
2023-11-26,0,0,-0.6529900543999998
2023-11-27,3,0,4.5762483199999995
2023-11-28,8,0,15.641999872000001
2023-11-29,6,0,11.8911437824
2023-11-30,3,0,32.137653248
2023-12-01,5,0,6.3359999999999985
2023-12-02,0,0,-7.6268800000000025
2023-12-03,0,0,-3.129856000000003
2023-12-04,9,0,2.9483007999999984
2023-12-05,5,0,27.5510144
2023-12-06,6,0,6.529793024000002
2023-12-07,3,0,-0.19693178880000062
2023-12-08,6,0,22.6821815296
2023-12-09,0,0,-8.786814156799998
2023-12-10,0,0,-4.210625126400003
2023-12-11,12,0,13.288519167999999
2023-12-12,6,0,8.7504920576
2023-12-13,2,0,19.2872544256
2023-12-14,4,0,1.8191410176000016
2023-12-15,10,0,4.028697599999999
2023-12-16,7,0,-5.3691173887999994
2023-12-17,1,0,-3.1535066112000005
2023-12-18,2,0,14.98876928
2023-12-19,2,0,17.030742528
2023-12-20,8,0,-4.043753574399998
2023-12-21,0,0,-2.0838189056000003
2023-12-22,0,0,-2.8920780799999997
2023-12-23,0,0,-1.7458826239999998
2023-12-24,0,0,-1.2305751040000001
2023-12-25,0,0,-0.8809958400000004
2023-12-26,0,0,-0.7293373439999993
2023-12-27,0,0,-0.6201463807999982
2023-12-28,0,0,-0.35134228479999907
2023-12-29,0,0,-0.06618347519999977
2023-12-30,0,0,-0.02493870079999993
2023-12-31,0,0,0.0
2024-01-01,0,0,0.0
2024-01-02,3,0,0.0
2024-01-03,1,0,18.0
2024-01-04,0,1,13.4
2024-01-05,0,0,-2.8400000000000007
2024-01-06,0,0,-2.624000000000002
2024-01-07,0,0,-1.5808000000000009
2024-01-08,1,1,2.8731519999999993
2024-01-09,4,0,11.3309696
2024-01-10,4,0,36.37695744
2024-01-11,4,0,-8.819590655999999
2024-01-12,9,2,-1.6612928512000016
2024-01-13,0,0,-3.3796983808000007
2024-01-14,1,0,-2.070621900800001
2024-01-15,4,0,-1.532321280000001
2024-01-16,3,0,1.7789137919999998
2024-01-17,3,0,19.3889767424
2024-01-18,7,0,3.7441768448000037
2024-01-19,12,0,5.812058112
2024-01-20,2,0,-3.8844324864000006
2024-01-21,0,0,-2.0516160512000012
2024-01-22,6,0,2.620057599999999
2024-01-23,10,2,14.15439104
2024-01-24,6,0,15.642156544
2024-01-25,14,0,29.8318215168
2024-01-26,21,0,14.7369870336
2024-01-27,4,0,-9.735845273600003
2024-01-28,1,0,-5.014984704000003
2024-01-29,13,0,7.685112319999998
2024-01-30,10,0,12.303749631999999
2024-01-31,6,2,19.7275480064
2024-02-01,23,0,15.3046542336
2024-02-02,22,0,-4.256112639999998
2024-02-03,1,0,-5.8286854144
2024-02-04,4,0,-3.3961625600000005
2024-02-05,20,3,21.756180479999998
2024-02-06,25,1,34.441968128
2024-02-07,8,0,12.440180121600001
2024-02-08,9,1,2.6735552512
2024-02-09,15,1,-1.0485417984000005
2024-02-10,1,0,-5.9536669696
2024-02-11,2,0,-3.5900139520000023
2024-02-12,5,0,9.370513919999999
2024-02-13,9,0,0.5032401920000007
2024-02-14,16,0,6.300271718400002
2024-02-15,7,0,5.804402585600002
2024-02-16,11,0,-4.047991705599999
2024-02-17,3,0,-2.0172475392000004
2024-02-18,3,0,-1.2761110528000004
2024-02-19,6,0,-0.8966246400000004
2024-02-20,19,0,8.283065856
2024-02-21,9,0,20.6048740352
2024-02-22,10,0,-3.6954910719999985
2024-02-23,8,0,11.059429375999999
2024-02-24,3,0,-4.491093504
2024-02-25,1,0,-2.2186240000000015
2024-02-26,8,2,1.489612799999999
2024-02-27,11,0,19.25632512
2024-02-28,4,0,6.642834432000001
2024-02-29,7,1,-1.9869981695999996
2024-03-01,5,0,-2.2213445632000006
2024-03-02,0,0,-2.0245746687999997
2024-03-03,2,0,-0.3993133056000002
2024-03-04,2,0,5.864983039999999
2024-03-05,7,2,5.766022144
2024-03-06,17,0,27.1625069568
2024-03-07,6,0,8.484682137600004
2024-03-08,7,1,-3.4544580608000013
2024-03-09,1,2,-1.8397765632000018
2024-03-10,0,0,-2.7926856704000014
2024-03-11,12,6,23.096014848
2024-03-12,5,0,5.533162905600001
2024-03-13,10,0,0.41914245119999904
2024-03-14,11,2,-0.27457208319999893
2024-03-15,4,1,24.608078336000002
2024-03-16,1,0,26.4738738176
2024-03-17,0,0,-9.316935475200001
2024-03-18,12,0,4.755131699199996
2024-03-19,12,1,1.5596697600000002
2024-03-20,9,0,0.22693017600000065
2024-03-21,11,0,-3.8174957568000005
2024-03-22,25,0,12.601569689599998
2024-03-23,1,0,-4.779230617599998
2024-03-24,1,0,-2.6062907391999985
2024-03-25,10,0,-1.5982944255999993
2024-03-26,21,0,-0.8809775103999997
2024-03-27,12,1,-0.6930810879999995
2024-03-28,22,0,-0.4656560127999996
2024-03-29,13,0,-0.316247552
2024-03-30,3,0,-0.2158156799999991
2024-03-31,0,0,-0.18704025599999946
2024-04-01,13,1,0.0
2024-04-02,28,0,0.0
2024-04-03,20,0,0.0
2024-04-04,6,0,0.0
2024-04-05,6,0,0.0
2024-04-06,1,0,0.0
2024-04-07,0,0,0.0
2024-04-08,20,0,0.0
2024-04-09,15,0,0.0
2024-04-10,26,0,0.0
2024-04-11,9,0,0.0
2024-04-12,7,0,0.0
2024-04-13,0,0,0.0
2024-04-14,0,0,0.0
2024-04-15,7,0,0.0
2024-04-16,8,0,0.0
2024-04-17,7,0,0.0
2024-04-18,20,0,0.0
2024-04-19,10,1,0.0
2024-04-20,5,0,0.0
2024-04-21,3,0,0.0
2024-04-22,6,0,0.0
2024-04-23,18,0,0.0
2024-04-24,9,2,0.0
2024-04-25,12,1,0.0
2024-04-26,4,0,0.0
2024-04-27,2,0,0.0
2024-04-28,0,0,0.0
2024-04-29,3,0,0.0
2024-04-30,3,0,0.0
2024-05-01,8,0,0.0
2024-05-02,8,0,0.0
2024-05-03,15,0,0.0
2024-05-04,0,0,0.0
2024-05-05,0,0,0.0
2024-05-06,8,0,0.0
2024-05-07,15,0,0.0
2024-05-08,10,0,0.0
2024-05-09,5,0,0.0
2024-05-10,4,0,0.0
2024-05-11,9,0,0.0
2024-05-12,0,0,0.0
2024-05-13,4,0,0.0
2024-05-14,7,0,0.0
2024-05-15,14,0,0.0
2024-05-16,10,0,0.0
2024-05-17,18,0,0.0
2024-05-18,1,0,0.0
2024-05-19,2,0,0.0
2024-05-20,9,1,0.0
2024-05-21,9,0,0.0
2024-05-22,3,0,0.0
2024-05-23,9,0,0.0
2024-05-24,3,0,0.0
2024-05-25,2,0,0.0
2024-05-26,1,0,0.0
2024-05-27,0,0,0.0
2024-05-28,10,0,0.0
2024-05-29,16,2,0.0
2024-05-30,7,0,0.0
2024-05-31,15,0,0.0
2024-06-01,0,0,0.0
2024-06-02,0,0,0.0
2024-06-03,12,1,0.0
2024-06-04,4,0,0.0
2024-06-05,5,1,0.0
2024-06-06,9,1,0.0
2024-06-07,8,0,0.0
2024-06-08,2,0,0.0
2024-06-09,0,0,0.0
2024-06-10,15,1,0.0
2024-06-11,15,0,0.0
2024-06-12,8,0,0.0
2024-06-13,4,0,0.0
2024-06-14,10,0,0.0
2024-06-15,1,1,0.0
2024-06-16,0,0,0.0
2024-06-17,6,0,0.0
2024-06-18,2,0,0.0
2024-06-19,2,0,0.0
2024-06-20,6,0,0.0
2024-06-21,15,0,0.0
2024-06-22,6,0,0.0
2024-06-23,0,0,0.0
2024-06-24,4,0,0.0
2024-06-25,13,0,0.0
2024-06-26,10,0,0.0
2024-06-27,5,0,0.0
2024-06-28,5,0,0.0
2024-06-29,0,0,0.0
2024-06-30,1,0,0.0
2024-07-01,10,0,0.0
2024-07-02,4,0,0.0
2024-07-03,4,0,0.0
2024-07-04,4,0,0.0
2024-07-05,0,0,0.0
2024-07-06,1,0,0.0
2024-07-07,0,0,0.0
2024-07-08,6,0,0.0
2024-07-09,5,0,0.0
2024-07-10,9,0,0.0
2024-07-11,9,3,0.0
2024-07-12,11,1,0.0
2024-07-13,3,0,0.0
2024-07-14,0,0,0.0
2024-07-15,7,0,0.0
2024-07-16,15,0,0.0
2024-07-17,6,3,0.0
2024-07-18,16,0,0.0
2024-07-19,1,0,0.0
2024-07-20,1,0,0.0
2024-07-21,0,0,0.0
2024-07-22,9,0,0.0
2024-07-23,9,0,0.0
2024-07-24,13,0,0.0
2024-07-25,21,0,0.0
2024-07-26,10,0,0.0
2024-07-27,0,0,0.0
2024-07-28,0,0,0.0
2024-07-29,27,3,0.0
2024-07-30,18,0,0.0
2024-07-31,5,0,0.0
2024-08-01,4,0,0.0
2024-08-02,11,0,0.0
2024-08-03,1,0,0.0
2024-08-04,0,0,0.0
2024-08-05,3,0,0.0
2024-08-06,13,0,0.0
2024-08-07,2,0,0.0
2024-08-08,10,0,0.0
2024-08-09,8,2,0.0
2024-08-10,0,0,0.0
2024-08-11,0,0,0.0
2024-08-12,8,1,0.0
2024-08-13,6,0,0.0
2024-08-14,10,0,0.0
2024-08-15,8,0,0.0
2024-08-16,13,0,0.0
2024-08-17,2,0,0.0
2024-08-18,1,0,0.0
2024-08-19,5,0,0.0
2024-08-20,7,0,0.0
2024-08-21,6,0,0.0
2024-08-22,14,0,0.0
2024-08-23,6,0,0.0
2024-08-24,0,0,0.0
2024-08-25,0,1,0.0
2024-08-26,2,0,0.0
2024-08-27,8,0,0.0
2024-08-28,9,0,0.0
2024-08-29,7,0,0.0
2024-08-30,5,0,0.0
2024-08-31,0,0,0.0
2024-09-01,0,0,0.0
2024-09-02,0,0,0.0
2024-09-03,4,0,0.0
2024-09-04,5,0,0.0
2024-09-05,3,0,0.0
2024-09-06,6,1,0.0
2024-09-07,4,0,0.0
2024-09-08,1,0,0.0
2024-09-09,9,1,0.0
2024-09-10,8,1,0.0
2024-09-11,3,0,0.0
2024-09-12,8,0,0.0
2024-09-13,6,0,0.0
2024-09-14,3,0,0.0
2024-09-15,0,0,0.0
2024-09-16,12,0,0.0
2024-09-17,5,0,0.0
2024-09-18,10,0,0.0
2024-09-19,7,0,0.0
2024-09-20,2,0,0.0
2024-09-21,0,0,0.0
2024-09-22,0,0,0.0
2024-09-23,5,0,0.0
2024-09-24,3,0,0.0
2024-09-25,5,0,0.0
2024-09-26,14,0,0.0
2024-09-27,1,0,0.0
2024-09-28,0,0,0.0
2024-09-29,0,0,0.0
2024-09-30,9,1,0.0
2024-10-01,6,0,0.0
2024-10-02,2,0,0.0
2024-10-03,2,0,0.0
2024-10-04,0,0,0.0
2024-10-05,0,0,0.0
2024-10-06,0,0,0.0
2024-10-07,10,0,0.0
2024-10-08,1,0,0.0
2024-10-09,8,1,0.0
2024-10-10,15,0,0.0
2024-10-11,2,0,0.0
2024-10-12,1,0,0.0
2024-10-13,1,1,0.0
2024-10-14,5,2,0.0
2024-10-15,5,0,0.0
2024-10-16,4,0,0.0
2024-10-17,4,0,0.0
