,nwjs/nw.js,electron/electron,AvaloniaUI/Avalonia
2016-01-16,1,5.71651910342031,7
2016-01-17,1,-3.8389129135187483,2
2016-01-18,5,1.1409437406203158,2
2016-01-19,5,9.672814102175007,4
2016-01-20,4,9.263386692192192,1
2016-01-21,2,34.422541993437505,1
2016-01-22,4,16.900261556660936,2
2016-01-23,5,3.4124008764734377,16
2016-01-24,2,13.828377875840626,14
2016-01-25,0,1.7815120447156279,4
2016-01-26,0,5.8658625161000035,6
2016-01-27,2,10.94959539186719,1
2016-01-28,7,12.54916435282969,8
2016-01-29,2,14.253029396189064,4
2016-01-30,0,7.922349913025001,10
2016-01-31,0,2.5417272170328133,3
2016-02-01,5,21.357925902895314,8
2016-02-02,1,16.86550633500938,4
2016-02-03,2,0.6085366201437505,8
2016-02-04,0,17.929662579957814,16
