,MonoGame/MonoGame,4ian/GDevelop,godotengine/godot
2015-07-06,0,12,-0.2843444580140626
2015-07-07,2,8,-0.21235697698125008
2015-07-08,3,5,-0.15001342477968765
2015-07-09,5,6,-0.11349877771406262
2015-07-10,6,1,2.9387864364703122
2015-07-11,5,1,0.05924976030156226
2015-07-12,11,9,-0.6149999999999998
2015-07-13,3,1,-0.28349999999999986
2015-07-14,0,8,0.8200125
2015-07-15,0,3,-0.42932325000000005
2015-07-16,6,3,-0.2045628374999999
2015-07-17,7,2,0.86034731625
2015-07-18,2,3,-0.40674992404687516
2015-07-19,4,7,0.8086527935359374
2015-07-20,1,14,2.6036357242671873
2015-07-21,13,9,-0.06411977375000011
2015-07-22,1,7,0.27990303323437515
2015-07-23,0,7,1.3394732242671876
2015-07-24,5,5,8.06633497625
2015-07-25,4,2,-0.13798082926562483
2015-07-26,0,2,2.863733975517188
2015-07-27,2,2,-0.5565746505156248
2015-07-28,1,5,1.1721453002203126
2015-07-29,0,4,3.0823842947859372
2015-07-30,2,3,-2.5008756899984377
2015-07-31,1,6,-1.2182211480140621
2015-08-01,7,0,0.17923858889374966
2015-08-02,0,3,1.098797786857812
2015-08-03,2,2,0.9185077914734372
2015-08-04,7,1,2.8575533665546873
2015-08-05,7,0,-1.7387458455125002
2015-08-06,1,6,2.2308209264734375
2015-08-07,4,4,-0.3689634286640626
2015-08-08,0,0,6.09939050125
2015-08-09,2,4,2.3972660107343744
2015-08-10,1,1,-2.591362344264062
2015-08-11,13,3,0.7944273950031255
2015-08-12,5,5,3.631125968971875
2015-08-13,3,8,0.7466594133187501
2015-08-14,1,0,-0.9221547115468749
2015-08-15,3,2,-1.2985571852140623
2015-08-16,2,3,-0.7632597993421877
2015-08-17,1,13,-0.5496179514578129
2015-08-18,3,5,0.6484408238359374
2015-08-19,3,10,-0.5261026397812502
2015-08-20,0,4,-0.2917030940437502
2015-08-21,0,1,-0.1940044902109377
2015-08-22,1,2,1.9032105435359374
2015-08-23,0,12,2.3566963367671874
2015-08-24,3,5,1.8667191375
2015-08-25,0,2,2.64704272625
2015-08-26,3,4,1.2102982832343752
2015-08-27,2,8,-1.6920114132328123
2015-08-28,0,2,0.1907900250000003
2015-08-29,1,0,2.163932115
2015-08-30,0,1,9.597163657718749
2015-08-31,2,3,-2.9884529980125007
2015-09-01,8,3,-0.9077145724953117
2015-09-02,5,4,0.6291633219890627
2015-09-03,5,6,-0.42069291572812517
2015-09-04,5,7,-0.06613535094843748
2015-09-05,0,4,1.077279224484375
2015-09-06,0,1,-0.16756968727968768
2015-09-07,0,2,3.0732647396296873
2015-09-08,0,0,2.2753039889234374
2015-09-09,0,1,5.119799210001562
2015-09-10,1,5,5.054822016985938
2015-09-11,1,3,-1.6719327919812499
2015-09-12,0,0,0.773313460001563
2015-09-13,0,3,0.8565639294859375
2015-09-14,2,1,-1.07533783823125
2015-09-15,1,1,-1.4274724127953122
2015-09-16,5,3,6.09978366375625
2015-09-17,1,0,-1.732838835290626
2015-09-18,0,0,-0.49417801175468745
2015-09-19,0,0,-0.11835539814374996
2015-09-20,0,3,2.0994128394875
2015-09-21,3,0,1.5799580862546874
2015-09-22,0,0,1.4360242560359375
2015-09-23,0,0,9.367052058017187
2015-09-24,1,0,2.902917096390624
2015-09-25,7,0,3.203653004354688
2015-09-26,1,0,11.182591758751563
2015-09-27,0,0,-2.338622788748438
2015-09-28,3,0,1.0125117777203134
2015-09-29,1,0,-3.703020948745312
2015-09-30,2,0,-0.033355688745312584
2015-10-01,0,0,0.984985172129687
2015-10-02,0,0,1.827838083329687
2015-10-03,0,0,-2.366304716239063
2015-10-04,1,0,-0.20429305161406286
2015-10-05,0,0,-0.07997243430468792
2015-10-06,0,0,-0.8350897117593752
2015-10-07,8,1,3.5409447988359375
2015-10-08,4,0,2.51858879521875
2015-10-09,1,1,0.15949117823749992
2015-10-10,1,2,3.5847417807390625
2015-10-11,0,5,-2.20522178918125
2015-10-12,1,3,0.041635009484375374
2015-10-13,0,0,4.080710420001562
2015-10-14,4,0,-2.047788958232813
2015-10-15,11,0,-0.9189989370624999
2015-10-16,4,2,6.39017812000625
2015-10-17,0,0,50.4885937947875
2015-10-18,0,0,-9.913432522793752
2015-10-19,3,2,3.715221347585942
2015-10-20,6,1,-2.8803005855156236
2015-10-21,7,1,2.393878752939063
2015-10-22,1,0,-3.7261938536640615
2015-10-23,0,0,-1.7940783787499992
2015-10-24,0,0,-2.1222940636093752
2015-10-25,1,3,6.552477602542185
2015-10-26,5,3,-4.417036516198439
2015-10-27,2,3,-1.7109032625671876
2015-10-28,5,1,2.924292542378125
2015-10-29,2,0,1.1294101772109368
2015-10-30,5,0,1.2109016006062499
2015-10-31,0,0,-1.7404052962468748
2015-11-01,0,5,5.13219099301875
2015-11-02,0,0,15.625657635876562
2015-11-03,0,0,-4.455022419095313
2015-11-04,0,0,2.918167567500001
2015-11-05,1,0,-2.5121962758125
2015-11-06,3,0,0.8909178755218754
2015-11-07,2,1,6.794644935004688
2015-11-08,12,4,1.0515350928015623
2015-11-09,2,3,-1.3250369530937496
2015-11-10,0,0,0.6444111463218745
2015-11-11,0,1,-0.27140262672187543
2015-11-12,4,1,1.286478261690625
2015-11-13,0,1,1.1187969700875
2015-11-14,1,0,0.13783866022031255
2015-11-15,2,1,-1.5879745343390628
2015-11-16,5,2,9.122180562076561
2015-11-17,6,1,-1.5317522959453131
2015-11-18,1,2,59.9979601382375
2015-11-19,1,2,38.33634141802031
2015-11-20,3,0,-6.6088555230124975
2015-11-21,6,0,-11.682822437495306
2015-11-22,4,2,5.604172201770314
2015-11-23,2,0,8.573618211034375
2015-11-24,1,0,9.40020530984375
2015-11-25,0,0,-3.5763430633593742
2015-11-26,0,0,-3.286919168434377
2015-11-27,2,0,3.5992331796593717
2015-11-28,1,4,1.6277418482156225
2015-11-29,0,0,6.767708450996875
2015-11-30,0,3,-4.149527968165625
2015-12-01,0,2,2.466351671710937
2015-12-02,0,0,3.2213182077484355
2015-12-03,1,0,-1.901070008779688
2015-12-04,0,0,10.701080456560938
2015-12-05,0,0,-4.090709290068752
2015-12-06,0,0,5.613563107298438
2015-12-07,4,0,1.3502646042015627
2015-12-08,4,3,20.94140191142656
2015-12-09,11,0,11.464703465442188
2015-12-10,3,1,-2.3078045230046875
2015-12-11,0,0,1.9307817363406272
2015-12-12,1,3,23.517649415582813
2015-12-13,0,4,7.460359392459374
2015-12-14,17,2,13.503252267643752
2015-12-15,4,7,-6.164565475939062
2015-12-16,7,0,-0.4501252972874994
2015-12-17,14,1,-5.351539835398438
2015-12-18,6,0,1.2637257492359382
2015-12-19,0,0,-2.796036969253125
2015-12-20,3,0,2.561938990435937
2015-12-21,8,0,8.952978386453124
2015-12-22,8,0,1.063050499953123
2015-12-23,4,0,0.270411236820312
2015-12-24,3,0,-0.7086128492546875
2015-12-25,0,1,-2.84266010689375
2015-12-26,0,1,9.419972400440624
2015-12-27,0,0,-2.417003017928126
2015-12-28,6,5,12.444073526690627
2015-12-29,3,0,12.009336223899998
2015-12-30,2,0,-4.988137845635937
2015-12-31,3,0,11.678912952292189
2016-01-01,2,0,4.780485296039062
2016-01-02,5,0,19.076929274051565
2016-01-03,3,0,4.770776630578126
2016-01-04,10,0,-2.860346360342186
2016-01-05,6,0,6.039134907050001
2016-01-06,6,3,9.093234278476562
2016-01-07,3,1,3.8283551815124994
2016-01-08,3,12,9.657271082051563
2016-01-09,3,5,0.22010761958750003
2016-01-10,1,2,14.2252962378
2016-01-11,0,0,15.209094908946874
2016-01-12,1,0,-0.7849791003343753
2016-01-13,2,2,-0.5019955768328117
2016-01-14,4,2,-0.7997661407921868
2016-01-15,2,0,7.531574604589062
2016-01-16,0,0,-1.889293486307814
2016-01-17,6,1,0.16976344665312482
2016-01-18,1,0,6.930998881328124
2016-01-19,3,0,1.4940384754718732
2016-01-20,3,2,8.448670653509375
2016-01-21,3,1,6.062179099065624
2016-01-22,7,0,-0.14474624395468716
2016-01-23,4,0,10.453270255151562
2016-01-24,0,2,16.212920921646877
2016-01-25,11,0,4.174809035009375
2016-01-26,8,0,5.610887904415627
2016-01-27,2,5,7.78829051208125
2016-01-28,2,5,-6.747275936831251
2016-01-29,6,4,1.2050166805375007
2016-01-30,0,0,-3.6245197193859378
2016-01-31,1,0,6.204634881620311
2016-02-01,3,0,6.515820392149998
2016-02-02,15,0,8.616415312178123
2016-02-03,5,0,2.522615058773437
2016-02-04,2,0,5.556441257742188
2016-02-05,5,0,-3.779463316504687
2016-02-06,5,0,4.863309070442188
2016-02-07,11,0,10.827790836339062
2016-02-08,4,0,4.5347132833781245
2016-02-09,12,15,-2.1361529647656248
2016-02-10,2,8,-1.0327180477781246
2016-02-11,6,0,2.9910695113515624
2016-02-12,9,0,4.632271682734374
2016-02-13,2,0,2.0158041271593756
2016-02-14,2,0,0.46292132941093733
2016-02-15,1,0,2.1093117151546874
2016-02-16,1,3,6.0932307183375
2016-02-17,3,1,18.042700574878126
2016-02-18,5,1,-0.18950686197656275
2016-02-19,1,0,3.4013715784593765
2016-02-20,2,0,-1.380526072270312
2016-02-21,0,8,3.225700719795313
2016-02-22,0,3,2.9139520060421873
2016-02-23,0,0,1.9051828082421878
2016-02-24,2,0,5.200172294196875
2016-02-25,6,0,-0.5853239566875015
2016-02-26,17,0,-4.286848005245313
2016-02-27,5,2,3.7990493444984375
2016-02-28,7,5,9.73971044384375
2016-02-29,8,2,0.46242997221093773
2016-03-01,1,2,2.7282081687624995
2016-03-02,5,2,-2.2702563732218746
2016-03-03,1,0,1.2589285709640627
2016-03-04,3,0,2.19125885884375
2016-03-05,4,6,7.017229078835937
2016-03-06,8,5,5.46724321565625
2016-03-07,4,1,6.86780202265
2016-03-08,3,0,9.984199186129686
2016-03-09,0,1,-2.52890174425625
2016-03-10,0,1,0.0881017663390633
2016-03-11,0,0,-0.17442118727812428
2016-03-12,0,0,3.422158400740625
2016-03-13,3,2,3.810536178679687
2016-03-14,7,4,12.383003865015624
2016-03-15,6,0,1.5881733239843747
2016-03-16,7,0,-3.9892376082937497
2016-03-17,0,0,3.4295302356968755
2016-03-18,1,0,6.847879717507812
2016-03-19,9,3,2.5289215005234373
2016-03-20,1,1,2.9677892272093755
2016-03-21,3,2,-3.988977043004687
2016-03-22,1,0,2.138422070371875
2016-03-23,3,0,-2.3039118108484384
2016-03-24,0,0,-1.9863565563765624
2016-03-25,8,0,-1.2135052550750003
2016-03-26,2,0,1.1023343829484369
2016-03-27,0,3,1.7598659178140617
2016-03-28,2,1,-1.5107628762375005
2016-03-29,0,0,-0.676611253878125
2016-03-30,6,0,5.629250729189062
2016-03-31,16,0,4.936278217070312
2016-04-01,4,0,0.12069411176718736
2016-04-02,11,0,4.900242865000001
2016-04-03,9,0,1.8388997452187499
2016-04-04,9,0,1.0522440232375003
2016-04-05,5,0,2.349535335301563
2016-04-06,3,0,18.13549207
2016-04-07,8,0,3.2303419456562494
2016-04-08,1,0,-4.524226605506249
2016-04-09,6,8,-0.7160127716765614
2016-04-10,12,2,-1.0963108258078123
2016-04-11,8,4,6.533386366042187
2016-04-12,0,0,8.789143835523436
2016-04-13,2,2,-5.9318374730093755
2016-04-14,1,2,1.2735943955078124
2016-04-15,0,0,4.037944302689062
2016-04-16,3,4,-0.5941992753421879
2016-04-17,0,7,-0.5816025367624995
2016-04-18,29,0,8.962079650520312
2016-04-19,2,0,6.49497966389375
2016-04-20,0,0,0.6756992629515626
2016-04-21,3,0,-2.194365254526561
2016-04-22,1,0,1.3482216291875004
2016-04-23,8,1,0.19538553345937482
2016-04-24,5,3,3.5563841720734377
2016-04-25,10,1,-0.1487696719796876
2016-04-26,0,10,3.5213836028624996
2016-04-27,2,2,7.804264702517187
2016-04-28,0,2,2.1856484063453117
2016-04-29,1,0,17.830265404571875
2016-04-30,0,0,-7.606866439778125
2016-05-01,2,0,20.067840966771875
2016-05-02,1,3,9.445372213457812
2016-05-03,0,0,8.12991949030625
2016-05-04,1,0,13.975485410957814
2016-05-05,0,3,0.8848554949312497
2016-05-06,1,1,-5.6682689479203106
2016-05-07,0,0,2.6973206147765625
2016-05-08,2,0,-5.6043872653875
2016-05-09,4,1,4.107733158142187
2016-05-10,6,0,-2.1151444136343764
2016-05-11,4,0,10.418664964295312
2016-05-12,1,0,1.7362446006843726
2016-05-13,11,0,6.782723656959375
2016-05-14,5,0,-6.065237065339062
2016-05-15,2,7,1.2101359724281258
2016-05-16,0,1,2.9889882866390627
2016-05-17,1,1,11.536886956392188
2016-05-18,0,0,-1.3325891886593757
2016-05-19,1,0,-1.286702814417187
2016-05-20,3,0,7.777975195615625
2016-05-21,3,0,14.91442964295
2016-05-22,1,0,1.6413685212062497
2016-05-23,9,1,14.449947802937501
2016-05-24,0,0,1.378694377725001
2016-05-25,3,0,0.2855470628687504
2016-05-26,1,2,-3.3966260910703117
2016-05-27,2,0,5.675190522289063
2016-05-28,5,2,9.315739025879687
2016-05-29,7,0,20.47785451912656
2016-05-30,7,0,25.987122831437496
2016-05-31,0,1,6.412692154343752
2016-06-01,2,1,8.862963660189063
2016-06-02,2,0,2.287534524064064
2016-06-03,0,0,3.363074868840627
2016-06-04,2,1,15.262652336395313
2016-06-05,5,0,8.2762354261875
2016-06-06,4,0,18.547198742070314
2016-06-07,6,1,15.5099105586375
2016-06-08,7,0,3.5511259652937497
2016-06-09,6,0,-0.5504138074640608
