,grafana/grafana,cacti/cacti,netdata/netdata
2015-11-21,14,5,2.8502428500000003
2015-11-22,3,8,2.226423320000001
2015-11-23,3,5,0.43998615381250117
2015-11-24,8,0,0.7326397277250019
2015-11-25,6,0,-0.038193275668748417
2015-11-26,5,0,1.183122034892189
2015-11-27,8,1,0.2713677278328135
2015-11-28,0,1,1.4441804103625007
2015-11-29,3,2,8.434176247026564
2015-11-30,16,0,0.7952793177578121
2015-12-01,11,2,3.197022558825
2015-12-02,6,0,6.122706197646875
2015-12-03,23,0,0.7830885769125002
2015-12-04,24,0,3.119671050182813
2015-12-05,3,0,0.0286049769125003
2015-12-06,3,0,3.3001927301828133
2015-12-07,13,1,5.109109785287501
2015-12-08,13,0,1.845381328645313
2015-12-09,20,0,0.07181964411562514
2015-12-10,15,0,3.3198242062468752
2015-12-11,35,1,0.14559260871718804
2015-12-12,0,0,1.4139992966156256
2015-12-13,0,0,2.4054766668406256
2015-12-14,21,0,2.330012930401563
2015-12-15,36,0,2.2854221105125
2015-12-16,22,0,2.2792184494875003
2015-12-17,24,0,0.2929773318765627
2015-12-18,14,0,7.4850724241515625
2015-12-19,0,0,0.8543250968406249
2015-12-20,2,1,13.200859645182813
2015-12-21,10,0,3.094717479631249
2015-12-22,15,0,1.5049146270953124
2015-12-23,7,0,3.8053964020953126
2015-12-24,3,0,1.7307002070953135
2015-12-25,0,0,5.910714534376563
2015-12-26,0,0,1.588527825839063
2015-12-27,0,0,1.8403879936812508
2015-12-28,3,0,-1.0227798560406245
2015-12-29,2,0,3.3219955981687512
2015-12-30,0,0,5.174041529523438
2015-12-31,2,0,-1.0887910489359371
2016-01-01,1,0,-0.6201913629765621
2016-01-02,0,0,-0.41859187496718686
2016-01-03,0,0,0.6907800044515635
2016-01-04,6,0,0.696749953345313
2016-01-05,6,0,2.706456582392188
2016-01-06,2,0,3.5216645704375
2016-01-07,16,0,2.3248322117624998
2016-01-08,24,6,1.3473276347843748
2016-01-09,16,0,2.4597337374999997
2016-01-10,1,1,3.36924404125
2016-01-11,10,0,2.221397453234375
2016-01-12,28,1,0.24092844569843763
2016-01-13,22,3,-0.5641856140828121
2016-01-14,18,0,10.615424826579687
2016-01-15,12,0,-1.3789282791906252
2016-01-16,4,0,5.305724927610938
2016-01-17,5,9,1.9410197833812497
2016-01-18,29,3,0.09279958907968822
2016-01-19,16,0,-0.6566782954406246
2016-01-20,18,2,0.5659779918765633
2016-01-21,27,1,2.5823824887140634
2016-01-22,3,5,0.4017637318281254
2016-01-23,2,0,9.521947657104688
2016-01-24,7,0,3.7449845206562493
2016-01-25,27,0,3.8532039994874996
2016-01-26,23,2,-1.1269396331234378
2016-01-27,17,0,2.3507796637140634
2016-01-28,28,1,-0.7629914142656242
2016-01-29,35,11,-0.4987138628328115
2016-01-30,2,6,4.622404354376563
2016-01-31,4,0,1.212651973557813
2016-02-01,20,0,2.3393511783125005
2016-02-02,15,1,3.3381781347421873
2016-02-03,10,0,1.2294121485703124
2016-02-04,32,1,-0.6161136890468749
2016-02-05,26,3,1.6107723798921878
2016-02-06,3,5,6.5302072437500005
2016-02-07,4,1,1.994693004921875
2016-02-08,16,2,4.148706472539063
2016-02-09,26,0,1.0079735458812498
2016-02-10,21,0,-0.7730282021703121
2016-02-11,23,3,-0.4863608111749994
2016-02-12,12,2,-0.33978193507187415
2016-02-13,8,11,0.7418127127187508
2016-02-14,15,13,0.6848994525687505
2016-02-15,35,11,-0.31428941304843716
2016-02-16,25,4,-0.1687255151859373
2016-02-17,5,3,1.8897066112890628
2016-02-18,22,2,0.7464230449281251
2016-02-19,20,5,-0.21927876250000006
2016-02-20,32,20,-0.12625570875
2016-02-21,13,8,-0.09048700926562481
2016-02-22,40,3,-0.07086316555156227
2016-02-23,33,0,-0.05083962753593735
2016-02-24,21,3,-0.035349404999999896
2016-02-25,11,0,0.9697696777187501
2016-02-26,12,0,-0.12636601808750003
2016-02-27,3,1,-0.05339885253593751
2016-02-28,27,2,3.9715
2016-02-29,37,0,-0.4206625000000003
2016-03-01,40,3,-0.1961167500000001
2016-03-02,29,0,-0.12716201250000006
2016-03-03,16,0,-0.09374369624999966
2016-03-04,17,0,-0.07403531301562477
2016-03-05,5,0,-0.06104690253593732
2016-03-06,10,9,-0.04437478499999987
2016-03-07,21,1,-0.0382732520624999
2016-03-08,40,0,-0.033595410143749914
2016-03-09,16,0,0.0
2016-03-10,17,14,0.0
2016-03-11,32,8,0.0
2016-03-12,4,3,0.0
2016-03-13,4,0,1.0
2016-03-14,18,4,-0.10000000000000009
2016-03-15,14,2,-0.04500000000000003
2016-03-16,25,1,-0.028500000000000022
2016-03-17,9,0,-0.020662499999999924
2016-03-18,10,0,-0.016116749999999947
2016-03-19,5,27,-0.01316201249999996
2016-03-20,13,29,-0.011093696249999967
2016-03-21,16,10,-0.009568313015624975
2016-03-22,20,7,2.9916011474640625
2016-03-23,26,6,-0.30000000000000027
2016-03-24,4,7,-0.1350000000000001
2016-03-25,12,1,-0.08550000000000006
2016-03-26,0,5,1.9380125000000001
2016-03-27,2,15,-0.24835025000000002
2016-03-28,20,4,7.8705139625000005
2016-03-29,21,4,4.109718911249999
2016-03-30,13,5,4.069970060953125
2016-03-31,10,7,7.989569942392187
2016-04-01,4,13,1.5408759749999996
2016-04-02,2,7,33.8980661075
2016-04-03,12,7,7.800171023968748
2016-04-04,6,1,3.7015964124281244
2016-04-05,8,2,4.357636702124999
2016-04-06,23,7,2.5825032708843776
2016-04-07,9,0,2.94429861849219
2016-04-08,8,3,12.11540089392969
2016-04-09,14,3,13.324527119379688
2016-04-10,7,11,4.826024294345313
2016-04-11,21,6,-2.6814658061953116
2016-04-12,25,3,-0.49708910779062343
2016-04-13,12,1,1.8687167973890648
2016-04-14,13,1,1.8854618109203147
2016-04-15,17,1,16.951826224742188
2016-04-16,4,2,8.500091615101562
2016-04-17,3,5,8.566969236246875
2016-04-18,16,1,13.5575720928
2016-04-19,16,3,6.0534541959625
2016-04-20,9,4,11.466775560734376
2016-04-21,3,0,5.027127144667188
2016-04-22,26,9,-0.5927544166546856
2016-04-23,7,5,7.132930511860939
2016-04-24,2,11,2.758620602431252
2016-04-25,23,9,4.153469426432815
2016-04-26,19,7,2.218649172604689
2016-04-27,11,4,5.4881996947843765
2016-04-28,24,3,10.376017099957814
2016-04-29,10,2,12.831665305371875
2016-04-30,5,5,3.3291687249312494
2016-05-01,1,0,5.9365424215375
2016-05-02,26,0,5.8990912845984385
2016-05-03,20,0,10.929748486726563
2016-05-04,12,0,-1.5779926410281244
2016-05-05,2,1,7.393871356246876
2016-05-06,3,0,5.971276757310939
2016-05-07,1,0,3.9527842968343765
2016-05-08,0,5,3.1758814138671885
2016-05-09,10,3,5.413125398159376
2016-05-10,26,7,3.2925318618375012
2016-05-11,14,5,5.468460301759376
2016-05-12,11,2,14.351594237767188
2016-05-13,14,18,17.45504343532344
2016-05-14,2,5,12.579861833051561
2016-05-15,1,4,3.5465754828687492
2016-05-16,21,1,2.3248821334562506
2016-05-17,13,1,-2.1986930225390604
2016-05-18,23,0,0.5276833934203156
2016-05-19,13,0,5.70528265621094
2016-05-20,22,2,6.349519148998439
2016-05-21,3,19,12.152035121612501
2016-05-22,0,20,-2.4653609952187505
2016-05-23,33,5,15.708300687065625
2016-05-24,13,0,-2.510074807829688
2016-05-25,19,0,0.6604752573203139
2016-05-26,9,0,2.8877769002187508
2016-05-27,19,1,0.8019438588187517
2016-05-28,4,5,-1.0016349693765612
2016-05-29,0,1,12.32977358499375
2016-05-30,13,8,4.221939728246875
2016-05-31,11,5,15.520222653734375
2016-06-01,4,5,-0.5903494356109387
2016-06-02,14,0,11.50555206396875
2016-06-03,33,0,-1.2852510996343751
2016-06-04,1,0,14.586198801325002
2016-06-05,2,0,16.429202418678123
2016-06-06,15,0,2.635949540796875
2016-06-07,18,0,7.477307927689063
2016-06-08,22,0,17.43543525851875
2016-06-09,19,0,1.4092473171078135
2016-06-10,10,0,3.5219350794750013
2016-06-11,14,0,22.75534372651719
2016-06-12,2,5,12.061838335464063
2016-06-13,23,0,12.163990609628126
2016-06-14,3,0,8.171775961223437
2016-06-15,5,0,3.5769767671281265
2016-06-16,34,2,12.160685908078127
2016-06-17,26,0,22.643100894203126
2016-06-18,0,8,10.432343252976562
2016-06-19,1,2,4.88676921939375
2016-06-20,19,2,9.562737638351564
2016-06-21,14,0,23.575790658675004
2016-06-22,7,1,18.205239541987503
2016-06-23,24,5,9.010404059709375
2016-06-24,3,0,-2.306346202985937
2016-06-25,23,1,-2.9125277326953087
2016-06-26,5,3,-2.0322340399187455
2016-06-27,0,3,1.5713497560703167
2016-06-28,10,0,-1.3691933282765596
2016-06-29,9,0,1.0258137768609397
2016-06-30,6,2,6.086024009670314
2016-07-01,8,1,15.798695116954688
2016-07-02,2,0,10.742929188465624
2016-07-03,1,4,4.637891257428123
2016-07-04,0,5,12.02034791125
2016-07-05,7,0,4.395391285953125
2016-07-06,17,0,23.788384712392187
2016-07-07,4,1,6.011298037718749
2016-07-08,10,1,14.784932855068751
2016-07-09,0,6,2.1809225722328125
2016-07-10,0,3,-2.87413486106406
2016-07-11,11,4,0.16773039092344022
2016-07-12,7,13,10.483290951279692
2016-07-13,2,6,31.6913051458875
2016-07-14,2,1,18.250878206342186
2016-07-15,0,0,19.193963096409373
2016-07-16,0,1,4.993036162859373
2016-07-17,0,2,-0.8663392487406236
2016-07-18,15,1,4.312268342284378
2016-07-19,8,1,9.413645343968753
2016-07-20,4,1,1.994543578740628
2016-07-21,6,0,0.5401928132875025
2016-07-22,3,0,3.0365112294187524
2016-07-23,10,0,3.2884966292984394
2016-07-24,0,0,-0.5298842672687485
2016-07-25,10,0,6.041635261843751
2016-07-26,4,0,5.669728083782813
2016-07-27,15,0,5.504037507310938
2016-07-28,2,0,6.436534803240625
2016-07-29,9,0,1.3327680045234376
2016-07-30,1,4,2.7413766335640632
2016-07-31,2,1,7.786481638492188
2016-08-01,14,0,0.33503021305468805
2016-08-02,2,1,2.8449114951046885
2016-08-03,0,0,5.813777617389063
2016-08-04,1,0,1.5585647336390633
2016-08-05,1,0,0.8633566393734382
2016-08-06,0,0,6.091887843165626
2016-08-07,1,0,9.725758399079687
2016-08-08,1,0,2.158649580215625
2016-08-09,2,0,4.584589578645312
2016-08-10,19,0,1.5574161316156252
2016-08-11,19,0,3.8157165349968762
2016-08-12,8,0,8.732247363201562
2016-08-13,5,0,4.234286805110938
2016-08-14,9,3,17.39035739506875
2016-08-15,21,8,6.1059469790765615
2016-08-16,17,1,18.550082405042186
