,vercel/next.js,nuxt/nuxt,remix-run/remix
2024-01-09,20,2,12
2024-01-10,28,2,1
2024-01-11,32,1,15
2024-01-12,22,5,9
2024-01-13,2,0,0
2024-01-14,6,2,1
2024-01-15,7,3,1
2024-01-16,12,15,11
2024-01-17,31,6,7
2024-01-18,33,10,7
2024-01-19,22,10,3
2024-01-20,3,2,0
2024-01-21,11,2,3
2024-01-22,19,1,4
2024-01-23,17,6,4
2024-01-24,33,2,1
2024-01-25,18,3,6
2024-01-26,26,0,2
2024-01-27,21,5,1
2024-01-28,4,5,2
2024-01-29,26,12,4
2024-01-30,15,5,4
2024-01-31,31,6,10
