,apache/superset,metabase/metabase,getredash/redash
2019-09-24,1,2,0.58498265395
2019-09-25,1,1,0.16803929387031236
2019-09-26,0,3,-1.8396068860312502
2019-09-27,2,8,0.5478948754968751
2019-09-28,1,1,-0.942219936765625
2019-09-29,2,0,-0.2664363878765624
2019-09-30,2,2,0.8415751656562501
2019-10-01,4,10,-0.8129385715250002
2019-10-02,2,10,1.8382518560921877
2019-10-03,0,4,-0.4846014717843754
2019-10-04,6,3,-0.9575016245031251
2019-10-05,0,1,0.7793542382343751
2019-10-06,3,0,5.183815344623437
2019-10-07,0,9,-2.3750665387500014
2019-10-08,1,7,-2.124895486765625
2019-10-09,1,10,-0.5462612328765624
2019-10-10,3,2,2.71063118771875
2019-10-11,2,0,-0.2876514600187505
2019-10-12,1,0,-1.8391380066265626
2019-10-13,0,0,-0.43484546926562484
2019-10-14,0,0,0.7615175590296877
2019-10-15,2,7,4.1452074692093746
2019-10-16,1,1,-1.6886286732531257
2019-10-17,3,1,0.9766416587499998
2019-10-18,1,0,-2.6045371127968755
2019-10-19,0,1,1.4132088478390628
2019-10-20,0,0,-1.6995056982531254
2019-10-21,3,6,-0.3942658512499998
2019-10-22,2,0,1.7782223194843751
2019-10-23,4,2,1.4489339832953123
2019-10-24,3,0,2.582675895835937
2019-10-25,3,0,-2.9648548460500006
2019-10-26,1,0,-1.4505184561296876
2019-10-27,0,0,0.5397209764687502
2019-10-28,5,1,2.0351664392468747
2019-10-29,2,0,-1.3733624150000003
2019-10-30,5,3,-0.18250720228124995
2019-10-31,5,8,-0.06099017729999989
2019-11-01,1,0,-1.0104712262078126
2019-11-02,2,0,0.7218584113515626
2019-11-03,0,0,-0.8414086691265625
2019-11-04,7,3,-0.19629174051562492
2019-11-05,7,0,0.8873680205765626
2019-11-06,3,2,0.22676020835468735
2019-11-07,2,4,1.1549999066078125
2019-11-08,2,8,-1.5762381671421877
2019-11-09,0,1,-0.2970168316265624
2019-11-10,2,0,0.8581917382343751
2019-11-11,0,1,3.2120480946234373
2019-11-12,8,2,-2.9612789012500005
2019-11-13,5,2,3.4930022244843753
2019-11-14,2,0,0.9597351178578117
2019-11-15,9,1,-3.362659066407813
2019-11-16,1,2,-0.6954134482531248
2019-11-17,0,0,-0.34551898874999987
2019-11-18,3,3,0.7814243332343751
2019-11-19,7,4,-0.8540672899390626
2019-11-20,13,0,1.78408322349375
2019-11-21,3,2,-0.5124922020625002
2019-11-22,3,0,-0.9896157185687501
2019-11-23,2,0,-0.23720642150624993
2019-11-24,1,0,4.8898001375
2019-11-25,2,4,-2.570066538750001
2019-11-26,3,1,0.7256045132343751
2019-11-27,8,3,4.230401267123437
2019-11-28,2,0,-4.610439062281251
2019-11-29,1,0,-0.8528468475187496
2019-11-30,0,0,-0.41045135537656235
2019-12-01,0,0,-0.25073205624999984
2019-12-02,5,7,0.8253846774218752
2019-12-03,13,5,0.16970927135156244
2019-12-04,15,1,3.1180409510921874
2019-12-05,6,2,-0.006740656346875706
2019-12-06,5,4,-2.6275712572593752
2019-12-07,0,0,-0.5404297499999998
2019-12-08,7,0,-0.2707921124999999
2019-12-09,1,4,-0.1693009012499999
2019-12-10,8,1,0.881950749484375
2019-12-11,4,11,5.212033952857812
2019-12-12,3,5,-3.3686074561890633
2019-12-13,2,5,-0.42157470680312503
2019-12-14,0,9,-0.12211687862968756
2019-12-15,0,0,-1.02474225
2019-12-16,4,2,0.7073591375000001
2019-12-17,5,4,0.12745153624999994
2019-12-18,3,6,-0.924400356765625
2019-12-19,2,7,-0.23976751472031238
2019-12-20,4,3,0.863305829725
2019-12-21,0,0,-0.7661625933921876
2019-12-22,1,0,-0.14800541714218746
2019-12-23,0,0,-0.07322919412656248
2019-12-24,0,0,4.957089449484375
2019-12-25,0,0,3.4693694453578114
2019-12-26,0,1,-2.4433596553765637
2019-12-27,0,1,-3.07186953875
2019-12-28,0,0,-0.7716910117656247
2019-12-29,0,0,-0.4119585428765623
2019-12-30,0,0,4.7387674375
2019-12-31,3,0,-2.6852734812500008
2020-01-01,0,0,-0.3646039175781248
2020-01-02,1,0,-1.1421821629921876
2020-01-03,3,2,-0.3453415854328124
2020-01-04,1,0,-0.17595312862968743
2020-01-05,0,0,-0.10530406249999995
2020-01-06,2,6,1.92351019375
2020-01-07,1,4,-1.4586369600781253
2020-01-08,2,5,1.7433279851015626
2020-01-09,0,3,-0.5043633046421878
2020-01-10,5,13,0.0316902071234374
2020-01-11,0,4,-0.9305345
2020-01-12,0,0,2.7724252750000002
2020-01-13,4,14,0.7750639224999993
2020-01-14,2,13,0.5020635014687498
2020-01-15,6,1,-2.6118507757531253
2020-01-16,4,8,1.4335110752187503
2020-01-17,1,6,-1.6955068862687503
2020-01-18,0,3,-0.39077714214218734
2020-01-19,0,0,-0.2140197466265624
2020-01-20,0,0,3.860306260953125
2020-01-21,2,8,1.097266969823437
2020-01-22,4,12,-1.284839638926563
2020-01-23,6,9,4.961306543870313
2020-01-24,6,7,-5.411407023531251
2020-01-25,3,3,-1.0116885857531246
2020-01-26,2,0,0.5106065500000002
2020-01-27,2,3,-1.004649605
2020-01-28,4,2,0.6823873229375002
2020-01-29,7,0,0.09568366643124993
2020-01-30,4,1,-0.9354454662875
2020-01-31,3,8,-0.23138641811249988
2020-02-01,1,0,-0.12593091263593748
2020-02-02,3,0,-0.05279928874999998
2020-02-03,5,3,0.962979375734375
2020-02-04,4,6,-0.7277291941265627
2020-02-05,6,5,-0.12174805051562496
2020-02-06,2,3,0.9411366953578125
2020-02-07,4,0,-0.7321472928765627
2020-02-08,2,0,-0.12226724999999997
2020-02-09,0,0,10.9421251375
2020-02-10,1,2,-3.7355320387500015
2020-02-11,1,0,-1.9796457617656253
2020-02-12,2,0,-2.3388596553765626
2020-02-13,0,5,0.3108429612500002
2020-02-14,6,4,-1.0929682617656251
2020-02-15,0,6,-0.36850228037656235
2020-02-16,0,0,0.7674011237500001
2020-02-17,4,1,-0.869554009421875
2020-02-18,3,2,2.7636469037953124
2020-02-19,5,1,-1.1965710575375006
2020-02-20,4,3,0.9374983754968749
2020-02-21,0,8,-1.6661457617656252
2020-02-22,1,0,-0.35234715537656236
2020-02-23,1,0,1.8216662112500002
2020-02-24,9,1,1.4859046507343747
2020-02-25,2,5,-1.391002771626563
2020-02-26,5,5,2.837745200953125
2020-02-27,2,2,-1.1378969678953132
2020-02-28,0,0,-1.9992638164078127
2020-02-29,0,0,-0.5066835607531248
2020-03-01,0,0,5.731219085
2020-03-02,3,6,-4.3766345022812505
2020-03-03,4,3,2.2424913902000005
2020-03-04,2,7,0.539439229604687
2020-03-05,6,1,-2.6262129174390627
2020-03-06,4,4,0.40620030496250026
2020-03-07,3,2,-1.0012062607531251
2020-03-08,3,0,0.7084935175000001
2020-03-09,3,12,-0.87869740809375
2020-03-10,5,8,1.767695538990625
2020-03-11,5,6,-0.5130114015468752
2020-03-12,2,6,-0.9886272764265626
2020-03-13,6,4,-0.24059116737968744
2020-03-14,1,1,-0.11757837426562494
2020-03-15,0,0,0.9239486683734375
2020-03-16,3,5,0.2506045132343748
2020-03-17,4,2,2.1579012671234374
2020-03-18,5,8,-1.2746265622812505
2020-03-19,3,1,-1.10601059751875
2020-03-20,3,2,-0.29091454287656243
2020-03-21,0,0,-0.15362961249999993
2020-03-22,1,0,-0.09970865124999995
2020-03-23,2,3,-0.07113988801562494
2020-03-24,11,2,3.9461532166078124
2020-03-25,3,2,-2.837489866923438
2020-03-26,13,1,-0.4453328903953124
2020-03-27,6,5,-0.18798479287656245
2020-03-28,1,1,-0.10464999999999995
2020-03-29,2,0,-0.06906899999999996
2020-03-30,4,1,0.95050055
2020-03-31,0,4,0.26252184499999986
2020-04-01,2,2,-0.8345140470625001
2020-04-02,5,2,0.82556082849375
2020-04-03,2,0,2.2283375
2020-04-04,3,0,-2.2484297500000006
2020-04-05,0,0,0.6098578875000001
2020-04-06,4,0,1.1155930987499998
2020-04-07,7,0,-1.6175028005156253
2020-04-08,2,6,0.6669600828578126
2020-04-09,8,3,-0.8696414191265627
2020-04-10,2,2,-0.2100793780156249
2020-04-11,3,0,-0.12052969067343743
2020-04-12,0,0,0.9217638576203125
2020-04-13,3,2,1.2566151607343747
2020-04-14,8,2,11.461883321092188
2020-04-15,9,3,-9.376839124503126
2020-04-16,3,2,-1.4895410117656245
2020-04-17,6,0,-0.6670770428765622
2020-04-18,1,1,-0.3870218624999998
2020-04-19,3,0,0.7414064862500002
2020-04-20,4,4,0.11300919823437494
2020-04-21,6,3,0.052454179842187365
2020-04-22,6,0,-0.95839023870625
2020-04-23,2,0,-0.2544648073953125
2020-04-24,8,1,2.91107025
2020-04-25,0,0,0.8441953874999997
2020-04-26,0,0,-2.4540116512500005
2020-04-27,3,1,-0.4806229130156248
2020-04-28,5,4,0.7622796566078126
2020-04-29,8,1,1.1563474453578124
2020-04-30,9,3,0.40008886962343726
2020-05-01,4,2,-1.7207332037500003
2020-05-02,1,2,0.6225933484531252
2020-05-03,1,0,2.0993178360734372
2020-05-04,2,2,-0.322188741129688
2020-05-05,7,1,-0.8291537637500002
2020-05-06,11,2,-0.12352981426562515
2020-05-07,5,0,-0.031235643907812527
2020-05-08,5,2,3.006271778215625
2020-05-09,0,0,-3.0696607120031256
2020-05-10,1,0,-0.5691666030156248
2020-05-11,5,4,2.7153359818265628
2020-05-12,2,6,2.723626946589062
2020-05-13,6,4,-3.925161498768751
2020-05-14,4,8,0.26626770660781274
2020-05-15,2,1,0.9431710403578124
2020-05-16,0,0,-1.7231130899390628
2020-05-17,4,0,-0.4029000090062499
2020-05-18,5,0,-0.20714542874999992
2020-05-19,7,2,-0.1385754790468749
2020-05-20,12,3,2.8982437000421877
2020-05-21,4,2,-0.16404322813281302
2020-05-22,2,1,-0.7411175892656252
2020-05-23,1,0,-1.0672418164078126
2020-05-24,1,0,3.713542914246875
2020-05-25,2,1,-2.9496267500000006
2020-05-26,5,29,2.4821784125
2020-05-27,5,2,-1.3521255912500005
2020-05-28,5,5,-1.1728994752968749
2020-05-29,0,7,0.6473500590890626
2020-05-30,0,1,-0.8928350475187501
2020-05-31,0,0,3.7735728021234376
2020-06-01,2,1,-2.9294058845625006
2020-06-02,4,2,0.48941484974375016
2020-06-03,6,1,0.06922767595312496
2020-06-04,5,2,-0.9473577528953125
2020-06-05,3,2,-0.23492333162656243
2020-06-06,0,0,-0.12854046176562492
2020-06-07,1,0,1.9131073021234375
2020-06-08,1,3,-1.4591561595625002
2020-06-09,3,0,3.74431642724375
2020-06-10,10,1,-2.9077480505156257
2020-06-11,4,0,3.5143116953578124
2020-06-12,4,4,-3.022519292876563
2020-06-13,0,0,-0.5493997249999998
2020-06-14,0,0,-0.2698080774999999
2020-06-15,1,5,2.83109352646875
2020-06-16,7,2,-2.2185167407531257
2020-06-17,11,2,0.6059865029375002
2020-06-18,4,3,3.10208267349375
2020-06-19,2,10,-3.0130015470625007
2020-06-20,0,0,-0.5412409215062498
2020-06-21,3,0,-0.2452870874999999
2020-06-22,10,2,-0.15002586624999992
2020-06-23,3,2,2.896420602203125
2020-06-24,10,1,-1.1768233673796882
2020-06-25,7,3,3.940143333234375
2020-06-26,8,1,-3.776998839939063
2020-06-27,1,0,-0.6729266715062497
2020-06-28,0,0,0.6945357500000001
2020-06-29,8,1,2.1147956624999997
2020-06-30,2,1,0.6681802712499998
2020-07-01,5,0,2.446120613453125
2020-07-02,7,5,-0.04984308414531302
2020-07-03,2,1,-1.6001321017046877
2020-07-04,3,0,-2.2200880768828126
2020-07-05,1,1,-0.6211083762499998
2020-07-06,5,7,-0.35459796551562484
2020-07-07,4,1,0.7605027430765626
2020-07-08,6,9,1.1290284423234374
2020-07-09,9,8,-0.6220748174578128
2020-07-10,9,4,-1.0336770889453126
2020-07-11,1,1,-0.2608586950374999
2020-07-12,1,0,1.872938164246875
2020-07-13,4,6,-0.47307186250000033
2020-07-14,13,2,1.03861348625
2020-07-15,7,3,-0.6344924517656252
2020-07-16,5,9,2.9620636448421873
2020-07-17,5,5,-2.0760450975187505
2020-07-18,0,3,-1.2658267678765625
2020-07-19,1,0,-0.3788109399999999
2020-07-20,5,9,-0.2162935372812499
2020-07-21,5,13,-0.14569353751874992
2020-07-22,6,12,-0.09687805515781242
2020-07-23,8,1,1.93079888498125
2020-07-24,3,4,-1.4448683786890628
2020-07-25,1,0,-0.24131768327187494
2020-07-26,1,0,-0.09698479287656248
2020-07-27,5,4,2.947675
2020-07-28,8,9,-1.1345345000000004
2020-07-29,11,6,-1.039749725
2020-07-30,3,4,0.7397609225000001
2020-07-31,8,7,0.16125547646874994
2020-08-01,0,0,-0.8949338357531251
2020-08-02,1,0,-0.2048918374999999
2020-08-03,3,1,-0.11214597874999994
2020-08-04,10,7,0.9250651759531251
2020-08-05,7,1,2.2450249971046876
2020-08-06,5,1,-2.232729194126563
2020-08-07,10,1,-0.3772480505156249
2020-08-08,2,1,-0.17602580464218742
2020-08-09,1,0,0.8982604571234376
2020-08-10,6,3,-0.7641766125000001
2020-08-11,7,4,-0.15149412624999994
2020-08-12,5,2,-0.08098712801562495
2020-08-13,4,1,-0.05428282817343745
2020-08-14,4,0,-0.0352216286296875
2020-08-15,0,0,-0.012374862499999991
2020-08-16,1,0,-0.009369538749999995
2020-08-17,5,8,1.992621488234375
2020-08-18,4,1,-1.4059847928765628
2020-08-19,7,1,3.79
2020-08-20,3,1,-0.8910000000000009
2020-08-21,4,0,0.12767499999999976
2020-08-22,2,1,-1.8265345000000002
2020-08-23,0,0,-0.43039972499999984
2020-08-24,4,3,-0.2311330774999999
2020-08-25,4,0,2.8488840264687503
2020-08-26,4,0,-2.2087319657531257
2020-08-27,11,1,-0.3880028495624998
2020-08-28,5,2,-0.19393527253749993
2020-08-29,2,2,-0.10521410928437494
2020-08-30,1,0,1.9362286642468751
2020-08-31,3,0,-1.4371245875000003
2020-09-01,5,0,0.7618913837500001
2020-09-02,12,1,-0.8131355352968751
2020-09-03,6,0,-0.17527937862968745
2020-09-04,4,0,1.9199655
2020-09-05,0,0,-0.4509122250000004
2020-09-06,0,0,-0.9460063275000001
2020-09-07,2,0,-0.2231318860312499
2020-09-08,1,2,-0.11916412450312497
2020-09-09,9,0,-0.06807551176562496
2020-09-10,7,0,1.9519982321234375
2020-09-11,4,13,-1.4311139400000004
2020-09-12,3,1,-0.2341265622812499
2020-09-13,0,0,-0.11034809751874997
2020-09-14,19,1,0.9416902071234375
2020-09-15,12,2,-0.7345345000000002
2020-09-16,19,2,-0.12974972499999995
2020-09-17,8,3,0.9357609225
2020-09-18,9,4,-0.7409195235312501
2020-09-19,0,0,-0.13423683575312498
2020-09-20,1,0,-0.05787486249999998
2020-09-21,13,5,1.96446796125
2020-09-22,14,3,-1.4246457617656254
2020-09-23,16,1,1.7716403446234374
2020-09-24,12,0,-0.5003695387500002
2020-09-25,5,2,-0.9697035117656251
2020-09-26,5,1,-0.23651929287656243
2020-09-27,0,0,-0.12257472499999994
2020-09-28,13,4,0.9205639225000001
2020-09-29,11,0,1.24322600146875
2020-09-30,4,0,-1.5480835257531254
2020-10-01,11,0,-0.2796265622812499
2020-10-02,10,3,-0.13651059751874994
2020-10-03,2,1,0.9244229571234375
2020-10-04,1,0,0.2530906374999998
2020-10-05,4,4,-0.8391192637500001
2020-10-06,12,2,0.823382410734375
2020-10-07,6,9,-0.7924043164078126
2020-10-08,4,10,-0.16039933575312496
2020-10-09,5,6,1.9248578875
2020-10-10,3,3,-1.4479069012500003
2020-10-11,2,0,-0.24401530051562492
2020-10-12,6,11,-0.11673816714218746
2020-10-13,10,3,-0.06767933162656248
2020-10-14,14,10,-0.041913011765624966
2020-10-15,3,11,1.9692654821234374
2020-10-16,7,15,-0.4187390775000004
2020-10-17,0,0,-0.9247570235312501
2020-10-18,0,0,-0.20796958575312496
2020-10-19,5,11,-0.09782499999999997
2020-10-20,8,7,-0.06069699999999997
2020-10-21,9,8,-0.04201697499999997
2020-10-22,21,21,-0.03111393999999998
2020-10-23,9,19,-0.02412656228124997
2020-10-24,2,1,-0.019348097518749996
2020-10-25,1,1,0.9940152071234375
2020-10-26,15,0,0.2999999999999998
2020-10-27,16,9,-0.8050000000000002
2020-10-28,12,2,1.8495
2020-10-29,11,5,-0.4716625000000003
2020-10-30,11,7,-0.9534297500000001
2020-10-31,5,1,-0.22564211249999994
2020-11-01,1,0,-0.11956940124999994
2020-11-02,7,4,0.922554949484375
2020-11-03,5,4,0.24461972035781232
2020-11-04,12,5,0.15790126712343744
2020-11-05,3,9,0.12537343771874987
2020-11-06,5,10,-0.8960105975187501
2020-11-07,2,2,-0.19991454287656243
2020-11-08,0,0,0.8986953875
2020-11-09,8,8,-0.7651741512500001
2020-11-10,13,4,0.8486098369843751
2020-11-11,8,5,-0.7806077058921876
2020-11-12,13,7,-0.15389534339218744
2020-11-13,4,12,-0.07613055464218746
2020-11-14,3,0,-0.04452215537656248
2020-11-15,1,0,-0.026636788749999987
2020-11-16,5,5,-0.019753374265624978
2020-11-17,8,3,-0.015354331626562499
2020-11-18,4,5,-0.007378511765624987
2020-11-19,4,11,-0.005984792876562504
2020-11-20,4,0,1.0
2020-11-21,2,0,-0.7000000000000002
2020-11-22,0,0,0.895
2020-11-23,3,5,-0.7455000000000002
2020-11-24,12,7,0.8688375
2020-11-25,12,4,-0.7627672500000001
2020-11-26,3,3,-0.14353736249999993
2020-11-27,1,4,-0.07213678874999997
2020-11-28,1,0,-0.04591587426562496
2020-11-29,0,0,-0.03262158162656249
2020-11-30,17,4,0.980246625734375
2020-12-01,5,9,-0.7153543316265627
2020-12-02,10,3,-0.11237851176562495
2020-12-03,12,4,-0.05148479287656249
2020-12-04,6,3,-0.026162499999999988
2020-12-05,7,4,-0.01726724999999999
2020-12-06,0,0,0.9876251375
2020-12-07,2,4,1.2906304612499997
2020-12-08,6,7,-0.5123785117656252
2020-12-09,12,16,-0.9614847928765626
2020-12-10,8,11,0.7778375000000001
2020-12-11,7,9,-0.8150922500000002
2020-12-12,3,0,-0.17807186249999993
2020-12-13,2,0,-0.09688651374999996
2020-12-14,6,8,0.935345048234375
2020-12-15,16,8,-0.7473786051578126
2020-12-16,16,7,2.86327703998125
2020-12-17,15,8,-2.160854331626563
2020-12-18,20,4,0.6514589882343751
2020-12-19,7,4,-0.8597520428765626
2020-12-20,0,1,-0.19586236249999991
2020-12-21,7,5,-0.10667128874999995
2020-12-22,10,9,-0.07066559926562495
2020-12-23,9,5,-0.05136065912656248
2020-12-24,2,0,-0.03451039779687495
2020-12-25,1,3,-0.027323917379687507
2020-12-26,0,0,-0.007378511765624987
2020-12-27,0,0,-0.005984792876562504
2020-12-28,0,6,0.0
2020-12-29,0,5,0.0
2020-12-30,0,2,0.0
2020-12-31,0,0,0.0
2021-01-01,0,0,0.0
2021-01-02,1,0,0.0
2021-01-03,0,0,0.0
2021-01-04,6,4,0.0
2021-01-05,9,9,3.0
2021-01-06,21,9,-1.1000000000000005
2021-01-07,12,8,-1.0150000000000001
2021-01-08,20,10,0.7585000000000001
2021-01-09,10,1,-0.8239875000000001
2021-01-10,3,0,-0.18296424999999994
2021-01-11,11,2,0.9001081625
2021-01-12,11,4,-0.7666459787500002
2021-01-13,16,4,0.8462276759531251
2021-01-14,6,10,-0.7832077528953126
2021-01-15,16,10,-0.14651683162656245
2021-01-16,2,8,-0.07014576176562497
2021-01-17,2,0,-0.04452215537656248
2021-01-18,5,0,-0.026636788749999987
2021-01-19,13,5,-0.019753374265624978
2021-01-20,6,4,0.9846456683734375
2021-01-21,15,8,2.2926214882343747
2021-01-22,21,6,-2.210984792876563
2021-01-23,7,3,0.6395000000000002
2021-01-24,3,0,-0.8626625000000001
2021-01-25,17,5,-0.20075474999999993
2021-01-26,13,11,-0.10967661249999995
2021-01-27,10,9,-0.07265662624999995
2021-01-28,14,7,1.947245621984375
2021-01-29,17,15,-1.4404951906734378
2021-01-30,4,11,-0.23732391737968744
2021-01-31,1,0,-0.09837851176562495
2021-02-01,3,8,-0.05830979287656248
2021-02-02,13,8,2.9654655
2021-02-03,10,5,-2.1247497250000005
2021-02-04,9,5,-0.33373907749999987
2021-02-05,11,8,-0.15125702353124992
2021-02-06,0,1,-0.09045708575312497
2021-02-07,4,1,-0.05180174999999997
2021-02-08,5,12,-0.03712458749999997
2021-02-09,11,13,-0.028108616249999982
2021-02-10,6,11,-0.02213553529687496
2021-02-11,11,6,-0.01795437862968751
2021-02-12,2,10,0.0
2021-02-13,6,4,0.0
2021-02-14,2,0,1.0
2021-02-15,10,12,0.2999999999999998
2021-02-16,11,9,-0.8050000000000002
2021-02-17,15,6,-0.15049999999999997
2021-02-18,17,3,-0.07166249999999998
2021-02-19,1,12,-0.043429749999999975
2021-02-20,6,1,-0.029642112499999984
2021-02-21,0,0,-0.021744401249999986
2021-02-22,15,7,-0.01674805051562498
2021-02-23,15,3,-0.01336330464218749
2021-02-24,5,4,-0.005984792876562504
2021-02-25,12,10,0.0
2021-02-26,9,10,0.0
2021-02-27,0,1,0.0
2021-02-28,1,0,0.0
2021-03-01,11,12,0.0
2021-03-02,4,34,0.0
2021-03-03,17,7,0.0
2021-03-04,9,8,1.0
2021-03-05,6,7,-0.7000000000000002
2021-03-06,8,2,-0.10499999999999997
2021-03-07,4,0,-0.045499999999999985
2021-03-08,2,5,-0.026162499999999988
2021-03-09,11,3,-0.01726724999999999
2021-03-10,6,3,0.9876251375
2021-03-11,4,10,0.2906304612499998
2021-03-12,14,10,2.1876214882343747
2021-03-13,1,4,-2.256484792876563
2021-03-14,1,0,-0.38666249999999985
2021-03-15,11,10,-0.17992974999999994
2021-03-16,8,10,-0.10812961249999994
2021-03-17,10,8,0.92645384875
2021-03-18,16,4,-0.7538726380156251
2021-03-19,4,18,-0.14647192089218744
2021-03-20,2,3,-0.07362032817343744
2021-03-21,1,0,-0.044116878629687495
2021-03-22,5,8,0.98273275
2021-03-23,3,12,-0.7123748625000001
2021-03-24,9,6,2.88563046125
2021-03-25,8,3,-1.1528785117656257
2021-03-26,15,1,0.9528527071234374
2021-03-27,0,3,-1.6587672500000004
2021-03-28,0,1,-0.34636236249999985
2021-03-29,5,10,-0.17833378874999994
2021-03-30,11,11,0.8859046507343751
2021-03-31,9,19,1.2189972283734374
2021-04-01,13,8,-1.5612547990468753
2021-04-02,7,13,-0.2995719678953124
2021-04-03,3,1,-0.13790431640781242
2021-04-04,1,1,-0.08156183575312498
2021-04-05,15,10,-0.046909362499999975
2021-04-06,9,8,-0.034119263749999976
2021-04-07,12,10,0.973882410734375
2021-04-08,10,5,0.27925818359218735
2021-04-09,15,4,0.18303041424687483
2021-04-10,1,1,1.1494999999999997
2021-04-11,2,0,-1.5766625000000003
2021-04-12,13,10,-0.2989297499999999
2021-04-13,15,12,-0.14680461249999993
2021-04-14,8,11,-0.09133665124999996
2021-04-15,9,12,-0.06365741301562496
2021-04-16,17,4,-0.047482568392187466
2021-04-17,1,1,-0.03210238214218748
2021-04-18,1,0,-0.020741816407812478
2021-04-19,5,11,1.988030414246875
2021-04-20,17,7,-1.4000000000000004
2021-04-21,6,7,0.79
2021-04-22,6,11,-0.7910000000000001
2021-04-23,13,10,-0.15732499999999994
2021-04-24,4,0,-0.08003449999999997
2021-04-25,2,0,-0.05091222499999997
2021-04-26,14,14,0.9639936725
2021-04-27,15,7,-0.7271318860312501
2021-04-28,8,8,-0.12633912450312496
2021-04-29,11,8,-0.05287851176562497
2021-04-30,9,11,-0.03214729287656249
2021-05-01,0,3,-0.01726724999999999
2021-05-02,2,4,-0.012374862499999991
2021-05-03,6,7,-0.009369538749999995
2021-05-04,8,10,-0.007378511765624987
2021-05-05,11,9,0.9940152071234375
2021-05-06,9,7,-0.7000000000000002
2021-05-07,9,6,-0.10499999999999997
2021-05-08,5,0,-0.045499999999999985
2021-05-09,0,0,-0.026162499999999988
2021-05-10,7,11,0.98273275
2021-05-11,6,4,-0.7123748625000001
2021-05-12,6,11,-0.11436953874999996
2021-05-13,11,12,-0.05287851176562497
2021-05-14,14,4,5.967852707123438
2021-05-15,1,0,-4.217267250000001
2021-05-16,0,0,-0.6423748624999998
2021-05-17,12,4,-0.2823695387499999
2021-05-18,6,6,-0.1643535117656249
2021-05-19,12,10,-0.10958829287656245
2021-05-20,8,8,-0.07424917499999995
2021-05-21,15,5,-0.056217232499999964
2021-05-22,3,3,-0.04427107059374992
2021-05-23,1,0,-0.03590875725937502
2021-05-24,11,8,0.0
2021-05-25,9,8,0.0
2021-05-26,8,4,0.0
2021-05-27,10,5,0.0
2021-05-28,9,5,0.0
2021-05-29,3,0,0.0
2021-05-30,0,0,0.0
2021-05-31,4,2,0.0
2021-06-01,4,5,0.0
2021-06-02,7,7,0.0
2021-06-03,6,5,0.0
2021-06-04,6,11,0.0
2021-06-05,3,0,0.0
2021-06-06,1,0,0.0
2021-06-07,8,8,0.0
2021-06-08,14,10,0.0
2021-06-09,8,15,0.0
2021-06-10,12,7,0.0
2021-06-11,5,13,0.0
2021-06-12,2,1,0.0
2021-06-13,1,0,0.0
2021-06-14,9,3,0.0
2021-06-15,13,26,1.0
2021-06-16,15,27,-0.7000000000000002
2021-06-17,9,11,-0.10499999999999997
2021-06-18,3,13,-0.045499999999999985
2021-06-19,2,1,-0.026162499999999988
2021-06-20,2,1,-0.01726724999999999
2021-06-21,6,10,-0.012374862499999991
2021-06-22,8,9,-0.009369538749999995
2021-06-23,11,16,-0.007378511765624987
2021-06-24,8,5,-0.005984792876562504
2021-06-25,10,6,0.0
2021-06-26,1,3,0.0
2021-06-27,6,0,0.0
2021-06-28,15,8,0.0
2021-06-29,16,6,0.0
