,apolloauto/apollo,commaai/openpilot,carla-simulator/carla
2021-12-22,-0.15321600000000007,3,0
2021-12-23,-0.12257280000000007,2,0
2021-12-24,2.89843968,4,0
2021-12-25,-0.6863262719999995,0,0
2021-12-26,-0.3148161024,0,0
2021-12-27,2.856,5,0
2021-12-28,0.29920000000000013,6,0
2021-12-29,-0.5166080000000002,1,0
2021-12-30,-0.2852864000000002,0,0
2021-12-31,-0.19958016000000012,1,0
2022-01-01,-0.15337113599999988,5,0
2022-01-02,-0.12423045119999994,8,0
2022-01-03,-0.07120896000000004,11,0
2022-01-04,-0.06008985599999983,40,0
2022-01-05,-0.05179576319999983,13,0
2022-01-06,-0.012469350399999964,8,0
2022-01-07,0.0,8,0
2022-01-08,0.0,2,0
2022-01-09,0.0,2,0
2022-01-10,0.0,16,0
2022-01-11,0.0,7,7
2022-01-12,0.0,11,0
2022-01-13,0.0,13,0
2022-01-14,1.0,22,0
2022-01-15,-0.19999999999999996,3,0
2022-01-16,-0.08000000000000007,2,0
2022-01-17,-0.048000000000000036,8,0
2022-01-18,-0.03360000000000001,9,0
2022-01-19,-0.025536000000000014,8,0
2022-01-20,-0.02042880000000001,6,0
2022-01-21,-0.01692672000000001,5,0
2022-01-22,-0.01438771199999994,6,0
2022-01-23,-0.012469350399999964,0,0
2022-01-24,0.0,7,0
2022-01-25,0.0,12,0
2022-01-26,0.0,8,0
2022-01-27,0.0,16,0
2022-01-28,0.0,15,0
2022-01-29,0.0,3,0
2022-01-30,0.0,7,0
2022-01-31,0.0,5,0
2022-02-01,0.0,4,0
2022-02-02,0.0,2,0
2022-02-03,0.0,5,7
2022-02-04,0.0,1,0
2022-02-05,0.0,5,0
2022-02-06,0.0,5,0
2022-02-07,0.0,4,0
2022-02-08,0.0,4,16
2022-02-09,0.0,6,0
2022-02-10,0.0,9,0
2022-02-11,0.0,11,0
2022-02-12,0.0,1,0
2022-02-13,0.0,1,0
2022-02-14,1.0,3,0
2022-02-15,-0.19999999999999996,5,0
2022-02-16,-0.08000000000000007,6,0
2022-02-17,0.952,4,0
2022-02-18,2.7664,2,3
2022-02-19,-0.7055359999999999,4,0
2022-02-20,-0.3084288000000003,5,0
2022-02-21,5.80547328,9,0
2022-02-22,0.6592762880000003,10,0
2022-02-23,3.0104938495999995,13,0
2022-02-24,-1.3262131200000002,4,0
2022-02-25,0.31723212799999967,3,0
2022-02-26,-0.6680484864,1,0
2022-02-27,1.5745471487999998,2,0
2022-02-28,-0.6925619200000002,8,0
2022-03-01,0.6045050880000001,2,0
2022-03-02,-0.49283440639999976,8,0
2022-03-03,-0.2501183487999998,5,1
2022-03-04,-0.16587612159999993,1,0
2022-03-05,-0.08884531199999998,3,0
2022-03-06,0.9281412096,1,0
2022-03-07,1.7507957760000001,9,1
2022-03-08,-0.5218654208,5,1
2022-03-09,1.7776122879999998,5,0
2022-03-10,-0.5420693503999999,3,15
2022-03-11,0.7472639999999998,6,0
2022-03-12,0.6324991999999999,2,0
2022-03-13,4.5950156799999995,2,0
2022-03-14,-0.2273131519999998,14,0
2022-03-15,6.2362976256,2,0
2022-03-16,-0.8379281407999999,6,2
2022-03-17,-1.0507402240000006,10,0
2022-03-18,-0.6395742208000004,7,0
2022-03-19,0.5578055679999998,4,0
2022-03-20,0.4557285376,3,0
2022-03-21,0.4501277696000002,4,0
2022-03-22,2.456349696,7,0
2022-03-23,-0.8917100543999996,6,0
2022-03-24,2.5511908352,3,0
2022-03-25,-0.8360341504,8,0
2022-03-26,0.5963084799999997,8,0
2022-03-27,-0.47235123200000007,4,0
2022-03-28,0.7141298175999999,5,2
2022-03-29,-0.40224522239999994,2,0
2022-03-30,0.7694811136000002,11,0
2022-03-31,0.6382757888000001,6,3
2022-04-01,-0.3771919359999999,9,0
2022-04-02,-0.20787077120000003,3,0
2022-04-03,-0.116416512,1,0
2022-04-04,-0.0885320704,6,1
2022-04-05,-0.06035251199999997,19,5
2022-04-06,3.9501751296,12,2
2022-04-07,3.1686855680000003,13,0
2022-04-08,-0.14685706240000007,2,0
2022-04-09,-0.7244693504000004,2,0
2022-04-10,-0.40640000000000026,1,0
2022-04-11,-0.28454400000000013,7,0
2022-04-12,0.7825407999999998,6,2
2022-04-13,3.62504192,8,1
2022-04-14,-1.0256865279999996,6,5
2022-04-15,-0.4923549695999999,7,0
2022-04-16,-0.28986511359999995,4,0
2022-04-17,-0.17240535040000002,0,0
2022-04-18,-0.12257280000000007,8,0
2022-04-19,0.90135808,18,0
2022-04-20,1.717905408,19,1
2022-04-21,2.4499798016000005,8,0
2022-04-22,-0.8578774015999999,8,0
2022-04-23,0.6303999999999997,2,0
2022-04-24,4.563264,4,0
2022-04-25,1.7476992,7,0
2022-04-26,0.8176076799999996,9,16
2022-04-27,3.976872448,13,1
2022-04-28,0.4104390655999999,7,0
2022-04-29,-1.2130106368000002,16,1
2022-04-30,-0.7002867712000004,4,0
2022-05-01,-0.4753797120000002,0,0
2022-05-02,0.6290743296000002,9,1
2022-05-03,0.5074206720000003,10,0
2022-05-04,0.5283253248000002,12,1
2022-05-05,0.5412692992000003,6,4
2022-05-06,-0.45272217599999975,15,0
2022-05-07,-0.21207470080000007,5,0
2022-05-08,-0.1275648000000001,1,0
2022-05-09,0.90350848,9,1
2022-05-10,3.7227207680000003,6,0
2022-05-11,2.0557874176000004,5,0
2022-05-12,-1.0117837824000002,20,0
2022-05-13,-0.49245706240000026,16,3
2022-05-14,-0.3164053504000001,5,0
2022-05-15,-0.2233728000000001,4,0
2022-05-16,0.8247500799999999,20,1
2022-05-17,0.6566190080000001,14,3
2022-05-18,6.5991996416,13,1
2022-05-19,0.37895946240000056,8,0
2022-05-20,-1.0790080512000002,7,0
2022-05-21,1.4448639999999995,3,0
2022-05-22,2.2228352,1,0
2022-05-23,-0.043307520000000155,8,0
2022-05-24,1.2386119679999998,11,1
2022-05-25,1.1225982975999997,9,0
2022-05-26,-0.9069087743999997,5,2
2022-05-27,-0.5231264767999999,6,0
2022-05-28,-0.3088145408000001,1,0
2022-05-29,-0.21825638399999997,0,0
2022-05-30,-0.1769581567999998,6,0
2022-05-31,-0.12650680319999988,3,0
2022-06-01,-0.07509821439999986,8,2
2022-06-02,0.9462858752000002,12,1
2022-06-03,1.7750612992,19,1
2022-06-04,2.52,6,0
2022-06-05,0.19199999999999995,0,0
2022-06-06,0.4303999999999998,4,0
2022-06-07,4.483264,5,0
2022-06-08,0.6996992,9,0
2022-06-09,-0.015992320000000504,11,0
2022-06-10,0.23133644799999975,10,0
2022-06-11,-0.6819897344000001,10,0
2022-06-12,3.5716626432,8,0
2022-06-13,1.8964615168,14,0
2022-06-14,-0.1314842624000001,7,0
2022-06-15,2.2037738496,17,0
2022-06-16,1.9131223040000003,11,0
2022-06-17,-1.1471971328000001,11,0
2022-06-18,-0.6027802624000003,0,0
2022-06-19,-0.4117986304000002,8,0
2022-06-20,3.6938321920000003,6,0
2022-06-21,-0.047861657599999496,14,40
2022-06-22,4.3161376768,13,1
2022-06-23,-0.3784126463999997,3,0
2022-06-24,-0.8629711872000001,8,0
2022-06-25,-0.4931520512000002,1,0
2022-06-26,-0.3232512000000002,0,0
2022-06-27,7.75058432,10,0
2022-06-28,3.1978424320000007,11,0
2022-06-29,5.1906724864,5,0
2022-06-30,2.7146653696,20,0
2022-07-01,0.8544655359999993,12,3
2022-07-02,1.2792426495999993,2,0
2022-07-03,3.393689599999999,0,0
2022-07-04,2.0316902399999996,3,0
2022-07-05,8.084783104,6,0
2022-07-06,-1.1297324031999998,11,1
2022-07-07,6.054411264,19,0
2022-07-08,-2.7733705727999998,25,0
2022-07-09,-0.43257804800000055,9,0
2022-07-10,-0.1534799872000001,0,0
2022-07-11,0.0187865088000001,6,0
2022-07-12,1.1376896,13,8
2022-07-13,3.047361638400001,19,0
2022-07-14,3.643981312,9,0
2022-07-15,1.3643948032000004,4,0
2022-07-16,6.5781536767999995,0,0
2022-07-17,7.682784767999999,0,0
2022-07-18,-1.1387853824,2,0
2022-07-19,6.045094297599999,20,1
2022-07-20,-2.7965036544000004,8,1
2022-07-21,0.49530245119999927,16,13
2022-07-22,6.5574134784,10,10
2022-07-23,-1.5250836479999998,5,0
2022-07-24,6.497077452799999,2,0
2022-07-25,1.4278842368000007,15,10
2022-07-26,-0.09675468799999987,4,0
2022-07-27,1.4772140031999998,5,13
2022-07-28,10.4566253568,7,1
2022-07-29,0.740694016,3,3
2022-07-30,-2.3937415168000005,0,0
2022-07-31,-1.3791434752000005,4,0
2022-08-01,6.0920564736000005,6,2
2022-08-02,14.906722508800001,13,0
2022-08-03,9.5632774144,5,0
2022-08-04,5.1510623232,6,0
2022-08-05,3.5510325248,7,0
2022-08-06,-4.029135052800001,2,0
2022-08-07,-2.217391001600001,1,0
2022-08-08,2.4567193599999992,7,0
2022-08-09,7.001368576,2,0
2022-08-10,3.902573363200001,1,0
2022-08-11,-3.058104524799999,6,0
2022-08-12,-1.5802617855999999,13,0
2022-08-13,-0.9803391999999995,6,0
2022-08-14,0.35350599680000006,2,0
2022-08-15,2.3696819199999997,6,0
2022-08-16,3.967107072,11,2
2022-08-17,-0.5858538495999994,8,2
2022-08-18,-0.9905381375999996,13,0
2022-08-19,0.46637854719999994,12,0
2022-08-20,3.4869632,7,0
2022-08-21,-1.11949312,3,0
2022-08-22,0.4391521279999997,2,0
2022-08-23,7.4137051136,12,0
2022-08-24,-1.9662093311999993,7,0
2022-08-25,0.11269273599999963,10,0
2022-08-26,-0.7287112704000003,8,2
2022-08-27,-0.45643059200000013,3,0
2022-08-28,-0.3427369983999999,1,0
2022-08-29,6.7361654784,11,1
2022-08-30,0.42466252800000026,7,1
2022-08-31,9.8920001536,11,0
2022-09-01,2.1873184768000007,7,0
2022-09-02,-2.2255877120000007,10,0
2022-09-03,-1.1864213504000007,1,0
2022-09-04,-0.8036736000000004,3,10
2022-09-05,5.39175936,10,2
2022-09-06,0.31303577600000043,6,0
2022-09-07,1.7156012031999999,11,0
2022-09-08,9.684162867200001,13,0
2022-09-09,-0.9467014143999988,3,0
2022-09-10,-1.7067627520000008,6,0
2022-09-11,-0.9624448000000007,2,0
2022-09-12,-0.6846259200000003,3,0
2022-09-13,33.470437888,14,0
2022-09-14,11.769839513600001,10,0
2022-09-15,29.184846643199997,13,0
2022-09-16,21.418473676799998,19,4
2022-09-17,-11.500338278400001,13,0
2022-09-18,-4.819562700800004,1,0
2022-09-19,0.8746367999999975,4,0
2022-09-20,3.9618483199999988,13,0
2022-09-21,27.588621312,2,0
2022-09-22,-3.274007961599997,11,0
2022-09-23,-5.6340663295999995,4,2
2022-09-24,-3.3422121983999986,2,0
2022-09-25,-2.0855779327999997,0,0
2022-09-26,6.718796288,3,0
2022-09-27,9.373240729599999,5,0
2022-09-28,9.118323712,14,3
2022-09-29,9.3942780928,12,0
2022-09-30,2.829854515200001,9,0
2022-10-01,-4.026304102400001,3,0
2022-10-02,-2.2186624000000013,1,0
2022-10-03,-1.5669273600000009,8,0
