,python/cpython,ruby/ruby,nodejs/node
2009-07-22,32,16,0
2009-07-23,8,5,4
2009-07-24,4,4,6
2009-07-25,6,8,1
2009-07-26,15,4,0
2009-07-27,12,5,2
2009-07-28,17,8,1
2009-07-29,17,0,0
2009-07-30,8,19,1
2009-07-31,1,8,7
2009-08-01,2,5,2
2009-08-02,16,7,0
2009-08-03,2,15,3
2009-08-04,18,9,2
2009-08-05,2,13,1
2009-08-06,16,19,8
2009-08-07,0,1,3
2009-08-08,0,6,2
2009-08-09,0,5,5
2009-08-10,0,4,3
2009-08-11,0,10,0
2009-08-12,4,11,0
2009-08-13,60,13,7
2009-08-14,9,5,2
2009-08-15,13,6,0
2009-08-16,14,20,0
2009-08-17,12,6,0
2009-08-18,19,8,0
2009-08-19,1,7,5
2009-08-20,9,11,0
2009-08-21,7,11,5
2009-08-22,0,8,2
2009-08-23,1,2,1
2009-08-24,8,9,7
2009-08-25,0,10,6
2009-08-26,2,19,10
2009-08-27,10,6,5
2009-08-28,13,11,0
2009-08-29,6,7,0
2009-08-30,19,9,0
2009-08-31,8,3,6
2009-09-01,13,8,4
2009-09-02,5,5,3
2009-09-03,11,6,9
2009-09-04,23,6,5
2009-09-05,6,11,3
2009-09-06,26,11,0
2009-09-07,11,6,6
2009-09-08,14,10,1
2009-09-09,10,25,6
2009-09-10,0,13,5
2009-09-11,9,18,10
2009-09-12,9,22,4
2009-09-13,30,29,5
2009-09-14,7,13,3
2009-09-15,19,11,4
2009-09-16,43,19,0
2009-09-17,36,14,5
2009-09-18,49,15,1
2009-09-19,15,2,1
2009-09-20,29,4,7
2009-09-21,24,16,1
2009-09-22,23,13,4
2009-09-23,5,17,11
2009-09-24,9,8,2
2009-09-25,13,12,4
2009-09-26,12,17,1
2009-09-27,16,12,5
2009-09-28,21,15,16
2009-09-29,30,24,4
2009-09-30,6,3,2
2009-10-01,23,3,0
2009-10-02,6,22,3
2009-10-03,25,17,7
2009-10-04,24,11,4
2009-10-05,15,4,10
2009-10-06,6,7,5
2009-10-07,5,6,12
2009-10-08,11,7,2
2009-10-09,13,3,13
2009-10-10,25,19,1
2009-10-11,37,13,0
2009-10-12,2,8,6
2009-10-13,7,9,4
2009-10-14,25,8,4
2009-10-15,13,9,3
2009-10-16,8,16,4
2009-10-17,16,8,0
2009-10-18,33,8,0
2009-10-19,35,4,0
2009-10-20,14,18,0
2009-10-21,5,5,0
2009-10-22,27,7,0
2009-10-23,11,9,0
2009-10-24,36,9,0
2009-10-25,10,9,1
2009-10-26,33,15,2
2009-10-27,153,12,7
2009-10-28,27,14,9
2009-10-29,25,10,4
2009-10-30,13,12,1
2009-10-31,28,6,8
2009-11-01,43,13,2
2009-11-02,21,7,5
2009-11-03,22,9,5
2009-11-04,7,11,4
2009-11-05,13,7,0
2009-11-06,4,8,3
2009-11-07,7,6,9
2009-11-08,6,5,0
2009-11-09,26,4,0
2009-11-10,13,6,1
2009-11-11,14,8,3
2009-11-12,9,11,2
2009-11-13,24,7,2
2009-11-14,15,4,1
2009-11-15,40,10,1
2009-11-16,18,7,1
2009-11-17,6,12,8
2009-11-18,29,17,2
2009-11-19,35,8,2
2009-11-20,10,1,0
2009-11-21,9,5,6
2009-11-22,4,2,6
2009-11-23,25,4,0
2009-11-24,23,12,0
2009-11-25,20,8,0
2009-11-26,4,10,0
2009-11-27,12,0,2
2009-11-28,21,4,7
2009-11-29,10,4,0
2009-11-30,14,7,2
2009-12-01,5,2,0
2009-12-02,10,2,0
2009-12-03,20,5,0
2009-12-04,12,11,1
2009-12-05,11,8,6
2009-12-06,13,6,10
2009-12-07,2,7,4
2009-12-08,21,5,4
2009-12-09,5,5,6
2009-12-10,24,9,0
2009-12-11,11,2,0
2009-12-12,7,2,0
2009-12-13,58,7,0
2009-12-14,15,5,0
2009-12-15,4,6,0
2009-12-16,13,5,0
2009-12-17,5,3,0
2009-12-18,4,0,20
2009-12-19,30,6,2
2009-12-20,46,6,0
2009-12-21,42,4,0
2009-12-22,4,2,6
2009-12-23,4,5,1
2009-12-24,37,5,0
2009-12-25,4,2,0
2009-12-26,1,0,0
2009-12-27,17,5,0
2009-12-28,14,6,0
2009-12-29,24,3,23
2009-12-30,30,14,12
2009-12-31,30,6,4
2010-01-01,22,3,0
2010-01-02,32,4,0
2010-01-03,35,3,1
2010-01-04,21,5,2
2010-01-05,5,5,12
2010-01-06,11,2,6
2010-01-07,13,0,2
2010-01-08,19,6,1
2010-01-09,20,7,8
2010-01-10,19,2,0
2010-01-11,14,11,3
2010-01-12,19,18,3
2010-01-13,29,10,2
2010-01-14,21,3,0
2010-01-15,8,0,3
2010-01-16,36,3,0
2010-01-17,30,8,0
2010-01-18,9,9,5
2010-01-19,4,6,6
2010-01-20,3,3,12
2010-01-21,14,7,1
2010-01-22,12,8,2
2010-01-23,14,9,0
2010-01-24,18,4,7
2010-01-25,18,18,1
2010-01-26,7,13,2
2010-01-27,42,11,8
2010-01-28,10,5,6
2010-01-29,15,8,3
2010-01-30,32,1,2
2010-01-31,27,19,3
2010-02-01,5,2,1
2010-02-02,24,6,2
2010-02-03,24,17,11
2010-02-04,19,6,1
2010-02-05,30,7,1
2010-02-06,45,18,7
2010-02-07,46,4,0
2010-02-08,20,8,9
2010-02-09,5,6,6
2010-02-10,9,3,2
2010-02-11,25,12,3
2010-02-12,6,3,8
2010-02-13,3,6,0
2010-02-14,18,3,0
2010-02-15,12,12,0
2010-02-16,7,11,9
2010-02-17,0,11,19
2010-02-18,16,5,7
2010-02-19,17,3,5
2010-02-20,10,6,7
2010-02-21,18,4,11
2010-02-22,52,7,17
2010-02-23,46,10,4
2010-02-24,38,14,4
2010-02-25,16,5,4
2010-02-26,10,8,8
2010-02-27,41,4,0
2010-02-28,12,8,1
2010-03-01,51,6,6
2010-03-02,30,7,12
2010-03-03,31,11,10
2010-03-04,25,8,3
2010-03-05,35,6,12
2010-03-06,42,7,6
2010-03-07,32,9,2
2010-03-08,30,0,11
2010-03-09,16,8,18
2010-03-10,4,5,6
2010-03-11,23,14,11
2010-03-12,22,12,20
2010-03-13,55,12,5
2010-03-14,24,19,2
2010-03-15,18,14,16
2010-03-16,10,13,4
2010-03-17,25,9,7
2010-03-18,33,6,7
2010-03-19,35,6,8
2010-03-20,31,7,15
2010-03-21,102,14,0
2010-03-22,48,13,2
2010-03-23,46,6,3
2010-03-24,19,11,9
2010-03-25,33,11,3
2010-03-26,13,8,4
2010-03-27,19,6,3
2010-03-28,12,9,0
2010-03-29,3,15,3
2010-03-30,21,18,0
2010-03-31,24,10,6
2010-04-01,15,33,4
2010-04-02,67,31,5
2010-04-03,92,9,3
2010-04-04,44,6,0
2010-04-05,38,10,9
2010-04-06,61,13,5
2010-04-07,17,12,15
2010-04-08,8,9,15
2010-04-09,6,16,10
2010-04-10,20,8,1
2010-04-11,43,22,6
2010-04-12,41,7,10
2010-04-13,20,4,8
2010-04-14,17,10,7
2010-04-15,5,9,13
2010-04-16,35,17,1
2010-04-17,19,8,0
2010-04-18,47,10,5
2010-04-19,25,10,3
2010-04-20,59,16,3
2010-04-21,31,9,6
2010-04-22,54,16,3
2010-04-23,30,12,10
2010-04-24,26,18,4
2010-04-25,40,7,0
2010-04-26,17,14,5
2010-04-27,51,12,6
2010-04-28,31,18,18
2010-04-29,28,19,3
2010-04-30,31,12,5
2010-05-01,17,10,5
2010-05-02,17,9,4
2010-05-03,25,8,14
2010-05-04,32,16,4
2010-05-05,71,11,6
2010-05-06,47,14,8
2010-05-07,37,8,2
2010-05-08,64,19,1
2010-05-09,25,21,8
2010-05-10,30,5,7
2010-05-11,23,11,1
2010-05-12,18,16,7
2010-05-13,20,22,5
2010-05-14,23,2,8
2010-05-15,40,3,6
2010-05-16,23,17,0
2010-05-17,32,12,2
2010-05-18,30,0,5
2010-05-19,58,23,5
2010-05-20,13,8,8
2010-05-21,65,13,6
2010-05-22,25,3,1
2010-05-23,5,4,0
2010-05-24,15,11,6
2010-05-25,31,8,1
2010-05-26,22,9,9
2010-05-27,15,11,3
2010-05-28,12,10,5
2010-05-29,15,16,7
2010-05-30,8,12,2
2010-05-31,11,12,1
2010-06-01,16,2,1
2010-06-02,15,11,5
2010-06-03,21,9,5
2010-06-04,25,7,5
2010-06-05,50,16,0
2010-06-06,20,7,0
2010-06-07,24,5,7
2010-06-08,27,1,3
2010-06-09,13,5,6
2010-06-10,11,11,3
2010-06-11,50,11,8
2010-06-12,35,11,1
2010-06-13,12,5,0
2010-06-14,5,4,4
2010-06-15,15,8,9
2010-06-16,24,4,13
2010-06-17,25,8,1
2010-06-18,12,4,6
2010-06-19,3,1,1
2010-06-20,7,3,6
2010-06-21,16,2,3
2010-06-22,25,12,7
2010-06-23,11,13,5
2010-06-24,16,7,6
2010-06-25,21,9,2
2010-06-26,25,3,0
2010-06-27,52,8,1
2010-06-28,33,9,3
2010-06-29,28,9,5
2010-06-30,22,3,12
2010-07-01,12,9,3
2010-07-02,29,5,1
2010-07-03,57,6,6
2010-07-04,36,4,1
2010-07-05,26,10,0
2010-07-06,14,7,0
2010-07-07,20,11,6
2010-07-08,19,8,0
2010-07-09,34,5,0
2010-07-10,22,3,0
2010-07-11,45,8,0
2010-07-12,17,0,16
2010-07-13,12,9,4
2010-07-14,30,9,16
2010-07-15,2,3,16
2010-07-16,7,4,3
2010-07-17,17,14,4
2010-07-18,19,4,2
2010-07-19,25,6,12
2010-07-20,7,11,5
2010-07-21,19,14,4
2010-07-22,5,10,0
2010-07-23,49,5,5
2010-07-24,17,3,0
2010-07-25,15,0,0
2010-07-26,16,10,12
2010-07-27,21,6,6
2010-07-28,20,12,2
2010-07-29,25,7,1
2010-07-30,38,7,4
2010-07-31,54,6,1
2010-08-01,133,15,0
2010-08-02,109,8,6
2010-08-03,73,9,1
2010-08-04,44,7,12
2010-08-05,7,16,2
2010-08-06,24,11,7
2010-08-07,22,23,0
2010-08-08,51,12,3
2010-08-09,45,7,4
2010-08-10,14,13,3
2010-08-11,14,11,7
2010-08-12,11,2,7
2010-08-13,23,2,6
2010-08-14,62,15,2
2010-08-15,30,4,6
2010-08-16,35,15,1
2010-08-17,48,5,9
2010-08-18,24,5,5
2010-08-19,26,12,7
2010-08-20,6,3,7
2010-08-21,24,7,3
2010-08-22,22,3,5
2010-08-23,18,11,7
2010-08-24,14,6,0
2010-08-25,13,7,0
2010-08-26,6,10,0
2010-08-27,0,14,4
2010-08-28,13,3,1
2010-08-29,5,14,0
2010-08-30,17,5,10
2010-08-31,8,2,1
2010-09-01,39,8,0
2010-09-02,11,6,2
2010-09-03,39,4,0
2010-09-04,26,2,0
2010-09-05,31,4,1
2010-09-06,29,6,0
2010-09-07,40,4,0
2010-09-08,25,4,16
2010-09-09,20,10,37
2010-09-10,40,12,2
2010-09-11,26,9,0
2010-09-12,28,6,1
2010-09-13,39,11,8
2010-09-14,29,6,4
2010-09-15,19,14,5
2010-09-16,8,11,8
2010-09-17,16,8,16
2010-09-18,19,8,0
2010-09-19,23,8,8
2010-09-20,20,4,6
2010-09-21,32,6,0
2010-09-22,4,3,4
2010-09-23,21,10,3
2010-09-24,13,9,1
2010-09-25,14,3,1
2010-09-26,6,4,0
2010-09-27,16,4,0
2010-09-28,31,3,8
2010-09-29,29,12,3
2010-09-30,3,6,6
2010-10-01,16,2,7
2010-10-02,20,2,4
2010-10-03,15,10,0
2010-10-04,12,4,3
2010-10-05,11,2,2
2010-10-06,51,6,0
2010-10-07,16,5,4
2010-10-08,14,3,0
2010-10-09,12,5,11
2010-10-10,17,5,0
2010-10-11,4,3,28
2010-10-12,18,32,3
2010-10-13,45,19,6
2010-10-14,61,5,0
2010-10-15,43,16,1
2010-10-16,30,3,0
2010-10-17,89,3,1
2010-10-18,30,10,10
2010-10-19,17,5,3
2010-10-20,17,6,11
2010-10-21,18,11,7
2010-10-22,13,2,9
2010-10-23,14,4,8
2010-10-24,17,11,0
2010-10-25,11,5,6
2010-10-26,9,11,18
2010-10-27,22,13,7
2010-10-28,19,9,14
2010-10-29,55,9,4
2010-10-30,37,12,8
2010-10-31,68,7,1
2010-11-01,30,3,10
2010-11-02,26,7,2
2010-11-03,14,8,3
2010-11-04,27,13,0
2010-11-05,48,11,0
2010-11-06,49,3,1
2010-11-07,28,3,1
2010-11-08,23,16,1
2010-11-09,33,10,1
2010-11-10,17,0,0
2010-11-11,10,28,2
2010-11-12,21,7,5
2010-11-13,18,7,8
2010-11-14,6,5,5
2010-11-15,1,12,9
2010-11-16,11,5,14
2010-11-17,9,14,7
2010-11-18,24,5,12
2010-11-19,6,12,31
2010-11-20,84,3,3
2010-11-21,29,2,13
2010-11-22,43,19,14
2010-11-23,14,10,4
2010-11-24,15,6,11
2010-11-25,9,4,0
2010-11-26,59,12,0
2010-11-27,17,13,1
2010-11-28,7,9,0
2010-11-29,15,13,12
2010-11-30,34,8,28
2010-12-01,14,21,18
2010-12-02,23,25,17
2010-12-03,54,12,10
2010-12-04,64,4,6
2010-12-05,23,5,9
2010-12-06,10,21,2
2010-12-07,20,17,3
2010-12-08,14,8,12
2010-12-09,12,6,5
2010-12-10,12,19,1
2010-12-11,13,6,14
2010-12-12,28,7,0
2010-12-13,14,7,0
2010-12-14,33,20,5
2010-12-15,36,10,3
2010-12-16,33,11,6
2010-12-17,22,5,9
2010-12-18,34,4,2
2010-12-19,17,4,2
2010-12-20,6,15,77
2010-12-21,19,5,5
2010-12-22,9,9,5
2010-12-23,21,7,5
2010-12-24,20,0,0
2010-12-25,2,39,1
2010-12-26,15,18,0
2010-12-27,17,14,0
2010-12-28,42,4,0
2010-12-29,11,10,0
2010-12-30,16,10,30
2010-12-31,6,6,8
2011-01-01,15,6,1
2011-01-02,29,0,15
2011-01-03,51,0,8
2011-01-04,30,0,7
2011-01-05,31,22,8
2011-01-06,33,7,7
2011-01-07,23,7,4
2011-01-08,26,6,1
2011-01-09,25,8,4
2011-01-10,19,5,1
2011-01-11,22,7,16
2011-01-12,31,16,10
2011-01-13,10,6,12
2011-01-14,12,8,3
2011-01-15,32,6,0
2011-01-16,17,2,7
2011-01-17,21,11,4
2011-01-18,17,8,12
2011-01-19,13,9,21
2011-01-20,14,10,3
2011-01-21,8,5,21
2011-01-22,5,12,5
2011-01-23,9,4,4
2011-01-24,22,13,5
2011-01-25,14,0,12
2011-01-26,10,9,4
2011-01-27,10,18,6
2011-01-28,3,23,22
2011-01-29,17,8,0
2011-01-30,19,14,0
2011-01-31,14,12,6
2011-02-01,4,7,7
2011-02-02,10,8,5
2011-02-03,5,12,6
2011-02-04,7,9,5
2011-02-05,18,14,7
2011-02-06,3,9,0
2011-02-07,18,10,12
2011-02-08,0,8,3
2011-02-09,3,3,12
2011-02-10,4,2,12
2011-02-11,19,14,0
2011-02-12,4,10,0
2011-02-13,4,8,0
2011-02-14,5,8,7
2011-02-15,8,12,11
2011-02-16,0,3,8
2011-02-17,2,6,6
2011-02-18,3,3,14
2011-02-19,6,6,1
2011-02-20,10,7,10
2011-02-21,32,11,0
2011-02-22,29,4,0
2011-02-23,16,5,3
2011-02-24,16,9,11
2011-02-25,60,2,8
2011-02-26,40,7,2
2011-02-27,6,6,1
2011-02-28,10,19,11
2011-03-01,11,11,2
2011-03-02,10,9,1
2011-03-03,18,8,8
2011-03-04,9,6,1
2011-03-05,26,5,0
2011-03-06,42,9,0
2011-03-07,15,15,5
2011-03-08,17,17,2
2011-03-09,8,9,3
2011-03-10,21,9,4
2011-03-11,23,10,3
2011-03-12,23,0,3
2011-03-13,21,3,0
2011-03-14,69,3,5
2011-03-15,97,5,10
2011-03-16,52,7,1
2011-03-17,38,5,4
2011-03-18,4,2,15
2011-03-19,28,8,0
2011-03-20,55,6,1
2011-03-21,40,5,3
2011-03-22,32,14,12
2011-03-23,36,3,1
2011-03-24,27,12,1
2011-03-25,31,11,3
2011-03-26,53,1,3
2011-03-27,22,5,0
2011-03-28,15,8,7
2011-03-29,20,5,5
2011-03-30,14,6,3
2011-03-31,23,8,2
2011-04-01,11,3,5
2011-04-02,0,0,9
2011-04-03,21,5,1
2011-04-04,22,4,1
2011-04-05,13,3,0
2011-04-06,18,4,0
2011-04-07,14,2,0
2011-04-08,16,2,0
2011-04-09,19,6,0
2011-04-10,11,3,0
2011-04-11,23,5,4
2011-04-12,30,4,10
2011-04-13,45,4,6
2011-04-14,15,15,17
2011-04-15,37,5,2
2011-04-16,27,10,1
2011-04-17,6,0,0
2011-04-18,24,4,1
2011-04-19,24,2,2
2011-04-20,53,5,4
2011-04-21,23,2,4
2011-04-22,3,3,3
2011-04-23,6,8,5
2011-04-24,20,12,0
2011-04-25,18,6,3
2011-04-26,28,18,1
2011-04-27,32,5,3
2011-04-28,30,2,3
2011-04-29,19,17,0
2011-04-30,32,11,2
2011-05-01,29,3,2
2011-05-02,30,5,1
2011-05-03,21,6,0
2011-05-04,24,17,0
2011-05-05,29,5,3
2011-05-06,16,17,6
2011-05-07,54,15,3
2011-05-08,17,17,1
2011-05-09,54,9,2
2011-05-10,29,7,1
2011-05-11,16,10,4
2011-05-12,14,15,0
2011-05-13,16,15,4
2011-05-14,52,15,5
2011-05-15,23,11,0
2011-05-16,15,18,5
2011-05-17,17,17,4
2011-05-18,11,19,0
2011-05-19,25,6,9
2011-05-20,20,8,9
2011-05-21,23,12,4
2011-05-22,17,27,2
2011-05-23,45,9,2
2011-05-24,39,8,6
2011-05-25,38,7,3
2011-05-26,24,8,0
2011-05-27,17,16,1
2011-05-28,30,5,2
2011-05-29,36,11,0
2011-05-30,28,8,0
2011-05-31,28,25,0
2011-06-01,32,21,1
2011-06-02,7,4,0
2011-06-03,26,10,7
2011-06-04,19,6,3
2011-06-05,18,5,0
2011-06-06,27,16,0
2011-06-07,13,7,1
2011-06-08,12,4,6
2011-06-09,26,15,0
2011-06-10,29,9,3
2011-06-11,26,31,1
2011-06-12,4,20,1
2011-06-13,6,35,2
2011-06-14,4,23,6
2011-06-15,3,14,2
2011-06-16,12,28,7
2011-06-17,21,15,7
2011-06-18,12,13,0
2011-06-19,18,2,0
2011-06-20,29,6,7
2011-06-21,11,16,0
2011-06-22,6,10,1
2011-06-23,6,12,0
2011-06-24,7,4,0
2011-06-25,42,7,0
2011-06-26,15,11,0
2011-06-27,28,19,1
2011-06-28,12,14,5
2011-06-29,46,30,16
2011-06-30,17,36,1
2011-07-01,20,15,8
2011-07-02,15,5,4
2011-07-03,33,7,5
2011-07-04,47,14,29
2011-07-05,23,5,19
2011-07-06,6,18,10
2011-07-07,3,8,12
2011-07-08,21,24,7
2011-07-09,20,14,8
2011-07-10,4,26,0
2011-07-11,0,5,4
2011-07-12,3,9,3
2011-07-13,20,3,8
2011-07-14,20,6,17
2011-07-15,35,9,16
2011-07-16,6,3,9
2011-07-17,19,6,2
2011-07-18,14,1,9
2011-07-19,21,7,11
2011-07-20,6,5,6
2011-07-21,9,8,24
2011-07-22,15,17,10
2011-07-23,24,16,7
2011-07-24,7,2,1
2011-07-25,6,10,7
2011-07-26,24,13,9
2011-07-27,25,16,8
2011-07-28,16,9,5
2011-07-29,48,16,8
2011-07-30,31,11,4
2011-07-31,21,13,4
2011-08-01,18,12,17
2011-08-02,34,14,19
2011-08-03,21,13,3
2011-08-04,4,10,6
2011-08-05,6,14,7
2011-08-06,15,3,23
2011-08-07,8,5,15
2011-08-08,11,0,14
2011-08-09,21,9,18
2011-08-10,8,6,18
2011-08-11,17,8,14
2011-08-12,17,8,24
2011-08-13,22,10,3
2011-08-14,4,0,4
2011-08-15,9,5,8
2011-08-16,16,8,6
2011-08-17,9,3,10
2011-08-18,30,2,4
2011-08-19,51,6,2
2011-08-20,41,3,2
2011-08-21,22,3,0
2011-08-22,16,2,9
2011-08-23,17,9,15
2011-08-24,7,12,21
2011-08-25,22,7,4
2011-08-26,13,10,11
2011-08-27,12,8,2
2011-08-28,9,1,2
2011-08-29,17,6,7
2011-08-30,16,15,10
2011-08-31,5,6,5
2011-09-01,50,11,3
2011-09-02,24,6,11
2011-09-03,8,9,2
2011-09-04,10,7,12
2011-09-05,20,12,13
2011-09-06,13,8,9
2011-09-07,4,13,2
2011-09-08,0,8,33
2011-09-09,17,12,9
2011-09-10,20,4,10
2011-09-11,5,1,7
2011-09-12,18,9,16
2011-09-13,2,2,7
2011-09-14,7,4,19
2011-09-15,8,5,13
2011-09-16,0,3,6
2011-09-17,6,3,6
2011-09-18,9,2,5
2011-09-19,14,6,3
2011-09-20,10,4,14
2011-09-21,19,5,5
2011-09-22,3,0,4
2011-09-23,6,4,13
2011-09-24,8,4,4
2011-09-25,4,10,10
2011-09-26,0,9,3
2011-09-27,1,6,21
2011-09-28,42,3,2
2011-09-29,31,9,5
2011-09-30,8,4,10
2011-10-01,27,4,1
2011-10-02,20,7,4
2011-10-03,37,15,3
2011-10-04,63,13,2
2011-10-05,31,7,0
2011-10-06,49,10,6
2011-10-07,33,6,19
2011-10-08,15,0,2
2011-10-09,19,2,1
2011-10-10,4,6,13
2011-10-11,32,0,30
2011-10-12,28,2,19
2011-10-13,11,7,11
2011-10-14,19,3,14
2011-10-15,3,0,9
2011-10-16,8,2,2
2011-10-17,16,2,1
2011-10-18,15,3,5
2011-10-19,37,12,8
2011-10-20,20,10,6
2011-10-21,11,5,14
2011-10-22,10,7,16
2011-10-23,37,6,0
2011-10-24,20,7,4
2011-10-25,20,1,4
2011-10-26,10,5,18
2011-10-27,12,10,4
2011-10-28,30,4,16
2011-10-29,6,16,1
2011-10-30,34,11,7
2011-10-31,40,19,4
2011-11-01,28,15,8
2011-11-02,20,3,9
2011-11-03,24,16,15
2011-11-04,27,3,18
2011-11-05,25,11,13
2011-11-06,26,3,0
2011-11-07,28,12,5
2011-11-08,24,15,10
2011-11-09,5,16,9
2011-11-10,15,7,6
2011-11-11,26,8,15
2011-11-12,21,20,3
2011-11-13,8,8,2
2011-11-14,17,15,0
2011-11-15,21,12,6
2011-11-16,11,9,8
2011-11-17,8,8,15
2011-11-18,17,6,11
2011-11-19,7,6,0
2011-11-20,23,10,0
2011-11-21,28,6,5
2011-11-22,35,7,11
2011-11-23,18,6,7
2011-11-24,4,14,6
2011-11-25,14,4,14
2011-11-26,17,15,2
2011-11-27,8,16,5
2011-11-28,12,19,3
2011-11-29,11,5,5
2011-11-30,4,11,8
2011-12-01,7,13,11
2011-12-02,12,9,10
2011-12-03,26,2,2
2011-12-04,9,9,5
2011-12-05,12,13,4
2011-12-06,9,8,13
2011-12-07,12,10,8
2011-12-08,11,13,7
2011-12-09,14,5,0
2011-12-10,18,3,3
2011-12-11,9,6,0
2011-12-12,10,11,7
2011-12-13,8,9,4
2011-12-14,15,11,12
2011-12-15,20,10,10
2011-12-16,13,2,15
2011-12-17,17,2,6
2011-12-18,42,8,7
2011-12-19,27,3,25
2011-12-20,14,12,2
2011-12-21,17,9,13
2011-12-22,10,8,7
2011-12-23,15,10,5
2011-12-24,17,5,1
2011-12-25,17,7,0
2011-12-26,2,11,5
2011-12-27,7,7,29
2011-12-28,4,5,9
2011-12-29,4,1,40
2011-12-30,5,7,1
2011-12-31,9,1,2
2012-01-01,20,2,1
2012-01-02,9,9,4
2012-01-03,21,9,1
2012-01-04,13,4,4
2012-01-05,10,6,13
2012-01-06,4,5,5
2012-01-07,10,8,6
2012-01-08,6,7,6
2012-01-09,14,14,10
2012-01-10,11,10,14
2012-01-11,10,8,8
2012-01-12,15,8,7
2012-01-13,17,9,0
2012-01-14,47,7,3
2012-01-15,5,9,2
2012-01-16,48,4,14
2012-01-17,10,6,21
2012-01-18,41,10,4
2012-01-19,18,3,4
2012-01-20,13,6,9
2012-01-21,25,4,9
2012-01-22,10,5,6
2012-01-23,9,6,21
2012-01-24,10,8,8
2012-01-25,29,6,1
2012-01-26,13,1,3
2012-01-27,23,5,8
2012-01-28,8,4,5
2012-01-29,11,4,2
2012-01-30,8,7,6
2012-01-31,11,5,8
2012-02-01,16,5,12
2012-02-02,18,9,9
2012-02-03,11,0,7
2012-02-04,26,2,2
2012-02-05,25,2,3
2012-02-06,12,1,11
2012-02-07,6,6,6
2012-02-08,21,15,6
2012-02-09,13,16,3
2012-02-10,12,3,3
2012-02-11,10,10,4
2012-02-12,23,3,5
2012-02-13,17,9,9
2012-02-14,18,10,5
2012-02-15,37,20,8
2012-02-16,23,5,11
2012-02-17,14,14,13
2012-02-18,12,13,4
2012-02-19,22,11,3
2012-02-20,56,13,20
2012-02-21,62,12,11
