,mrdoob/three.js,BabylonJS/Babylon.js,playcanvas/engine
2014-01-19,0,2,0
2014-01-20,2,18,12
2014-01-21,8,4,14
2014-01-22,3,5,10
2014-01-23,0,6,0
2014-01-24,8,2,0
2014-01-25,3,1,0
2014-01-26,7,3,0
2014-01-27,45,1,0
2014-01-28,16,0,0
2014-01-29,31,3,8
2014-01-30,14,0,0
2014-01-31,14,0,0
2014-02-01,5,0,0
2014-02-02,0,1,0
2014-02-03,0,0,3
2014-02-04,2,1,0
2014-02-05,22,1,0
2014-02-06,10,0,0
2014-02-07,18,0,0
2014-02-08,5,0,0
2014-02-09,3,1,0
2014-02-10,34,1,4
2014-02-11,7,0,0
2014-02-12,51,1,0
2014-02-13,23,0,0
2014-02-14,15,0,0
2014-02-15,13,1,4
2014-02-16,4,2,0
2014-02-17,18,4,0
2014-02-18,20,1,0
2014-02-19,52,10,13
2014-02-20,18,0,12
2014-02-21,9,0,1
2014-02-22,7,0,0
2014-02-23,9,1,0
2014-02-24,23,1,2
2014-02-25,13,0,7
2014-02-26,18,3,0
2014-02-27,5,1,0
2014-02-28,4,0,0
2014-03-01,16,0,0
2014-03-02,9,0,0
2014-03-03,8,0,10
2014-03-04,15,0,0
2014-03-05,5,0,4
2014-03-06,22,0,0
2014-03-07,7,0,0
2014-03-08,6,0,0
2014-03-09,18,0,4
2014-03-10,4,0,4
2014-03-11,21,3,2
2014-03-12,34,1,1
2014-03-13,17,2,16
2014-03-14,3,4,10
2014-03-15,6,0,0
2014-03-16,1,1,0
2014-03-17,0,1,0
2014-03-18,5,5,0
2014-03-19,5,2,0
2014-03-20,4,1,0
2014-03-21,0,4,0
2014-03-22,6,1,0
2014-03-23,3,0,0
2014-03-24,14,6,2
2014-03-25,5,5,0
2014-03-26,6,1,0
2014-03-27,4,1,2
2014-03-28,34,0,1
2014-03-29,8,3,0
2014-03-30,0,1,0
2014-03-31,8,1,4
2014-04-01,1,2,0
2014-04-02,19,7,0
2014-04-03,8,5,0
2014-04-04,4,6,1
2014-04-05,0,0,0
2014-04-06,0,1,0
2014-04-07,5,12,0
2014-04-08,16,1,0
2014-04-09,9,0,1
2014-04-10,1,4,1
2014-04-11,2,5,0
2014-04-12,13,0,0
2014-04-13,3,0,0
2014-04-14,7,0,0
2014-04-15,14,3,0
2014-04-16,2,3,1
2014-04-17,7,10,0
2014-04-18,1,7,0
2014-04-19,15,0,0
2014-04-20,1,1,0
2014-04-21,7,0,0
2014-04-22,2,3,0
2014-04-23,2,3,16
2014-04-24,6,1,12
2014-04-25,10,2,6
2014-04-26,4,0,0
2014-04-27,1,0,0
2014-04-28,12,2,4
2014-04-29,5,4,2
2014-04-30,7,4,5
2014-05-01,4,0,4
2014-05-02,12,1,11
2014-05-03,2,0,0
2014-05-04,1,0,0
2014-05-05,16,5,0
2014-05-06,10,3,0
2014-05-07,8,10,3
2014-05-08,11,2,3
2014-05-09,7,1,2
2014-05-10,35,7,1
2014-05-11,18,2,0
2014-05-12,17,3,2
2014-05-13,5,12,9
2014-05-14,8,2,0
2014-05-15,5,2,1
2014-05-16,7,3,0
2014-05-17,2,0,0
2014-05-18,3,1,0
2014-05-19,2,1,4
2014-05-20,5,1,0
2014-05-21,11,2,11
2014-05-22,14,3,11
2014-05-23,4,0,8
2014-05-24,3,0,0
2014-05-25,2,1,0
2014-05-26,1,3,0
2014-05-27,2,0,23
2014-05-28,3,0,1
2014-05-29,1,1,3
2014-05-30,0,2,0
2014-05-31,5,1,6
2014-06-01,4,1,0
2014-06-02,3,2,7
2014-06-03,3,1,3
2014-06-04,0,7,12
2014-06-05,0,4,6
2014-06-06,3,2,12
2014-06-07,4,0,0
2014-06-08,2,0,1
2014-06-09,13,2,0
2014-06-10,0,2,2
2014-06-11,0,8,0
2014-06-12,3,5,10
2014-06-13,0,8,1
2014-06-14,3,0,8
2014-06-15,9,0,0
2014-06-16,1,2,8
2014-06-17,2,3,8
2014-06-18,7,2,8
2014-06-19,12,1,0
2014-06-20,4,5,0
2014-06-21,2,2,0
2014-06-22,0,3,0
2014-06-23,16,0,2
2014-06-24,14,0,15
2014-06-25,8,3,0
2014-06-26,7,0,1
2014-06-27,14,6,0
2014-06-28,6,6,0
2014-06-29,2,0,4
2014-06-30,25,0,3
2014-07-01,8,3,0
2014-07-02,11,4,1
2014-07-03,17,0,0
2014-07-04,4,6,0
2014-07-05,0,3,0
2014-07-06,2,2,0
2014-07-07,13,2,4
2014-07-08,3,7,2
2014-07-09,4,9,3
2014-07-10,0,0,0
2014-07-11,11,12,1
2014-07-12,5,0,0
2014-07-13,10,1,0
2014-07-14,12,0,0
2014-07-15,3,0,4
2014-07-16,8,3,0
2014-07-17,6,4,1
2014-07-18,7,1,3
2014-07-19,2,0,0
2014-07-20,7,2,1
2014-07-21,18,7,6
2014-07-22,12,1,6
2014-07-23,21,1,0
2014-07-24,1,2,3
2014-07-25,4,0,2
2014-07-26,5,0,0
2014-07-27,4,0,0
2014-07-28,6,0,0
2014-07-29,4,0,0
2014-07-30,7,0,1
2014-07-31,13,2,0
2014-08-01,0,4,1
2014-08-02,0,9,2
2014-08-03,2,3,2
2014-08-04,1,1,0
2014-08-05,1,0,0
2014-08-06,6,0,1
2014-08-07,1,2,6
2014-08-08,1,2,0
2014-08-09,1,3,0
2014-08-10,2,0,0
2014-08-11,1,1,0
2014-08-12,2,5,0
2014-08-13,3,4,0
2014-08-14,1,0,1
2014-08-15,6,0,1
2014-08-16,1,0,0
2014-08-17,16,2,0
2014-08-18,9,4,0
2014-08-19,7,5,0
2014-08-20,9,2,0
2014-08-21,15,0,1
2014-08-22,5,0,0
2014-08-23,0,0,0
2014-08-24,1,0,0
2014-08-25,0,0,2
2014-08-26,0,0,0
2014-08-27,6,0,0
2014-08-28,0,0,2
2014-08-29,13,0,0
2014-08-30,3,0,0
2014-08-31,2,0,0
2014-09-01,2,0,1
2014-09-02,5,1,6
2014-09-03,14,1,2
2014-09-04,3,0,0
2014-09-05,16,3,9
2014-09-06,2,0,0
2014-09-07,9,0,0
2014-09-08,7,0,0
2014-09-09,10,0,3
2014-09-10,14,4,7
2014-09-11,14,2,0
2014-09-12,0,1,0
2014-09-13,0,0,1
2014-09-14,0,1,0
2014-09-15,3,1,3
2014-09-16,4,2,2
2014-09-17,2,2,0
2014-09-18,6,0,0
2014-09-19,10,1,2
2014-09-20,11,0,0
2014-09-21,0,1,0
2014-09-22,16,2,1
2014-09-23,11,3,4
2014-09-24,3,2,3
2014-09-25,4,7,2
2014-09-26,21,2,1
2014-09-27,9,0,0
2014-09-28,2,1,0
2014-09-29,1,3,0
2014-09-30,16,1,0
2014-10-01,12,2,1
2014-10-02,2,4,5
2014-10-03,3,0,0
2014-10-04,1,3,0
2014-10-05,2,0,0
2014-10-06,9,4,5
2014-10-07,21,0,0
2014-10-08,18,11,1
2014-10-09,9,1,3
2014-10-10,15,4,7
2014-10-11,6,2,0
2014-10-12,1,1,0
2014-10-13,4,3,16
2014-10-14,30,9,3
2014-10-15,22,2,1
2014-10-16,8,2,15
2014-10-17,3,0,16
2014-10-18,6,0,3
2014-10-19,13,0,0
2014-10-20,22,2,4
2014-10-21,8,0,2
2014-10-22,22,0,10
2014-10-23,4,1,6
2014-10-24,9,1,11
2014-10-25,2,0,4
2014-10-26,2,0,0
2014-10-27,14,0,0
2014-10-28,17,1,0
2014-10-29,9,7,4
2014-10-30,2,0,1
2014-10-31,4,2,5
2014-11-01,2,0,0
2014-11-02,1,0,0
2014-11-03,2,0,3
2014-11-04,9,0,1
2014-11-05,12,1,3
2014-11-06,5,7,0
2014-11-07,4,1,16
2014-11-08,2,1,1
2014-11-09,2,0,0
2014-11-10,4,2,1
2014-11-11,11,3,2
2014-11-12,14,1,10
2014-11-13,9,0,10
2014-11-14,11,0,22
2014-11-15,8,0,0
2014-11-16,0,1,2
2014-11-17,30,0,4
2014-11-18,13,0,4
2014-11-19,4,0,12
2014-11-20,10,0,8
2014-11-21,5,1,17
2014-11-22,7,0,11
2014-11-23,0,0,1
2014-11-24,0,0,7
2014-11-25,9,0,9
2014-11-26,16,7,2
2014-11-27,0,3,21
2014-11-28,3,1,13
2014-11-29,1,2,2
2014-11-30,0,1,0
2014-12-01,4,2,12
2014-12-02,7,0,9
2014-12-03,2,0,7
2014-12-04,2,6,10
2014-12-05,1,4,13
2014-12-06,4,6,0
2014-12-07,6,0,0
2014-12-08,4,0,2
2014-12-09,0,1,15
2014-12-10,3,4,2
2014-12-11,4,1,7
2014-12-12,8,0,8
2014-12-13,1,1,0
2014-12-14,7,0,0
2014-12-15,6,1,3
2014-12-16,7,1,1
2014-12-17,3,1,16
2014-12-18,14,12,17
2014-12-19,29,6,20
2014-12-20,7,1,14
2014-12-21,2,0,2
2014-12-22,19,5,18
2014-12-23,11,1,0
2014-12-24,0,0,4
2014-12-25,0,3,7
2014-12-26,2,0,5
2014-12-27,0,2,6
2014-12-28,1,5,0
2014-12-29,6,7,2
2014-12-30,10,1,0
2014-12-31,15,3,1
2015-01-01,2,0,2
2015-01-02,4,2,2
2015-01-03,3,11,4
2015-01-04,14,1,0
2015-01-05,12,4,0
2015-01-06,2,0,0
2015-01-07,6,3,7
2015-01-08,7,3,3
2015-01-09,0,8,5
2015-01-10,3,0,2
2015-01-11,0,1,2
2015-01-12,2,8,5
2015-01-13,5,4,0
2015-01-14,17,5,5
2015-01-15,19,7,8
2015-01-16,22,1,1
2015-01-17,9,10,1
2015-01-18,2,2,0
2015-01-19,8,15,0
2015-01-20,17,10,0
2015-01-21,10,9,1
2015-01-22,8,16,2
2015-01-23,9,6,3
2015-01-24,16,2,2
2015-01-25,1,4,1
2015-01-26,5,4,7
2015-01-27,7,0,0
2015-01-28,3,4,3
2015-01-29,11,3,1
2015-01-30,10,4,1
2015-01-31,5,0,0
2015-02-01,1,1,0
2015-02-02,0,1,0
2015-02-03,5,8,1
2015-02-04,1,5,0
2015-02-05,6,1,1
2015-02-06,2,0,0
2015-02-07,4,0,0
2015-02-08,3,1,0
2015-02-09,4,3,0
2015-02-10,5,5,0
2015-02-11,9,7,0
2015-02-12,4,3,2
2015-02-13,11,3,2
2015-02-14,0,4,0
2015-02-15,3,0,1
2015-02-16,3,2,1
2015-02-17,11,14,7
2015-02-18,11,1,9
2015-02-19,36,0,1
2015-02-20,19,5,1
2015-02-21,0,1,0
2015-02-22,0,1,1
2015-02-23,3,2,0
2015-02-24,9,0,2
2015-02-25,23,5,0
2015-02-26,11,0,3
2015-02-27,4,4,0
2015-02-28,0,2,0
2015-03-01,0,3,0
2015-03-02,10,20,1
2015-03-03,6,5,0
2015-03-04,13,1,0
2015-03-05,1,17,3
2015-03-06,5,6,1
2015-03-07,1,8,0
2015-03-08,11,6,1
2015-03-09,27,0,0
2015-03-10,18,9,0
2015-03-11,16,5,7
2015-03-12,14,2,12
2015-03-13,7,2,2
2015-03-14,17,4,0
2015-03-15,7,1,0
2015-03-16,9,9,5
2015-03-17,2,0,1
2015-03-18,8,13,9
2015-03-19,8,2,30
2015-03-20,6,4,11
2015-03-21,0,2,0
2015-03-22,2,0,1
2015-03-23,3,0,2
2015-03-24,10,3,1
2015-03-25,6,1,16
2015-03-26,12,6,15
2015-03-27,10,5,13
2015-03-28,17,1,2
2015-03-29,5,1,0
2015-03-30,13,7,4
2015-03-31,15,6,0
2015-04-01,6,8,16
2015-04-02,9,0,7
2015-04-03,11,1,9
2015-04-04,2,1,0
2015-04-05,8,0,0
2015-04-06,15,5,8
2015-04-07,10,2,6
2015-04-08,9,1,20
2015-04-09,3,3,6
2015-04-10,13,0,0
2015-04-11,3,3,0
2015-04-12,12,0,0
2015-04-13,1,0,0
2015-04-14,4,0,0
2015-04-15,27,0,2
2015-04-16,0,1,7
2015-04-17,1,1,16
2015-04-18,3,2,0
2015-04-19,0,2,0
2015-04-20,5,8,3
2015-04-21,4,4,4
2015-04-22,2,0,20
2015-04-23,4,0,6
2015-04-24,2,0,15
2015-04-25,2,9,0
2015-04-26,0,3,0
2015-04-27,7,7,2
2015-04-28,12,3,3
2015-04-29,23,5,14
2015-04-30,4,4,11
2015-05-01,13,8,3
2015-05-02,12,0,3
2015-05-03,1,3,4
2015-05-04,5,4,2
2015-05-05,3,14,0
2015-05-06,5,6,5
2015-05-07,6,21,3
2015-05-08,8,23,21
2015-05-09,3,1,0
2015-05-10,16,4,1
2015-05-11,23,7,9
2015-05-12,20,2,1
2015-05-13,10,0,6
2015-05-14,1,1,8
2015-05-15,5,1,3
2015-05-16,0,0,0
2015-05-17,5,0,0
2015-05-18,13,1,5
2015-05-19,0,1,2
2015-05-20,10,1,2
2015-05-21,5,3,19
2015-05-22,2,8,11
2015-05-23,0,0,0
2015-05-24,17,1,1
2015-05-25,6,2,5
2015-05-26,2,11,7
2015-05-27,4,10,12
2015-05-28,1,17,8
2015-05-29,10,3,1
2015-05-30,3,0,12
2015-05-31,1,0,7
2015-06-01,2,13,3
2015-06-02,3,5,5
2015-06-03,12,10,3
2015-06-04,7,3,14
2015-06-05,4,10,13
2015-06-06,12,0,2
2015-06-07,6,6,0
2015-06-08,0,15,0
2015-06-09,11,10,0
2015-06-10,9,3,2
2015-06-11,2,2,29
2015-06-12,1,5,32
2015-06-13,1,0,0
2015-06-14,3,0,4
2015-06-15,3,0,5
2015-06-16,3,0,0
2015-06-17,11,1,6
2015-06-18,7,6,13
2015-06-19,7,2,0
2015-06-20,6,1,0
2015-06-21,0,1,0
2015-06-22,9,1,4
2015-06-23,33,3,4
2015-06-24,12,15,11
2015-06-25,8,14,27
2015-06-26,1,2,1
2015-06-27,5,0,0
2015-06-28,3,0,0
2015-06-29,9,4,0
2015-06-30,12,2,0
2015-07-01,8,4,16
2015-07-02,18,0,10
2015-07-03,2,1,8
2015-07-04,9,0,0
2015-07-05,23,0,0
2015-07-06,10,2,0
2015-07-07,18,10,0
2015-07-08,17,4,12
2015-07-09,5,1,0
2015-07-10,8,11,3
2015-07-11,15,1,0
2015-07-12,18,0,0
2015-07-13,6,0,0
2015-07-14,9,17,8
2015-07-15,34,12,2
2015-07-16,23,9,9
2015-07-17,12,19,7
2015-07-18,15,2,0
2015-07-19,0,0,0
2015-07-20,22,4,2
2015-07-21,4,14,3
2015-07-22,12,5,15
2015-07-23,12,5,7
2015-07-24,31,1,6
2015-07-25,44,0,0
2015-07-26,13,2,1
2015-07-27,20,0,0
2015-07-28,16,1,2
2015-07-29,12,0,0
2015-07-30,13,1,19
2015-07-31,13,2,5
2015-08-01,5,2,0
2015-08-02,14,2,0
2015-08-03,21,4,0
2015-08-04,12,1,5
2015-08-05,8,3,5
2015-08-06,4,1,1
2015-08-07,15,5,1
2015-08-08,13,0,0
2015-08-09,6,1,0
2015-08-10,2,1,10
2015-08-11,9,1,7
2015-08-12,8,0,5
2015-08-13,24,7,0
2015-08-14,18,2,12
2015-08-15,18,1,0
2015-08-16,0,0,1
2015-08-17,7,0,0
2015-08-18,15,4,9
2015-08-19,27,0,9
2015-08-20,11,0,5
2015-08-21,25,0,3
2015-08-22,1,0,0
2015-08-23,0,3,0
2015-08-24,6,3,14
2015-08-25,20,1,0
2015-08-26,32,2,1
2015-08-27,20,1,7
2015-08-28,20,0,0
2015-08-29,5,0,0
2015-08-30,1,0,0
2015-08-31,14,0,1
2015-09-01,11,15,0
2015-09-02,49,0,0
2015-09-03,35,3,0
2015-09-04,20,6,0
2015-09-05,11,0,0
2015-09-06,4,2,0
2015-09-07,47,3,0
2015-09-08,23,6,3
2015-09-09,5,11,2
2015-09-10,10,4,5
2015-09-11,6,1,6
2015-09-12,1,2,0
2015-09-13,1,3,0
2015-09-14,12,8,4
2015-09-15,17,3,4
2015-09-16,17,12,7
2015-09-17,11,6,11
2015-09-18,6,2,4
2015-09-19,11,0,0
2015-09-20,1,4,0
2015-09-21,14,0,4
2015-09-22,33,9,3
2015-09-23,22,8,3
2015-09-24,23,21,9
2015-09-25,33,12,9
2015-09-26,7,0,0
2015-09-27,14,4,1
2015-09-28,25,7,8
2015-09-29,19,17,4
2015-09-30,12,29,5
2015-10-01,12,11,3
2015-10-02,4,9,24
2015-10-03,36,0,0
2015-10-04,28,0,0
2015-10-05,9,13,9
2015-10-06,6,11,6
2015-10-07,22,20,1
2015-10-08,9,10,0
2015-10-09,12,16,4
2015-10-10,24,3,0
2015-10-11,41,6,3
2015-10-12,39,8,0
2015-10-13,33,7,1
2015-10-14,31,19,5
2015-10-15,43,23,4
2015-10-16,22,12,0
2015-10-17,15,1,0
2015-10-18,7,7,6
2015-10-19,22,12,5
2015-10-20,34,10,0
2015-10-21,44,20,1
2015-10-22,52,14,8
2015-10-23,14,9,0
2015-10-24,10,6,0
2015-10-25,25,15,1
2015-10-26,30,8,0
2015-10-27,38,10,1
2015-10-28,32,15,6
2015-10-29,31,13,4
2015-10-30,2,4,1
2015-10-31,7,4,5
2015-11-01,11,2,2
2015-11-02,36,19,2
2015-11-03,20,8,0
2015-11-04,18,5,1
2015-11-05,24,14,9
2015-11-06,13,4,17
2015-11-07,3,1,17
2015-11-08,12,4,2
2015-11-09,6,3,20
2015-11-10,5,13,3
2015-11-11,13,4,5
2015-11-12,10,6,1
2015-11-13,28,21,3
2015-11-14,12,1,0
2015-11-15,4,0,0
2015-11-16,8,9,8
2015-11-17,29,0,2
2015-11-18,26,21,6
2015-11-19,12,17,5
2015-11-20,30,4,10
2015-11-21,10,6,0
2015-11-22,16,0,0
2015-11-23,26,5,1
2015-11-24,23,16,3
2015-11-25,18,15,7
2015-11-26,13,0,1
2015-11-27,3,5,0
2015-11-28,2,8,0
2015-11-29,12,2,0
2015-11-30,12,0,3
2015-12-01,6,5,4
2015-12-02,8,9,16
2015-12-03,14,8,18
2015-12-04,11,30,0
2015-12-05,10,1,0
2015-12-06,8,0,0
2015-12-07,14,9,6
2015-12-08,13,1,0
2015-12-09,5,5,3
2015-12-10,6,4,8
2015-12-11,31,0,5
2015-12-12,3,3,2
2015-12-13,6,0,0
2015-12-14,3,6,6
2015-12-15,13,2,5
2015-12-16,4,6,6
2015-12-17,29,2,1
2015-12-18,9,4,10
2015-12-19,21,0,0
2015-12-20,15,0,0
2015-12-21,13,7,2
2015-12-22,7,0,0
2015-12-23,22,1,5
2015-12-24,2,1,1
2015-12-25,3,0,2
2015-12-26,23,0,0
2015-12-27,3,7,0
2015-12-28,10,4,0
2015-12-29,16,1,2
2015-12-30,25,3,0
2015-12-31,11,1,0
2016-01-01,4,1,1
2016-01-02,7,0,0
2016-01-03,3,0,0
2016-01-04,3,10,0
2016-01-05,1,4,0
2016-01-06,9,8,0
2016-01-07,1,15,2
2016-01-08,6,2,0
2016-01-09,0,0,0
2016-01-10,14,0,0
2016-01-11,11,2,0
2016-01-12,3,4,1
2016-01-13,5,5,12
2016-01-14,13,7,17
2016-01-15,10,9,12
2016-01-16,14,2,0
2016-01-17,0,0,3
2016-01-18,5,6,9
2016-01-19,14,5,1
2016-01-20,5,10,13
2016-01-21,7,5,19
2016-01-22,8,3,16
2016-01-23,4,0,0
2016-01-24,12,1,0
2016-01-25,6,0,0
2016-01-26,2,0,16
2016-01-27,20,0,20
2016-01-28,7,4,6
2016-01-29,14,2,16
2016-01-30,10,3,0
2016-01-31,16,1,0
2016-02-01,13,21,1
2016-02-02,2,8,0
2016-02-03,1,3,6
2016-02-04,9,8,3
2016-02-05,10,8,9
2016-02-06,7,7,2
2016-02-07,12,3,0
2016-02-08,9,13,1
2016-02-09,7,3,1
2016-02-10,19,9,0
2016-02-11,10,16,8
2016-02-12,28,9,11
2016-02-13,19,14,0
2016-02-14,9,23,0
2016-02-15,12,5,3
2016-02-16,9,14,0
2016-02-17,14,17,12
2016-02-18,7,3,0
2016-02-19,17,26,18
2016-02-20,20,4,0
2016-02-21,11,5,0
2016-02-22,19,11,0
2016-02-23,16,24,0
2016-02-24,33,20,11
2016-02-25,12,10,12
2016-02-26,34,15,3
2016-02-27,23,3,0
2016-02-28,0,1,0
2016-02-29,26,7,0
2016-03-01,36,6,3
2016-03-02,19,5,3
2016-03-03,25,9,0
2016-03-04,12,12,3
2016-03-05,5,7,0
2016-03-06,10,17,2
2016-03-07,28,6,0
2016-03-08,12,24,0
2016-03-09,19,15,6
2016-03-10,15,5,2
2016-03-11,5,9,8
2016-03-12,9,5,2
2016-03-13,9,5,3
2016-03-14,19,9,0
2016-03-15,18,5,0
2016-03-16,13,12,0
2016-03-17,37,1,0
2016-03-18,32,8,6
2016-03-19,4,6,0
2016-03-20,0,3,0
2016-03-21,13,1,3
2016-03-22,14,25,0
2016-03-23,12,22,8
2016-03-24,3,11,14
2016-03-25,5,5,1
2016-03-26,3,1,0
2016-03-27,3,4,0
2016-03-28,10,2,0
2016-03-29,8,3,1
2016-03-30,15,12,11
2016-03-31,8,12,6
2016-04-01,13,8,0
2016-04-02,7,2,0
2016-04-03,5,9,0
2016-04-04,18,5,0
2016-04-05,6,5,0
2016-04-06,5,7,3
2016-04-07,12,4,7
2016-04-08,8,9,1
2016-04-09,5,1,0
2016-04-10,10,6,0
2016-04-11,16,3,1
2016-04-12,9,4,0
2016-04-13,3,3,5
2016-04-14,0,7,1
2016-04-15,4,4,19
2016-04-16,4,0,0
2016-04-17,11,2,0
2016-04-18,6,0,2
2016-04-19,11,1,0
2016-04-20,6,1,6
2016-04-21,12,1,14
2016-04-22,3,2,2
2016-04-23,1,6,0
2016-04-24,0,7,0
2016-04-25,8,7,0
2016-04-26,6,7,4
2016-04-27,1,4,6
2016-04-28,2,0,16
2016-04-29,8,4,15
2016-04-30,8,7,0
2016-05-01,7,7,0
2016-05-02,1,8,1
2016-05-03,5,7,0
2016-05-04,5,0,7
2016-05-05,11,9,0
2016-05-06,0,2,0
2016-05-07,3,4,0
2016-05-08,15,17,0
2016-05-09,2,19,2
2016-05-10,1,7,2
2016-05-11,2,1,4
2016-05-12,1,4,0
2016-05-13,1,6,5
2016-05-14,5,8,6
2016-05-15,2,4,2
2016-05-16,3,0,45
2016-05-17,9,9,20
2016-05-18,9,10,4
2016-05-19,24,14,6
2016-05-20,19,14,4
2016-05-21,2,1,0
2016-05-22,2,1,0
2016-05-23,1,14,3
2016-05-24,2,14,5
2016-05-25,11,11,6
2016-05-26,1,4,12
2016-05-27,11,7,12
2016-05-28,1,0,0
2016-05-29,0,1,0
2016-05-30,3,14,0
2016-05-31,18,11,1
2016-06-01,13,22,4
2016-06-02,8,15,2
2016-06-03,10,6,11
2016-06-04,3,4,0
2016-06-05,4,3,0
2016-06-06,1,1,0
2016-06-07,0,3,0
2016-06-08,3,2,25
2016-06-09,2,5,9
2016-06-10,5,1,0
2016-06-11,4,1,0
2016-06-12,10,0,0
2016-06-13,5,22,0
2016-06-14,11,21,12
2016-06-15,13,33,3
2016-06-16,16,20,4
2016-06-17,9,13,2
2016-06-18,0,1,2
2016-06-19,0,0,1
2016-06-20,6,22,2
2016-06-21,5,11,8
2016-06-22,1,15,10
2016-06-23,8,2,13
2016-06-24,22,12,15
2016-06-25,6,5,3
2016-06-26,3,0,0
2016-06-27,3,2,3
2016-06-28,9,3,5
2016-06-29,6,3,16
2016-06-30,15,4,7
2016-07-01,21,17,5
2016-07-02,10,3,0
2016-07-03,4,0,4
2016-07-04,0,3,15
2016-07-05,0,3,3
2016-07-06,6,3,18
2016-07-07,5,10,16
2016-07-08,2,12,3
2016-07-09,0,7,3
2016-07-10,1,7,0
2016-07-11,1,3,3
2016-07-12,2,0,8
2016-07-13,0,2,11
2016-07-14,6,4,17
2016-07-15,1,4,15
2016-07-16,0,0,4
2016-07-17,2,0,15
2016-07-18,1,3,1
2016-07-19,0,3,24
2016-07-20,0,3,22
2016-07-21,1,0,11
2016-07-22,12,4,10
2016-07-23,1,0,2
2016-07-24,2,0,10
2016-07-25,0,12,3
2016-07-26,4,11,4
2016-07-27,15,5,2
2016-07-28,1,3,9
2016-07-29,0,7,10
2016-07-30,0,7,9
2016-07-31,0,1,5
2016-08-01,0,5,1
2016-08-02,1,2,10
2016-08-03,2,6,5
2016-08-04,16,15,6
2016-08-05,0,6,7
2016-08-06,0,2,0
2016-08-07,0,0,2
2016-08-08,6,7,1
2016-08-09,0,1,7
2016-08-10,2,0,9
2016-08-11,4,5,11
2016-08-12,0,8,0
2016-08-13,6,4,0
2016-08-14,20,0,0
2016-08-15,2,1,4
2016-08-16,6,3,0
2016-08-17,6,7,0
2016-08-18,12,11,0
2016-08-19,25,0,0
2016-08-20,5,7,0
2016-08-21,2,9,0
2016-08-22,5,11,1
2016-08-23,4,6,4
2016-08-24,0,6,0
2016-08-25,0,5,1
2016-08-26,9,0,3
2016-08-27,0,0,0
2016-08-28,5,1,0
2016-08-29,3,3,0
2016-08-30,3,2,2
2016-08-31,8,3,3
2016-09-01,1,4,7
