,elastic/kibana,getsentry/sentry,grafana/grafana
2017-12-23,1,0,2
2017-12-24,3,0,0
2017-12-25,5,0,2
2017-12-26,1,0,7
2017-12-27,0,0,10
2017-12-28,2,0,16
2017-12-29,1,0,3
2017-12-30,1,0,0
2017-12-31,0,1,6
2018-01-01,0,0,3
2018-01-02,6,17,3
2018-01-03,6,6,9
2018-01-04,10,10,6
2018-01-05,7,18,5
2018-01-06,2,2,0
2018-01-07,1,0,0
2018-01-08,13,6,6
2018-01-09,16,18,41
2018-01-10,18,11,18
2018-01-11,9,11,10
2018-01-12,9,6,4
2018-01-13,1,0,0
2018-01-14,0,0,2
2018-01-15,4,0,11
2018-01-16,22,5,31
2018-01-17,9,17,7
2018-01-18,11,20,20
2018-01-19,22,6,10
2018-01-20,0,1,3
2018-01-21,0,0,2
2018-01-22,9,12,13
2018-01-23,10,9,13
2018-01-24,6,16,18
2018-01-25,9,20,35
2018-01-26,6,14,19
2018-01-27,3,0,3
2018-01-28,0,0,1
2018-01-29,12,6,22
2018-01-30,17,8,45
2018-01-31,11,17,58
2018-02-01,11,13,41
2018-02-02,14,14,11
2018-02-03,3,1,6
2018-02-04,1,0,3
2018-02-05,11,5,41
2018-02-06,8,11,13
2018-02-07,11,12,8
2018-02-08,25,16,14
2018-02-09,10,6,17
2018-02-10,0,1,1
2018-02-11,1,0,0
2018-02-12,7,9,16
2018-02-13,16,18,6
2018-02-14,13,7,30
2018-02-15,2,16,21
2018-02-16,5,22,23
2018-02-17,0,2,2
2018-02-18,0,0,2
2018-02-19,3,0,13
2018-02-20,4,10,19
2018-02-21,13,16,29
2018-02-22,9,16,26
2018-02-23,17,7,6
2018-02-24,0,0,1
2018-02-25,2,0,1
2018-02-26,2,7,9
2018-02-27,3,24,13
2018-02-28,0,14,12
2018-03-01,0,11,8
2018-03-02,2,15,2
2018-03-03,3,0,4
2018-03-04,7,0,6
2018-03-05,2,22,6
2018-03-06,2,30,26
2018-03-07,9,25,39
2018-03-08,10,23,14
2018-03-09,15,26,9
2018-03-10,1,0,2
2018-03-11,1,0,1
2018-03-12,11,16,20
2018-03-13,7,21,37
2018-03-14,7,27,26
2018-03-15,9,24,22
2018-03-16,17,25,18
2018-03-17,1,0,1
2018-03-18,0,0,1
2018-03-19,10,15,29
2018-03-20,13,19,38
2018-03-21,9,16,11
2018-03-22,15,17,32
2018-03-23,7,12,38
2018-03-24,3,1,6
2018-03-25,2,0,2
2018-03-26,6,15,14
2018-03-27,2,21,21
2018-03-28,18,17,24
2018-03-29,8,27,6
2018-03-30,9,5,6
2018-03-31,0,0,0
2018-04-01,0,0,0
2018-04-02,6,23,5
2018-04-03,10,15,20
2018-04-04,11,9,19
2018-04-05,5,30,21
2018-04-06,5,10,11
2018-04-07,0,0,1
2018-04-08,0,0,6
2018-04-09,6,16,22
2018-04-10,11,21,24
2018-04-11,16,5,14
2018-04-12,11,21,19
2018-04-13,4,16,29
2018-04-14,0,0,5
2018-04-15,0,0,5
2018-04-16,8,15,56
2018-04-17,12,16,56
2018-04-18,16,14,22
2018-04-19,5,16,21
2018-04-20,11,7,19
2018-04-21,0,1,1
2018-04-22,0,0,5
2018-04-23,3,17,19
2018-04-24,3,19,16
2018-04-25,14,13,10
2018-04-26,5,29,11
2018-04-27,9,13,24
2018-04-28,0,1,2
2018-04-29,0,0,0
2018-04-30,14,14,12
2018-05-01,7,16,3
2018-05-02,20,25,19
2018-05-03,13,9,10
2018-05-04,18,19,4
2018-05-05,1,1,2
2018-05-06,0,0,1
2018-05-07,13,21,23
2018-05-08,20,18,38
2018-05-09,13,14,3
2018-05-10,21,16,2
2018-05-11,7,14,4
2018-05-12,0,0,1
2018-05-13,0,0,0
2018-05-14,8,12,8
2018-05-15,17,14,5
2018-05-16,15,14,10
2018-05-17,11,20,4
2018-05-18,24,3,11
2018-05-19,2,0,3
2018-05-20,1,0,2
2018-05-21,9,9,21
2018-05-22,26,13,2
2018-05-23,9,17,15
2018-05-24,21,13,11
2018-05-25,8,15,10
2018-05-26,0,0,3
2018-05-27,0,0,4
2018-05-28,2,0,23
2018-05-29,20,8,24
2018-05-30,24,20,18
2018-05-31,10,18,15
2018-06-01,7,12,8
2018-06-02,0,1,1
2018-06-03,1,2,0
2018-06-04,7,9,48
2018-06-05,12,8,19
2018-06-06,9,9,10
2018-06-07,6,13,15
2018-06-08,17,3,5
2018-06-09,0,0,2
2018-06-10,0,0,0
2018-06-11,4,14,1
2018-06-12,13,8,8
2018-06-13,14,8,11
2018-06-14,25,11,40
2018-06-15,11,8,38
2018-06-16,1,0,4
2018-06-17,0,0,0
2018-06-18,16,7,20
2018-06-19,16,8,18
2018-06-20,13,18,17
2018-06-21,8,10,12
2018-06-22,11,24,2
2018-06-23,0,2,1
2018-06-24,0,0,0
2018-06-25,15,9,22
2018-06-26,12,13,24
2018-06-27,11,11,6
2018-06-28,14,7,14
2018-06-29,11,9,23
2018-06-30,1,0,4
2018-07-01,2,0,6
2018-07-02,10,16,12
2018-07-03,16,15,8
2018-07-04,9,2,30
2018-07-05,8,20,8
2018-07-06,17,16,17
2018-07-07,0,2,9
2018-07-08,0,0,8
2018-07-09,19,21,23
2018-07-10,14,9,12
2018-07-11,19,8,23
2018-07-12,21,18,9
2018-07-13,16,11,10
2018-07-14,2,1,5
2018-07-15,1,0,13
2018-07-16,18,16,12
2018-07-17,30,15,11
2018-07-18,22,11,12
2018-07-19,26,21,0
2018-07-20,16,10,5
2018-07-21,18,0,2
2018-07-22,2,0,5
2018-07-23,19,15,24
2018-07-24,36,17,31
2018-07-25,29,24,16
2018-07-26,22,16,12
2018-07-27,32,13,36
2018-07-28,3,1,3
2018-07-29,1,0,4
2018-07-30,29,9,18
2018-07-31,18,12,10
2018-08-01,28,19,15
2018-08-02,16,12,39
2018-08-03,11,13,12
2018-08-04,1,0,0
2018-08-05,0,0,13
2018-08-06,13,4,21
2018-08-07,18,0,19
2018-08-08,24,3,20
2018-08-09,23,0,17
2018-08-10,18,4,13
2018-08-11,1,0,0
2018-08-12,2,0,4
2018-08-13,15,11,36
2018-08-14,13,12,49
2018-08-15,26,21,8
2018-08-16,35,18,8
2018-08-17,19,7,18
2018-08-18,3,0,8
2018-08-19,0,0,0
2018-08-20,17,14,11
2018-08-21,9,22,15
2018-08-22,16,11,4
2018-08-23,21,16,10
2018-08-24,14,16,8
2018-08-25,1,1,7
2018-08-26,1,0,5
2018-08-27,14,19,8
2018-08-28,23,13,9
2018-08-29,22,13,18
2018-08-30,20,30,33
2018-08-31,17,15,22
2018-09-01,2,0,1
2018-09-02,0,0,5
2018-09-03,5,0,20
2018-09-04,21,20,27
2018-09-05,22,52,29
2018-09-06,13,18,23
2018-09-07,18,23,15
2018-09-08,5,0,1
2018-09-09,0,0,0
2018-09-10,12,18,34
2018-09-11,14,27,25
2018-09-12,16,14,11
2018-09-13,33,26,26
2018-09-14,14,14,89
2018-09-15,0,1,5
2018-09-16,1,0,2
2018-09-17,12,11,31
2018-09-18,13,7,14
2018-09-19,9,17,14
2018-09-20,14,17,16
2018-09-21,10,10,22
2018-09-22,0,0,3
2018-09-23,0,0,4
2018-09-24,12,13,17
2018-09-25,10,9,27
2018-09-26,9,11,34
2018-09-27,18,19,60
2018-09-28,9,14,47
2018-09-29,0,0,1
2018-09-30,0,0,3
2018-10-01,3,16,25
2018-10-02,20,19,36
2018-10-03,21,23,43
2018-10-04,10,17,24
2018-10-05,11,5,16
2018-10-06,0,0,7
2018-10-07,0,0,1
2018-10-08,7,9,29
2018-10-09,1,16,20
2018-10-10,7,11,71
2018-10-11,3,23,51
2018-10-12,0,17,20
2018-10-13,0,1,11
2018-10-14,0,0,14
2018-10-15,8,10,24
2018-10-16,11,16,30
2018-10-17,16,14,38
2018-10-18,22,24,28
2018-10-19,20,16,26
2018-10-20,5,0,1
2018-10-21,1,0,1
2018-10-22,31,7,62
2018-10-23,35,14,31
2018-10-24,44,21,33
2018-10-25,21,15,27
2018-10-26,22,8,15
2018-10-27,0,0,9
2018-10-28,0,0,17
2018-10-29,28,27,27
2018-10-30,28,23,26
2018-10-31,25,22,41
2018-11-01,21,18,23
2018-11-02,17,13,9
2018-11-03,6,1,3
2018-11-04,0,0,3
2018-11-05,14,21,51
2018-11-06,34,18,54
2018-11-07,37,20,25
2018-11-08,30,25,17
2018-11-09,13,22,84
2018-11-10,2,1,4
2018-11-11,0,0,4
2018-11-12,7,19,22
2018-11-13,19,26,40
2018-11-14,16,22,37
2018-11-15,18,26,48
2018-11-16,25,18,33
2018-11-17,7,1,3
2018-11-18,1,0,2
2018-11-19,15,21,97
2018-11-20,16,19,42
2018-11-21,23,20,28
2018-11-22,16,8,20
2018-11-23,14,14,38
2018-11-24,0,0,1
2018-11-25,1,0,0
2018-11-26,21,22,15
2018-11-27,27,27,15
2018-11-28,24,21,15
2018-11-29,17,23,32
2018-11-30,11,27,53
2018-12-01,0,1,0
2018-12-02,0,0,0
2018-12-03,42,22,32
2018-12-04,74,13,51
2018-12-05,29,18,37
2018-12-06,24,17,33
2018-12-07,16,21,39
2018-12-08,4,2,7
2018-12-09,1,0,14
2018-12-10,20,13,34
2018-12-11,25,20,34
2018-12-12,28,11,32
2018-12-13,18,14,23
2018-12-14,34,6,36
2018-12-15,3,1,7
2018-12-16,0,0,7
2018-12-17,21,14,34
2018-12-18,44,10,53
2018-12-19,36,21,42
2018-12-20,32,7,10
2018-12-21,23,0,17
2018-12-22,3,0,7
2018-12-23,1,0,12
2018-12-24,1,0,4
2018-12-25,2,0,7
2018-12-26,8,0,2
2018-12-27,9,0,5
2018-12-28,6,0,2
2018-12-29,0,0,0
2018-12-30,0,0,1
2018-12-31,1,0,19
2019-01-01,0,0,4
2019-01-02,15,31,52
2019-01-03,31,20,18
2019-01-04,27,34,14
2019-01-05,2,1,5
2019-01-06,0,0,3
2019-01-07,12,15,59
2019-01-08,14,21,32
2019-01-09,48,18,55
2019-01-10,34,22,24
2019-01-11,25,21,29
2019-01-12,4,1,5
2019-01-13,1,0,8
2019-01-14,30,17,32
2019-01-15,20,26,38
2019-01-16,31,28,67
2019-01-17,26,20,46
2019-01-18,19,19,37
2019-01-19,0,1,5
2019-01-20,0,0,0
2019-01-21,19,7,33
2019-01-22,24,29,74
2019-01-23,42,16,48
2019-01-24,28,30,28
2019-01-25,30,20,25
2019-01-26,1,0,11
2019-01-27,0,0,3
2019-01-28,30,20,109
2019-01-29,32,24,65
2019-01-30,48,38,40
2019-01-31,51,16,36
2019-02-01,34,23,45
2019-02-02,10,1,8
2019-02-03,3,0,10
2019-02-04,37,24,56
2019-02-05,63,25,66
2019-02-06,38,24,42
2019-02-07,19,40,35
2019-02-08,30,29,19
2019-02-09,4,1,6
2019-02-10,3,0,7
2019-02-11,37,9,101
2019-02-12,22,13,56
2019-02-13,39,11,41
2019-02-14,46,17,29
2019-02-15,26,22,18
2019-02-16,8,6,16
2019-02-17,6,0,4
2019-02-18,21,3,38
2019-02-19,18,11,36
2019-02-20,35,17,17
2019-02-21,25,23,50
2019-02-22,26,13,12
2019-02-23,4,0,9
2019-02-24,0,0,5
2019-02-25,27,14,18
2019-02-26,31,11,7
2019-02-27,19,17,9
2019-02-28,32,12,3
2019-03-01,23,24,5
2019-03-02,6,4,10
2019-03-03,1,0,1
2019-03-04,20,11,25
2019-03-05,31,18,58
2019-03-06,23,15,73
2019-03-07,39,13,35
2019-03-08,35,10,48
2019-03-09,6,1,16
2019-03-10,4,0,15
2019-03-11,30,22,60
2019-03-12,34,9,51
2019-03-13,49,12,66
2019-03-14,32,9,59
2019-03-15,28,10,31
2019-03-16,4,0,1
2019-03-17,1,0,4
2019-03-18,25,14,23
2019-03-19,21,14,104
2019-03-20,32,21,49
2019-03-21,16,15,25
2019-03-22,25,14,38
2019-03-23,1,0,7
2019-03-24,2,0,11
2019-03-25,13,9,28
2019-03-26,19,17,10
2019-03-27,38,13,18
2019-03-28,37,18,13
2019-03-29,24,6,12
2019-03-30,5,0,2
2019-03-31,2,0,1
2019-04-01,30,8,3
2019-04-02,31,15,6
2019-04-03,23,17,12
2019-04-04,25,14,6
2019-04-05,24,11,7
2019-04-06,2,0,0
2019-04-07,2,0,6
2019-04-08,28,18,11
2019-04-09,17,18,12
2019-04-10,26,12,9
2019-04-11,26,14,9
2019-04-12,12,17,16
2019-04-13,4,0,0
2019-04-14,2,0,0
2019-04-15,22,19,17
2019-04-16,25,28,11
2019-04-17,21,9,10
2019-04-18,28,25,6
2019-04-19,18,12,6
2019-04-20,3,0,2
2019-04-21,1,0,1
2019-04-22,12,9,3
2019-04-23,32,12,8
2019-04-24,21,26,9
2019-04-25,15,16,10
2019-04-26,12,12,10
2019-04-27,5,0,1
2019-04-28,4,0,3
2019-04-29,17,12,9
2019-04-30,20,17,11
2019-05-01,18,14,7
2019-05-02,34,15,5
2019-05-03,22,9,14
2019-05-04,2,0,1
2019-05-05,0,0,0
2019-05-06,11,10,12
2019-05-07,23,26,15
2019-05-08,21,28,12
2019-05-09,40,13,13
2019-05-10,35,15,15
2019-05-11,3,0,1
2019-05-12,1,0,3
2019-05-13,3,10,11
2019-05-14,0,17,17
2019-05-15,3,16,9
2019-05-16,2,16,8
2019-05-17,3,19,5
2019-05-18,1,0,1
2019-05-19,0,0,0
2019-05-20,24,17,11
2019-05-21,48,27,15
2019-05-22,34,20,14
2019-05-23,25,23,9
2019-05-24,33,18,4
2019-05-25,8,1,2
2019-05-26,2,0,0
2019-05-27,4,7,15
2019-05-28,25,21,9
2019-05-29,40,20,7
2019-05-30,36,15,2
2019-05-31,36,14,2
2019-06-01,7,0,0
2019-06-02,1,0,0
2019-06-03,28,22,12
2019-06-04,28,16,8
2019-06-05,34,16,8
2019-06-06,41,21,6
2019-06-07,47,16,3
2019-06-08,5,0,0
2019-06-09,4,0,0
2019-06-10,20,21,8
2019-06-11,22,31,6
2019-06-12,34,21,10
2019-06-13,20,15,19
2019-06-14,35,7,4
2019-06-15,0,1,3
2019-06-16,3,0,0
2019-06-17,25,14,7
2019-06-18,24,14,16
2019-06-19,39,20,6
2019-06-20,17,16,4
2019-06-21,9,16,1
2019-06-22,6,0,2
2019-06-23,0,0,1
2019-06-24,15,3,10
2019-06-25,31,15,17
2019-06-26,37,24,12
2019-06-27,30,4,6
2019-06-28,42,0,8
2019-06-29,3,0,0
2019-06-30,0,0,0
2019-07-01,38,10,9
2019-07-02,42,10,8
2019-07-03,30,8,14
2019-07-04,14,1,7
2019-07-05,10,2,17
2019-07-06,7,1,4
2019-07-07,0,0,0
2019-07-08,12,9,7
2019-07-09,39,14,9
2019-07-10,31,19,12
2019-07-11,31,15,12
2019-07-12,30,12,6
2019-07-13,4,0,0
2019-07-14,0,0,1
2019-07-15,39,20,5
2019-07-16,24,19,9
2019-07-17,31,13,6
2019-07-18,31,10,8
2019-07-19,20,15,6
2019-07-20,2,0,3
2019-07-21,3,0,0
2019-07-22,20,10,4
2019-07-23,32,15,7
2019-07-24,30,17,13
2019-07-25,21,10,4
2019-07-26,17,10,5
2019-07-27,0,0,0
2019-07-28,3,0,2
2019-07-29,26,18,1
2019-07-30,30,18,4
2019-07-31,27,14,4
2019-08-01,21,11,4
2019-08-02,20,7,16
2019-08-03,4,0,8
2019-08-04,1,0,0
2019-08-05,17,11,6
2019-08-06,32,12,15
2019-08-07,29,21,11
2019-08-08,30,14,6
2019-08-09,25,12,7
2019-08-10,1,0,0
2019-08-11,2,0,0
2019-08-12,20,10,7
2019-08-13,29,13,7
2019-08-14,27,19,8
2019-08-15,27,17,6
2019-08-16,28,12,10
2019-08-17,2,2,0
2019-08-18,2,0,3
2019-08-19,16,18,5
2019-08-20,22,14,5
2019-08-21,28,10,6
2019-08-22,28,13,6
2019-08-23,20,7,5
2019-08-24,4,0,0
2019-08-25,1,0,2
2019-08-26,21,9,8
2019-08-27,35,15,3
2019-08-28,47,2,7
2019-08-29,41,13,7
2019-08-30,23,8,9
2019-08-31,4,0,0
2019-09-01,1,0,1
2019-09-02,22,3,9
2019-09-03,21,7,18
2019-09-04,25,14,11
2019-09-05,29,11,7
2019-09-06,31,6,3
2019-09-07,10,0,0
2019-09-08,0,0,1
2019-09-09,31,16,12
2019-09-10,21,30,8
2019-09-11,38,9,7
2019-09-12,27,22,17
2019-09-13,37,20,14
2019-09-14,2,0,0
2019-09-15,3,0,4
2019-09-16,25,20,13
2019-09-17,28,14,24
2019-09-18,31,11,8
2019-09-19,35,9,10
2019-09-20,21,8,15
2019-09-21,2,0,0
2019-09-22,0,0,1
2019-09-23,19,7,19
2019-09-24,39,13,18
2019-09-25,37,8,21
2019-09-26,23,7,7
2019-09-27,39,10,8
2019-09-28,1,0,1
2019-09-29,0,0,0
2019-09-30,26,17,15
2019-10-01,20,11,11
2019-10-02,26,19,14
2019-10-03,34,17,9
2019-10-04,19,12,4
2019-10-05,4,3,0
2019-10-06,3,1,0
2019-10-07,28,6,16
2019-10-08,28,18,25
2019-10-09,35,25,10
2019-10-10,36,19,6
2019-10-11,46,16,14
2019-10-12,0,0,3
2019-10-13,1,0,0
2019-10-14,47,17,8
2019-10-15,59,18,12
2019-10-16,47,17,13
2019-10-17,30,35,5
2019-10-18,32,28,5
2019-10-19,2,1,1
2019-10-20,0,0,0
2019-10-21,27,12,4
2019-10-22,39,19,21
2019-10-23,35,14,4
2019-10-24,31,12,4
2019-10-25,44,19,4
2019-10-26,4,0,1
2019-10-27,1,0,0
2019-10-28,24,20,2
2019-10-29,28,17,7
2019-10-30,34,25,4
2019-10-31,24,18,18
2019-11-01,11,16,17
2019-11-02,1,1,2
2019-11-03,1,0,0
2019-11-04,2,16,6
2019-11-05,1,16,7
2019-11-06,9,18,21
2019-11-07,5,23,20
2019-11-08,3,23,15
2019-11-09,0,1,0
2019-11-10,2,0,0
2019-11-11,13,9,12
2019-11-12,17,23,6
2019-11-13,23,24,11
2019-11-14,35,19,9
2019-11-15,26,20,8
2019-11-16,5,0,0
2019-11-17,4,0,1
2019-11-18,31,19,11
2019-11-19,34,21,11
2019-11-20,26,24,11
2019-11-21,37,23,23
2019-11-22,28,30,11
2019-11-23,3,0,2
2019-11-24,1,0,2
2019-11-25,25,16,14
2019-11-26,35,22,10
2019-11-27,19,16,15
2019-11-28,13,7,3
2019-11-29,6,4,4
2019-11-30,2,2,1
2019-12-01,1,0,2
2019-12-02,30,18,19
2019-12-03,27,17,11
2019-12-04,37,13,17
2019-12-05,26,22,14
2019-12-06,24,29,12
2019-12-07,4,0,0
2019-12-08,0,0,1
2019-12-09,29,25,14
2019-12-10,23,18,16
2019-12-11,42,24,12
2019-12-12,36,16,11
2019-12-13,34,13,15
2019-12-14,4,0,2
2019-12-15,1,0,0
2019-12-16,25,6,5
2019-12-17,37,12,5
2019-12-18,38,25,17
2019-12-19,34,21,8
2019-12-20,29,2,9
2019-12-21,2,0,1
2019-12-22,0,0,0
2019-12-23,8,0,13
2019-12-24,4,0,3
2019-12-25,1,0,1
2019-12-26,2,0,1
2019-12-27,1,0,2
2019-12-28,0,0,0
2019-12-29,2,0,1
2019-12-30,4,0,9
2019-12-31,3,0,4
2020-01-01,1,0,0
2020-01-02,14,29,6
2020-01-03,11,16,8
2020-01-04,2,0,1
2020-01-05,2,0,0
2020-01-06,26,24,7
2020-01-07,34,23,11
2020-01-08,30,22,6
2020-01-09,28,36,6
2020-01-10,40,15,16
2020-01-11,5,1,0
2020-01-12,2,0,1
2020-01-13,43,34,12
2020-01-14,67,10,9
2020-01-15,41,24,15
2020-01-16,41,17,14
2020-01-17,26,18,26
2020-01-18,8,0,1
2020-01-19,0,0,2
2020-01-20,14,3,14
2020-01-21,35,21,12
2020-01-22,40,27,10
2020-01-23,31,27,8
2020-01-24,36,13,13
2020-01-25,5,0,2
2020-01-26,2,0,1
2020-01-27,31,16,14
2020-01-28,53,21,17
2020-01-29,29,25,12
2020-01-30,31,26,23
2020-01-31,20,14,2
2020-02-01,2,1,0
2020-02-02,0,1,0
2020-02-03,30,18,7
2020-02-04,30,19,9
2020-02-05,31,24,7
2020-02-06,39,22,12
2020-02-07,30,28,3
2020-02-08,0,1,11
2020-02-09,2,0,16
2020-02-10,32,20,13
2020-02-11,36,32,22
2020-02-12,28,22,12
2020-02-13,29,39,19
2020-02-14,39,31,15
2020-02-15,5,3,2
2020-02-16,5,0,3
2020-02-17,15,11,11
2020-02-18,38,30,13
2020-02-19,34,26,18
2020-02-20,33,21,15
2020-02-21,22,46,3
2020-02-22,1,7,5
2020-02-23,0,1,0
2020-02-24,19,36,4
2020-02-25,40,19,10
2020-02-26,36,34,8
2020-02-27,27,23,5
2020-02-28,38,29,15
2020-02-29,1,0,1
2020-03-01,4,0,0
2020-03-02,25,21,7
2020-03-03,44,32,12
2020-03-04,45,12,12
2020-03-05,32,26,10
2020-03-06,30,22,10
2020-03-07,4,1,0
2020-03-08,0,0,0
2020-03-09,19,16,6
2020-03-10,32,18,23
2020-03-11,28,23,26
2020-03-12,36,36,10
2020-03-13,31,23,13
2020-03-14,2,1,1
2020-03-15,2,1,2
2020-03-16,27,36,19
2020-03-17,41,35,24
2020-03-18,39,29,19
2020-03-19,47,20,14
2020-03-20,44,25,14
2020-03-21,7,0,0
2020-03-22,2,0,0
2020-03-23,53,18,15
2020-03-24,65,46,26
2020-03-25,57,17,28
2020-03-26,54,29,21
2020-03-27,33,21,13
2020-03-28,4,2,5
2020-03-29,1,1,1
2020-03-30,36,18,17
2020-03-31,50,21,9
2020-04-01,40,31,22
2020-04-02,31,16,25
2020-04-03,37,20,17
2020-04-04,8,1,8
2020-04-05,0,0,4
2020-04-06,51,20,14
2020-04-07,38,25,24
2020-04-08,42,21,20
2020-04-09,34,27,26
2020-04-10,22,18,16
2020-04-11,3,0,6
2020-04-12,1,1,3
2020-04-13,30,19,6
2020-04-14,31,17,24
2020-04-15,32,30,22
2020-04-16,41,27,13
2020-04-17,40,23,13
2020-04-18,6,0,5
2020-04-19,1,0,5
2020-04-20,26,18,23
2020-04-21,28,20,23
2020-04-22,38,24,23
2020-04-23,29,28,25
2020-04-24,34,24,29
2020-04-25,3,0,13
2020-04-26,2,1,10
2020-04-27,38,20,47
2020-04-28,27,14,17
2020-04-29,39,16,21
2020-04-30,43,17,27
2020-05-01,7,15,14
2020-05-02,2,2,5
2020-05-03,1,1,3
2020-05-04,63,22,34
2020-05-05,84,19,35
2020-05-06,52,22,31
2020-05-07,51,25,24
2020-05-08,27,22,15
2020-05-09,1,1,5
2020-05-10,3,0,6
2020-05-11,38,25,36
2020-05-12,47,26,24
2020-05-13,42,20,34
2020-05-14,36,30,44
2020-05-15,40,22,14
2020-05-16,2,0,0
2020-05-17,0,2,1
2020-05-18,19,13,21
2020-05-19,34,23,15
2020-05-20,23,25,26
2020-05-21,25,20,11
2020-05-22,10,14,6
2020-05-23,0,0,1
2020-05-24,0,2,1
2020-05-25,11,9,21
2020-05-26,27,26,13
2020-05-27,33,21,9
2020-05-28,28,15,8
