,typesense/typesense,meilisearch/meilisearch,elastic/elasticsearch
2018-07-22,0.0,0.0,2
2018-07-23,0.0,0.0,21
2018-07-24,0.0,0.0,23
2018-07-25,0.0,0.0,26
2018-07-26,0.0,0.0,24
2018-07-27,0.0,0.0,15
2018-07-28,0.0,0.0,5
2018-07-29,0.0,0.0,0
2018-07-30,3.0,0.0,19
2018-07-31,-1.1999999999999997,0.0,28
2018-08-01,-0.36,0.0,24
2018-08-02,-0.192,0.0,19
2018-08-03,0.8751999999999999,0.0,29
2018-08-04,-0.48985599999999996,0.0,1
2018-08-05,-0.18888960000000002,0.0,1
2018-08-06,-0.11911167999999998,0.0,23
2018-08-07,-0.08706713600000002,0.0,24
2018-08-08,-0.06834647040000001,0.0,16
2018-08-09,-0.022963200000000007,0.0,19
2018-08-10,0.98162944,0.0,26
2018-08-11,-0.4151557119999999,0.0,1
2018-08-12,-0.13279815679999998,0.0,0
2018-08-13,-0.064,0.0,18
2018-08-14,-0.04160000000000005,0.0,19
2018-08-15,1.970048,0.0,24
2018-08-16,-0.8229631999999998,0.0,24
2018-08-17,-0.25837055999999997,0.0,24
2018-08-18,0.856844288,0.0,7
2018-08-19,-0.49599815680000003,0.0,0
2018-08-20,-0.17990400000000004,0.0,29
2018-08-21,-0.10992640000000001,0.0,30
2018-08-22,-0.07834112000000004,0.0,23
2018-08-23,-0.060263424,0.0,22
2018-08-24,-0.0485595136,0.0,26
2018-08-25,-0.018370559999999994,46.0,3
2018-08-26,0.984844288,0.0,5
2018-08-27,-0.4127981567999999,0.0,23
2018-08-28,-0.12,0.0,28
2018-08-29,-0.064,1.0,25
2018-08-30,-0.04160000000000005,0.0,27
2018-08-31,0.970048,0.0,36
2018-09-01,0.5770368000000001,0.0,4
2018-09-02,-0.5383705599999999,0.0,6
2018-09-03,-0.19915571199999998,0.0,19
2018-09-04,1.8816018432,0.0,20
2018-09-05,-0.8715519999999999,0.0,31
2018-09-06,-0.29291520000000004,0.0,23
2018-09-07,-0.16933376,0.0,26
2018-09-08,0.8832737279999999,0.0,7
2018-09-09,-0.4878578687999999,3.0,10
2018-09-10,-0.1787245568,2.0,20
2018-09-11,-0.10074111999999999,0.0,20
2018-09-12,-0.07191142400000003,0.0,28
2018-09-13,-0.05554831360000001,0.0,24
2018-09-14,-0.022963200000000007,2.0,31
2018-09-15,-0.018370559999999994,3.0,3
2018-09-16,-0.015155711999999993,0.0,4
2018-09-17,-0.012798156799999997,0.0,28
2018-09-18,0.0,1.0,33
2018-09-19,0.0,0.0,32
2018-09-20,0.0,1.0,32
2018-09-21,0.0,3.0,12
2018-09-22,0.0,0.0,8
2018-09-23,0.0,0.0,0
2018-09-24,0.0,3.0,24
2018-09-25,0.0,1.0,27
2018-09-26,0.0,2.0,26
2018-09-27,0.0,3.0,20
2018-09-28,0.0,0.0,30
2018-09-29,0.0,0.0,3
2018-09-30,0.0,0.0,5
2018-10-01,0.0,0.0,14
2018-10-02,0.0,0.0,33
2018-10-03,0.0,1.0,21
2018-10-04,0.0,1.0,22
2018-10-05,0.0,0.0,23
2018-10-06,0.0,0.0,6
2018-10-07,0.0,0.0,0
2018-10-08,0.0,0.0,7
2018-10-09,0.0,1.0,1
2018-10-10,0.0,1.0,4
2018-10-11,0.0,2.0,4
2018-10-12,0.0,0.0,6
2018-10-13,0.0,0.0,1
2018-10-14,0.0,0.0,4
2018-10-15,0.0,0.0,20
2018-10-16,0.0,0.0,32
2018-10-17,0.0,3.0,26
2018-10-18,0.0,3.0,22
2018-10-19,0.0,0.0,34
2018-10-20,0.0,0.0,16
2018-10-21,0.0,4.0,3
2018-10-22,0.0,0.0,19
2018-10-23,0.0,0.0,44
2018-10-24,0.0,0.0,37
2018-10-25,0.0,0.0,36
2018-10-26,0.0,0.0,38
2018-10-27,0.0,0.0,3
2018-10-28,0.0,0.0,3
2018-10-29,0.0,0.0,31
2018-10-30,0.0,0.0,35
2018-10-31,0.0,0.0,24
2018-11-01,0.0,0.0,27
2018-11-02,0.0,0.0,26
2018-11-03,0.0,0.0,2
2018-11-04,0.0,0.0,2
2018-11-05,0.0,0.0,21
2018-11-06,0.0,0.0,30
2018-11-07,0.0,0.0,26
2018-11-08,0.0,0.0,39
2018-11-09,0.0,0.0,17
2018-11-10,0.0,0.0,3
2018-11-11,0.0,0.0,1
2018-11-12,0.0,0.0,19
2018-11-13,0.0,0.0,29
2018-11-14,0.0,0.0,26
2018-11-15,0.0,0.0,24
2018-11-16,0.0,0.0,23
2018-11-17,0.0,0.0,3
2018-11-18,0.0,0.0,1
2018-11-19,0.0,0.0,23
2018-11-20,0.0,0.0,24
2018-11-21,0.0,0.0,39
2018-11-22,0.0,0.0,13
2018-11-23,0.0,0.0,15
2018-11-24,0.0,0.0,3
2018-11-25,0.0,0.0,1
2018-11-26,0.0,0.0,30
2018-11-27,0.0,0.0,41
2018-11-28,0.0,0.0,30
2018-11-29,0.0,0.0,38
2018-11-30,0.0,0.0,32
2018-12-01,0.0,0.0,5
2018-12-02,0.0,22.0,2
2018-12-03,0.0,0.0,22
2018-12-04,0.0,0.0,23
2018-12-05,0.0,0.0,38
2018-12-06,0.0,11.0,28
2018-12-07,0.0,8.0,38
2018-12-08,0.0,0.0,4
2018-12-09,0.0,5.0,7
2018-12-10,0.0,10.0,27
2018-12-11,0.0,4.0,38
2018-12-12,0.0,0.0,27
2018-12-13,0.0,3.0,29
2018-12-14,0.0,0.0,33
2018-12-15,0.0,2.0,3
2018-12-16,0.0,0.0,2
2018-12-17,0.0,4.0,29
2018-12-18,0.0,4.0,42
2018-12-19,0.0,2.0,52
2018-12-20,0.0,0.0,24
2018-12-21,0.0,0.0,17
2018-12-22,0.0,0.0,5
2018-12-23,0.0,0.0,9
2018-12-24,0.0,4.0,6
2018-12-25,0.0,0.0,0
2018-12-26,0.0,0.0,0
2018-12-27,0.0,3.0,8
2018-12-28,0.0,4.0,11
2018-12-29,0.0,7.0,0
2018-12-30,0.0,0.0,0
2018-12-31,0.0,13.0,7
2019-01-01,0.0,6.0,1
2019-01-02,0.0,5.0,23
2019-01-03,0.0,0.0,25
2019-01-04,0.0,0.0,19
2019-01-05,0.0,1.0,2
2019-01-06,0.0,21.0,1
2019-01-07,0.0,1.0,32
2019-01-08,0.0,4.0,21
2019-01-09,0.0,3.0,36
2019-01-10,0.0,12.0,30
2019-01-11,0.0,0.0,35
2019-01-12,0.0,6.0,3
2019-01-13,0.0,0.0,3
2019-01-14,0.0,5.0,22
2019-01-15,0.0,1.0,43
2019-01-16,0.0,2.0,23
2019-01-17,0.0,0.0,20
2019-01-18,0.0,0.0,29
2019-01-19,0.0,0.0,2
2019-01-20,0.0,0.0,3
2019-01-21,0.0,0.0,22
2019-01-22,0.0,0.0,30
2019-01-23,0.0,1.0,32
2019-01-24,0.0,1.0,46
2019-01-25,0.0,4.0,45
2019-01-26,0.0,0.0,6
2019-01-27,0.0,0.0,6
2019-01-28,0.0,2.0,25
2019-01-29,0.0,0.0,32
2019-01-30,0.0,2.0,46
2019-01-31,0.0,0.0,43
2019-02-01,0.0,0.0,56
2019-02-02,0.0,7.0,10
2019-02-03,0.0,8.0,8
2019-02-04,0.0,0.0,37
2019-02-05,0.0,0.0,50
2019-02-06,0.0,5.0,19
2019-02-07,0.0,4.0,0
2019-02-08,0.0,0.0,18
2019-02-09,2.0,0.0,8
2019-02-10,-0.7999999999999998,2.0,1
2019-02-11,-0.24,6.0,32
2019-02-12,-0.128,5.0,25
2019-02-13,-0.0832000000000001,3.0,15
2019-02-14,-0.059904000000000034,0.0,21
2019-02-15,-0.04592640000000001,0.0,38
2019-02-16,-0.03674111999999999,0.0,8
2019-02-17,-0.030311423999999986,8.0,1
2019-02-18,-0.025596313599999993,4.0,27
2019-02-19,0.0,0.0,35
2019-02-20,0.0,1.0,38
2019-02-21,0.0,14.0,20
2019-02-22,0.0,10.0,22
2019-02-23,0.0,6.0,2
2019-02-24,0.0,4.0,0
2019-02-25,0.0,2.0,24
2019-02-26,0.0,0.0,17
2019-02-27,0.0,0.0,31
2019-02-28,0.0,0.0,17
2019-03-01,0.0,0.0,17
2019-03-02,0.0,0.0,3
2019-03-03,0.0,0.0,1
2019-03-04,0.0,0.0,35
2019-03-05,0.0,6.0,26
2019-03-06,0.0,0.0,19
2019-03-07,0.0,0.0,20
2019-03-08,0.0,0.0,23
2019-03-09,0.0,0.0,3
2019-03-10,0.0,4.0,3
2019-03-11,0.0,0.0,18
2019-03-12,0.0,0.0,22
2019-03-13,0.0,0.0,17
2019-03-14,0.0,0.0,21
2019-03-15,0.0,0.0,27
2019-03-16,0.0,0.0,5
2019-03-17,0.0,0.0,5
2019-03-18,0.0,0.0,23
2019-03-19,0.0,0.0,23
2019-03-20,0.0,0.0,28
2019-03-21,0.0,0.0,28
2019-03-22,0.0,0.0,18
2019-03-23,0.0,0.0,10
2019-03-24,0.0,3.0,0
2019-03-25,0.0,0.0,9
2019-03-26,0.0,0.0,28
2019-03-27,0.0,0.0,38
2019-03-28,0.0,0.0,30
2019-03-29,0.0,0.0,24
2019-03-30,0.0,0.0,6
2019-03-31,0.0,0.0,1
2019-04-01,0.0,0.0,26
2019-04-02,0.0,0.0,22
2019-04-03,0.0,0.0,22
2019-04-04,0.0,0.0,27
2019-04-05,0.0,0.0,24
2019-04-06,0.0,0.0,3
2019-04-07,0.0,0.0,5
2019-04-08,0.0,0.0,32
2019-04-09,0.0,0.0,25
2019-04-10,0.0,0.0,25
2019-04-11,0.0,0.0,17
2019-04-12,0.0,0.0,16
2019-04-13,0.0,1.0,0
2019-04-14,0.0,0.0,2
2019-04-15,0.0,1.0,14
2019-04-16,0.0,0.0,21
2019-04-17,0.0,0.0,23
2019-04-18,0.0,0.0,23
2019-04-19,0.0,0.0,23
2019-04-20,0.0,0.0,3
2019-04-21,0.0,0.0,0
2019-04-22,1.0,0.0,12
2019-04-23,1.6,0.0,18
2019-04-24,-0.9199999999999998,0.0,16
2019-04-25,-0.304,0.0,22
2019-04-26,-0.16960000000000006,0.0,19
2019-04-27,-0.11315200000000011,0.0,3
2019-04-28,0.9171328,0.0,1
2019-04-29,0.53570304,45.0,17
2019-04-30,0.42810316800000014,0.0,20
2019-05-01,-0.6271095807999999,0.0,20
2019-05-02,-0.25119631360000005,2.0,21
2019-05-03,-0.13555200000000006,0.0,15
2019-05-04,0.9054848,0.0,5
2019-05-05,-0.47128575999999994,0.0,1
2019-05-06,-0.17648947199999998,2.0,22
2019-05-07,-0.11032442879999999,0.0,25
2019-05-08,-0.06955386880000003,0.0,27
2019-05-09,-0.042750156800000015,0.0,36
2019-05-10,-0.022963200000000007,0.0,25
2019-05-11,2.98162944,0.0,0
2019-05-12,-1.2151557119999998,0.0,2
2019-05-13,-0.3727981568,0.0,1
2019-05-14,1.808,0.0,9
2019-05-15,-0.9248,19.0,8
2019-05-16,-0.32985600000000004,10.0,7
2019-05-17,-0.19688960000000003,0.0,4
2019-05-18,-0.13831168000000008,0.0,2
2019-05-19,-0.105371136,0.0,1
2019-05-20,-0.0843208704,6.0,19
2019-05-21,-0.03674111999999999,8.0,34
2019-05-22,-0.030311423999999986,4.0,44
2019-05-23,-0.025596313599999993,3.0,28
2019-05-24,0.0,2.0,34
2019-05-25,1.0,1.0,8
2019-05-26,1.6,1.0,2
2019-05-27,0.08000000000000018,0.0,10
2019-05-28,-0.704,1.0,32
2019-05-29,-0.2896000000000001,2.0,19
2019-05-30,-0.17715200000000011,0.0,27
2019-05-31,1.8755328,0.0,17
2019-06-01,-0.8942489599999999,0.0,1
2019-06-02,0.685139968,0.0,1
2019-06-03,-0.5894801407999999,1.0,21
2019-06-04,-0.24395202560000007,0.0,14
2019-06-05,-0.13670215680000003,0.0,28
2019-06-06,-0.08752640000000006,0.0,24
2019-06-07,0.93330688,0.0,17
2019-06-08,-0.4532746239999999,0.0,3
2019-06-09,-0.16396687359999998,0.0,3
2019-06-10,-0.07915571199999999,0.0,34
2019-06-11,-0.05439815680000004,0.0,30
2019-06-12,0.970048,0.0,22
2019-06-13,-0.42296319999999993,0.0,27
2019-06-14,0.86162944,0.0,15
2019-06-15,-0.4791557119999999,0.0,0
2019-06-16,-0.17439815680000004,0.0,1
2019-06-17,-0.09395200000000002,0.0,14
2019-06-18,-0.06456320000000006,2.0,23
2019-06-19,-0.048322560000000014,0.0,24
2019-06-20,-0.038118912,0.0,31
2019-06-21,-0.03116871679999999,0.0,20
2019-06-22,-0.015155711999999993,2.0,1
2019-06-23,-0.012798156799999997,0.0,2
2019-06-24,0.0,0.0,26
2019-06-25,1.0,2.0,37
2019-06-26,0.6000000000000001,17.0,25
2019-06-27,-0.5199999999999999,1.0,25
2019-06-28,-0.184,5.0,21
2019-06-29,-0.10560000000000005,0.0,5
2019-06-30,-0.07155200000000006,0.0,7
2019-07-01,-0.05291520000000002,6.0,27
2019-07-02,-0.04133376,0.0,23
2019-07-03,-0.03352627199999999,0.0,27
2019-07-04,-0.02795386879999999,0.0,18
2019-07-05,-0.012798156799999997,0.0,20
2019-07-06,0.0,0.0,0
2019-07-07,0.0,0.0,0
2019-07-08,0.0,0.0,16
2019-07-09,1.0,0.0,23
2019-07-10,-0.3999999999999999,0.0,33
2019-07-11,-0.12,0.0,29
2019-07-12,-0.064,0.0,38
2019-07-13,-0.04160000000000005,0.0,4
2019-07-14,-0.029952000000000017,0.0,3
2019-07-15,-0.022963200000000007,0.0,36
2019-07-16,-0.018370559999999994,0.0,34
2019-07-17,-0.015155711999999993,0.0,38
2019-07-18,-0.012798156799999997,0.0,32
2019-07-19,0.0,0.0,18
2019-07-20,0.0,0.0,4
2019-07-21,0.0,0.0,3
2019-07-22,0.0,0.0,26
2019-07-23,0.0,0.0,21
2019-07-24,0.0,0.0,26
2019-07-25,0.0,0.0,25
2019-07-26,0.0,0.0,17
2019-07-27,0.0,0.0,0
2019-07-28,0.0,0.0,2
2019-07-29,0.0,0.0,28
2019-07-30,0.0,0.0,22
2019-07-31,0.0,0.0,17
2019-08-01,0.0,0.0,25
2019-08-02,0.0,0.0,19
2019-08-03,0.0,0.0,3
2019-08-04,0.0,0.0,4
2019-08-05,0.0,0.0,14
2019-08-06,0.0,0.0,27
2019-08-07,0.0,0.0,21
2019-08-08,0.0,0.0,35
2019-08-09,0.0,0.0,19
2019-08-10,1.0,0.0,2
2019-08-11,-0.3999999999999999,0.0,4
2019-08-12,-0.12,0.0,27
2019-08-13,-0.064,0.0,33
2019-08-14,-0.04160000000000005,0.0,28
2019-08-15,-0.029952000000000017,0.0,19
2019-08-16,-0.022963200000000007,14.0,31
2019-08-17,2.98162944,0.0,2
2019-08-18,-0.21515571199999983,0.0,0
2019-08-19,-0.7727981568,3.0,10
2019-08-20,-0.312,0.0,25
2019-08-21,-0.18880000000000013,0.0,32
2019-08-22,-0.1314560000000001,0.0,29
2019-08-23,-0.09884160000000004,0.0,26
2019-08-24,-0.07807487999999999,0.0,4
2019-08-25,-0.06383769599999997,0.0,2
2019-08-26,-0.053550182399999986,0.0,29
2019-08-27,-0.012798156799999997,0.0,12
2019-08-28,0.0,3.0,19
2019-08-29,0.0,4.0,36
2019-08-30,0.0,5.0,11
2019-08-31,0.0,0.0,3
2019-09-01,0.0,2.0,1
2019-09-02,0.0,2.0,11
2019-09-03,1.0,1.0,16
2019-09-04,0.6000000000000001,2.0,35
2019-09-05,-0.5199999999999999,19.0,23
2019-09-06,-0.184,0.0,19
2019-09-07,0.8944,0.0,4
2019-09-08,-0.47155199999999997,0.0,0
2019-09-09,-0.17291520000000002,0.0,22
2019-09-10,0.8946662400000001,0.0,27
2019-09-11,0.524873728,0.0,43
2019-09-12,-0.5779058687999999,1.0,15
2019-09-13,-0.2197613568,0.0,9
2019-09-14,-0.12397056000000004,6.0,0
2019-09-15,-0.08670771200000005,0.0,2
2019-09-16,-0.06571335680000003,9.0,18
2019-09-17,0.95866624,7.0,17
2019-09-18,-0.4335262719999999,8.0,25
2019-09-19,-0.1479538688,15.0,24
2019-09-20,-0.0767981568,0.0,21
2019-09-21,-0.04160000000000005,0.0,0
2019-09-22,-0.029952000000000017,0.0,1
2019-09-23,-0.022963200000000007,0.0,26
2019-09-24,-0.018370559999999994,7.0,27
2019-09-25,4.984844288,0.0,47
2019-09-26,-1.0127981567999997,2.0,14
2019-09-27,-0.9999999999999999,0.0,24
2019-09-28,1.56,0.0,4
2019-09-29,-1.072,0.0,0
2019-09-30,0.5686399999999998,0.0,35
2019-10-01,-0.6727679999999999,0.0,32
2019-10-02,-0.3180160000000001,2.0,24
2019-10-03,0.78194688,6.0,19
2019-10-04,-0.5666728959999999,8.0,33
2019-10-05,-0.1994912768,0.0,7
2019-10-06,0.882725376,0.0,0
2019-10-07,-0.48556687359999995,6.0,27
2019-10-08,-0.16510771200000002,10.0,18
2019-10-09,-0.0997613568,15.0,25
2019-10-10,-0.05997056000000004,16.0,23
2019-10-11,-0.04510771200000001,7.0,26
2019-10-12,-0.035761356800000005,0.0,5
2019-10-13,1.98162944,0.0,6
2019-10-14,-0.8151557119999998,5.0,31
2019-10-15,-0.2527981568,8.0,32
2019-10-16,-0.128,4.0,15
2019-10-17,-0.0832000000000001,10.0,14
2019-10-18,1.940096,7.0,19
2019-10-19,-0.8459263999999999,0.0,1
2019-10-20,-0.27674111999999995,0.0,0
2019-10-21,-0.15831142399999998,3.0,22
2019-10-22,-0.10879631360000008,4.0,16
2019-10-23,-0.059904000000000034,9.0,27
2019-10-24,-0.04592640000000001,2.0,22
2019-10-25,-0.03674111999999999,0.0,21
2019-10-26,2.969688576,4.0,1
2019-10-27,0.7744036864000003,0.0,0
2019-10-28,-1.1599999999999997,5.0,21
2019-10-29,0.5680000000000001,9.0,41
2019-10-30,-0.6528,6.0,26
2019-10-31,-0.29305600000000015,12.0,36
2019-11-01,-0.19279360000000006,0.0,23
2019-11-02,-0.14263808000000006,0.0,2
2019-11-03,0.887839744,0.0,0
2019-11-04,-0.4916690943999999,14.0,5
2019-11-05,-0.16396687359999998,13.0,6
2019-11-06,-0.07915571199999999,6.0,5
2019-11-07,-0.05439815680000004,0.0,8
2019-11-08,-0.029952000000000017,0.0,3
2019-11-09,-0.022963200000000007,6.0,2
2019-11-10,-0.018370559999999994,5.0,0
2019-11-11,-0.015155711999999993,4.0,20
2019-11-12,0.9872018432,10.0,18
2019-11-13,0.6000000000000001,10.0,20
2019-11-14,0.4800000000000001,2.0,22
2019-11-15,-0.5839999999999999,2.0,25
2019-11-16,-0.22560000000000005,0.0,1
2019-11-17,-0.13555200000000006,10.0,2
2019-11-18,-0.09451520000000008,4.0,26
2019-11-19,1.92871424,5.0,28
2019-11-20,0.1435105280000002,30.0,22
2019-11-21,-0.6863244287999999,6.0,26
2019-11-22,-0.2759538688,11.0,32
2019-11-23,-0.1599981568000001,0.0,1
2019-11-24,-0.10150400000000008,0.0,1
2019-11-25,-0.07587840000000003,13.0,16
2019-11-26,-0.05970431999999999,5.0,21
2019-11-27,-0.048681983999999984,8.0,19
2019-11-28,-0.040752025599999984,14.0,12
2019-11-29,-0.012798156799999997,10.0,14
2019-11-30,0.0,0.0,0
2019-12-01,0.0,0.0,0
2019-12-02,0.0,5.0,14
2019-12-03,0.0,2.0,11
2019-12-04,0.0,4.0,20
2019-12-05,0.0,6.0,9
2019-12-06,0.0,2.0,22
2019-12-07,0.0,4.0,1
2019-12-08,0.0,4.0,1
2019-12-09,1.0,6.0,20
2019-12-10,-0.3999999999999999,5.0,15
2019-12-11,-0.12,0.0,16
2019-12-12,-0.064,8.0,26
2019-12-13,-0.04160000000000005,36.0,15
2019-12-14,-0.029952000000000017,0.0,0
2019-12-15,1.9770368,0.0,3
2019-12-16,-0.8183705599999999,0.0,16
2019-12-17,-0.255155712,4.0,17
2019-12-18,-0.1407981568,2.0,22
2019-12-19,-0.0832000000000001,2.0,22
2019-12-20,-0.059904000000000034,2.0,29
2019-12-21,-0.04592640000000001,0.0,0
2019-12-22,-0.03674111999999999,0.0,0
2019-12-23,-0.030311423999999986,0.0,7
2019-12-24,-0.025596313599999993,0.0,9
2019-12-25,0.0,0.0,0
2019-12-26,0.0,0.0,7
2019-12-27,0.0,0.0,2
2019-12-28,0.0,0.0,0
2019-12-29,0.0,0.0,1
2019-12-30,0.0,14.0,5
2019-12-31,0.0,4.0,0
2020-01-01,0.0,0.0,0
2020-01-02,0.0,0.0,12
2020-01-03,0.0,0.0,21
2020-01-04,0.0,0.0,0
2020-01-05,0.0,0.0,2
2020-01-06,0.0,0.0,31
2020-01-07,0.0,2.0,20
2020-01-08,0.0,7.0,34
2020-01-09,0.0,3.0,25
2020-01-10,0.0,0.0,21
2020-01-11,0.0,0.0,1
2020-01-12,0.0,0.0,1
2020-01-13,0.0,2.0,24
2020-01-14,0.0,6.0,47
2020-01-15,0.0,2.0,27
2020-01-16,0.0,10.0,24
2020-01-17,0.0,1.0,23
2020-01-18,0.0,0.0,0
2020-01-19,0.0,4.0,0
2020-01-20,0.0,0.0,21
2020-01-21,0.0,2.0,13
2020-01-22,0.0,3.0,28
2020-01-23,0.0,1.0,19
2020-01-24,0.0,2.0,30
2020-01-25,0.0,0.0,4
2020-01-26,0.0,0.0,0
2020-01-27,0.0,0.0,27
2020-01-28,0.0,0.0,30
2020-01-29,0.0,0.0,22
2020-01-30,5.0,2.0,30
2020-01-31,-1.9999999999999996,0.0,33
2020-02-01,-0.6,0.0,3
2020-02-02,-0.32,0.0,5
2020-02-03,0.7919999999999998,0.0,22
2020-02-04,-0.54976,0.0,17
2020-02-05,-0.23481600000000002,0.0,27
2020-02-06,-0.15585279999999996,0.0,22
2020-02-07,-0.11737856000000002,0.0,31
2020-02-08,-0.093942784,0.0,7
2020-02-09,-0.022963200000000007,0.0,5
2020-02-10,1.98162944,4.0,30
2020-02-11,0.1848442880000002,53.0,25
2020-02-12,0.34720184320000014,2.0,31
2020-02-13,-0.6479999999999999,2.0,15
2020-02-14,-0.2672000000000001,3.0,17
2020-02-15,0.8344959999999999,0.0,3
2020-02-16,2.4825216,0.0,3
2020-02-17,-0.40965631999999985,2.0,9
2020-02-18,1.104354816,0.0,21
2020-02-19,0.7872774144000001,0.0,25
2020-02-20,0.7132941312000001,0.0,26
2020-02-21,0.6647826432000001,0.0,24
2020-02-22,0.6315878400000001,0.0,3
2020-02-23,0.5956654080000001,0.0,3
2020-02-24,-1.4336662528,0.0,25
2020-02-25,0.3526782975999999,3.0,29
2020-02-26,0.20311889919999992,0.0,30
2020-02-27,2.1983207424,9.0,27
2020-02-28,-1.5824792575999997,3.0,14
2020-02-29,-0.6041752576,0.0,3
2020-03-01,0.6437991424,0.0,1
2020-03-02,0.3663770624,2.0,26
2020-03-03,-0.6767860736,1.0,27
2020-03-04,1.713584128,1.0,24
2020-03-05,2.0113344512,1.0,28
2020-03-06,1.4301827072000002,12.0,17
2020-03-07,0.22069032960000023,0.0,3
2020-03-08,-0.4765337599999999,0.0,3
2020-03-09,-0.050230272000000076,3.0,30
2020-03-10,-0.9365362688000001,5.0,26
2020-03-11,2.5245151232,5.0,30
2020-03-12,-1.5198167039999997,0.0,21
2020-03-13,-0.6036535296,0.0,25
2020-03-14,-0.36551792639999997,0.0,2
2020-03-15,3.7651603456,0.0,0
2020-03-16,-1.7489785855999997,4.0,25
2020-03-17,2.4231565312,0.0,21
2020-03-18,0.4760901632000003,0.0,41
2020-03-19,-1.371867136,2.0,30
2020-03-20,1.4097975296,2.0,30
2020-03-21,-0.14465280000000003,0.0,2
2020-03-22,1.1134617599999999,0.0,0
2020-03-23,2.762583552,0.0,59
2020-03-24,-2.1394307072,3.0,57
2020-03-25,2.2082877439999997,10.0,33
2020-03-26,3.3162157056000003,22.0,38
2020-03-27,-1.6716046336,16.0,25
2020-03-28,-1.406416384,3.0,8
2020-03-29,-0.7341459456000001,0.0,2
2020-03-30,1.5215521791999997,1.0,26
2020-03-31,-1.1464687616,11.0,33
2020-04-01,1.5089276928,9.0,35
2020-04-02,2.911716864,6.0,29
2020-04-03,-2.0557435903999997,5.0,26
2020-04-04,1.252949504,4.0,8
2020-04-05,-0.19792455679999987,6.0,1
2020-04-06,-0.9030451200000001,3.0,33
2020-04-07,-0.44404582400000003,1.0,40
2020-04-08,-0.3013902336000001,0.0,34
2020-04-09,0.794702336,10.0,14
2020-04-10,-0.5620975615999999,13.0,29
2020-04-11,-0.23089694719999998,0.0,0
2020-04-12,-0.11268198399999999,0.0,1
2020-04-13,-0.08235202560000003,0.0,18
2020-04-14,-0.042750156800000015,0.0,23
2020-04-15,-0.022963200000000007,2.0,38
2020-04-16,-0.018370559999999994,2.0,32
2020-04-17,1.984844288,0.0,31
2020-04-18,1.1872018432000002,0.0,3
2020-04-19,-1.0399999999999998,0.0,1
2020-04-20,-0.368,1.0,25
2020-04-21,-0.2112000000000001,2.0,28
2020-04-22,-0.14310400000000012,2.0,29
2020-04-23,-0.10583040000000005,0.0,22
2020-04-24,-0.08266752,1.0,30
2020-04-25,-0.06705254399999998,0.0,3
2020-04-26,-0.05590773759999998,0.0,1
2020-04-27,0.9744036864,4.0,22
2020-04-28,-0.3999999999999999,28.0,29
2020-04-29,-0.12,7.0,38
2020-04-30,0.9359999999999999,5.0,35
2020-05-01,0.5584,1.0,2
2020-05-02,-0.5499519999999999,0.0,0
2020-05-03,-0.2069632,0.0,2
2020-05-04,-0.12397056000000004,2.0,31
