,MonoGame/MonoGame,4ian/GDevelop,godotengine/godot
2016-04-16,3,4,3
2016-04-17,0,7,2
2016-04-18,29,0,11
2016-04-19,2,0,11
2016-04-20,0,0,6
2016-04-21,3,0,2
2016-04-22,1,0,4
2016-04-23,8,1,3
2016-04-24,5,3,6
2016-04-25,10,1,3
2016-04-26,0,10,6
2016-04-27,2,2,11
2016-04-28,0,2,7
2016-04-29,1,0,22
2016-04-30,0,0,1
2016-05-01,2,0,24
2016-05-02,1,3,19
2016-05-03,0,0,18
2016-05-04,1,0,24
2016-05-05,0,3,13
2016-05-06,1,1,4
2016-05-07,0,0,9
2016-05-08,2,0,1
2016-05-09,4,1,8
2016-05-10,6,0,3
2016-05-11,4,0,14
2016-05-12,1,0,8
2016-05-13,11,0,12
2016-05-14,5,0,0
2016-05-15,2,7,4
2016-05-16,0,1,6
2016-05-17,1,1,15
2016-05-18,0,0,5
2016-05-19,1,0,3
2016-05-20,3,0,11
2016-05-21,3,0,20
2016-05-22,1,0,10
2016-05-23,9,1,21
2016-05-24,0,0,11
2016-05-25,3,0,8
2016-05-26,1,2,3
2016-05-27,2,0,10
2016-05-28,5,2,15
2016-05-29,7,0,28
2016-05-30,7,0,38
2016-05-31,0,1,23
2016-06-01,2,1,23
2016-06-02,2,0,16
2016-06-03,0,0,15
2016-06-04,2,1,26
2016-06-05,5,0,22
2016-06-06,4,0,32
2016-06-07,6,1,32
2016-06-08,7,0,21
2016-06-09,6,0,14
2016-06-10,2,0,19
2016-06-11,0,1,20
2016-06-12,4,0,27
2016-06-13,5,1,20
2016-06-14,5,0,13
2016-06-15,7,0,25
2016-06-16,1,0,6
2016-06-17,1,0,11
2016-06-18,0,0,37
2016-06-19,0,0,51
2016-06-20,6,0,31
2016-06-21,3,0,34
2016-06-22,0,0,18
2016-06-23,0,5,18
2016-06-24,0,0,21
2016-06-25,1,0,14
2016-06-26,1,0,25
2016-06-27,1,1,14
2016-06-28,7,1,28
2016-06-29,3,0,23
2016-06-30,0,0,24
2016-07-01,0,0,8
2016-07-02,2,3,5
2016-07-03,1,1,17
2016-07-04,1,2,13
2016-07-05,0,0,9
2016-07-06,4,0,7
2016-07-07,2,0,13
2016-07-08,4,0,19
2016-07-09,1,0,23
2016-07-10,0,0,33
2016-07-11,0,0,11
2016-07-12,4,2,8
2016-07-13,1,2,4
2016-07-14,0,0,12
2016-07-15,2,2,14
2016-07-16,4,3,11
2016-07-17,1,3,18
2016-07-18,4,0,27
2016-07-19,0,0,14
2016-07-20,0,0,5
2016-07-21,1,0,28
2016-07-22,5,2,22
2016-07-23,8,0,19
2016-07-24,7,3,20
2016-07-25,0,1,7
2016-07-26,0,1,11
2016-07-27,0,0,17
2016-07-28,2,0,6
2016-07-29,2,0,11
2016-07-30,0,0,8
2016-07-31,6,0,4
2016-08-01,9,2,7
2016-08-02,11,1,6
2016-08-03,5,0,9
2016-08-04,4,0,4
2016-08-05,0,0,6
2016-08-06,6,0,5
2016-08-07,7,7,4
2016-08-08,0,6,14
2016-08-09,5,1,4
2016-08-10,8,1,5
2016-08-11,0,0,1
2016-08-12,1,1,2
2016-08-13,5,0,6
2016-08-14,3,2,3
2016-08-15,6,2,5
2016-08-16,4,0,8
2016-08-17,2,0,1
2016-08-18,0,0,3
2016-08-19,0,0,2
2016-08-20,1,5,4
2016-08-21,3,2,1
2016-08-22,1,0,5
2016-08-23,0,0,4
2016-08-24,0,0,6
2016-08-25,10,0,2
2016-08-26,4,0,4
2016-08-27,0,0,16
2016-08-28,3,0,7
2016-08-29,1,0,16
2016-08-30,2,0,6
2016-08-31,1,0,9
2016-09-01,0,0,6
2016-09-02,0,0,7
2016-09-03,5,0,9
2016-09-04,7,0,2
2016-09-05,1,1,15
2016-09-06,0,1,14
2016-09-07,2,0,17
2016-09-08,0,0,10
2016-09-09,0,0,7
2016-09-10,0,0,27
2016-09-11,0,4,8
2016-09-12,2,1,5
2016-09-13,0,1,11
2016-09-14,0,1,7
2016-09-15,0,0,4
2016-09-16,0,2,5
2016-09-17,0,0,8
2016-09-18,1,10,3
2016-09-19,0,0,8
2016-09-20,6,0,8
2016-09-21,0,0,5
2016-09-22,3,0,4
2016-09-23,2,0,4
2016-09-24,2,0,0
2016-09-25,4,0,6
2016-09-26,4,0,8
2016-09-27,0,0,2
2016-09-28,0,0,3
2016-09-29,1,0,8
2016-09-30,1,0,5
2016-10-01,2,0,4
2016-10-02,0,1,1
2016-10-03,2,0,33
2016-10-04,3,0,10
2016-10-05,0,0,5
2016-10-06,0,0,3
2016-10-07,0,1,3
2016-10-08,4,0,4
2016-10-09,1,0,33
2016-10-10,2,0,13
2016-10-11,1,0,14
2016-10-12,0,0,3
2016-10-13,1,0,16
2016-10-14,3,0,11
2016-10-15,3,2,22
2016-10-16,0,0,4
2016-10-17,0,0,19
2016-10-18,0,0,2
2016-10-19,0,0,8
2016-10-20,0,0,7
2016-10-21,0,0,1
2016-10-22,2,0,14
2016-10-23,2,0,2
2016-10-24,0,0,0
2016-10-25,1,0,2
2016-10-26,0,0,8
2016-10-27,3,0,9
2016-10-28,4,0,2
2016-10-29,4,0,5
2016-10-30,4,0,32
2016-10-31,1,1,16
2016-11-01,1,2,5
2016-11-02,0,4,7
2016-11-03,1,0,18
2016-11-04,0,0,3
2016-11-05,0,0,4
2016-11-06,2,1,14
2016-11-07,6,1,3
2016-11-08,0,2,5
2016-11-09,1,0,9
2016-11-10,6,1,2
2016-11-11,0,5,8
2016-11-12,1,1,4
2016-11-13,1,1,6
2016-11-14,0,0,8
2016-11-15,0,4,7
2016-11-16,1,0,5
2016-11-17,0,0,2
2016-11-18,2,0,4
2016-11-19,1,0,7
2016-11-20,0,1,0
2016-11-21,2,0,8
2016-11-22,7,1,6
2016-11-23,3,2,3
2016-11-24,6,1,5
2016-11-25,1,0,1
2016-11-26,8,3,0
2016-11-27,0,0,3
2016-11-28,8,0,10
2016-11-29,1,0,4
2016-11-30,0,2,8
2016-12-01,1,5,1
2016-12-02,0,2,6
2016-12-03,0,0,4
2016-12-04,0,3,5
2016-12-05,0,0,0
2016-12-06,0,0,1
2016-12-07,2,0,1
2016-12-08,0,0,5
2016-12-09,1,0,11
2016-12-10,1,1,3
2016-12-11,0,0,0
2016-12-12,2,0,1
2016-12-13,0,0,4
2016-12-14,2,0,0
2016-12-15,0,0,0
2016-12-16,0,1,1
2016-12-17,0,1,2
2016-12-18,0,0,3
2016-12-19,1,1,0
2016-12-20,1,0,2
2016-12-21,2,2,4
2016-12-22,4,0,2
2016-12-23,0,0,13
2016-12-24,1,2,4
2016-12-25,0,3,1
2016-12-26,0,0,1
2016-12-27,1,0,1
2016-12-28,0,2,4
2016-12-29,4,4,2
2016-12-30,0,1,1
2016-12-31,15,11,3
2017-01-01,0,0,2
2017-01-02,0,0,27
2017-01-03,2,1,6
2017-01-04,12,2,7
2017-01-05,2,0,8
2017-01-06,34,0,5
2017-01-07,4,1,3
2017-01-08,3,0,31
2017-01-09,6,0,17
2017-01-10,3,0,16
2017-01-11,27,0,22
2017-01-12,2,0,20
2017-01-13,2,0,14
2017-01-14,0,0,32
2017-01-15,3,0,12
2017-01-16,5,0,28
2017-01-17,0,0,7
2017-01-18,1,0,3
2017-01-19,2,1,7
2017-01-20,6,0,2
2017-01-21,20,0,4
2017-01-22,19,17,6
2017-01-23,4,0,18
2017-01-24,5,0,9
2017-01-25,2,0,15
2017-01-26,3,0,1
2017-01-27,3,0,1
2017-01-28,3,1,1
2017-01-29,0,0,2
2017-01-30,0,0,4
2017-01-31,2,0,0
2017-02-01,0,0,3
2017-02-02,0,0,18
2017-02-03,1,0,5
2017-02-04,1,0,5
2017-02-05,1,0,1
2017-02-06,5,2,5
2017-02-07,5,3,5
2017-02-08,3,1,6
2017-02-09,1,0,7
2017-02-10,21,0,1
2017-02-11,1,0,3
2017-02-12,1,1,23
2017-02-13,0,0,13
2017-02-14,2,1,7
2017-02-15,2,6,3
2017-02-16,10,1,5
2017-02-17,1,0,8
2017-02-18,0,1,3
2017-02-19,0,2,2
2017-02-20,0,1,7
2017-02-21,0,0,4
2017-02-22,1,0,5
2017-02-23,4,1,3
2017-02-24,5,0,1
2017-02-25,7,1,2
2017-02-26,2,1,21
2017-02-27,1,2,13
2017-02-28,1,1,5
2017-03-01,7,3,4
2017-03-02,0,3,7
2017-03-03,2,1,2
2017-03-04,0,0,12
2017-03-05,1,4,17
2017-03-06,0,1,5
2017-03-07,0,3,0
2017-03-08,3,1,3
2017-03-09,1,3,1
2017-03-10,0,1,3
2017-03-11,0,0,2
2017-03-12,0,0,3
2017-03-13,1,2,12
2017-03-14,5,4,1
2017-03-15,3,3,5
2017-03-16,1,2,0
2017-03-17,0,0,3
2017-03-18,1,1,16
2017-03-19,1,6,6
2017-03-20,0,4,0
2017-03-21,0,1,5
2017-03-22,2,0,1
2017-03-23,3,0,3
2017-03-24,0,0,29
2017-03-25,0,0,1
2017-03-26,0,1,4
2017-03-27,5,0,4
2017-03-28,0,0,1
2017-03-29,1,0,7
2017-03-30,1,0,7
2017-03-31,0,0,5
2017-04-01,0,2,2
2017-04-02,1,4,8
2017-04-03,4,5,24
2017-04-04,0,1,7
2017-04-05,0,2,10
2017-04-06,0,0,20
2017-04-07,0,0,16
2017-04-08,0,0,6
2017-04-09,0,5,25
2017-04-10,1,2,18
2017-04-11,0,0,7
2017-04-12,0,1,4
2017-04-13,0,0,4
2017-04-14,0,0,14
2017-04-15,0,3,4
2017-04-16,1,0,6
2017-04-17,0,1,15
2017-04-18,0,0,6
2017-04-19,0,0,3
2017-04-20,0,0,9
2017-04-21,1,0,1
2017-04-22,0,0,0
2017-04-23,0,0,6
2017-04-24,5,0,22
2017-04-25,1,0,9
2017-04-26,6,0,19
2017-04-27,0,2,8
2017-04-28,0,2,10
2017-04-29,0,3,5
2017-04-30,2,0,2
2017-05-01,6,0,4
2017-05-02,14,0,19
2017-05-03,5,0,2
2017-05-04,0,0,3
2017-05-05,1,0,13
2017-05-06,1,1,8
2017-05-07,0,0,5
2017-05-08,0,0,9
2017-05-09,4,2,5
