,metabase/metabase,getredash/redash,apache/superset
2019-11-10,0,0.8581917382343751,2
2019-11-11,1,3.2120480946234373,0
2019-11-12,2,-2.9612789012500005,8
2019-11-13,2,3.4930022244843753,5
2019-11-14,0,0.9597351178578117,2
2019-11-15,1,-3.362659066407813,9
2019-11-16,2,-0.6954134482531248,1
2019-11-17,0,-0.34551898874999987,0
2019-11-18,3,0.7814243332343751,3
2019-11-19,4,-0.8540672899390626,7
2019-11-20,0,1.78408322349375,13
2019-11-21,2,-0.5124922020625002,3
2019-11-22,0,-0.9896157185687501,3
2019-11-23,0,-0.23720642150624993,2
2019-11-24,0,4.8898001375,1
2019-11-25,4,-2.570066538750001,2
2019-11-26,1,0.7256045132343751,3
2019-11-27,3,4.230401267123437,8
2019-11-28,0,-4.610439062281251,2
2019-11-29,0,-0.8528468475187496,1
2019-11-30,0,-0.41045135537656235,0
2019-12-01,0,-0.25073205624999984,0
2019-12-02,7,0.8253846774218752,5
2019-12-03,5,0.16970927135156244,13
2019-12-04,1,3.1180409510921874,15
2019-12-05,2,-0.006740656346875706,6
2019-12-06,4,-2.6275712572593752,5
2019-12-07,0,-0.5404297499999998,0
2019-12-08,0,-0.2707921124999999,7
2019-12-09,4,-0.1693009012499999,1
2019-12-10,1,0.881950749484375,8
2019-12-11,11,5.212033952857812,4
2019-12-12,5,-3.3686074561890633,3
2019-12-13,5,-0.42157470680312503,2
2019-12-14,9,-0.12211687862968756,0
2019-12-15,0,-1.02474225,0
2019-12-16,2,0.7073591375000001,4
2019-12-17,4,0.12745153624999994,5
2019-12-18,6,-0.924400356765625,3
2019-12-19,7,-0.23976751472031238,2
2019-12-20,3,0.863305829725,4
2019-12-21,0,-0.7661625933921876,0
2019-12-22,0,-0.14800541714218746,1
2019-12-23,0,-0.07322919412656248,0
2019-12-24,0,4.957089449484375,0
2019-12-25,0,3.4693694453578114,0
2019-12-26,1,-2.4433596553765637,0
2019-12-27,1,-3.07186953875,0
2019-12-28,0,-0.7716910117656247,0
2019-12-29,0,-0.4119585428765623,0
2019-12-30,0,4.7387674375,0
2019-12-31,0,-2.6852734812500008,3
2020-01-01,0,-0.3646039175781248,0
2020-01-02,0,-1.1421821629921876,1
2020-01-03,2,-0.3453415854328124,3
2020-01-04,0,-0.17595312862968743,1
2020-01-05,0,-0.10530406249999995,0
2020-01-06,6,1.92351019375,2
2020-01-07,4,-1.4586369600781253,1
2020-01-08,5,1.7433279851015626,2
2020-01-09,3,-0.5043633046421878,0
2020-01-10,13,0.0316902071234374,5
2020-01-11,4,-0.9305345,0
2020-01-12,0,2.7724252750000002,0
2020-01-13,14,0.7750639224999993,4
2020-01-14,13,0.5020635014687498,2
2020-01-15,1,-2.6118507757531253,6
2020-01-16,8,1.4335110752187503,4
2020-01-17,6,-1.6955068862687503,1
2020-01-18,3,-0.39077714214218734,0
2020-01-19,0,-0.2140197466265624,0
2020-01-20,0,3.860306260953125,0
2020-01-21,8,1.097266969823437,2
2020-01-22,12,-1.284839638926563,4
2020-01-23,9,4.961306543870313,6
2020-01-24,7,-5.411407023531251,6
2020-01-25,3,-1.0116885857531246,3
2020-01-26,0,0.5106065500000002,2
2020-01-27,3,-1.004649605,2
2020-01-28,2,0.6823873229375002,4
2020-01-29,0,0.09568366643124993,7
2020-01-30,1,-0.9354454662875,4
2020-01-31,8,-0.23138641811249988,3
2020-02-01,0,-0.12593091263593748,1
2020-02-02,0,-0.05279928874999998,3
2020-02-03,3,0.962979375734375,5
2020-02-04,6,-0.7277291941265627,4
2020-02-05,5,-0.12174805051562496,6
2020-02-06,3,0.9411366953578125,2
2020-02-07,0,-0.7321472928765627,4
2020-02-08,0,-0.12226724999999997,2
2020-02-09,0,10.9421251375,0
2020-02-10,2,-3.7355320387500015,1
2020-02-11,0,-1.9796457617656253,1
2020-02-12,0,-2.3388596553765626,2
2020-02-13,5,0.3108429612500002,0
2020-02-14,4,-1.0929682617656251,6
2020-02-15,6,-0.36850228037656235,0
2020-02-16,0,0.7674011237500001,0
2020-02-17,1,-0.869554009421875,4
2020-02-18,2,2.7636469037953124,3
2020-02-19,1,-1.1965710575375006,5
2020-02-20,3,0.9374983754968749,4
2020-02-21,8,-1.6661457617656252,0
2020-02-22,0,-0.35234715537656236,1
2020-02-23,0,1.8216662112500002,1
2020-02-24,1,1.4859046507343747,9
2020-02-25,5,-1.391002771626563,2
2020-02-26,5,2.837745200953125,5
2020-02-27,2,-1.1378969678953132,2
2020-02-28,0,-1.9992638164078127,0
2020-02-29,0,-0.5066835607531248,0
2020-03-01,0,5.731219085,0
2020-03-02,6,-4.3766345022812505,3
2020-03-03,3,2.2424913902000005,4
2020-03-04,7,0.539439229604687,2
2020-03-05,1,-2.6262129174390627,6
2020-03-06,4,0.40620030496250026,4
2020-03-07,2,-1.0012062607531251,3
2020-03-08,0,0.7084935175000001,3
2020-03-09,12,-0.87869740809375,3
2020-03-10,8,1.767695538990625,5
2020-03-11,6,-0.5130114015468752,5
2020-03-12,6,-0.9886272764265626,2
2020-03-13,4,-0.24059116737968744,6
2020-03-14,1,-0.11757837426562494,1
2020-03-15,0,0.9239486683734375,0
2020-03-16,5,0.2506045132343748,3
2020-03-17,2,2.1579012671234374,4
2020-03-18,8,-1.2746265622812505,5
2020-03-19,1,-1.10601059751875,3
2020-03-20,2,-0.29091454287656243,3
2020-03-21,0,-0.15362961249999993,0
2020-03-22,0,-0.09970865124999995,1
2020-03-23,3,-0.07113988801562494,2
2020-03-24,2,3.9461532166078124,11
2020-03-25,2,-2.837489866923438,3
2020-03-26,1,-0.4453328903953124,13
2020-03-27,5,-0.18798479287656245,6
2020-03-28,1,-0.10464999999999995,1
2020-03-29,0,-0.06906899999999996,2
2020-03-30,1,0.95050055,4
2020-03-31,4,0.26252184499999986,0
2020-04-01,2,-0.8345140470625001,2
2020-04-02,2,0.82556082849375,5
2020-04-03,0,2.2283375,2
2020-04-04,0,-2.2484297500000006,3
2020-04-05,0,0.6098578875000001,0
2020-04-06,0,1.1155930987499998,4
2020-04-07,0,-1.6175028005156253,7
2020-04-08,6,0.6669600828578126,2
2020-04-09,3,-0.8696414191265627,8
2020-04-10,2,-0.2100793780156249,2
2020-04-11,0,-0.12052969067343743,3
2020-04-12,0,0.9217638576203125,0
2020-04-13,2,1.2566151607343747,3
2020-04-14,2,11.461883321092188,8
2020-04-15,3,-9.376839124503126,9
2020-04-16,2,-1.4895410117656245,3
2020-04-17,0,-0.6670770428765622,6
2020-04-18,1,-0.3870218624999998,1
2020-04-19,0,0.7414064862500002,3
2020-04-20,4,0.11300919823437494,4
2020-04-21,3,0.052454179842187365,6
2020-04-22,0,-0.95839023870625,6
2020-04-23,0,-0.2544648073953125,2
2020-04-24,1,2.91107025,8
2020-04-25,0,0.8441953874999997,0
2020-04-26,0,-2.4540116512500005,0
2020-04-27,1,-0.4806229130156248,3
2020-04-28,4,0.7622796566078126,5
2020-04-29,1,1.1563474453578124,8
2020-04-30,3,0.40008886962343726,9
2020-05-01,2,-1.7207332037500003,4
2020-05-02,2,0.6225933484531252,1
2020-05-03,0,2.0993178360734372,1
2020-05-04,2,-0.322188741129688,2
2020-05-05,1,-0.8291537637500002,7
2020-05-06,2,-0.12352981426562515,11
2020-05-07,0,-0.031235643907812527,5
2020-05-08,2,3.006271778215625,5
2020-05-09,0,-3.0696607120031256,0
2020-05-10,0,-0.5691666030156248,1
2020-05-11,4,2.7153359818265628,5
2020-05-12,6,2.723626946589062,2
2020-05-13,4,-3.925161498768751,6
2020-05-14,8,0.26626770660781274,4
2020-05-15,1,0.9431710403578124,2
2020-05-16,0,-1.7231130899390628,0
2020-05-17,0,-0.4029000090062499,4
2020-05-18,0,-0.20714542874999992,5
2020-05-19,2,-0.1385754790468749,7
2020-05-20,3,2.8982437000421877,12
2020-05-21,2,-0.16404322813281302,4
2020-05-22,1,-0.7411175892656252,2
2020-05-23,0,-1.0672418164078126,1
2020-05-24,0,3.713542914246875,1
2020-05-25,1,-2.9496267500000006,2
2020-05-26,29,2.4821784125,5
2020-05-27,2,-1.3521255912500005,5
2020-05-28,5,-1.1728994752968749,5
2020-05-29,7,0.6473500590890626,0
2020-05-30,1,-0.8928350475187501,0
2020-05-31,0,3.7735728021234376,0
2020-06-01,1,-2.9294058845625006,2
2020-06-02,2,0.48941484974375016,4
2020-06-03,1,0.06922767595312496,6
2020-06-04,2,-0.9473577528953125,5
2020-06-05,2,-0.23492333162656243,3
2020-06-06,0,-0.12854046176562492,0
2020-06-07,0,1.9131073021234375,1
2020-06-08,3,-1.4591561595625002,1
2020-06-09,0,3.74431642724375,3
2020-06-10,1,-2.9077480505156257,10
2020-06-11,0,3.5143116953578124,4
2020-06-12,4,-3.022519292876563,4
2020-06-13,0,-0.5493997249999998,0
2020-06-14,0,-0.2698080774999999,0
2020-06-15,5,2.83109352646875,1
2020-06-16,2,-2.2185167407531257,7
2020-06-17,2,0.6059865029375002,11
2020-06-18,3,3.10208267349375,4
2020-06-19,10,-3.0130015470625007,2
2020-06-20,0,-0.5412409215062498,0
2020-06-21,0,-0.2452870874999999,3
2020-06-22,2,-0.15002586624999992,10
2020-06-23,2,2.896420602203125,3
2020-06-24,1,-1.1768233673796882,10
2020-06-25,3,3.940143333234375,7
2020-06-26,1,-3.776998839939063,8
2020-06-27,0,-0.6729266715062497,1
2020-06-28,0,0.6945357500000001,0
2020-06-29,1,2.1147956624999997,8
2020-06-30,1,0.6681802712499998,2
2020-07-01,0,2.446120613453125,5
2020-07-02,5,-0.04984308414531302,7
2020-07-03,1,-1.6001321017046877,2
2020-07-04,0,-2.2200880768828126,3
2020-07-05,1,-0.6211083762499998,1
2020-07-06,7,-0.35459796551562484,5
2020-07-07,1,0.7605027430765626,4
2020-07-08,9,1.1290284423234374,6
2020-07-09,8,-0.6220748174578128,9
2020-07-10,4,-1.0336770889453126,9
2020-07-11,1,-0.2608586950374999,1
2020-07-12,0,1.872938164246875,1
2020-07-13,6,-0.47307186250000033,4
2020-07-14,2,1.03861348625,13
2020-07-15,3,-0.6344924517656252,7
2020-07-16,9,2.9620636448421873,5
2020-07-17,5,-2.0760450975187505,5
2020-07-18,3,-1.2658267678765625,0
2020-07-19,0,-0.3788109399999999,1
2020-07-20,9,-0.2162935372812499,5
2020-07-21,13,-0.14569353751874992,5
2020-07-22,12,-0.09687805515781242,6
2020-07-23,1,1.93079888498125,8
2020-07-24,4,-1.4448683786890628,3
2020-07-25,0,-0.24131768327187494,1
2020-07-26,0,-0.09698479287656248,1
2020-07-27,4,2.947675,5
2020-07-28,9,-1.1345345000000004,8
2020-07-29,6,-1.039749725,11
2020-07-30,4,0.7397609225000001,3
2020-07-31,7,0.16125547646874994,8
2020-08-01,0,-0.8949338357531251,0
2020-08-02,0,-0.2048918374999999,1
2020-08-03,1,-0.11214597874999994,3
2020-08-04,7,0.9250651759531251,10
2020-08-05,1,2.2450249971046876,7
2020-08-06,1,-2.232729194126563,5
2020-08-07,1,-0.3772480505156249,10
2020-08-08,1,-0.17602580464218742,2
2020-08-09,0,0.8982604571234376,1
2020-08-10,3,-0.7641766125000001,6
2020-08-11,4,-0.15149412624999994,7
2020-08-12,2,-0.08098712801562495,5
2020-08-13,1,-0.05428282817343745,4
2020-08-14,0,-0.0352216286296875,4
2020-08-15,0,-0.012374862499999991,0
2020-08-16,0,-0.009369538749999995,1
2020-08-17,8,1.992621488234375,5
2020-08-18,1,-1.4059847928765628,4
2020-08-19,1,3.79,7
2020-08-20,1,-0.8910000000000009,3
2020-08-21,0,0.12767499999999976,4
2020-08-22,1,-1.8265345000000002,2
2020-08-23,0,-0.43039972499999984,0
2020-08-24,3,-0.2311330774999999,4
2020-08-25,0,2.8488840264687503,4
2020-08-26,0,-2.2087319657531257,4
2020-08-27,1,-0.3880028495624998,11
2020-08-28,2,-0.19393527253749993,5
2020-08-29,2,-0.10521410928437494,2
2020-08-30,0,1.9362286642468751,1
2020-08-31,0,-1.4371245875000003,3
2020-09-01,0,0.7618913837500001,5
2020-09-02,1,-0.8131355352968751,12
2020-09-03,0,-0.17527937862968745,6
2020-09-04,0,1.9199655,4
2020-09-05,0,-0.4509122250000004,0
2020-09-06,0,-0.9460063275000001,0
2020-09-07,0,-0.2231318860312499,2
2020-09-08,2,-0.11916412450312497,1
2020-09-09,0,-0.06807551176562496,9
2020-09-10,0,1.9519982321234375,7
2020-09-11,13,-1.4311139400000004,4
2020-09-12,1,-0.2341265622812499,3
2020-09-13,0,-0.11034809751874997,0
2020-09-14,1,0.9416902071234375,19
2020-09-15,2,-0.7345345000000002,12
2020-09-16,2,-0.12974972499999995,19
2020-09-17,3,0.9357609225,8
2020-09-18,4,-0.7409195235312501,9
2020-09-19,0,-0.13423683575312498,0
2020-09-20,0,-0.05787486249999998,1
2020-09-21,5,1.96446796125,13
2020-09-22,3,-1.4246457617656254,14
2020-09-23,1,1.7716403446234374,16
2020-09-24,0,-0.5003695387500002,12
2020-09-25,2,-0.9697035117656251,5
2020-09-26,1,-0.23651929287656243,5
2020-09-27,0,-0.12257472499999994,0
2020-09-28,4,0.9205639225000001,13
2020-09-29,0,1.24322600146875,11
2020-09-30,0,-1.5480835257531254,4
2020-10-01,0,-0.2796265622812499,11
2020-10-02,3,-0.13651059751874994,10
2020-10-03,1,0.9244229571234375,2
2020-10-04,0,0.2530906374999998,1
2020-10-05,4,-0.8391192637500001,4
2020-10-06,2,0.823382410734375,12
2020-10-07,9,-0.7924043164078126,6
2020-10-08,10,-0.16039933575312496,4
2020-10-09,6,1.9248578875,5
2020-10-10,3,-1.4479069012500003,3
2020-10-11,0,-0.24401530051562492,2
2020-10-12,11,-0.11673816714218746,6
2020-10-13,3,-0.06767933162656248,10
2020-10-14,10,-0.041913011765624966,14
2020-10-15,11,1.9692654821234374,3
2020-10-16,15,-0.4187390775000004,7
2020-10-17,0,-0.9247570235312501,0
2020-10-18,0,-0.20796958575312496,0
2020-10-19,11,-0.09782499999999997,5
2020-10-20,7,-0.06069699999999997,8
2020-10-21,8,-0.04201697499999997,9
2020-10-22,21,-0.03111393999999998,21
2020-10-23,19,-0.02412656228124997,9
2020-10-24,1,-0.019348097518749996,2
2020-10-25,1,0.9940152071234375,1
2020-10-26,0,0.2999999999999998,15
2020-10-27,9,-0.8050000000000002,16
2020-10-28,2,1.8495,12
2020-10-29,5,-0.4716625000000003,11
2020-10-30,7,-0.9534297500000001,11
2020-10-31,1,-0.22564211249999994,5
2020-11-01,0,-0.11956940124999994,1
2020-11-02,4,0.922554949484375,7
2020-11-03,4,0.24461972035781232,5
2020-11-04,5,0.15790126712343744,12
2020-11-05,9,0.12537343771874987,3
2020-11-06,10,-0.8960105975187501,5
2020-11-07,2,-0.19991454287656243,2
2020-11-08,0,0.8986953875,0
2020-11-09,8,-0.7651741512500001,8
2020-11-10,4,0.8486098369843751,13
2020-11-11,5,-0.7806077058921876,8
2020-11-12,7,-0.15389534339218744,13
2020-11-13,12,-0.07613055464218746,4
2020-11-14,0,-0.04452215537656248,3
2020-11-15,0,-0.026636788749999987,1
2020-11-16,5,-0.019753374265624978,5
2020-11-17,3,-0.015354331626562499,8
2020-11-18,5,-0.007378511765624987,4
2020-11-19,11,-0.005984792876562504,4
2020-11-20,0,1.0,4
2020-11-21,0,-0.7000000000000002,2
2020-11-22,0,0.895,0
2020-11-23,5,-0.7455000000000002,3
2020-11-24,7,0.8688375,12
2020-11-25,4,-0.7627672500000001,12
2020-11-26,3,-0.14353736249999993,3
2020-11-27,4,-0.07213678874999997,1
2020-11-28,0,-0.04591587426562496,1
2020-11-29,0,-0.03262158162656249,0
2020-11-30,4,0.980246625734375,17
2020-12-01,9,-0.7153543316265627,5
2020-12-02,3,-0.11237851176562495,10
2020-12-03,4,-0.05148479287656249,12
2020-12-04,3,-0.026162499999999988,6
2020-12-05,4,-0.01726724999999999,7
2020-12-06,0,0.9876251375,0
2020-12-07,4,1.2906304612499997,2
2020-12-08,7,-0.5123785117656252,6
2020-12-09,16,-0.9614847928765626,12
2020-12-10,11,0.7778375000000001,8
2020-12-11,9,-0.8150922500000002,7
2020-12-12,0,-0.17807186249999993,3
2020-12-13,0,-0.09688651374999996,2
2020-12-14,8,0.935345048234375,6
2020-12-15,8,-0.7473786051578126,16
2020-12-16,7,2.86327703998125,16
2020-12-17,8,-2.160854331626563,15
2020-12-18,4,0.6514589882343751,20
2020-12-19,4,-0.8597520428765626,7
2020-12-20,1,-0.19586236249999991,0
2020-12-21,5,-0.10667128874999995,7
2020-12-22,9,-0.07066559926562495,10
2020-12-23,5,-0.05136065912656248,9
2020-12-24,0,-0.03451039779687495,2
2020-12-25,3,-0.027323917379687507,1
2020-12-26,0,-0.007378511765624987,0
2020-12-27,0,-0.005984792876562504,0
2020-12-28,6,0.0,0
2020-12-29,5,0.0,0
2020-12-30,2,0.0,0
2020-12-31,0,0.0,0
2021-01-01,0,0.0,0
2021-01-02,0,0.0,1
2021-01-03,0,0.0,0
2021-01-04,4,0.0,6
2021-01-05,9,3.0,9
2021-01-06,9,-1.1000000000000005,21
2021-01-07,8,-1.0150000000000001,12
2021-01-08,10,0.7585000000000001,20
2021-01-09,1,-0.8239875000000001,10
2021-01-10,0,-0.18296424999999994,3
2021-01-11,2,0.9001081625,11
2021-01-12,4,-0.7666459787500002,11
2021-01-13,4,0.8462276759531251,16
2021-01-14,10,-0.7832077528953126,6
2021-01-15,10,-0.14651683162656245,16
2021-01-16,8,-0.07014576176562497,2
2021-01-17,0,-0.04452215537656248,2
2021-01-18,0,-0.026636788749999987,5
2021-01-19,5,-0.019753374265624978,13
2021-01-20,4,0.9846456683734375,6
2021-01-21,8,2.2926214882343747,15
2021-01-22,6,-2.210984792876563,21
2021-01-23,3,0.6395000000000002,7
2021-01-24,0,-0.8626625000000001,3
2021-01-25,5,-0.20075474999999993,17
2021-01-26,11,-0.10967661249999995,13
2021-01-27,9,-0.07265662624999995,10
2021-01-28,7,1.947245621984375,14
2021-01-29,15,-1.4404951906734378,17
2021-01-30,11,-0.23732391737968744,4
2021-01-31,0,-0.09837851176562495,1
2021-02-01,8,-0.05830979287656248,3
2021-02-02,8,2.9654655,13
2021-02-03,5,-2.1247497250000005,10
2021-02-04,5,-0.33373907749999987,9
2021-02-05,8,-0.15125702353124992,11
2021-02-06,1,-0.09045708575312497,0
2021-02-07,1,-0.05180174999999997,4
2021-02-08,12,-0.03712458749999997,5
2021-02-09,13,-0.028108616249999982,11
2021-02-10,11,-0.02213553529687496,6
2021-02-11,6,-0.01795437862968751,11
2021-02-12,10,0.0,2
2021-02-13,4,0.0,6
2021-02-14,0,1.0,2
2021-02-15,12,0.2999999999999998,10
2021-02-16,9,-0.8050000000000002,11
2021-02-17,6,-0.15049999999999997,15
2021-02-18,3,-0.07166249999999998,17
2021-02-19,12,-0.043429749999999975,1
2021-02-20,1,-0.029642112499999984,6
2021-02-21,0,-0.021744401249999986,0
2021-02-22,7,-0.01674805051562498,15
2021-02-23,3,-0.01336330464218749,15
2021-02-24,4,-0.005984792876562504,5
2021-02-25,10,0.0,12
2021-02-26,10,0.0,9
2021-02-27,1,0.0,0
2021-02-28,0,0.0,1
2021-03-01,12,0.0,11
2021-03-02,34,0.0,4
2021-03-03,7,0.0,17
2021-03-04,8,1.0,9
2021-03-05,7,-0.7000000000000002,6
2021-03-06,2,-0.10499999999999997,8
2021-03-07,0,-0.045499999999999985,4
2021-03-08,5,-0.026162499999999988,2
2021-03-09,3,-0.01726724999999999,11
2021-03-10,3,0.9876251375,6
2021-03-11,10,0.2906304612499998,4
2021-03-12,10,2.1876214882343747,14
2021-03-13,4,-2.256484792876563,1
2021-03-14,0,-0.38666249999999985,1
2021-03-15,10,-0.17992974999999994,11
2021-03-16,10,-0.10812961249999994,8
2021-03-17,8,0.92645384875,10
2021-03-18,4,-0.7538726380156251,16
2021-03-19,18,-0.14647192089218744,4
2021-03-20,3,-0.07362032817343744,2
2021-03-21,0,-0.044116878629687495,1
2021-03-22,8,0.98273275,5
2021-03-23,12,-0.7123748625000001,3
2021-03-24,6,2.88563046125,9
2021-03-25,3,-1.1528785117656257,8
2021-03-26,1,0.9528527071234374,15
2021-03-27,3,-1.6587672500000004,0
2021-03-28,1,-0.34636236249999985,0
2021-03-29,10,-0.17833378874999994,5
2021-03-30,11,0.8859046507343751,11
2021-03-31,19,1.2189972283734374,9
2021-04-01,8,-1.5612547990468753,13
2021-04-02,13,-0.2995719678953124,7
2021-04-03,1,-0.13790431640781242,3
2021-04-04,1,-0.08156183575312498,1
2021-04-05,10,-0.046909362499999975,15
2021-04-06,8,-0.034119263749999976,9
2021-04-07,10,0.973882410734375,12
2021-04-08,5,0.27925818359218735,10
2021-04-09,4,0.18303041424687483,15
2021-04-10,1,1.1494999999999997,1
2021-04-11,0,-1.5766625000000003,2
2021-04-12,10,-0.2989297499999999,13
2021-04-13,12,-0.14680461249999993,15
2021-04-14,11,-0.09133665124999996,8
2021-04-15,12,-0.06365741301562496,9
2021-04-16,4,-0.047482568392187466,17
2021-04-17,1,-0.03210238214218748,1
2021-04-18,0,-0.020741816407812478,1
2021-04-19,11,1.988030414246875,5
2021-04-20,7,-1.4000000000000004,17
2021-04-21,7,0.79,6
2021-04-22,11,-0.7910000000000001,6
2021-04-23,10,-0.15732499999999994,13
2021-04-24,0,-0.08003449999999997,4
2021-04-25,0,-0.05091222499999997,2
2021-04-26,14,0.9639936725,14
2021-04-27,7,-0.7271318860312501,15
2021-04-28,8,-0.12633912450312496,8
2021-04-29,8,-0.05287851176562497,11
2021-04-30,11,-0.03214729287656249,9
2021-05-01,3,-0.01726724999999999,0
2021-05-02,4,-0.012374862499999991,2
2021-05-03,7,-0.009369538749999995,6
2021-05-04,10,-0.007378511765624987,8
2021-05-05,9,0.9940152071234375,11
2021-05-06,7,-0.7000000000000002,9
2021-05-07,6,-0.10499999999999997,9
2021-05-08,0,-0.045499999999999985,5
2021-05-09,0,-0.026162499999999988,0
2021-05-10,11,0.98273275,7
2021-05-11,4,-0.7123748625000001,6
2021-05-12,11,-0.11436953874999996,6
2021-05-13,12,-0.05287851176562497,11
2021-05-14,4,5.967852707123438,14
2021-05-15,0,-4.217267250000001,1
2021-05-16,0,-0.6423748624999998,0
2021-05-17,4,-0.2823695387499999,12
2021-05-18,6,-0.1643535117656249,6
2021-05-19,10,-0.10958829287656245,12
2021-05-20,8,-0.07424917499999995,8
2021-05-21,5,-0.056217232499999964,15
2021-05-22,3,-0.04427107059374992,3
2021-05-23,0,-0.03590875725937502,1
2021-05-24,8,0.0,11
2021-05-25,8,0.0,9
2021-05-26,4,0.0,8
2021-05-27,5,0.0,10
2021-05-28,5,0.0,9
2021-05-29,0,0.0,3
2021-05-30,0,0.0,0
2021-05-31,2,0.0,4
2021-06-01,5,0.0,4
2021-06-02,7,0.0,7
2021-06-03,5,0.0,6
2021-06-04,11,0.0,6
2021-06-05,0,0.0,3
2021-06-06,0,0.0,1
2021-06-07,8,0.0,8
2021-06-08,10,0.0,14
2021-06-09,15,0.0,8
2021-06-10,7,0.0,12
2021-06-11,13,0.0,5
2021-06-12,1,0.0,2
2021-06-13,0,0.0,1
2021-06-14,3,0.0,9
2021-06-15,26,1.0,13
2021-06-16,27,-0.7000000000000002,15
2021-06-17,11,-0.10499999999999997,9
2021-06-18,13,-0.045499999999999985,3
2021-06-19,1,-0.026162499999999988,2
2021-06-20,1,-0.01726724999999999,2
2021-06-21,10,-0.012374862499999991,6
2021-06-22,9,-0.009369538749999995,8
2021-06-23,16,-0.007378511765624987,11
2021-06-24,5,-0.005984792876562504,8
2021-06-25,6,0.0,10
2021-06-26,3,0.0,1
2021-06-27,0,0.0,6
2021-06-28,8,0.0,15
2021-06-29,6,0.0,16
