,handsontable/handsontable,dream-num/univer,dream-num/luckysheet
2023-07-09,0,1.2255894983187505,0
2023-07-10,0,5.316186984484376,0
2023-07-11,0,5.931199851870313,1
2023-07-12,0,2.6690789912531248,0
2023-07-13,0,4.859993643896875,0
2023-07-14,2,-0.30365781647812495,0
2023-07-15,0,1.116507884562501,0
2023-07-16,0,0.24537901982031318,0
2023-07-17,0,-0.584774891031249,0
2023-07-18,0,1.5761254930843758,0
2023-07-19,0,0.4733400836750007,0
2023-07-20,1,-0.419685409814062,1
2023-07-21,0,-0.2465397594874997,0
2023-07-22,0,0.8348641667687504,0
2023-07-23,0,-0.1915251748171873,0
2023-07-24,0,0.8861932069125001,0
2023-07-25,0,0.8277517424640626,0
2023-07-26,0,-0.19589282228124996,0
2023-07-27,0,-0.11598276808749994,0
2023-07-28,0,-0.07072336503593739,1
2023-07-29,0,-0.04787294624999984,0
2023-07-30,0,2.961152924484375,0
2023-07-31,1,1.6673454387140623,1
2023-08-01,0,-0.3556620092656252,8
2023-08-02,0,-0.19346716555156257,0
2023-08-03,0,-0.1273863525359373,0
2023-08-04,0,0.9103247500000003,0
2023-08-05,0,4.8282804625,0
2023-08-06,0,1.3953948862499996,0
2023-08-07,1,-0.5043923315468752,0
2023-08-08,1,0.7025043163609375,0
2023-08-09,2,-0.2932269550718747,0
2023-08-10,2,3.8199292375000002,0
2023-08-11,4,-0.53763725875,0
2023-08-12,0,0.7079766807343753,0
2023-08-13,0,-0.3085445601140624,0
2023-08-14,0,1.798057098789063,0
2023-08-15,0,-0.32085840132187493,0
2023-08-16,0,-0.17287886301562483,0
2023-08-17,0,1.8741096124640626,0
2023-08-18,2,-0.2927602645624999,0
2023-08-19,0,-0.16692260639374984,0
2023-08-20,0,-0.09289233801562494,0
2023-08-21,5,-0.07191124503593727,0
2023-08-22,3,0.9486298739687502,0
2023-08-23,1,0.856878269928125,0
2023-08-24,1,-0.16718739250000006,0
2023-08-25,1,1.9073633739687499,0
2023-08-26,0,-0.26596020507187507,0
2023-08-27,0,-0.12677924999999995,0
2023-08-28,6,-0.08627876249999995,0
2023-08-29,3,2.9344192912500002,0
2023-08-30,1,0.6471044907343749,1
2023-08-31,7,6.720708809448437,2
2023-09-01,0,14.138913754964062,0
2023-09-02,0,0.07537587396874867,0
2023-09-03,0,0.8396895449281243,0
2023-09-04,6,14.0822597125,0
2023-09-05,1,17.88380214875,0
2023-09-06,0,3.852991027203124,0
2023-09-07,0,-1.410909431873438,0
2023-09-08,2,-0.5952775123953111,0
2023-09-09,0,4.749670669514066,0
2023-09-10,0,-1.5052094940703102,0
2023-09-11,1,2.102440225146877,0
2023-09-12,0,1.017890337193751,0
2023-09-13,2,4.116741315398439,0
2023-09-14,0,3.9685885494218756,0
2023-09-15,0,2.9975864479828127,0
2023-09-16,0,3.0582954069484374,0
2023-09-17,0,-0.9633407681296873,0
2023-09-18,0,0.4121055210343757,0
2023-09-19,0,2.506063855953126,0
2023-09-20,0,2.342271272610938,0
2023-09-21,0,3.2992771986000005,0
2023-09-22,0,0.17197883724218765,0
2023-09-23,0,3.431753450257813,0
2023-09-24,0,0.24563157529375013,0
2023-09-25,0,0.4763246061062505,0
2023-09-26,0,4.573535060734375,0
2023-09-27,0,23.20470031966719,1
2023-09-28,0,1.1499322058453108,0
2023-09-29,0,2.2135091940796867,0
2023-09-30,0,-0.48412977065937524,0
2023-10-01,0,2.9585884366515645,0
2023-10-02,0,1.8514805180906264,0
2023-10-03,0,-0.04494094680156113,0
2023-10-04,0,1.1907333223859387,0
2023-10-05,1,0.20207663994531366,0
2023-10-06,0,2.357662989575001,0
2023-10-07,0,0.3933768415437502,0
2023-10-08,0,3.5520337043406256,1
2023-10-09,0,4.3234887941515625,0
2023-10-10,0,1.113677679559375,0
2023-10-11,0,2.3218729743765625,1
2023-10-12,0,7.290618037682813,0
2023-10-13,0,3.7674113806625,0
2023-10-14,0,4.831745712167187,0
2023-10-15,0,2.7078292818765624,0
2023-10-16,0,3.845385139151563,0
2023-10-17,0,0.7736430947781254,0
2023-10-18,0,1.0567331725390634,0
2023-10-19,0,1.1880872233812507,0
2023-10-20,0,0.24903688201718843,0
2023-10-21,0,0.3968486371343759,0
2023-10-22,0,0.5148525117265632,0
2023-10-23,0,-0.4175173735281244,0
2023-10-24,1,11.743655607278125,0
2023-10-25,1,0.6250784437890617,0
2023-10-26,4,5.151937013896875,0
2023-10-27,2,5.891693210146874,0
2023-10-28,0,4.6744282731625,0
2023-10-29,0,-1.3497868618015625,0
2023-10-30,3,2.198380184448438,0
2023-10-31,0,5.119814767464064,0
2023-11-01,0,5.8122285263125,0
2023-11-02,0,6.5691803785375,0
2023-11-03,0,5.421176968084374,0
2023-11-04,0,2.384241266175,0
2023-11-05,0,-0.34002588334531203,0
2023-11-06,1,2.079736471034376,0
2023-11-07,4,2.0800272959531263,0
2023-11-08,4,14.075474340548439,0
2023-11-09,1,11.896115536175,0
2023-11-10,0,9.495753354373438,0
2023-11-11,0,5.440456441103124,0
2023-11-12,0,-2.244932703564062,0
2023-11-13,3,1.6510429005906266,0
2023-11-14,4,4.73060043216719,0
2023-11-15,4,3.5017238845953145,0
2023-11-16,4,7.533588849657813,0
2023-11-17,0,3.143652874742188,0
2023-11-18,0,3.4590214883093755,0
2023-11-19,0,1.6016682279437506,0
2023-11-20,5,8.8865097659625,0
2023-11-21,5,8.313059570953126,0
2023-11-22,0,15.024070720548437,0
2023-11-23,1,8.15854074095625,0
2023-11-24,9,5.345637126429687,0
2023-11-25,0,4.634321743348438,0
2023-11-26,0,0.8593329584921889,0
2023-11-27,6,5.34247146077344,0
2023-11-28,12,10.16734488723594,0
2023-11-29,9,3.612881870734376,0
2023-11-30,12,3.011718644625001,0
2023-12-01,0,5.266096656217188,0
2023-12-02,0,7.2571569567296885,0
2023-12-03,0,3.0655398123531254,0
2023-12-04,1,7.372390069451563,0
2023-12-05,0,17.089007571282814,0
2023-12-06,2,4.9477362860609375,0
2023-12-07,4,13.534338072725,0
2023-12-08,0,8.93760508345625,0
2023-12-09,0,7.039735967460938,0
2023-12-10,0,0.21364837135781345,0
2023-12-11,0,17.97511325834844,0
2023-12-12,0,5.629996591429689,0
2023-12-13,3,9.157744609879689,0
2023-12-14,0,7.030277007692188,0
2023-12-15,4,10.2568714414625,0
2023-12-16,0,9.0000781032375,0
2023-12-17,0,4.044008550662501,0
2023-12-18,0,10.536448498093751,0
2023-12-19,4,26.13886976582969,0
2023-12-20,0,-0.6608040978593754,0
2023-12-21,0,-2.885991054010937,0
2023-12-22,0,-0.886561311837498,0
2023-12-23,0,0.5436347129375039,0
2023-12-24,0,-1.2678026254046846,0
2023-12-25,0,1.1233521647093772,0
2023-12-26,0,10.164792221795313,0
2023-12-27,2,3.3215173045796877,0
2023-12-28,1,5.620764511895312,0
2023-12-29,0,0.6491618686062495,0
2023-12-30,0,-0.9487767055156244,0
2023-12-31,0,0.37604374643281335,0
2024-01-01,0,1.4340115149281263,0
2024-01-02,4,20.39388040271875,0
2024-01-03,0,2.479614783006249,0
2024-01-04,3,-0.7668713417234381,0
2024-01-05,3,8.887898403710938,0
2024-01-06,0,5.255263393717188,0
2024-01-07,0,-1.6744796763218743,0
2024-01-08,0,8.990595781984375,0
2024-01-09,5,3.2514450876828134,0
2024-01-10,9,7.457832227850001,0
2024-01-11,6,6.110251460417188,0
2024-01-12,1,2.191241374304688,0
2024-01-13,0,0.5372821435578132,0
2024-01-14,0,-1.1571330914687488,0
2024-01-15,5,5.250110257248439,0
2024-01-16,5,8.861806276093752,0
2024-01-17,1,3.2872385433125,0
2024-01-18,1,6.577259800179688,0
2024-01-19,3,5.343190013051562,0
2024-01-20,0,5.36652303515,0
2024-01-21,0,-1.6391841111749998,0
2024-01-22,0,6.024636242428127,0
2024-01-23,0,3.592771596906251,0
2024-01-24,0,7.620704423378126,0
2024-01-25,0,7.2499690020625,1
2024-01-26,1,10.119531771945313,0
2024-01-27,0,2.710545364853125,0
2024-01-28,0,-1.780950496360937,0
2024-01-29,0,1.899728845998439,0
2024-01-30,1,2.923594465140627,0
2024-01-31,4,4.8433515884203135,0
2024-02-01,1,0.6680197539296882,0
2024-02-02,0,6.993373592535939,0
2024-02-03,0,2.5621218397390626,0
2024-02-04,0,-1.1935558330093745,0
2024-02-05,2,3.326051098570313,0
2024-02-06,0,4.136414700953126,0
2024-02-07,2,6.9520599878296885,0
2024-02-08,0,0.5780442192624999,0
2024-02-09,5,-0.9960773612468745,0
2024-02-10,0,-0.6234984941968743,0
2024-02-11,0,-0.4609958723499987,0
2024-02-12,1,-0.31403925764374896,0
2024-02-13,0,-0.2312713333124993,0
2024-02-14,1,-0.19651057022187446,0
2024-02-15,0,-0.14072815930468713,0
2024-02-16,0,-0.08632744631874978,0
2024-02-17,0,-0.016797705071874957,0
2024-02-18,0,5.0,0
2024-02-19,9,14.5,0
2024-02-20,0,3.2749999999999986,1
2024-02-21,4,1.682499999999999,0
2024-02-22,4,3.9441874999999995,0
2024-02-23,1,2.8319787500000007,0
2024-02-24,0,4.878626187500001,0
2024-02-25,0,-1.3179699187499994,0
2024-02-26,7,0.18428017867187618,0
2024-02-27,2,2.2852927733359385,0
2024-02-28,3,1.1936424956328135,0
2024-02-29,1,3.360983767023438,0
2024-03-01,0,8.207452517314064,0
2024-03-02,0,8.638066057757811,0
2024-03-03,0,-1.7128425507375007,0
2024-03-04,2,3.077643651034375,0
2024-03-05,1,6.9953970732343755,0
2024-03-06,4,7.556385015917188,0
2024-03-07,2,10.257666418860937,0
2024-03-08,0,5.7978156516156245,0
2024-03-09,0,4.943085810215625,0
2024-03-10,0,0.05918264702031295,0
2024-03-11,0,5.630339839640627,0
2024-03-12,0,1.406318065437501,0
2024-03-13,0,4.686499169481252,0
2024-03-14,0,7.5196316575718765,0
2024-03-15,1,11.196335913489063,0
2024-03-16,0,11.667882616693749,0
2024-03-17,0,-2.6623157413968754,0
2024-03-18,0,6.5217664949671885,0
2024-03-19,4,9.19130769006875,0
2024-03-20,7,1.7686900532015635,0
2024-03-21,0,2.2978096355484383,0
2024-03-22,4,5.476205841393751,0
2024-03-23,0,6.294489010473439,0
2024-03-24,0,-1.8373718151859366,0
2024-03-25,1,6.942267356996876,0
2024-03-26,0,6.511670287125001,0
2024-03-27,3,2.2924176515406254,0
2024-03-28,0,6.615896497542188,1
2024-03-29,0,8.37187936404375,0
2024-03-30,0,2.0424428287468754,0
2024-03-31,0,-1.530218571876562,0
2024-04-01,0,2.0439965097125015,0
2024-04-02,1,15.032496875875001,0
2024-04-03,8,9.7277742905875,0
2024-04-04,0,-2.395800767350001,0
2024-04-05,1,-0.3317144267687495,0
2024-04-06,0,-1.0281989854437483,0
2024-04-07,0,12.287434185078126,0
2024-04-08,3,3.2006303011062505,0
2024-04-09,5,5.530189270953125,0
2024-04-10,3,15.376969329142188,0
2024-04-11,5,4.3115240907375,0
2024-04-12,1,4.9107898233187495,0
2024-04-13,0,13.094604274484375,0
2024-04-14,0,-0.6970067162859368,0
2024-04-15,3,9.234887112046877,0
2024-04-16,3,3.666608515704688,0
2024-04-17,0,2.035545872460939,0
2024-04-18,6,1.3421804997328137,0
2024-04-19,1,0.6046342545296892,0
2024-04-20,0,2.931241122389064,0
2024-04-21,0,-1.1241366929859362,0
2024-04-22,3,4.290423352179689,0
2024-04-23,6,15.05506537425625,0
2024-04-24,0,7.826458421510937,0
2024-04-25,1,4.924761518971874,0
2024-04-26,2,6.153551708309374,0
2024-04-27,0,-1.8998917186390618,0
2024-04-28,0,3.8551259803656266,0
2024-04-29,3,8.66653890860625,0
2024-04-30,0,1.1399219199218757,0
2024-05-01,0,-1.4195923209296866,0
2024-05-02,0,-0.9363292444812489,0
2024-05-03,0,-0.6124250364687484,0
2024-05-04,0,-0.42430353437656115,0
2024-05-05,0,-0.30262967653749906,0
2024-05-06,0,4.801735434921875,0
2024-05-07,4,5.329041518414062,0
2024-05-08,1,2.0623065355937493,0
2024-05-09,1,1.262303442392187,0
2024-05-10,1,3.3906875,0
2024-05-11,0,4.21994125,0
2024-05-12,0,3.0385019375,0
2024-05-13,1,3.03688419375,0
2024-05-14,1,6.008726719921875,0
2024-05-15,3,5.679211245476562,0
2024-05-16,5,13.5538327532375,0
2024-05-17,2,4.683864968860937,0
2024-05-18,0,1.053208011615625,0
2024-05-19,0,-0.47841456022187434,0
2024-05-20,5,1.9259688627578142,0
2024-05-21,4,10.941452626543752,0
2024-05-22,5,5.086035587496875,0
2024-05-23,0,2.221177559889063,0
2024-05-24,0,10.545437175764063,0
2024-05-25,0,3.884795669601563,0
2024-05-26,0,-1.730115140548437,0
2024-05-27,2,5.966542640626564,0
2024-05-28,3,6.554220765917188,0
2024-05-29,0,3.297303762454688,0
2024-05-30,0,9.473716143459376,0
2024-05-31,0,8.993200850185938,0
2024-06-01,0,9.769405406168751,0
2024-06-02,0,1.508923303975,0
2024-06-03,0,13.205283661034375,0
2024-06-04,8,5.351890426390625,0
2024-06-05,5,8.65017665937344,0
2024-06-06,4,6.454603818384376,0
2024-06-07,1,5.5753749853984385,0
2024-06-08,0,-2.3089624760671863,0
2024-06-09,0,-1.4217336065828106,0
2024-06-10,0,-1.0020077762437478,0
2024-06-11,4,1.2789974371218773,0
2024-06-12,3,6.228047936585939,0
2024-06-13,2,6.832418370290625,0
2024-06-14,4,6.560748234964063,0
2024-06-15,0,4.447038823051562,0
2024-06-16,0,-1.4320618202875002,0
2024-06-17,2,4.197558725,0
2024-06-18,1,5.92044452,0
2024-06-19,4,11.62000240021875,0
2024-06-20,1,2.8679779338187497,0
2024-06-21,0,9.309127383123437,0
2024-06-22,0,2.8689792480875003,0
2024-06-23,0,-1.709340510881249,0
2024-06-24,1,0.9506740660343762,0
2024-06-25,3,11.053025148671876,0
2024-06-26,3,7.110402682460938,0
2024-06-27,1,-0.9610144057046872,0
2024-06-28,0,2.766807630704688,0
2024-06-29,0,-1.1843976871015616,0
2024-06-30,0,-0.7544164679734359,0
2024-07-01,0,5.498160944820314,0
2024-07-02,1,11.030514156468751,0
2024-07-03,1,8.220910259990625,0
2024-07-04,3,3.0383572061781243,0
2024-07-05,2,14.454492229160937,0
2024-07-06,0,3.498677395401562,0
2024-07-07,0,-0.9750934851437494,0
2024-07-08,4,6.685013672500001,0
2024-07-09,1,4.250661891906251,0
2024-07-10,3,4.2876971035968765,0
2024-07-11,6,0.3221069581625009,0
2024-07-12,1,6.789281944562501,0
2024-07-13,0,0.4112795390703132,0
2024-07-14,0,-1.145856814918749,0
2024-07-15,2,1.3162914267687509,0
2024-07-16,6,8.314986890839064,0
2024-07-17,3,8.62225409911875,0
2024-07-18,2,3.2704800141906247,0
2024-07-19,0,5.5675716637531245,0
2024-07-20,0,0.45627239830312494,0
2024-07-21,0,-1.121827221318749,0
2024-07-22,0,8.288576789928126,0
2024-07-23,5,2.5671787327187507,0
2024-07-24,4,1.7611982027875006,0
2024-07-25,6,1.912391128270313,0
2024-07-26,9,3.029227510812501,0
2024-07-27,0,3.020639403710938,0
2024-07-28,0,-0.9883412062828121,0
2024-07-29,1,3.4263732286781257,0
2024-07-30,9,6.185024110359375,0
2024-07-31,0,1.7862529488640626,0
