,facebook/react,angular/angular,jquery/jquery
2023-05-29,0,-1.0444723200000006,0
2023-05-30,2,20.154014208,0
2023-05-31,13,2.091589529600002,3
2023-06-01,6,14.4331875328,0
2023-06-02,5,-3.3934074879999994,0
2023-06-03,2,-2.9688854528000017,0
2023-06-04,3,-1.795456000000001,0
2023-06-05,13,-1.3085568000000007,0
2023-06-06,7,7.97468928,0
2023-06-07,3,5.360580608000001,0
2023-06-08,10,4.9718910976,0
2023-06-09,1,-1.052117708799999,0
2023-06-10,1,-1.9796237312000002,0
2023-06-11,0,-1.0675627008000006,0
2023-06-12,1,18.2470528,2
2023-06-13,5,10.61274112,1
2023-06-14,4,19.000594432,0
2023-06-15,13,-3.3155972096,0
2023-06-16,13,-2.3271099392000014,0
2023-06-17,0,-2.989714227200001,0
2023-06-18,0,1.0454740991999991,0
2023-06-19,0,5.928696319999999,0
2023-06-20,13,11.973097472000001,0
2023-06-21,3,6.2242381824000015,0
2023-06-22,10,7.474290176000001,0
2023-06-23,6,1.2639233024000003,1
2023-06-24,0,-3.536227225600001,0
2023-06-25,0,-2.047789260800001,0
2023-06-26,1,15.542895104,0
2023-06-27,7,2.460840652800001,3
2023-06-28,5,-0.6601260032000003,0
2023-06-29,2,-1.6469985280000001,0
2023-06-30,3,16.2414242816,0
2023-07-01,0,-4.729270476799999,0
2023-07-02,1,-2.1896577024000017,0
2023-07-03,5,-1.4049638400000009,0
2023-07-04,1,-1.0547005439999992,0
2023-07-05,5,5.156450099200001,0
2023-07-06,21,-0.7150937087999996,0
2023-07-07,1,-1.0364767232000003,0
2023-07-08,7,-0.6394481663999991,0
2023-07-09,0,-0.47404830719999946,0
2023-07-10,0,7.813184,5
2023-07-11,6,17.2518912,0
2023-07-12,5,-4.56198912,0
2023-07-13,8,12.992747007999998,0
2023-07-14,10,10.729996185600001,0
2023-07-15,0,-5.0551573504,0
2023-07-16,0,-2.568614400000002,0
2023-07-17,2,17.25243904,0
2023-07-18,1,4.876250624000001,0
2023-07-19,1,7.4174066688,0
2023-07-20,1,0.09074954239999933,0
2023-07-21,2,3.451883519999999,0
2023-07-22,0,-3.600039935999999,0
2023-07-23,0,-2.0337474560000004,0
2023-07-24,1,3.663672319999999,0
2023-07-25,10,1.9493406720000008,0
2023-07-26,3,3.935188582400001,0
2023-07-27,7,8.715018752,0
2023-07-28,4,11.6199421952,0
2023-07-29,0,-4.593140736,0
2023-07-30,0,-2.2211734528000013,0
2023-07-31,0,-1.409164800000001,0
2023-08-01,4,27.95288576,0
2023-08-02,4,-3.6292147199999985,0
2023-08-03,2,1.4511704063999984,0
2023-08-04,7,4.8810182656,0
2023-08-05,0,-3.4713785343999994,0
2023-08-06,0,-1.9083842560000006,0
2023-08-07,7,5.7789568,0
2023-08-08,1,3.6513587199999997,0
2023-08-09,4,1.4655441920000012,0
2023-08-10,14,5.731161702400001,0
2023-08-11,9,3.3120396288,1
2023-08-12,1,-2.589800448,0
2023-08-13,0,-0.39437240320000067,0
2023-08-14,14,17.89999616,0
2023-08-15,6,10.430122496000001,0
2023-08-16,16,-3.1259650048000003,0
2023-08-17,14,7.064046489599999,0
2023-08-18,6,3.1895245824000003,0
2023-08-19,0,-3.4916938752,0
2023-08-20,0,-1.9701300224000011,0
2023-08-21,4,9.634500608,0
2023-08-22,11,3.7288457216000017,0
2023-08-23,6,3.850373222400001,0
2023-08-24,2,-0.016084479999999957,0
2023-08-25,2,-1.1529028608000003,1
2023-08-26,2,-1.5175034879999998,0
2023-08-27,0,-0.9499542528000002,0
2023-08-28,2,28.34325248,0
2023-08-29,14,32.670038528,0
2023-08-30,7,1.4368137216,0
2023-08-31,5,10.828791603199997,0
2023-09-01,3,5.4462246911999985,0
2023-09-02,0,-6.718739763200002,0
2023-09-03,0,-3.9080085504000026,0
2023-09-04,0,-2.822830080000002,0
2023-09-05,13,20.781020672,0
2023-09-06,3,3.5744610304000037,0
2023-09-07,14,5.930787430400001,0
2023-09-08,4,1.2673416192000007,0
2023-09-09,0,-3.7442885632,0
2023-09-10,0,-2.0934295552000006,0
2023-09-11,9,1.6171775999999993,0
2023-09-12,3,15.32390144,1
2023-09-13,5,2.4818826240000016,0
2023-09-14,12,5.3565611008000005,0
2023-09-15,13,5.338681344,0
2023-09-16,0,-3.7272971264,0
2023-09-17,0,-1.9574145024000011,0
2023-09-18,7,19.688778239999998,1
2023-09-19,1,15.793857024000001,3
2023-09-20,5,5.305830604800001,6
2023-09-21,6,-5.736892620800001,2
2023-09-22,5,17.9572846592,0
2023-09-23,2,-6.259569561599999,0
2023-09-24,0,-3.160684953600002,0
2023-09-25,4,2.9011020799999985,0
2023-09-26,1,11.391651328000002,0
2023-09-27,10,11.496625049600002,0
2023-09-28,4,-5.423513702399999,0
2023-09-29,3,20.3749066752,0
2023-09-30,0,-6.268221951999998,0
2023-10-01,0,-3.0991043584000013,0
2023-10-02,9,5.116787199999999,0
2023-10-03,12,2.19142656,0
2023-10-04,13,29.31806976,0
2023-10-05,10,11.989363302400003,0
2023-10-06,3,7.375975833599998,0
2023-10-07,0,-6.813669376,0
2023-10-08,0,-3.7926766592000014,0
2023-10-09,9,25.57021696,0
2023-10-10,7,41.546210816,0
2023-10-11,3,1.4675049472000001,0
2023-10-12,6,-0.43171993600000214,0
2023-10-13,2,0.7665257471999993,0
2023-10-14,0,-5.866610688000001,0
2023-10-15,1,-3.586310656000002,0
2023-10-16,5,13.455600639999998,1
2023-10-17,5,1.762678784000002,0
2023-10-18,4,25.623812300800004,0
2023-10-19,4,2.529415270400003,0
2023-10-20,4,-5.925543424000001,0
2023-10-21,3,-3.191101849600001,0
2023-10-22,0,-2.141367603200001,0
2023-10-23,6,17.45049088,0
2023-10-24,2,22.957549568,0
2023-10-25,6,15.8472580096,0
2023-10-26,1,-2.6571107327999997,0
2023-10-27,4,9.365254656,0
2023-10-28,0,-6.195146854400001,0
2023-10-29,0,-3.397555200000002,0
2023-10-30,8,-2.4280780800000015,0
2023-10-31,11,35.105178112,0
2023-11-01,7,-3.9516276735999973,1
2023-11-02,18,16.9375607808,0
2023-11-03,6,1.784508518400001,0
2023-11-04,0,-0.3338317824000008,0
2023-11-05,0,-4.075872256000001,0
2023-11-06,6,18.545254399999997,1
2023-11-07,13,-5.03262464,0
2023-11-08,19,13.655763455999999,0
2023-11-09,15,29.2947684352,0
2023-11-10,15,-1.7469608959999974,0
2023-11-11,3,-6.2743047168000015,0
2023-11-12,2,-3.5299035136000017,0
2023-11-13,6,17.567651328,2
2023-11-14,12,3.1710817280000008,0
2023-11-15,7,1.116705689599999,0
2023-11-16,10,3.1070739455999994,0
2023-11-17,4,7.1650373632000015,0
2023-11-18,0,-4.4126489599999985,0
2023-11-19,0,-2.155754803200001,0
2023-11-20,0,17.5611904,1
2023-11-21,3,0.0889804800000018,0
2023-11-22,1,-3.4243343360000003,0
2023-11-23,2,-1.8537542656000006,0
2023-11-24,0,-1.2401240063999999,0
2023-11-25,0,-0.8987342847999994,0
2023-11-26,0,-0.6529900543999998,0
2023-11-27,3,4.5762483199999995,0
2023-11-28,8,15.641999872000001,0
2023-11-29,6,11.8911437824,0
2023-11-30,3,32.137653248,0
2023-12-01,5,6.3359999999999985,0
2023-12-02,0,-7.6268800000000025,0
2023-12-03,0,-3.129856000000003,0
2023-12-04,9,2.9483007999999984,0
2023-12-05,5,27.5510144,0
2023-12-06,6,6.529793024000002,0
2023-12-07,3,-0.19693178880000062,0
2023-12-08,6,22.6821815296,0
2023-12-09,0,-8.786814156799998,0
2023-12-10,0,-4.210625126400003,0
2023-12-11,12,13.288519167999999,0
2023-12-12,6,8.7504920576,0
2023-12-13,2,19.2872544256,0
2023-12-14,4,1.8191410176000016,0
2023-12-15,10,4.028697599999999,0
2023-12-16,7,-5.3691173887999994,0
2023-12-17,1,-3.1535066112000005,0
2023-12-18,2,14.98876928,0
2023-12-19,2,17.030742528,0
2023-12-20,8,-4.043753574399998,0
2023-12-21,0,-2.0838189056000003,0
2023-12-22,0,-2.8920780799999997,0
2023-12-23,0,-1.7458826239999998,0
2023-12-24,0,-1.2305751040000001,0
2023-12-25,0,-0.8809958400000004,0
2023-12-26,0,-0.7293373439999993,0
2023-12-27,0,-0.6201463807999982,0
2023-12-28,0,-0.35134228479999907,0
2023-12-29,0,-0.06618347519999977,0
2023-12-30,0,-0.02493870079999993,0
2023-12-31,0,0.0,0
2024-01-01,0,0.0,0
2024-01-02,3,0.0,0
2024-01-03,1,18.0,0
2024-01-04,0,13.4,1
2024-01-05,0,-2.8400000000000007,0
2024-01-06,0,-2.624000000000002,0
2024-01-07,0,-1.5808000000000009,0
2024-01-08,1,2.8731519999999993,1
2024-01-09,4,11.3309696,0
2024-01-10,4,36.37695744,0
2024-01-11,4,-8.819590655999999,0
2024-01-12,9,-1.6612928512000016,2
2024-01-13,0,-3.3796983808000007,0
2024-01-14,1,-2.070621900800001,0
2024-01-15,4,-1.532321280000001,0
2024-01-16,3,1.7789137919999998,0
2024-01-17,3,19.3889767424,0
2024-01-18,7,3.7441768448000037,0
2024-01-19,12,5.812058112,0
2024-01-20,2,-3.8844324864000006,0
2024-01-21,0,-2.0516160512000012,0
2024-01-22,6,2.620057599999999,0
2024-01-23,10,14.15439104,2
2024-01-24,6,15.642156544,0
2024-01-25,14,29.8318215168,0
2024-01-26,21,14.7369870336,0
2024-01-27,4,-9.735845273600003,0
2024-01-28,1,-5.014984704000003,0
2024-01-29,13,7.685112319999998,0
2024-01-30,10,12.303749631999999,0
2024-01-31,6,19.7275480064,2
2024-02-01,23,15.3046542336,0
2024-02-02,22,-4.256112639999998,0
2024-02-03,1,-5.8286854144,0
2024-02-04,4,-3.3961625600000005,0
2024-02-05,20,21.756180479999998,3
2024-02-06,25,34.441968128,1
2024-02-07,8,12.440180121600001,0
2024-02-08,9,2.6735552512,1
2024-02-09,15,-1.0485417984000005,1
2024-02-10,1,-5.9536669696,0
2024-02-11,2,-3.5900139520000023,0
2024-02-12,5,9.370513919999999,0
2024-02-13,9,0.5032401920000007,0
2024-02-14,16,6.300271718400002,0
2024-02-15,7,5.804402585600002,0
2024-02-16,11,-4.047991705599999,0
2024-02-17,3,-2.0172475392000004,0
2024-02-18,3,-1.2761110528000004,0
2024-02-19,6,-0.8966246400000004,0
2024-02-20,19,8.283065856,0
2024-02-21,9,20.6048740352,0
2024-02-22,10,-3.6954910719999985,0
2024-02-23,8,11.059429375999999,0
2024-02-24,3,-4.491093504,0
2024-02-25,1,-2.2186240000000015,0
2024-02-26,8,1.489612799999999,2
2024-02-27,11,19.25632512,0
2024-02-28,4,6.642834432000001,0
2024-02-29,7,-1.9869981695999996,1
2024-03-01,5,-2.2213445632000006,0
2024-03-02,0,-2.0245746687999997,0
2024-03-03,2,-0.3993133056000002,0
2024-03-04,2,5.864983039999999,0
2024-03-05,7,5.766022144,2
2024-03-06,17,27.1625069568,0
2024-03-07,6,8.484682137600004,0
2024-03-08,7,-3.4544580608000013,1
2024-03-09,1,-1.8397765632000018,2
2024-03-10,0,-2.7926856704000014,0
2024-03-11,12,23.096014848,6
2024-03-12,5,5.533162905600001,0
2024-03-13,10,0.41914245119999904,0
2024-03-14,11,-0.27457208319999893,2
2024-03-15,4,24.608078336000002,1
2024-03-16,1,26.4738738176,0
2024-03-17,0,-9.316935475200001,0
2024-03-18,12,4.755131699199996,0
2024-03-19,12,1.5596697600000002,1
2024-03-20,9,0.22693017600000065,0
2024-03-21,11,-3.8174957568000005,0
2024-03-22,25,12.601569689599998,0
2024-03-23,1,-4.779230617599998,0
2024-03-24,1,-2.6062907391999985,0
2024-03-25,10,-1.5982944255999993,0
2024-03-26,21,-0.8809775103999997,0
2024-03-27,12,-0.6930810879999995,1
2024-03-28,22,-0.4656560127999996,0
2024-03-29,13,-0.316247552,0
2024-03-30,3,-0.2158156799999991,0
2024-03-31,0,-0.18704025599999946,0
2024-04-01,13,0.0,1
2024-04-02,28,0.0,0
2024-04-03,20,0.0,0
2024-04-04,6,0.0,0
2024-04-05,6,0.0,0
2024-04-06,1,0.0,0
2024-04-07,0,0.0,0
2024-04-08,20,0.0,0
2024-04-09,15,0.0,0
2024-04-10,26,0.0,0
2024-04-11,9,0.0,0
2024-04-12,7,0.0,0
2024-04-13,0,0.0,0
2024-04-14,0,0.0,0
2024-04-15,7,0.0,0
2024-04-16,8,0.0,0
2024-04-17,7,0.0,0
2024-04-18,20,0.0,0
2024-04-19,10,0.0,1
2024-04-20,5,0.0,0
2024-04-21,3,0.0,0
2024-04-22,6,0.0,0
2024-04-23,18,0.0,0
2024-04-24,9,0.0,2
2024-04-25,12,0.0,1
2024-04-26,4,0.0,0
2024-04-27,2,0.0,0
2024-04-28,0,0.0,0
2024-04-29,3,0.0,0
2024-04-30,3,0.0,0
2024-05-01,8,0.0,0
2024-05-02,8,0.0,0
2024-05-03,15,0.0,0
2024-05-04,0,0.0,0
2024-05-05,0,0.0,0
2024-05-06,8,0.0,0
2024-05-07,15,0.0,0
2024-05-08,10,0.0,0
2024-05-09,5,0.0,0
2024-05-10,4,0.0,0
2024-05-11,9,0.0,0
2024-05-12,0,0.0,0
2024-05-13,4,0.0,0
2024-05-14,7,0.0,0
2024-05-15,14,0.0,0
2024-05-16,10,0.0,0
2024-05-17,18,0.0,0
2024-05-18,1,0.0,0
2024-05-19,2,0.0,0
2024-05-20,9,0.0,1
2024-05-21,9,0.0,0
2024-05-22,3,0.0,0
2024-05-23,9,0.0,0
2024-05-24,3,0.0,0
2024-05-25,2,0.0,0
2024-05-26,1,0.0,0
2024-05-27,0,0.0,0
2024-05-28,10,0.0,0
2024-05-29,16,0.0,2
2024-05-30,7,0.0,0
2024-05-31,15,0.0,0
2024-06-01,0,0.0,0
2024-06-02,0,0.0,0
2024-06-03,12,0.0,1
2024-06-04,4,0.0,0
2024-06-05,5,0.0,1
2024-06-06,9,0.0,1
2024-06-07,8,0.0,0
2024-06-08,2,0.0,0
2024-06-09,0,0.0,0
2024-06-10,15,0.0,1
2024-06-11,15,0.0,0
2024-06-12,8,0.0,0
2024-06-13,4,0.0,0
2024-06-14,10,0.0,0
2024-06-15,1,0.0,1
2024-06-16,0,0.0,0
2024-06-17,6,0.0,0
2024-06-18,2,0.0,0
2024-06-19,2,0.0,0
2024-06-20,6,0.0,0
2024-06-21,15,0.0,0
2024-06-22,6,0.0,0
2024-06-23,0,0.0,0
2024-06-24,4,0.0,0
2024-06-25,13,0.0,0
2024-06-26,10,0.0,0
2024-06-27,5,0.0,0
2024-06-28,5,0.0,0
2024-06-29,0,0.0,0
2024-06-30,1,0.0,0
2024-07-01,10,0.0,0
2024-07-02,4,0.0,0
2024-07-03,4,0.0,0
2024-07-04,4,0.0,0
2024-07-05,0,0.0,0
2024-07-06,1,0.0,0
2024-07-07,0,0.0,0
2024-07-08,6,0.0,0
2024-07-09,5,0.0,0
2024-07-10,9,0.0,0
2024-07-11,9,0.0,3
2024-07-12,11,0.0,1
2024-07-13,3,0.0,0
2024-07-14,0,0.0,0
2024-07-15,7,0.0,0
2024-07-16,15,0.0,0
2024-07-17,6,0.0,3
2024-07-18,16,0.0,0
2024-07-19,1,0.0,0
2024-07-20,1,0.0,0
2024-07-21,0,0.0,0
2024-07-22,9,0.0,0
2024-07-23,9,0.0,0
2024-07-24,13,0.0,0
2024-07-25,21,0.0,0
2024-07-26,10,0.0,0
2024-07-27,0,0.0,0
2024-07-28,0,0.0,0
2024-07-29,27,0.0,3
2024-07-30,18,0.0,0
2024-07-31,5,0.0,0
2024-08-01,4,0.0,0
2024-08-02,11,0.0,0
2024-08-03,1,0.0,0
2024-08-04,0,0.0,0
2024-08-05,3,0.0,0
2024-08-06,13,0.0,0
2024-08-07,2,0.0,0
2024-08-08,10,0.0,0
2024-08-09,8,0.0,2
2024-08-10,0,0.0,0
2024-08-11,0,0.0,0
2024-08-12,8,0.0,1
2024-08-13,6,0.0,0
2024-08-14,10,0.0,0
2024-08-15,8,0.0,0
2024-08-16,13,0.0,0
2024-08-17,2,0.0,0
2024-08-18,1,0.0,0
2024-08-19,5,0.0,0
2024-08-20,7,0.0,0
2024-08-21,6,0.0,0
2024-08-22,14,0.0,0
2024-08-23,6,0.0,0
2024-08-24,0,0.0,0
2024-08-25,0,0.0,1
2024-08-26,2,0.0,0
2024-08-27,8,0.0,0
2024-08-28,9,0.0,0
2024-08-29,7,0.0,0
2024-08-30,5,0.0,0
2024-08-31,0,0.0,0
2024-09-01,0,0.0,0
2024-09-02,0,0.0,0
2024-09-03,4,0.0,0
2024-09-04,5,0.0,0
2024-09-05,3,0.0,0
2024-09-06,6,0.0,1
2024-09-07,4,0.0,0
2024-09-08,1,0.0,0
2024-09-09,9,0.0,1
2024-09-10,8,0.0,1
2024-09-11,3,0.0,0
2024-09-12,8,0.0,0
2024-09-13,6,0.0,0
2024-09-14,3,0.0,0
2024-09-15,0,0.0,0
2024-09-16,12,0.0,0
2024-09-17,5,0.0,0
2024-09-18,10,0.0,0
2024-09-19,7,0.0,0
2024-09-20,2,0.0,0
2024-09-21,0,0.0,0
2024-09-22,0,0.0,0
2024-09-23,5,0.0,0
2024-09-24,3,0.0,0
2024-09-25,5,0.0,0
2024-09-26,14,0.0,0
2024-09-27,1,0.0,0
2024-09-28,0,0.0,0
2024-09-29,0,0.0,0
2024-09-30,9,0.0,1
2024-10-01,6,0.0,0
2024-10-02,2,0.0,0
2024-10-03,2,0.0,0
2024-10-04,0,0.0,0
2024-10-05,0,0.0,0
2024-10-06,0,0.0,0
2024-10-07,10,0.0,0
2024-10-08,1,0.0,0
2024-10-09,8,0.0,1
2024-10-10,15,0.0,0
2024-10-11,2,0.0,0
2024-10-12,1,0.0,0
2024-10-13,1,0.0,1
2024-10-14,5,0.0,2
2024-10-15,5,0.0,0
2024-10-16,4,0.0,0
2024-10-17,4,0.0,0
