,tensorflow/tensorflow,pytorch/pytorch,apache/mxnet
2021-03-20,41,7,0
2021-03-21,17,3,2
2021-03-22,71,28,1
2021-03-23,113,43,0
2021-03-24,89,31,3
2021-03-25,91,30,0
2021-03-26,33,33,3
2021-03-27,6,29,0
2021-03-28,8,6,0
2021-03-29,62,46,0
2021-03-30,80,42,1
2021-03-31,101,46,1
2021-04-01,75,64,0
2021-04-02,81,53,1
2021-04-03,15,10,2
2021-04-04,12,1,0
2021-04-05,61,33,1
2021-04-06,52,56,1
2021-04-07,89,51,2
2021-04-08,93,38,0
2021-04-09,72,38,0
2021-04-10,14,17,0
2021-04-11,5,7,1
2021-04-12,47,30,1
2021-04-13,74,72,0
2021-04-14,79,58,1
2021-04-15,77,88,2
2021-04-16,70,54,0
2021-04-17,18,12,0
2021-04-18,9,6,0
2021-04-19,94,33,1
2021-04-20,104,51,2
2021-04-21,96,73,0
2021-04-22,95,56,2
2021-04-23,87,44,0
2021-04-24,15,12,0
2021-04-25,7,12,0
2021-04-26,61,38,3
2021-04-27,65,87,1
2021-04-28,86,43,0
2021-04-29,52,60,1
2021-04-30,75,56,6
2021-05-01,12,25,1
2021-05-02,7,15,0
2021-05-03,59,38,2
2021-05-04,71,46,1
2021-05-05,72,38,0
2021-05-06,83,62,0
2021-05-07,81,52,0
2021-05-08,31,14,1
2021-05-09,12,4,0
2021-05-10,62,35,0
2021-05-11,85,59,0
2021-05-12,89,73,0
2021-05-13,94,72,1
2021-05-14,61,61,1
2021-05-15,37,10,1
2021-05-16,12,2,0
2021-05-17,92,41,0
2021-05-18,76,39,1
2021-05-19,80,32,0
2021-05-20,76,40,0
2021-05-21,102,68,1
2021-05-22,21,24,0
2021-05-23,8,11,0
2021-05-24,53,24,1
2021-05-25,82,46,1
2021-05-26,101,43,0
2021-05-27,94,39,0
2021-05-28,39,16,0
2021-05-29,6,6,0
2021-05-30,4,6,0
2021-05-31,23,7,0
2021-06-01,53,30,1
2021-06-02,70,52,1
2021-06-03,85,33,0
2021-06-04,70,55,0
2021-06-05,12,22,0
2021-06-06,5,6,0
2021-06-07,51,21,0
2021-06-08,89,47,1
2021-06-09,100,48,0
2021-06-10,80,38,0
2021-06-11,84,37,0
2021-06-12,17,9,0
2021-06-13,6,5,0
2021-06-14,58,20,1
2021-06-15,92,38,1
2021-06-16,71,33,0
2021-06-17,97,54,1
2021-06-18,114,29,0
2021-06-19,15,8,0
2021-06-20,10,4,0
2021-06-21,79,28,2
2021-06-22,85,47,2
2021-06-23,98,50,0
2021-06-24,104,50,1
2021-06-25,71,46,1
2021-06-26,18,9,0
2021-06-27,3,2,0
2021-06-28,49,39,1
2021-06-29,78,34,3
2021-06-30,77,53,4
2021-07-01,78,35,0
2021-07-02,62,11,1
2021-07-03,9,7,0
2021-07-04,8,0,0
2021-07-05,37,0,0
2021-07-06,48,13,3
2021-07-07,71,54,1
2021-07-08,106,38,1
2021-07-09,77,50,0
2021-07-10,21,18,0
2021-07-11,11,10,0
2021-07-12,53,35,0
2021-07-13,73,20,2
2021-07-14,97,21,0
2021-07-15,93,25,0
2021-07-16,84,35,1
2021-07-17,15,5,0
2021-07-18,2,9,0
2021-07-19,57,27,0
2021-07-20,64,51,0
2021-07-21,73,41,0
2021-07-22,81,37,0
2021-07-23,72,35,0
2021-07-24,19,12,0
2021-07-25,4,3,0
2021-07-26,57,36,1
2021-07-27,79,46,0
2021-07-28,76,32,1
2021-07-29,81,28,0
2021-07-30,81,43,1
2021-07-31,36,7,0
2021-08-01,16,1,0
2021-08-02,90,27,1
2021-08-03,79,49,0
2021-08-04,77,28,2
2021-08-05,77,28,0
2021-08-06,80,28,0
2021-08-07,30,7,0
2021-08-08,11,0,0
2021-08-09,69,34,2
2021-08-10,97,35,0
2021-08-11,94,27,0
2021-08-12,79,19,1
2021-08-13,92,36,1
2021-08-14,22,8,2
2021-08-15,9,5,0
2021-08-16,52,29,0
2021-08-17,70,36,1
2021-08-18,88,50,1
2021-08-19,57,34,2
2021-08-20,57,34,0
2021-08-21,19,8,1
2021-08-22,12,1,0
2021-08-23,59,15,1
2021-08-24,75,45,1
2021-08-25,78,45,1
2021-08-26,62,41,1
2021-08-27,57,42,0
2021-08-28,19,9,0
2021-08-29,5,8,0
2021-08-30,44,35,0
2021-08-31,52,34,0
2021-09-01,53,44,0
2021-09-02,49,48,0
2021-09-03,49,11,0
2021-09-04,22,3,0
2021-09-05,14,6,1
2021-09-06,23,1,1
2021-09-07,57,24,0
2021-09-08,63,48,1
2021-09-09,88,37,1
2021-09-10,85,30,2
2021-09-11,32,9,0
2021-09-12,13,6,0
2021-09-13,84,29,1
2021-09-14,82,37,1
2021-09-15,48,41,0
2021-09-16,84,29,1
2021-09-17,81,56,1
2021-09-18,22,12,0
2021-09-19,9,0,0
2021-09-20,33,18,1
2021-09-21,74,34,0
2021-09-22,69,34,1
2021-09-23,92,28,2
2021-09-24,63,39,1
2021-09-25,18,10,0
2021-09-26,8,1,0
2021-09-27,58,13,0
2021-09-28,57,27,7
2021-09-29,64,32,2
2021-09-30,72,34,1
2021-10-01,67,62,0
2021-10-02,34,13,0
2021-10-03,8,4,0
2021-10-04,48,6,1
2021-10-05,77,33,1
2021-10-06,104,39,1
2021-10-07,72,35,1
2021-10-08,72,53,2
2021-10-09,38,26,1
2021-10-10,12,9,0
2021-10-11,70,27,0
2021-10-12,103,31,1
2021-10-13,54,45,2
2021-10-14,73,29,3
2021-10-15,181,38,2
2021-10-16,23,5,0
2021-10-17,13,6,1
2021-10-18,58,34,2
2021-10-19,89,54,4
2021-10-20,105,43,3
2021-10-21,136,34,1
2021-10-22,40,39,0
2021-10-23,9,10,0
2021-10-24,28,5,0
2021-10-25,61,29,0
2021-10-26,75,40,0
2021-10-27,50,32,3
2021-10-28,69,56,4
2021-10-29,58,39,1
2021-10-30,17,8,9
2021-10-31,29,3,1
2021-11-01,59,19,2
2021-11-02,67,27,0
2021-11-03,66,46,3
2021-11-04,71,38,2
2021-11-05,45,39,0
2021-11-06,27,4,1
2021-11-07,10,2,0
2021-11-08,75,25,0
2021-11-09,77,41,0
2021-11-10,65,27,1
2021-11-11,83,37,0
2021-11-12,90,20,0
2021-11-13,25,11,0
2021-11-14,7,1,0
2021-11-15,54,20,1
2021-11-16,71,39,0
2021-11-17,60,33,1
2021-11-18,63,25,4
2021-11-19,104,42,2
2021-11-20,17,18,0
2021-11-21,11,11,2
2021-11-22,49,13,2
2021-11-23,65,21,1
2021-11-24,56,20,1
2021-11-25,32,3,2
2021-11-26,26,0,1
2021-11-27,9,1,0
2021-11-28,10,2,0
2021-11-29,51,24,2
2021-11-30,69,52,0
2021-12-01,62,30,1
2021-12-02,56,59,3
2021-12-03,56,30,0
2021-12-04,73,10,0
2021-12-05,16,1,0
2021-12-06,68,20,0
2021-12-07,84,37,0
2021-12-08,71,37,0
2021-12-09,68,28,0
2021-12-10,53,25,0
2021-12-11,29,7,0
2021-12-12,10,9,0
2021-12-13,63,5,0
2021-12-14,88,44,2
2021-12-15,72,34,0
2021-12-16,51,39,1
2021-12-17,29,47,1
2021-12-18,11,8,0
2021-12-19,5,7,0
2021-12-20,44,17,0
2021-12-21,44,32,2
2021-12-22,60,34,0
2021-12-23,59,27,1
2021-12-24,17,5,3
2021-12-25,6,2,1
2021-12-26,7,0,0
2021-12-27,11,2,0
2021-12-28,53,13,0
2021-12-29,74,13,1
2021-12-30,41,18,0
2021-12-31,13,2,0
2022-01-01,4,0,0
2022-01-02,3,2,0
2022-01-03,30,3,0
2022-01-04,62,20,1
2022-01-05,56,50,2
2022-01-06,57,37,1
2022-01-07,80,53,0
2022-01-08,22,14,0
2022-01-09,11,3,0
2022-01-10,47,24,0
2022-01-11,64,29,0
2022-01-12,59,49,0
2022-01-13,44,30,1
2022-01-14,51,27,0
2022-01-15,20,7,0
2022-01-16,5,1,0
2022-01-17,19,4,0
2022-01-18,43,19,3
2022-01-19,59,32,1
2022-01-20,64,43,0
2022-01-21,56,34,0
2022-01-22,18,17,0
2022-01-23,6,3,0
2022-01-24,41,10,0
2022-01-25,66,40,1
2022-01-26,72,44,1
2022-01-27,60,49,1
2022-01-28,52,40,2
2022-01-29,16,8,0
2022-01-30,5,4,0
2022-01-31,42,24,0
2022-02-01,57,47,1
2022-02-02,96,34,1
2022-02-03,67,35,0
2022-02-04,85,37,0
2022-02-05,20,11,5
2022-02-06,14,0,0
2022-02-07,48,39,0
2022-02-08,67,31,0
2022-02-09,80,30,1
2022-02-10,82,24,1
2022-02-11,60,43,2
2022-02-12,17,8,0
2022-02-13,3,1,0
2022-02-14,56,25,3
2022-02-15,88,47,0
2022-02-16,72,45,1
2022-02-17,66,31,1
2022-02-18,54,29,0
2022-02-19,12,17,0
2022-02-20,3,3,0
2022-02-21,15,2,1
2022-02-22,44,23,0
2022-02-23,64,36,0
2022-02-24,65,45,1
2022-02-25,47,27,0
2022-02-26,10,13,0
2022-02-27,3,3,0
2022-02-28,55,22,0
2022-03-01,59,52,1
2022-03-02,72,37,2
2022-03-03,53,31,0
2022-03-04,53,30,2
2022-03-05,21,7,0
2022-03-06,3,5,0
2022-03-07,51,15,2
2022-03-08,53,35,3
2022-03-09,76,29,0
2022-03-10,34,25,0
2022-03-11,44,42,0
2022-03-12,5,8,0
2022-03-13,17,2,0
2022-03-14,44,27,0
2022-03-15,58,41,3
2022-03-16,51,51,0
2022-03-17,40,41,2
2022-03-18,44,10,2
2022-03-19,10,2,0
2022-03-20,2,0,0
2022-03-21,56,32,0
2022-03-22,66,41,2
2022-03-23,79,31,0
2022-03-24,72,34,3
2022-03-25,93,36,1
2022-03-26,33,4,0
2022-03-27,16,0,0
2022-03-28,48,34,3
2022-03-29,56,48,2
2022-03-30,77,34,0
2022-03-31,51,46,2
2022-04-01,57,43,1
2022-04-02,12,10,0
2022-04-03,3,1,0
2022-04-04,45,36,0
2022-04-05,52,33,0
2022-04-06,65,51,1
2022-04-07,57,54,0
2022-04-08,71,39,0
2022-04-09,8,9,0
2022-04-10,5,1,0
2022-04-11,47,41,0
2022-04-12,60,33,0
2022-04-13,57,40,0
2022-04-14,93,42,0
2022-04-15,34,47,1
2022-04-16,17,13,0
2022-04-17,3,8,0
2022-04-18,33,27,0
2022-04-19,59,60,1
2022-04-20,77,37,0
2022-04-21,48,23,0
2022-04-22,66,47,0
2022-04-23,13,11,0
2022-04-24,6,6,0
2022-04-25,49,47,0
2022-04-26,75,45,2
2022-04-27,77,25,1
2022-04-28,67,42,1
2022-04-29,49,8,0
2022-04-30,9,4,0
2022-05-01,5,6,0
2022-05-02,46,38,0
2022-05-03,82,54,0
2022-05-04,71,46,0
2022-05-05,70,43,0
2022-05-06,94,30,0
2022-05-07,20,11,0
2022-05-08,4,4,0
2022-05-09,52,42,0
2022-05-10,62,50,0
2022-05-11,73,74,0
2022-05-12,40,45,0
2022-05-13,59,53,0
2022-05-14,10,14,0
2022-05-15,8,8,0
2022-05-16,55,42,1
2022-05-17,95,51,2
2022-05-18,71,65,1
2022-05-19,80,60,1
2022-05-20,67,54,0
2022-05-21,12,20,0
2022-05-22,6,12,0
2022-05-23,62,24,1
2022-05-24,63,50,0
2022-05-25,50,43,1
2022-05-26,64,47,0
2022-05-27,62,13,0
2022-05-28,16,6,0
2022-05-29,6,1,0
2022-05-30,29,8,1
2022-05-31,58,56,1
2022-06-01,107,57,0
2022-06-02,65,44,1
2022-06-03,82,51,0
2022-06-04,22,11,0
2022-06-05,13,7,0
2022-06-06,39,57,0
2022-06-07,93,43,1
2022-06-08,51,52,0
2022-06-09,48,67,0
2022-06-10,66,54,1
2022-06-11,16,18,0
2022-06-12,9,7,0
2022-06-13,58,45,0
2022-06-14,57,62,2
2022-06-15,57,42,0
2022-06-16,51,49,0
2022-06-17,67,45,1
2022-06-18,13,8,0
2022-06-19,3,2,0
2022-06-20,22,36,2
2022-06-21,34,50,3
2022-06-22,59,58,1
2022-06-23,86,37,4
2022-06-24,86,49,0
2022-06-25,19,11,0
2022-06-26,7,4,0
2022-06-27,38,46,0
2022-06-28,65,41,2
2022-06-29,43,48,1
2022-06-30,62,47,0
2022-07-01,53,17,0
2022-07-02,11,4,0
2022-07-03,3,1,0
2022-07-04,26,11,0
2022-07-05,17,50,2
2022-07-06,46,49,1
2022-07-07,39,59,2
2022-07-08,62,52,0
2022-07-09,10,16,0
2022-07-10,2,1,0
2022-07-11,56,28,0
2022-07-12,65,43,0
2022-07-13,48,57,0
2022-07-14,61,41,0
2022-07-15,46,51,4
2022-07-16,10,15,0
2022-07-17,7,11,0
2022-07-18,49,23,1
2022-07-19,65,44,3
2022-07-20,67,48,0
2022-07-21,80,1222,1
2022-07-22,52,64,1
2022-07-23,13,17,0
2022-07-24,7,8,0
2022-07-25,50,46,0
2022-07-26,67,51,0
2022-07-27,74,83,0
2022-07-28,80,47,0
2022-07-29,66,35,1
2022-07-30,20,8,0
2022-07-31,3,2,0
2022-08-01,40,33,1
2022-08-02,76,34,1
2022-08-03,75,51,0
2022-08-04,70,43,3
2022-08-05,61,39,0
2022-08-06,11,21,0
2022-08-07,7,10,0
2022-08-08,63,42,0
2022-08-09,69,37,0
2022-08-10,73,48,0
2022-08-11,67,43,0
2022-08-12,67,34,2
2022-08-13,1,12,0
2022-08-14,8,3,0
2022-08-15,53,23,0
2022-08-16,86,51,1
2022-08-17,69,45,0
2022-08-18,72,44,0
2022-08-19,56,51,0
2022-08-20,12,9,0
2022-08-21,5,7,0
2022-08-22,71,42,1
2022-08-23,74,43,1
2022-08-24,65,50,0
2022-08-25,84,43,0
2022-08-26,60,34,1
2022-08-27,30,11,0
2022-08-28,7,13,0
2022-08-29,76,35,1
2022-08-30,85,41,0
2022-08-31,98,34,1
2022-09-01,97,48,0
2022-09-02,88,21,0
2022-09-03,17,4,0
2022-09-04,4,2,0
2022-09-05,32,11,0
2022-09-06,48,31,0
2022-09-07,94,43,0
2022-09-08,90,30,1
2022-09-09,69,47,0
2022-09-10,10,13,0
2022-09-11,2,1,0
2022-09-12,51,32,0
2022-09-13,63,39,0
2022-09-14,61,34,0
2022-09-15,74,33,1
2022-09-16,74,44,1
2022-09-17,12,27,0
2022-09-18,5,4,0
2022-09-19,63,25,0
2022-09-20,65,29,0
2022-09-21,78,50,0
2022-09-22,81,32,0
2022-09-23,70,50,0
2022-09-24,14,15,0
2022-09-25,4,8,0
2022-09-26,57,22,1
2022-09-27,84,52,0
2022-09-28,65,68,0
2022-09-29,95,50,0
2022-09-30,85,61,0
2022-10-01,16,11,0
2022-10-02,11,17,0
2022-10-03,57,56,0
2022-10-04,82,21,0
2022-10-05,84,36,0
2022-10-06,90,46,0
2022-10-07,61,51,0
2022-10-08,10,12,0
2022-10-09,8,10,0
2022-10-10,42,29,0
2022-10-11,64,49,0
2022-10-12,73,36,0
2022-10-13,75,58,0
2022-10-14,73,38,0
2022-10-15,20,16,0
2022-10-16,5,10,0
2022-10-17,60,42,0
2022-10-18,70,52,0
2022-10-19,106,44,0
2022-10-20,96,41,0
2022-10-21,92,49,0
2022-10-22,19,10,0
2022-10-23,9,8,0
2022-10-24,68,43,0
2022-10-25,78,54,0
2022-10-26,86,57,0
2022-10-27,102,35,0
2022-10-28,78,48,0
2022-10-29,25,25,0
2022-10-30,11,5,0
2022-10-31,76,45,0
2022-11-01,62,56,0
2022-11-02,77,78,0
2022-11-03,102,54,0
2022-11-04,56,38,0
2022-11-05,14,12,0
2022-11-06,3,1,0
2022-11-07,76,35,0
2022-11-08,73,41,0
2022-11-09,81,40,0
2022-11-10,48,49,0
2022-11-11,42,44,0
2022-11-12,10,20,0
2022-11-13,4,15,0
2022-11-14,47,30,0
2022-11-15,115,46,0
2022-11-16,109,63,0
2022-11-17,119,52,0
2022-11-18,81,50,0
2022-11-19,29,21,0
2022-11-20,9,6,0
2022-11-21,65,25,0
2022-11-22,61,44,0
2022-11-23,48,50,0
2022-11-24,40,32,0
2022-11-25,28,15,0
2022-11-26,3,3,0
2022-11-27,3,12,0
2022-11-28,64,49,0
2022-11-29,81,39,0
2022-11-30,70,61,0
2022-12-01,78,49,0
2022-12-02,57,42,0
2022-12-03,13,13,0
2022-12-04,4,9,0
2022-12-05,75,27,0
2022-12-06,86,62,0
2022-12-07,66,36,0
2022-12-08,71,65,0
2022-12-09,59,41,0
2022-12-10,18,21,0
2022-12-11,5,17,0
2022-12-12,68,28,0
2022-12-13,98,55,0
2022-12-14,86,49,0
2022-12-15,79,35,0
2022-12-16,64,63,0
2022-12-17,22,17,0
2022-12-18,6,3,0
2022-12-19,63,39,0
2022-12-20,79,60,0
2022-12-21,59,49,0
2022-12-22,66,34,0
2022-12-23,20,11,0
2022-12-24,8,0,0
2022-12-25,5,1,0
2022-12-26,15,4,0
2022-12-27,31,13,0
2022-12-28,63,29,0
2022-12-29,47,15,0
2022-12-30,37,15,0
2022-12-31,4,5,0
2023-01-01,4,0,0
2023-01-02,10,8,0
2023-01-03,51,19,0
2023-01-04,65,34,1
2023-01-05,44,34,0
2023-01-06,53,38,0
2023-01-07,41,8,0
2023-01-08,7,4,0
2023-01-09,79,24,0
2023-01-10,83,37,0
2023-01-11,89,42,0
2023-01-12,99,47,1
2023-01-13,82,30,0
2023-01-14,15,17,0
2023-01-15,4,3,0
2023-01-16,26,13,0
2023-01-17,60,49,0
2023-01-18,65,67,0
2023-01-19,83,40,0
2023-01-20,83,44,0
2023-01-21,25,38,0
2023-01-22,20,15,0
2023-01-23,76,41,0
2023-01-24,92,48,0
2023-01-25,49,31,0
2023-01-26,97,48,0
2023-01-27,75,37,0
2023-01-28,15,16,0
2023-01-29,8,15,0
2023-01-30,33,35,0
2023-01-31,54,45,0
2023-02-01,94,60,0
2023-02-02,63,61,0
2023-02-03,65,58,0
2023-02-04,20,19,0
2023-02-05,4,11,0
2023-02-06,66,20,0
2023-02-07,86,64,0
2023-02-08,54,51,0
2023-02-09,79,73,0
2023-02-10,71,69,0
2023-02-11,25,27,0
2023-02-12,5,16,0
2023-02-13,81,42,0
2023-02-14,76,42,0
2023-02-15,87,40,0
2023-02-16,82,54,0
2023-02-17,75,36,0
2023-02-18,14,6,0
2023-02-19,5,6,0
2023-02-20,31,12,0
2023-02-21,65,37,0
2023-02-22,47,27,0
2023-02-23,33,39,0
2023-02-24,63,26,0
2023-02-25,10,14,0
2023-02-26,7,11,0
2023-02-27,52,45,0
2023-02-28,91,46,0
2023-03-01,86,61,0
2023-03-02,90,29,0
2023-03-03,54,39,0
2023-03-04,1,19,0
2023-03-05,2,12,0
2023-03-06,117,28,0
2023-03-07,97,50,0
2023-03-08,94,51,0
2023-03-09,97,13,0
2023-03-10,64,55,0
2023-03-11,12,16,0
2023-03-12,9,9,0
2023-03-13,62,37,0
2023-03-14,74,71,0
2023-03-15,89,39,0
2023-03-16,75,31,0
2023-03-17,66,34,0
2023-03-18,9,11,0
2023-03-19,6,7,0
2023-03-20,61,26,0
2023-03-21,84,51,0
2023-03-22,99,54,0
2023-03-23,58,43,0
2023-03-24,102,50,0
2023-03-25,15,16,0
2023-03-26,5,8,0
2023-03-27,42,37,0
2023-03-28,45,74,0
2023-03-29,100,48,0
2023-03-30,86,62,0
2023-03-31,68,54,0
2023-04-01,8,19,0
2023-04-02,4,9,0
2023-04-03,71,28,0
2023-04-04,72,56,0
2023-04-05,72,70,0
2023-04-06,54,61,0
2023-04-07,53,45,0
2023-04-08,28,22,0
2023-04-09,9,12,0
2023-04-10,43,37,0
2023-04-11,65,55,0
2023-04-12,85,55,0
2023-04-13,79,52,0
2023-04-14,65,66,0
2023-04-15,12,32,0
2023-04-16,3,15,0
2023-04-17,54,54,0
2023-04-18,85,59,0
2023-04-19,63,75,0
2023-04-20,99,47,0
2023-04-21,61,54,0
2023-04-22,13,27,0
2023-04-23,5,13,0
2023-04-24,44,34,0
2023-04-25,55,61,0
2023-04-26,67,65,0
2023-04-27,72,56,0
2023-04-28,51,56,0
2023-04-29,13,14,0
2023-04-30,4,6,0
2023-05-01,31,28,0
2023-05-02,46,54,0
2023-05-03,53,49,0
2023-05-04,90,58,0
2023-05-05,59,66,0
2023-05-06,9,20,0
2023-05-07,6,6,0
2023-05-08,38,34,0
2023-05-09,81,55,0
2023-05-10,94,49,0
2023-05-11,63,49,0
2023-05-12,64,64,0
2023-05-13,13,13,0
2023-05-14,5,8,0
2023-05-15,55,49,0
2023-05-16,70,68,0
2023-05-17,56,49,0
2023-05-18,60,31,0
2023-05-19,62,39,0
2023-05-20,16,14,0
2023-05-21,7,9,0
2023-05-22,52,22,0
2023-05-23,69,41,0
2023-05-24,64,63,0
2023-05-25,73,45,0
2023-05-26,49,30,0
2023-05-27,8,19,0
2023-05-28,4,9,0
2023-05-29,6,7,0
2023-05-30,49,37,0
2023-05-31,39,38,0
2023-06-01,78,48,0
2023-06-02,69,51,0
2023-06-03,19,17,0
2023-06-04,8,15,0
2023-06-05,67,28,0
2023-06-06,78,35,0
2023-06-07,57,31,0
2023-06-08,63,46,0
2023-06-09,66,39,0
2023-06-10,12,23,0
2023-06-11,11,3,0
2023-06-12,66,34,0
2023-06-13,67,50,0
2023-06-14,75,56,0
2023-06-15,39,46,0
2023-06-16,65,37,0
2023-06-17,21,6,0
2023-06-18,7,3,0
2023-06-19,25,9,0
2023-06-20,43,32,0
2023-06-21,78,48,0
2023-06-22,59,53,0
2023-06-23,65,41,0
2023-06-24,10,13,0
2023-06-25,3,2,0
2023-06-26,76,23,0
2023-06-27,85,38,0
2023-06-28,82,40,0
2023-06-29,66,27,0
2023-06-30,69,38,0
2023-07-01,13,16,0
2023-07-02,5,0,0
2023-07-03,15,10,0
2023-07-04,28,9,0
2023-07-05,45,26,0
2023-07-06,75,51,0
2023-07-07,58,32,0
2023-07-08,16,21,0
2023-07-09,8,9,0
2023-07-10,79,34,0
2023-07-11,69,45,0
2023-07-12,76,34,0
2023-07-13,73,48,0
2023-07-14,53,47,0
2023-07-15,14,15,0
2023-07-16,9,4,0
2023-07-17,58,31,0
2023-07-18,40,43,0
2023-07-19,72,43,0
2023-07-20,86,48,0
2023-07-21,71,38,0
2023-07-22,10,14,0
2023-07-23,6,8,0
2023-07-24,56,23,0
2023-07-25,88,35,0
2023-07-26,49,65,0
2023-07-27,95,43,0
2023-07-28,64,53,0
2023-07-29,13,18,0
2023-07-30,6,8,0
2023-07-31,76,26,0
2023-08-01,66,43,0
2023-08-02,80,48,0
2023-08-03,78,47,0
2023-08-04,55,30,0
2023-08-05,14,14,0
2023-08-06,6,1,0
2023-08-07,65,28,0
2023-08-08,80,24,0
2023-08-09,59,40,0
2023-08-10,65,39,0
2023-08-11,72,40,0
2023-08-12,15,5,0
2023-08-13,5,4,0
2023-08-14,66,32,0
2023-08-15,65,38,0
2023-08-16,68,25,0
2023-08-17,84,36,0
2023-08-18,67,43,0
2023-08-19,6,13,0
2023-08-20,2,16,0
2023-08-21,53,45,0
2023-08-22,79,60,0
2023-08-23,69,66,0
2023-08-24,63,51,0
2023-08-25,65,62,0
2023-08-26,12,34,0
2023-08-27,2,10,0
2023-08-28,64,35,0
2023-08-29,82,37,0
2023-08-30,58,37,0
2023-08-31,69,45,0
2023-09-01,52,36,0
2023-09-02,8,20,0
2023-09-03,2,8,0
2023-09-04,17,8,0
2023-09-05,31,44,0
2023-09-06,38,38,0
2023-09-07,66,41,0
2023-09-08,34,48,0
2023-09-09,8,12,0
2023-09-10,4,16,0
2023-09-11,37,31,0
2023-09-12,60,49,0
2023-09-13,54,49,0
2023-09-14,41,60,0
2023-09-15,53,45,0
2023-09-16,8,21,0
2023-09-17,8,14,0
2023-09-18,50,35,0
2023-09-19,62,40,0
2023-09-20,57,63,0
2023-09-21,57,41,0
2023-09-22,74,41,0
2023-09-23,11,19,0
2023-09-24,5,11,0
2023-09-25,47,35,0
2023-09-26,53,52,0
2023-09-27,68,44,0
2023-09-28,61,44,0
2023-09-29,44,39,0
2023-09-30,7,10,0
2023-10-01,5,10,0
2023-10-02,47,30,0
2023-10-03,61,39,0
2023-10-04,69,44,0
2023-10-05,63,57,0
2023-10-06,55,57,0
2023-10-07,8,28,0
2023-10-08,5,20,0
2023-10-09,45,25,0
2023-10-10,64,43,0
2023-10-11,66,55,0
2023-10-12,63,37,0
2023-10-13,66,53,0
2023-10-14,13,20,0
2023-10-15,5,14,0
2023-10-16,65,36,0
2023-10-17,55,25,0
2023-10-18,52,26,0
2023-10-19,61,31,0
2023-10-20,53,37,0
2023-10-21,12,22,0
2023-10-22,5,16,0
2023-10-23,37,48,0
2023-10-24,38,53,0
2023-10-25,21,52,0
2023-10-26,54,56,0
2023-10-27,54,53,0
2023-10-28,8,19,0
2023-10-29,3,9,0
2023-10-30,58,42,0
2023-10-31,66,59,0
2023-11-01,42,43,0
