,mrdoob/three.js,playcanvas/engine,BabylonJS/Babylon.js
2018-02-23,19,9,11
2018-02-24,20,0,9
2018-02-25,23,0,4
2018-02-26,20,7,23
2018-02-27,32,1,28
2018-02-28,8,2,20
2018-03-01,15,0,11
2018-03-02,20,2,41
2018-03-03,14,0,6
2018-03-04,8,0,2
2018-03-05,8,11,27
2018-03-06,4,12,31
2018-03-07,44,4,35
2018-03-08,17,9,14
2018-03-09,35,8,33
2018-03-10,12,0,3
2018-03-11,15,0,12
2018-03-12,15,15,26
2018-03-13,13,3,42
2018-03-14,39,1,40
2018-03-15,12,9,36
2018-03-16,10,6,29
2018-03-17,18,2,3
2018-03-18,17,2,0
2018-03-19,9,3,27
2018-03-20,9,5,11
2018-03-21,11,8,23
2018-03-22,7,1,15
2018-03-23,15,3,21
2018-03-24,8,0,15
2018-03-25,13,0,3
2018-03-26,14,8,21
2018-03-27,18,5,21
2018-03-28,34,24,55
2018-03-29,22,4,8
2018-03-30,7,28,16
2018-03-31,10,0,8
2018-04-01,2,0,3
2018-04-02,3,0,16
2018-04-03,25,0,21
2018-04-04,22,4,27
2018-04-05,18,0,16
2018-04-06,12,1,21
2018-04-07,25,0,2
2018-04-08,21,1,0
2018-04-09,15,5,15
2018-04-10,21,4,36
2018-04-11,9,11,41
2018-04-12,35,2,17
2018-04-13,29,8,27
2018-04-14,14,0,9
2018-04-15,10,0,0
2018-04-16,14,6,21
2018-04-17,20,11,17
2018-04-18,18,7,19
2018-04-19,7,11,20
2018-04-20,5,5,45
2018-04-21,4,0,42
2018-04-22,18,0,6
2018-04-23,11,7,24
2018-04-24,21,4,21
2018-04-25,5,3,13
2018-04-26,7,12,19
2018-04-27,2,3,24
2018-04-28,10,1,29
2018-04-29,8,0,12
2018-04-30,18,6,28
2018-05-01,5,3,10
2018-05-02,16,2,22
2018-05-03,6,0,12
2018-05-04,24,1,25
2018-05-05,21,0,6
2018-05-06,11,0,6
2018-05-07,12,1,8
2018-05-08,23,0,13
2018-05-09,9,3,3
2018-05-10,8,1,20
2018-05-11,4,0,24
2018-05-12,13,0,4
2018-05-13,3,0,0
2018-05-14,6,4,33
2018-05-15,5,4,21
2018-05-16,15,2,25
2018-05-17,17,1,15
2018-05-18,9,5,17
2018-05-19,3,2,0
2018-05-20,6,4,0
2018-05-21,15,11,10
2018-05-22,16,0,26
2018-05-23,23,7,23
2018-05-24,21,0,13
2018-05-25,14,1,22
2018-05-26,6,0,6
2018-05-27,4,0,0
2018-05-28,5,0,3
2018-05-29,6,0,28
2018-05-30,17,0,27
2018-05-31,2,2,16
2018-06-01,15,4,25
2018-06-02,9,0,5
2018-06-03,7,0,1
2018-06-04,16,4,29
2018-06-05,12,6,34
2018-06-06,7,2,41
2018-06-07,4,3,18
2018-06-08,12,0,22
2018-06-09,5,0,9
2018-06-10,1,0,3
2018-06-11,8,0,27
2018-06-12,12,0,43
2018-06-13,6,0,22
2018-06-14,10,8,25
2018-06-15,6,0,26
2018-06-16,31,0,21
2018-06-17,16,0,1
2018-06-18,14,2,26
2018-06-19,30,2,21
2018-06-20,19,0,27
2018-06-21,3,1,21
2018-06-22,8,0,32
2018-06-23,24,1,2
2018-06-24,1,0,0
2018-06-25,14,1,18
2018-06-26,8,0,27
2018-06-27,34,6,16
2018-06-28,12,2,42
2018-06-29,7,5,24
2018-06-30,2,3,9
2018-07-01,7,0,0
2018-07-02,7,4,16
2018-07-03,11,3,44
2018-07-04,2,0,12
2018-07-05,13,0,23
2018-07-06,5,0,27
2018-07-07,12,0,2
2018-07-08,23,0,0
2018-07-09,1,2,33
2018-07-10,8,0,27
2018-07-11,25,0,25
2018-07-12,36,0,40
2018-07-13,0,3,57
2018-07-14,8,0,0
2018-07-15,3,0,0
2018-07-16,6,0,13
2018-07-17,7,0,39
2018-07-18,10,0,38
2018-07-19,6,0,8
2018-07-20,7,2,31
2018-07-21,7,0,4
2018-07-22,17,0,2
2018-07-23,23,3,23
2018-07-24,14,4,26
2018-07-25,32,15,35
2018-07-26,27,9,24
2018-07-27,10,3,8
2018-07-28,3,0,6
2018-07-29,24,0,0
2018-07-30,27,2,16
2018-07-31,39,3,23
2018-08-01,11,0,18
2018-08-02,18,1,39
2018-08-03,22,1,21
2018-08-04,14,1,2
2018-08-05,16,0,1
2018-08-06,14,0,14
2018-08-07,10,4,25
2018-08-08,12,0,18
2018-08-09,25,0,16
2018-08-10,9,5,20
2018-08-11,7,0,0
2018-08-12,1,0,4
2018-08-13,9,5,23
2018-08-14,13,2,10
2018-08-15,1,2,3
2018-08-16,9,5,9
2018-08-17,1,8,9
2018-08-18,9,0,12
2018-08-19,6,0,0
2018-08-20,17,0,11
2018-08-21,22,8,10
2018-08-22,15,12,7
2018-08-23,13,5,36
2018-08-24,13,2,20
2018-08-25,12,0,2
2018-08-26,6,0,1
2018-08-27,12,0,17
2018-08-28,2,0,22
2018-08-29,18,8,53
2018-08-30,26,10,26
2018-08-31,4,0,13
2018-09-01,2,0,3
2018-09-02,4,0,6
2018-09-03,27,0,4
2018-09-04,25,0,28
2018-09-05,22,7,36
2018-09-06,28,0,18
2018-09-07,9,11,37
2018-09-08,5,0,8
2018-09-09,4,0,6
2018-09-10,17,8,29
2018-09-11,11,9,32
2018-09-12,2,0,36
2018-09-13,6,16,40
2018-09-14,29,4,28
2018-09-15,28,0,6
2018-09-16,44,0,0
2018-09-17,8,3,30
2018-09-18,24,2,66
2018-09-19,18,7,33
2018-09-20,9,4,52
2018-09-21,20,5,43
2018-09-22,9,4,10
2018-09-23,3,0,2
2018-09-24,20,3,34
2018-09-25,25,4,18
2018-09-26,17,3,35
2018-09-27,18,1,26
2018-09-28,5,0,22
2018-09-29,9,0,0
2018-09-30,3,0,0
2018-10-01,3,1,24
2018-10-02,1,1,14
2018-10-03,3,11,32
2018-10-04,6,4,42
2018-10-05,2,2,29
2018-10-06,4,0,17
2018-10-07,0,0,0
2018-10-08,3,11,28
2018-10-09,19,1,42
2018-10-10,9,0,30
2018-10-11,6,2,32
2018-10-12,14,4,24
2018-10-13,1,4,2
2018-10-14,8,0,1
2018-10-15,18,0,38
2018-10-16,16,1,18
2018-10-17,7,4,25
2018-10-18,6,2,30
2018-10-19,15,1,11
2018-10-20,3,1,8
2018-10-21,3,0,1
2018-10-22,14,4,29
2018-10-23,30,4,58
2018-10-24,27,3,25
2018-10-25,22,1,11
2018-10-26,13,2,19
2018-10-27,8,0,2
2018-10-28,3,0,4
2018-10-29,19,1,13
2018-10-30,17,0,28
2018-10-31,26,5,19
2018-11-01,28,7,14
2018-11-02,7,3,4
2018-11-03,2,0,8
2018-11-04,1,0,1
2018-11-05,10,1,19
2018-11-06,7,8,27
2018-11-07,1,1,21
2018-11-08,8,6,24
2018-11-09,4,3,14
2018-11-10,2,3,12
2018-11-11,2,0,6
2018-11-12,6,8,36
2018-11-13,6,1,26
2018-11-14,0,0,21
2018-11-15,8,4,25
2018-11-16,13,5,53
2018-11-17,4,0,21
2018-11-18,4,0,2
2018-11-19,4,2,15
2018-11-20,8,1,11
2018-11-21,9,3,2
2018-11-22,4,4,6
2018-11-23,2,0,22
2018-11-24,0,0,23
2018-11-25,4,0,6
2018-11-26,15,7,17
2018-11-27,14,3,18
2018-11-28,17,0,21
2018-11-29,7,9,10
2018-11-30,15,1,16
2018-12-01,3,0,9
2018-12-02,2,0,0
2018-12-03,4,0,19
2018-12-04,8,3,18
2018-12-05,8,2,10
2018-12-06,18,4,17
2018-12-07,14,2,23
2018-12-08,4,0,10
2018-12-09,2,0,2
2018-12-10,11,1,14
2018-12-11,17,8,23
2018-12-12,6,4,57
2018-12-13,6,4,21
2018-12-14,9,0,22
2018-12-15,0,0,27
2018-12-16,7,0,3
2018-12-17,7,1,19
2018-12-18,5,3,12
2018-12-19,4,0,5
2018-12-20,10,0,12
2018-12-21,7,0,21
2018-12-22,2,0,28
2018-12-23,3,0,15
2018-12-24,5,0,11
2018-12-25,6,0,0
2018-12-26,4,0,19
2018-12-27,3,0,26
2018-12-28,4,0,0
2018-12-29,3,0,4
2018-12-30,0,0,0
2018-12-31,10,0,0
2019-01-01,9,0,3
2019-01-02,13,2,3
2019-01-03,14,0,4
2019-01-04,17,0,3
2019-01-05,2,0,5
2019-01-06,5,0,3
2019-01-07,22,0,23
2019-01-08,6,0,32
2019-01-09,9,0,20
2019-01-10,7,0,27
2019-01-11,8,0,25
2019-01-12,3,0,7
2019-01-13,6,0,13
2019-01-14,7,0,27
2019-01-15,5,0,37
2019-01-16,8,1,29
2019-01-17,3,3,16
2019-01-18,4,0,15
2019-01-19,2,0,6
2019-01-20,3,0,6
2019-01-21,12,0,3
2019-01-22,7,1,19
2019-01-23,12,1,6
2019-01-24,4,0,14
2019-01-25,13,3,1
2019-01-26,5,0,6
2019-01-27,2,0,0
2019-01-28,13,1,9
2019-01-29,23,0,15
2019-01-30,18,0,14
2019-01-31,20,0,15
2019-02-01,13,0,30
2019-02-02,1,0,9
2019-02-03,6,0,2
2019-02-04,8,0,16
2019-02-05,7,0,30
2019-02-06,11,2,13
2019-02-07,4,1,14
2019-02-08,11,0,7
2019-02-09,5,0,25
2019-02-10,4,0,10
2019-02-11,3,2,16
2019-02-12,23,0,18
2019-02-13,20,0,31
2019-02-14,18,0,19
2019-02-15,25,3,26
2019-02-16,5,0,9
2019-02-17,3,0,3
2019-02-18,2,0,11
2019-02-19,9,1,14
2019-02-20,44,0,46
2019-02-21,14,1,18
2019-02-22,5,4,22
2019-02-23,5,0,5
2019-02-24,1,0,0
2019-02-25,2,0,8
2019-02-26,7,0,20
2019-02-27,24,4,16
2019-02-28,28,0,12
2019-03-01,7,2,17
2019-03-02,34,0,8
2019-03-03,5,0,5
2019-03-04,11,0,18
2019-03-05,37,0,11
2019-03-06,13,2,18
2019-03-07,6,1,32
2019-03-08,7,1,23
2019-03-09,13,1,12
2019-03-10,14,0,4
2019-03-11,16,3,13
2019-03-12,7,2,15
2019-03-13,13,0,7
2019-03-14,8,2,19
2019-03-15,62,1,8
2019-03-16,16,0,8
2019-03-17,8,0,5
2019-03-18,7,1,14
2019-03-19,13,0,14
2019-03-20,5,0,22
2019-03-21,1,0,35
2019-03-22,28,0,25
2019-03-23,5,0,11
2019-03-24,4,0,0
2019-03-25,10,1,14
2019-03-26,36,2,16
2019-03-27,39,0,8
2019-03-28,12,0,28
2019-03-29,14,0,9
2019-03-30,5,0,18
2019-03-31,17,0,7
2019-04-01,15,2,12
2019-04-02,8,0,11
2019-04-03,14,0,25
2019-04-04,4,0,23
2019-04-05,6,2,18
2019-04-06,19,0,7
2019-04-07,37,0,1
2019-04-08,11,2,12
2019-04-09,23,1,6
2019-04-10,9,2,12
2019-04-11,3,6,21
2019-04-12,20,4,9
2019-04-13,19,0,11
2019-04-14,27,0,13
2019-04-15,4,1,18
2019-04-16,33,3,13
2019-04-17,21,1,26
2019-04-18,14,12,10
2019-04-19,10,0,7
2019-04-20,6,0,11
2019-04-21,10,0,0
2019-04-22,12,0,16
2019-04-23,17,29,10
2019-04-24,18,7,26
2019-04-25,6,2,20
2019-04-26,3,0,30
2019-04-27,9,0,5
2019-04-28,14,0,5
2019-04-29,12,0,40
2019-04-30,7,9,22
2019-05-01,20,0,32
2019-05-02,11,1,23
2019-05-03,4,0,16
2019-05-04,6,0,0
2019-05-05,7,0,0
2019-05-06,3,0,22
2019-05-07,5,0,7
2019-05-08,11,0,11
2019-05-09,4,1,15
2019-05-10,18,2,20
2019-05-11,6,0,5
2019-05-12,9,0,1
2019-05-13,31,0,7
2019-05-14,27,6,10
2019-05-15,22,6,13
2019-05-16,25,1,9
2019-05-17,21,1,17
2019-05-18,2,1,2
2019-05-19,11,0,1
2019-05-20,20,8,13
2019-05-21,34,0,19
2019-05-22,25,1,15
2019-05-23,38,4,15
2019-05-24,38,3,37
2019-05-25,10,1,24
2019-05-26,7,0,0
2019-05-27,26,0,6
2019-05-28,43,0,14
2019-05-29,26,0,17
2019-05-30,25,2,12
2019-05-31,27,1,31
2019-06-01,31,0,4
2019-06-02,8,0,2
2019-06-03,32,8,15
2019-06-04,23,0,18
2019-06-05,26,0,16
2019-06-06,42,4,10
2019-06-07,37,5,22
2019-06-08,19,0,1
2019-06-09,10,0,5
2019-06-10,18,0,9
2019-06-11,17,0,13
2019-06-12,10,1,7
2019-06-13,16,0,22
2019-06-14,15,0,15
2019-06-15,14,0,3
2019-06-16,5,0,0
2019-06-17,40,4,18
2019-06-18,24,1,9
2019-06-19,30,3,10
2019-06-20,36,0,13
2019-06-21,20,1,16
2019-06-22,23,1,1
2019-06-23,27,0,0
2019-06-24,17,1,9
2019-06-25,13,1,16
2019-06-26,18,2,17
2019-06-27,14,5,21
2019-06-28,13,2,10
2019-06-29,5,2,3
2019-06-30,12,0,1
2019-07-01,11,0,35
2019-07-02,5,0,23
2019-07-03,16,0,22
2019-07-04,3,0,3
2019-07-05,7,0,0
2019-07-06,0,0,0
2019-07-07,3,0,0
2019-07-08,11,0,13
2019-07-09,15,0,12
2019-07-10,25,0,13
2019-07-11,27,0,6
2019-07-12,12,0,17
2019-07-13,3,0,5
2019-07-14,5,0,0
2019-07-15,5,6,10
2019-07-16,18,1,16
2019-07-17,19,2,17
2019-07-18,13,2,11
2019-07-19,4,0,18
2019-07-20,5,0,1
2019-07-21,2,0,6
2019-07-22,41,3,14
2019-07-23,30,2,15
2019-07-24,21,0,9
2019-07-25,23,0,11
2019-07-26,13,0,30
2019-07-27,3,0,3
2019-07-28,1,0,1
2019-07-29,10,3,26
2019-07-30,11,0,11
2019-07-31,16,0,17
2019-08-01,16,0,11
2019-08-02,33,1,13
2019-08-03,12,0,0
2019-08-04,7,0,4
2019-08-05,9,3,21
2019-08-06,24,0,44
2019-08-07,29,1,33
2019-08-08,49,1,20
2019-08-09,15,0,5
2019-08-10,20,1,3
2019-08-11,7,0,3
2019-08-12,8,0,8
2019-08-13,17,0,11
2019-08-14,11,0,11
2019-08-15,11,1,14
2019-08-16,10,1,14
2019-08-17,12,0,5
2019-08-18,7,0,2
2019-08-19,15,1,16
2019-08-20,47,0,37
2019-08-21,32,2,17
2019-08-22,19,0,42
2019-08-23,30,1,14
2019-08-24,27,5,1
2019-08-25,12,0,0
2019-08-26,24,0,20
2019-08-27,23,2,20
2019-08-28,56,0,26
2019-08-29,10,2,10
2019-08-30,5,1,4
2019-08-31,14,9,1
2019-09-01,6,7,0
2019-09-02,5,0,0
2019-09-03,18,2,6
2019-09-04,18,2,14
2019-09-05,11,4,6
2019-09-06,19,3,7
2019-09-07,10,1,3
2019-09-08,4,0,2
2019-09-09,15,5,9
2019-09-10,12,2,7
2019-09-11,25,1,19
2019-09-12,10,0,19
2019-09-13,20,0,11
2019-09-14,17,0,7
2019-09-15,6,0,0
2019-09-16,31,2,14
2019-09-17,12,3,25
2019-09-18,9,0,8
2019-09-19,53,1,11
2019-09-20,7,0,8
2019-09-21,8,1,1
2019-09-22,8,0,0
2019-09-23,30,0,12
2019-09-24,15,0,15
2019-09-25,13,0,17
2019-09-26,7,0,28
2019-09-27,30,1,19
2019-09-28,16,0,0
2019-09-29,1,0,4
2019-09-30,23,0,21
2019-10-01,23,0,20
2019-10-02,15,0,13
2019-10-03,20,2,21
2019-10-04,8,2,19
2019-10-05,13,0,0
2019-10-06,8,0,5
2019-10-07,21,0,10
2019-10-08,18,0,26
2019-10-09,13,1,30
2019-10-10,7,0,12
2019-10-11,6,2,16
2019-10-12,27,0,4
2019-10-13,4,3,0
2019-10-14,14,0,30
2019-10-15,4,1,24
2019-10-16,9,0,29
2019-10-17,9,0,50
2019-10-18,10,0,49
2019-10-19,10,0,2
2019-10-20,11,0,0
2019-10-21,27,4,13
2019-10-22,8,1,21
2019-10-23,20,1,15
2019-10-24,14,1,9
2019-10-25,11,1,29
2019-10-26,7,0,1
2019-10-27,0,2,5
2019-10-28,5,0,34
2019-10-29,8,0,4
2019-10-30,12,0,14
2019-10-31,7,0,17
2019-11-01,12,0,17
2019-11-02,3,0,1
2019-11-03,0,0,0
2019-11-04,20,1,28
2019-11-05,26,1,12
2019-11-06,3,1,28
2019-11-07,7,1,21
2019-11-08,18,0,13
2019-11-09,5,0,2
2019-11-10,8,0,0
2019-11-11,7,1,28
2019-11-12,0,1,16
2019-11-13,7,1,12
2019-11-14,16,5,13
2019-11-15,9,1,19
2019-11-16,6,0,1
2019-11-17,3,0,5
2019-11-18,15,2,27
2019-11-19,10,3,8
2019-11-20,10,0,18
2019-11-21,7,0,14
2019-11-22,23,2,11
2019-11-23,11,1,10
2019-11-24,17,0,2
2019-11-25,20,2,34
2019-11-26,24,2,18
2019-11-27,25,2,16
2019-11-28,32,2,14
2019-11-29,14,2,9
2019-11-30,5,0,5
2019-12-01,4,0,1
2019-12-02,6,0,22
2019-12-03,35,0,39
2019-12-04,25,2,37
2019-12-05,17,4,21
2019-12-06,21,3,8
2019-12-07,13,0,1
2019-12-08,9,2,0
2019-12-09,7,3,46
2019-12-10,13,2,42
2019-12-11,18,0,42
2019-12-12,26,1,18
2019-12-13,21,2,28
2019-12-14,16,0,12
2019-12-15,3,0,0
2019-12-16,20,8,18
2019-12-17,33,1,24
2019-12-18,19,5,27
2019-12-19,11,0,27
2019-12-20,54,0,12
2019-12-21,16,0,3
2019-12-22,13,1,14
2019-12-23,4,0,1
2019-12-24,18,0,6
2019-12-25,8,4,0
2019-12-26,0,1,0
2019-12-27,20,0,0
2019-12-28,6,0,0
2019-12-29,8,0,0
2019-12-30,15,3,1
2019-12-31,9,0,0
2020-01-01,18,0,0
2020-01-02,27,0,10
2020-01-03,13,0,8
2020-01-04,9,0,6
2020-01-05,12,1,0
2020-01-06,5,1,29
2020-01-07,15,2,26
2020-01-08,13,3,21
2020-01-09,10,2,31
2020-01-10,16,1,26
2020-01-11,21,0,19
2020-01-12,10,0,14
2020-01-13,16,3,22
2020-01-14,6,1,22
2020-01-15,12,2,18
2020-01-16,8,1,37
2020-01-17,4,3,24
2020-01-18,3,6,4
2020-01-19,5,0,2
2020-01-20,20,1,24
2020-01-21,14,0,29
2020-01-22,14,1,27
2020-01-23,24,4,34
2020-01-24,23,1,32
2020-01-25,10,0,9
2020-01-26,4,0,8
2020-01-27,13,3,20
2020-01-28,15,1,24
2020-01-29,14,2,25
2020-01-30,22,1,32
2020-01-31,7,1,27
2020-02-01,7,0,5
2020-02-02,4,0,7
2020-02-03,3,0,8
2020-02-04,13,0,12
2020-02-05,22,1,16
2020-02-06,15,2,25
2020-02-07,23,5,22
2020-02-08,5,1,5
2020-02-09,4,0,1
2020-02-10,21,5,25
2020-02-11,28,0,27
2020-02-12,12,1,27
2020-02-13,27,1,40
2020-02-14,19,1,36
2020-02-15,6,0,5
2020-02-16,4,0,3
2020-02-17,10,0,9
2020-02-18,8,0,22
2020-02-19,15,0,16
2020-02-20,25,0,18
2020-02-21,3,1,3
2020-02-22,17,0,4
2020-02-23,7,1,2
2020-02-24,26,7,18
2020-02-25,33,6,18
2020-02-26,20,0,8
2020-02-27,23,2,21
2020-02-28,33,2,17
2020-02-29,32,0,4
2020-03-01,11,2,11
2020-03-02,11,3,31
2020-03-03,13,2,21
2020-03-04,19,0,9
2020-03-05,11,0,17
2020-03-06,27,0,12
2020-03-07,11,0,9
2020-03-08,3,0,7
2020-03-09,12,2,18
2020-03-10,7,0,24
2020-03-11,15,0,19
2020-03-12,18,5,19
2020-03-13,10,2,18
2020-03-14,8,0,7
2020-03-15,6,3,9
2020-03-16,8,1,19
2020-03-17,3,2,20
2020-03-18,13,1,19
2020-03-19,13,1,19
2020-03-20,4,0,45
2020-03-21,13,0,2
2020-03-22,7,1,0
2020-03-23,29,0,34
2020-03-24,8,3,17
2020-03-25,12,3,32
2020-03-26,4,0,11
2020-03-27,9,1,23
2020-03-28,7,1,11
2020-03-29,1,3,13
2020-03-30,4,2,21
2020-03-31,9,4,22
2020-04-01,3,1,23
2020-04-02,12,0,34
2020-04-03,27,6,22
2020-04-04,13,0,7
2020-04-05,13,0,2
2020-04-06,22,0,25
2020-04-07,16,0,15
2020-04-08,18,4,23
2020-04-09,9,1,19
2020-04-10,16,2,22
2020-04-11,12,1,9
2020-04-12,10,1,9
2020-04-13,23,1,32
2020-04-14,16,0,11
2020-04-15,10,7,33
2020-04-16,11,1,7
2020-04-17,9,2,16
2020-04-18,4,0,8
2020-04-19,4,0,9
2020-04-20,21,0,29
2020-04-21,10,0,17
2020-04-22,10,1,17
2020-04-23,14,1,22
2020-04-24,14,4,23
2020-04-25,20,0,5
2020-04-26,18,4,4
2020-04-27,10,4,9
2020-04-28,7,5,3
2020-04-29,11,6,13
2020-04-30,21,3,9
2020-05-01,10,2,43
2020-05-02,3,1,3
2020-05-03,2,0,0
2020-05-04,19,4,20
2020-05-05,13,6,22
2020-05-06,12,7,27
2020-05-07,4,1,34
2020-05-08,9,0,39
2020-05-09,11,1,22
2020-05-10,3,1,12
2020-05-11,11,1,44
2020-05-12,14,1,36
2020-05-13,18,2,35
2020-05-14,9,2,48
2020-05-15,18,4,27
2020-05-16,17,0,10
2020-05-17,3,0,4
2020-05-18,11,0,26
2020-05-19,9,4,39
2020-05-20,11,4,40
2020-05-21,13,1,9
2020-05-22,26,4,24
2020-05-23,5,1,10
2020-05-24,7,1,11
2020-05-25,22,0,24
2020-05-26,26,3,30
2020-05-27,23,0,14
2020-05-28,26,1,10
2020-05-29,16,1,4
2020-05-30,20,4,9
2020-05-31,7,0,5
2020-06-01,8,2,30
2020-06-02,7,3,28
2020-06-03,26,2,13
2020-06-04,28,4,24
2020-06-05,10,11,19
2020-06-06,6,3,20
2020-06-07,13,1,8
2020-06-08,24,5,20
2020-06-09,17,1,4
2020-06-10,27,1,28
2020-06-11,35,1,16
2020-06-12,27,1,25
2020-06-13,14,3,2
2020-06-14,8,1,11
2020-06-15,7,0,15
2020-06-16,17,0,17
2020-06-17,24,0,24
2020-06-18,17,0,14
2020-06-19,3,11,18
2020-06-20,22,2,4
2020-06-21,12,0,4
2020-06-22,20,5,27
2020-06-23,9,7,16
2020-06-24,22,12,26
2020-06-25,1,3,22
2020-06-26,3,5,21
2020-06-27,9,0,0
2020-06-28,3,0,0
2020-06-29,7,2,3
2020-06-30,15,9,30
2020-07-01,8,3,4
2020-07-02,21,1,16
2020-07-03,10,4,14
2020-07-04,7,0,0
2020-07-05,9,0,3
2020-07-06,5,3,16
2020-07-07,1,10,19
2020-07-08,8,4,38
2020-07-09,4,1,13
2020-07-10,11,4,31
2020-07-11,1,0,3
2020-07-12,3,0,0
2020-07-13,14,5,14
2020-07-14,2,6,12
2020-07-15,9,8,19
2020-07-16,13,1,24
2020-07-17,21,0,9
2020-07-18,5,0,1
2020-07-19,7,1,0
2020-07-20,35,5,31
2020-07-21,13,4,28
2020-07-22,17,5,11
2020-07-23,12,1,20
2020-07-24,15,2,14
2020-07-25,15,0,3
2020-07-26,11,1,1
2020-07-27,43,2,18
2020-07-28,14,3,19
2020-07-29,18,5,9
2020-07-30,8,4,19
2020-07-31,25,1,27
2020-08-01,32,1,7
2020-08-02,11,0,7
2020-08-03,26,0,35
2020-08-04,20,1,16
2020-08-05,9,1,12
2020-08-06,11,4,7
2020-08-07,13,5,14
2020-08-08,14,0,9
2020-08-09,1,0,2
2020-08-10,8,2,12
2020-08-11,13,3,38
2020-08-12,3,0,18
2020-08-13,14,0,13
2020-08-14,17,0,16
2020-08-15,34,0,2
2020-08-16,51,0,2
2020-08-17,24,1,18
2020-08-18,34,2,59
2020-08-19,29,7,17
2020-08-20,13,1,20
2020-08-21,25,0,15
2020-08-22,7,0,2
2020-08-23,27,0,3
2020-08-24,35,0,15
2020-08-25,34,1,35
2020-08-26,12,2,27
2020-08-27,8,4,19
2020-08-28,8,0,27
2020-08-29,6,0,12
2020-08-30,10,0,5
2020-08-31,18,1,13
2020-09-01,20,2,15
