,BabylonJS/Babylon.js,mrdoob/three.js,playcanvas/engine
2021-10-13,15,4,2
2021-10-14,25,3,0
2021-10-15,15,1,11
2021-10-16,4,0,0
2021-10-17,3,0,0
2021-10-18,32,0,2
2021-10-19,23,4,1
2021-10-20,27,4,13
2021-10-21,24,0,2
2021-10-22,10,1,7
2021-10-23,3,0,1
2021-10-24,0,0,4
2021-10-25,7,1,4
2021-10-26,21,4,0
2021-10-27,24,3,10
2021-10-28,16,14,1
2021-10-29,24,1,2
2021-10-30,5,7,0
2021-10-31,2,0,0
2021-11-01,20,3,5
2021-11-02,19,0,2
2021-11-03,30,4,0
2021-11-04,75,5,6
2021-11-05,18,3,4
2021-11-06,5,3,0
2021-11-07,2,4,0
2021-11-08,21,2,2
2021-11-09,43,860,3
2021-11-10,19,6,1
2021-11-11,24,5,4
2021-11-12,35,2,0
2021-11-13,9,0,0
2021-11-14,6,2,0
2021-11-15,37,11,6
2021-11-16,13,6,6
2021-11-17,27,3,5
2021-11-18,22,3,3
2021-11-19,40,0,3
2021-11-20,8,3,0
2021-11-21,6,0,0
2021-11-22,14,0,5
2021-11-23,19,5,6
2021-11-24,25,10,1
2021-11-25,16,2,1
2021-11-26,8,8,2
2021-11-27,3,2,1
2021-11-28,1,2,0
2021-11-29,26,18,1
2021-11-30,34,1,2
2021-12-01,42,0,0
2021-12-02,50,7,6
2021-12-03,20,10,3
2021-12-04,6,4,1
2021-12-05,0,5,0
2021-12-06,21,1,3
2021-12-07,16,1,4
2021-12-08,24,9,2
2021-12-09,75,7,3
2021-12-10,41,2,11
2021-12-11,1,3,0
2021-12-12,3,3,0
2021-12-13,26,3,0
2021-12-14,33,6,8
2021-12-15,19,6,7
2021-12-16,10,6,7
2021-12-17,21,8,3
2021-12-18,2,2,0
2021-12-19,2,3,0
2021-12-20,20,2,2
2021-12-21,3,8,1
2021-12-22,3,2,4
2021-12-23,1,23,0
2021-12-24,0,6,0
2021-12-25,4,0,0
2021-12-26,0,0,2
2021-12-27,3,1,1
2021-12-28,3,6,1
2021-12-29,3,4,0
2021-12-30,1,7,4
2021-12-31,1,1,0
2022-01-01,0,2,3
2022-01-02,0,0,0
2022-01-03,15,10,1
2022-01-04,10,16,4
2022-01-05,22,3,4
2022-01-06,39,8,5
2022-01-07,19,3,0
2022-01-08,3,3,1
2022-01-09,1,0,0
2022-01-10,38,6,0
2022-01-11,33,11,5
2022-01-12,36,7,1
2022-01-13,12,16,1
2022-01-14,23,9,1
2022-01-15,0,2,2
2022-01-16,0,0,0
2022-01-17,13,3,3
2022-01-18,10,13,4
2022-01-19,3,19,5
2022-01-20,25,12,0
2022-01-21,15,6,2
2022-01-22,1,2,2
2022-01-23,2,1,0
2022-01-24,32,9,0
2022-01-25,31,20,0
2022-01-26,27,14,8
2022-01-27,33,19,8
2022-01-28,11,10,8
2022-01-29,1,2,3
2022-01-30,0,3,1
2022-01-31,7,21,8
2022-02-01,16,3,4
2022-02-02,10,16,0
2022-02-03,37,3,2
2022-02-04,6,10,4
2022-02-05,5,3,2
2022-02-06,0,10,1
2022-02-07,20,4,2
2022-02-08,27,2,2
2022-02-09,11,5,3
2022-02-10,15,7,3
2022-02-11,4,13,3
2022-02-12,0,0,4
2022-02-13,1,2,0
2022-02-14,15,15,1
2022-02-15,7,4,3
2022-02-16,6,1,2
2022-02-17,18,10,0
2022-02-18,19,7,1
2022-02-19,3,1,0
2022-02-20,3,0,0
2022-02-21,25,3,2
2022-02-22,34,10,1
2022-02-23,27,19,2
2022-02-24,17,11,6
2022-02-25,13,3,7
2022-02-26,3,3,0
2022-02-27,2,0,0
2022-02-28,13,7,2
2022-03-01,7,15,5
2022-03-02,11,5,8
2022-03-03,18,12,2
2022-03-04,14,3,2
2022-03-05,1,3,0
2022-03-06,0,0,0
2022-03-07,23,3,2
2022-03-08,28,4,2
2022-03-09,27,13,2
2022-03-10,8,5,5
2022-03-11,9,1,0
2022-03-12,0,4,1
2022-03-13,3,6,0
2022-03-14,30,3,4
2022-03-15,11,8,7
2022-03-16,72,4,2
2022-03-17,25,0,2
2022-03-18,37,1,2
2022-03-19,8,2,0
2022-03-20,3,0,0
2022-03-21,41,5,0
2022-03-22,31,11,4
2022-03-23,40,7,2
2022-03-24,29,5,1
2022-03-25,30,0,0
2022-03-26,1,3,1
2022-03-27,0,0,0
2022-03-28,33,2,3
2022-03-29,16,0,3
2022-03-30,19,4,0
2022-03-31,40,17,0
2022-04-01,37,5,3
2022-04-02,0,3,2
2022-04-03,0,0,1
2022-04-04,6,3,7
2022-04-05,7,10,2
2022-04-06,8,8,5
2022-04-07,7,5,3
2022-04-08,8,8,2
2022-04-09,5,0,0
2022-04-10,0,0,1
2022-04-11,13,5,1
2022-04-12,16,2,2
2022-04-13,6,4,0
2022-04-14,7,1,0
2022-04-15,1,3,0
2022-04-16,0,0,0
2022-04-17,0,0,0
2022-04-18,4,0,0
2022-04-19,4,1,1
2022-04-20,8,7,2
2022-04-21,6,2,0
2022-04-22,5,2,2
2022-04-23,0,2,1
2022-04-24,1,0,0
2022-04-25,15,2,0
2022-04-26,5,4,1
2022-04-27,3,4,4
2022-04-28,11,2,0
2022-04-29,4,6,0
2022-04-30,4,6,0
2022-05-01,2,2,2
2022-05-02,2,2,0
2022-05-03,11,0,0
2022-05-04,2,0,0
2022-05-05,19,6,0
2022-05-06,13,6,0
2022-05-07,0,3,0
2022-05-08,0,1,0
2022-05-09,14,5,0
2022-05-10,9,4,2
2022-05-11,10,5,3
2022-05-12,15,2,1
2022-05-13,9,0,4
2022-05-14,2,2,0
2022-05-15,0,3,2
2022-05-16,14,2,1
2022-05-17,14,6,3
2022-05-18,2,0,2
2022-05-19,11,2,2
2022-05-20,8,8,1
2022-05-21,4,3,0
2022-05-22,0,1,0
2022-05-23,13,8,3
2022-05-24,15,3,1
2022-05-25,9,17,1
2022-05-26,8,18,4
2022-05-27,8,2,0
2022-05-28,0,1,0
2022-05-29,0,0,0
2022-05-30,22,6,4
2022-05-31,11,3,15
2022-06-01,18,3,4
2022-06-02,4,2,0
2022-06-03,1,6,0
2022-06-04,0,1,0
2022-06-05,0,0,0
2022-06-06,2,0,3
2022-06-07,6,5,2
2022-06-08,4,3,1
2022-06-09,4,6,3
2022-06-10,1,0,4
2022-06-11,3,0,0
2022-06-12,2,0,0
2022-06-13,10,10,0
2022-06-14,15,4,2
2022-06-15,5,3,0
2022-06-16,8,0,2
2022-06-17,5,7,2
2022-06-18,4,0,0
2022-06-19,0,0,0
2022-06-20,7,5,2
2022-06-21,12,3,8
2022-06-22,4,1,8
2022-06-23,11,0,4
2022-06-24,3,1,4
2022-06-25,0,1,0
2022-06-26,0,0,2
2022-06-27,3,0,2
2022-06-28,11,15,4
2022-06-29,7,5,5
2022-06-30,23,4,5
2022-07-01,0,0,2
2022-07-02,0,0,0
2022-07-03,0,0,0
2022-07-04,1,8,4
2022-07-05,2,2,1
2022-07-06,4,0,1
2022-07-07,9,8,2
2022-07-08,2,3,7
2022-07-09,0,0,0
2022-07-10,2,0,0
2022-07-11,3,0,8
2022-07-12,10,7,3
2022-07-13,5,1,1
2022-07-14,9,0,5
2022-07-15,6,2,7
2022-07-16,3,0,0
2022-07-17,0,1,1
2022-07-18,14,6,2
2022-07-19,9,5,5
2022-07-20,8,1,1
2022-07-21,12,1,0
2022-07-22,6,2,4
2022-07-23,0,1,0
2022-07-24,0,0,0
2022-07-25,9,2,4
2022-07-26,13,1,3
2022-07-27,4,4,0
2022-07-28,9,15,2
2022-07-29,7,1,0
2022-07-30,0,0,0
2022-07-31,1,0,1
2022-08-01,12,3,8
2022-08-02,4,12,0
2022-08-03,8,5,2
2022-08-04,17,14,6
2022-08-05,3,3,2
2022-08-06,0,2,0
2022-08-07,0,2,0
2022-08-08,13,1,1
2022-08-09,19,5,3
2022-08-10,5,3,1
2022-08-11,18,3,1
2022-08-12,8,15,2
2022-08-13,5,2,0
2022-08-14,0,0,0
2022-08-15,13,3,3
2022-08-16,7,7,4
2022-08-17,8,4,8
2022-08-18,14,0,2
2022-08-19,4,1,2
2022-08-20,2,0,0
2022-08-21,0,0,0
2022-08-22,5,6,2
2022-08-23,1,8,5
2022-08-24,7,11,0
2022-08-25,4,7,6
2022-08-26,3,2,5
2022-08-27,0,0,0
2022-08-28,1,0,0
2022-08-29,8,9,0
2022-08-30,19,17,2
2022-08-31,13,8,0
2022-09-01,18,0,4
2022-09-02,19,2,0
2022-09-03,3,0,0
2022-09-04,3,0,0
2022-09-05,22,9,3
2022-09-06,22,10,1
2022-09-07,37,1,1
2022-09-08,20,4,0
2022-09-09,13,6,3
2022-09-10,1,0,0
2022-09-11,0,1,0
2022-09-12,4,0,0
2022-09-13,18,12,1
2022-09-14,21,0,1
2022-09-15,9,2,1
2022-09-16,7,0,3
2022-09-17,1,1,0
2022-09-18,1,6,0
2022-09-19,13,9,0
2022-09-20,13,0,1
2022-09-21,7,1,3
2022-09-22,15,2,6
2022-09-23,22,7,7
2022-09-24,2,1,0
2022-09-25,8,3,0
2022-09-26,17,2,4
2022-09-27,16,12,4
2022-09-28,16,2,0
2022-09-29,18,3,4
2022-09-30,15,1,0
2022-10-01,3,2,1
2022-10-02,0,0,0
2022-10-03,21,8,3
2022-10-04,9,4,3
2022-10-05,14,2,1
2022-10-06,5,1,2
2022-10-07,5,2,8
2022-10-08,4,0,0
2022-10-09,0,0,1
2022-10-10,25,8,15
2022-10-11,12,2,7
2022-10-12,15,3,5
2022-10-13,26,12,6
2022-10-14,7,8,3
2022-10-15,2,2,2
2022-10-16,0,0,1
2022-10-17,14,4,0
2022-10-18,17,7,4
2022-10-19,9,3,3
2022-10-20,21,0,4
2022-10-21,7,6,1
2022-10-22,1,2,0
2022-10-23,0,2,0
2022-10-24,14,2,2
2022-10-25,16,9,1
2022-10-26,20,1,1
2022-10-27,17,6,2
2022-10-28,14,3,0
2022-10-29,23,5,0
2022-10-30,3,4,0
2022-10-31,11,7,2
2022-11-01,2,8,8
2022-11-02,3,4,1
2022-11-03,14,9,2
2022-11-04,10,6,1
2022-11-05,9,4,0
2022-11-06,11,1,0
2022-11-07,23,2,5
2022-11-08,9,8,2
2022-11-09,10,2,1
2022-11-10,8,3,1
2022-11-11,2,1,2
2022-11-12,0,2,0
2022-11-13,15,4,0
2022-11-14,14,8,3
2022-11-15,21,4,4
2022-11-16,35,6,1
2022-11-17,12,3,3
2022-11-18,7,2,5
2022-11-19,10,2,0
2022-11-20,14,4,0
2022-11-21,12,1,2
2022-11-22,10,2,4
2022-11-23,8,0,6
2022-11-24,12,3,4
2022-11-25,32,5,0
2022-11-26,14,2,0
2022-11-27,3,2,0
2022-11-28,21,3,2
2022-11-29,13,4,0
2022-11-30,13,4,5
2022-12-01,8,10,0
2022-12-02,12,2,4
2022-12-03,7,3,0
2022-12-04,7,3,0
2022-12-05,12,4,0
2022-12-06,15,7,3
2022-12-07,17,8,3
2022-12-08,19,2,0
2022-12-09,1,5,4
2022-12-10,0,2,0
2022-12-11,1,2,0
2022-12-12,4,10,1
2022-12-13,3,2,2
2022-12-14,5,8,1
2022-12-15,3,4,2
2022-12-16,9,3,3
2022-12-17,0,0,0
2022-12-18,2,0,0
2022-12-19,7,0,2
2022-12-20,14,1,5
2022-12-21,13,14,3
2022-12-22,15,11,0
2022-12-23,9,11,1
2022-12-24,1,4,0
2022-12-25,1,0,0
2022-12-26,7,1,0
2022-12-27,11,3,0
2022-12-28,3,1,0
2022-12-29,3,2,0
2022-12-30,0,1,0
2022-12-31,1,3,0
2023-01-01,0,2,0
2023-01-02,8,6,0
2023-01-03,22,3,0
2023-01-04,17,6,0
2023-01-05,25,4,0
2023-01-06,6,3,1
2023-01-07,0,5,0
2023-01-08,1,1,0
2023-01-09,7,1,3
2023-01-10,8,0,5
2023-01-11,5,0,4
2023-01-12,5,5,1
2023-01-13,6,1,7
2023-01-14,0,1,0
2023-01-15,0,0,0
2023-01-16,6,1,5
2023-01-17,18,1,1
2023-01-18,16,1,1
2023-01-19,14,8,2
2023-01-20,7,2,7
2023-01-21,1,1,0
2023-01-22,1,1,0
2023-01-23,17,4,0
2023-01-24,8,2,0
2023-01-25,11,2,6
2023-01-26,9,5,2
2023-01-27,12,3,7
2023-01-28,4,5,0
2023-01-29,1,9,0
2023-01-30,11,9,1
2023-01-31,11,16,0
2023-02-01,3,5,6
2023-02-02,18,12,9
2023-02-03,8,6,6
2023-02-04,0,0,1
2023-02-05,1,3,0
2023-02-06,29,16,4
2023-02-07,28,14,1
2023-02-08,6,3,0
2023-02-09,12,4,15
2023-02-10,8,12,4
2023-02-11,23,2,2
2023-02-12,0,1,0
2023-02-13,12,6,0
2023-02-14,4,9,0
2023-02-15,9,4,0
2023-02-16,4,1,0
2023-02-17,3,8,0
2023-02-18,0,1,0
2023-02-19,0,0,0
2023-02-20,8,4,3
2023-02-21,4,2,1
2023-02-22,12,4,6
2023-02-23,7,14,4
2023-02-24,15,7,2
2023-02-25,1,0,0
2023-02-26,0,0,0
2023-02-27,8,10,3
2023-02-28,21,2,0
2023-03-01,18,7,1
2023-03-02,9,5,1
2023-03-03,9,7,2
2023-03-04,3,1,0
2023-03-05,2,0,0
2023-03-06,6,6,4
2023-03-07,20,6,1
2023-03-08,14,9,1
2023-03-09,24,9,3
2023-03-10,6,3,2
2023-03-11,2,4,0
2023-03-12,1,3,0
2023-03-13,5,3,1
2023-03-14,19,2,1
2023-03-15,11,6,2
2023-03-16,6,1,7
2023-03-17,0,4,4
2023-03-18,1,1,1
2023-03-19,0,1,0
2023-03-20,21,3,7
2023-03-21,22,1,3
2023-03-22,16,4,6
2023-03-23,17,4,0
2023-03-24,6,4,4
2023-03-25,0,2,0
2023-03-26,1,0,0
2023-03-27,4,6,4
2023-03-28,8,7,11
2023-03-29,5,3,2
2023-03-30,10,8,3
2023-03-31,6,6,6
2023-04-01,5,0,2
2023-04-02,0,0,0
2023-04-03,8,7,1
2023-04-04,11,7,0
2023-04-05,22,3,0
2023-04-06,14,6,0
2023-04-07,6,8,0
2023-04-08,2,2,0
2023-04-09,1,2,0
2023-04-10,6,10,1
2023-04-11,12,3,2
2023-04-12,3,9,0
2023-04-13,17,10,2
2023-04-14,4,5,3
2023-04-15,1,5,0
2023-04-16,2,5,0
2023-04-17,17,14,4
2023-04-18,11,7,1
2023-04-19,12,5,0
2023-04-20,16,5,2
2023-04-21,2,6,0
2023-04-22,0,4,0
2023-04-23,0,2,0
2023-04-24,6,3,5
2023-04-25,2,7,3
2023-04-26,1,6,0
2023-04-27,4,7,5
2023-04-28,5,6,7
2023-04-29,0,3,0
2023-04-30,3,0,0
2023-05-01,0,8,0
2023-05-02,6,9,2
2023-05-03,17,5,8
2023-05-04,12,7,3
2023-05-05,5,8,1
2023-05-06,0,2,0
2023-05-07,0,4,0
2023-05-08,12,16,0
2023-05-09,24,5,1
2023-05-10,18,7,3
2023-05-11,21,8,5
2023-05-12,3,4,3
2023-05-13,2,3,1
2023-05-14,4,2,0
2023-05-15,11,0,0
2023-05-16,9,12,1
2023-05-17,10,2,5
2023-05-18,13,12,0
2023-05-19,3,9,1
2023-05-20,1,3,0
2023-05-21,0,4,0
2023-05-22,4,4,1
2023-05-23,4,24,1
2023-05-24,7,5,3
2023-05-25,15,7,0
2023-05-26,14,10,0
2023-05-27,8,2,0
2023-05-28,1,2,0
2023-05-29,10,2,0
2023-05-30,10,4,0
2023-05-31,4,5,3
2023-06-01,14,2,5
2023-06-02,20,4,6
2023-06-03,2,1,0
2023-06-04,4,0,0
2023-06-05,9,5,3
2023-06-06,9,4,0
2023-06-07,13,7,1
2023-06-08,11,8,0
2023-06-09,17,7,1
2023-06-10,3,3,0
2023-06-11,0,1,0
2023-06-12,20,7,0
2023-06-13,23,2,4
2023-06-14,35,3,4
2023-06-15,31,2,6
2023-06-16,17,9,5
2023-06-17,12,4,0
2023-06-18,1,2,0
2023-06-19,19,6,3
2023-06-20,20,6,4
2023-06-21,20,5,4
2023-06-22,11,5,5
2023-06-23,12,1,6
2023-06-24,1,2,0
2023-06-25,1,1,0
2023-06-26,20,2,1
2023-06-27,10,8,1
2023-06-28,4,5,3
2023-06-29,19,7,1
2023-06-30,16,2,4
2023-07-01,2,2,0
2023-07-02,5,2,0
2023-07-03,7,2,1
2023-07-04,11,4,1
2023-07-05,2,6,3
2023-07-06,25,3,1
2023-07-07,8,2,3
2023-07-08,0,2,0
2023-07-09,0,2,0
2023-07-10,19,7,2
2023-07-11,19,4,0
2023-07-12,19,3,3
2023-07-13,22,2,3
2023-07-14,14,6,5
2023-07-15,0,5,0
2023-07-16,5,9,0
2023-07-17,11,7,1
2023-07-18,16,6,2
2023-07-19,18,4,2
2023-07-20,15,3,3
2023-07-21,13,0,1
2023-07-22,2,3,0
2023-07-23,1,0,3
2023-07-24,15,2,3
2023-07-25,2,7,3
2023-07-26,7,3,6
2023-07-27,13,2,3
2023-07-28,5,3,3
2023-07-29,1,0,2
2023-07-30,1,0,1
2023-07-31,5,6,8
2023-08-01,18,3,6
2023-08-02,11,4,2
2023-08-03,24,1,4
2023-08-04,14,2,3
2023-08-05,1,3,0
2023-08-06,1,2,0
2023-08-07,24,1,0
2023-08-08,7,4,1
2023-08-09,14,2,1
2023-08-10,32,0,3
2023-08-11,6,0,0
2023-08-12,0,1,0
2023-08-13,0,2,0
2023-08-14,2,2,2
2023-08-15,7,1,5
2023-08-16,15,5,2
2023-08-17,8,3,6
2023-08-18,10,1,1
2023-08-19,0,2,0
2023-08-20,0,1,0
2023-08-21,8,9,1
2023-08-22,7,4,0
2023-08-23,12,6,1
2023-08-24,20,1,5
2023-08-25,3,1,2
2023-08-26,1,3,0
2023-08-27,0,4,0
2023-08-28,14,4,1
2023-08-29,13,1,4
2023-08-30,25,7,3
2023-08-31,24,3,1
2023-09-01,6,2,0
2023-09-02,1,0,0
2023-09-03,3,2,0
2023-09-04,11,2,0
2023-09-05,19,5,4
2023-09-06,12,4,1
2023-09-07,12,7,2
2023-09-08,9,3,1
2023-09-09,1,0,0
2023-09-10,0,0,0
2023-09-11,11,3,1
2023-09-12,8,4,2
2023-09-13,7,4,4
2023-09-14,18,1,1
2023-09-15,11,3,0
2023-09-16,0,6,0
2023-09-17,2,2,0
2023-09-18,14,13,7
2023-09-19,16,2,5
2023-09-20,7,4,6
2023-09-21,36,2,6
2023-09-22,30,5,1
2023-09-23,2,4,0
2023-09-24,0,3,0
2023-09-25,18,2,4
2023-09-26,17,9,6
2023-09-27,15,6,2
2023-09-28,9,5,0
2023-09-29,9,11,2
2023-09-30,0,0,0
2023-10-01,1,1,0
2023-10-02,8,6,1
2023-10-03,10,6,2
2023-10-04,5,3,6
2023-10-05,19,5,7
2023-10-06,21,5,3
2023-10-07,2,3,0
2023-10-08,3,2,0
2023-10-09,6,5,6
2023-10-10,17,6,1
2023-10-11,16,14,2
2023-10-12,27,7,1
2023-10-13,1,1,1
2023-10-14,3,8,0
2023-10-15,6,6,0
2023-10-16,7,10,2
2023-10-17,11,4,3
2023-10-18,35,11,3
2023-10-19,12,10,0
2023-10-20,22,2,0
2023-10-21,0,5,0
2023-10-22,0,1,0
2023-10-23,3,6,0
2023-10-24,9,5,0
2023-10-25,24,8,3
2023-10-26,15,5,2
2023-10-27,1,13,0
2023-10-28,4,2,0
2023-10-29,1,1,0
2023-10-30,3,2,0
2023-10-31,7,5,0
2023-11-01,4,4,1
2023-11-02,19,0,1
2023-11-03,16,5,1
2023-11-04,1,2,0
2023-11-05,1,2,0
2023-11-06,10,9,4
2023-11-07,12,8,4
2023-11-08,4,12,4
2023-11-09,18,9,8
2023-11-10,17,6,4
2023-11-11,3,1,0
2023-11-12,1,2,0
2023-11-13,6,1,0
2023-11-14,7,3,1
2023-11-15,5,2,4
2023-11-16,7,2,0
2023-11-17,4,12,1
2023-11-18,0,3,0
2023-11-19,0,6,0
2023-11-20,4,6,3
2023-11-21,16,3,4
2023-11-22,11,2,2
2023-11-23,15,8,1
2023-11-24,3,2,0
2023-11-25,3,4,0
2023-11-26,2,0,0
2023-11-27,26,8,4
2023-11-28,2,10,6
2023-11-29,12,5,4
2023-11-30,22,15,1
2023-12-01,12,7,3
2023-12-02,6,0,0
2023-12-03,11,0,1
2023-12-04,21,5,4
2023-12-05,14,8,2
2023-12-06,21,5,1
2023-12-07,14,6,1
2023-12-08,13,3,1
2023-12-09,0,1,0
2023-12-10,0,1,0
2023-12-11,17,2,2
2023-12-12,13,7,1
2023-12-13,7,3,1
2023-12-14,20,2,4
2023-12-15,14,5,1
2023-12-16,11,2,0
2023-12-17,2,1,0
2023-12-18,20,2,0
2023-12-19,11,6,3
2023-12-20,13,6,1
2023-12-21,7,1,0
2023-12-22,5,11,1
2023-12-23,2,3,1
2023-12-24,5,5,0
2023-12-25,1,0,0
2023-12-26,6,2,0
2023-12-27,2,9,0
2023-12-28,4,9,0
2023-12-29,0,1,0
2023-12-30,3,4,0
2023-12-31,1,5,0
2024-01-01,3,0,0
2024-01-02,14,6,0
2024-01-03,9,3,0
2024-01-04,14,7,0
2024-01-05,15,6,0
2024-01-06,4,3,0
2024-01-07,2,2,3
2024-01-08,14,5,11
2024-01-09,5,8,4
2024-01-10,9,1,1
2024-01-11,22,0,0
2024-01-12,10,4,0
2024-01-13,0,2,0
2024-01-14,0,0,1
2024-01-15,13,7,2
2024-01-16,9,1,0
2024-01-17,1,8,4
2024-01-18,15,2,2
2024-01-19,7,8,5
2024-01-20,0,2,0
2024-01-21,0,2,1
2024-01-22,3,1,5
2024-01-23,8,17,4
2024-01-24,8,0,6
2024-01-25,7,1,10
2024-01-26,5,2,11
2024-01-27,1,2,2
2024-01-28,0,0,2
2024-01-29,6,8,8
2024-01-30,2,12,8
2024-01-31,2,4,3
2024-02-01,12,1,3
2024-02-02,6,5,4
2024-02-03,2,1,0
2024-02-04,0,7,0
2024-02-05,2,6,2
2024-02-06,9,3,2
2024-02-07,13,2,2
2024-02-08,7,12,4
2024-02-09,0,6,0
2024-02-10,0,1,0
2024-02-11,0,4,0
2024-02-12,5,7,0
2024-02-13,2,4,0
2024-02-14,8,3,1
2024-02-15,4,3,1
2024-02-16,2,11,2
2024-02-17,0,2,0
2024-02-18,0,1,0
2024-02-19,8,10,6
2024-02-20,6,7,2
2024-02-21,14,13,7
2024-02-22,5,5,4
2024-02-23,3,3,2
2024-02-24,1,3,0
2024-02-25,0,0,0
2024-02-26,3,12,5
2024-02-27,2,7,1
2024-02-28,6,6,4
2024-02-29,16,9,5
2024-03-01,11,8,1
2024-03-02,0,2,0
2024-03-03,0,0,0
2024-03-04,9,3,0
2024-03-05,6,2,4
2024-03-06,7,6,2
2024-03-07,14,1,10
2024-03-08,5,4,7
2024-03-09,2,1,0
2024-03-10,0,2,2
2024-03-11,8,0,4
2024-03-12,20,3,7
2024-03-13,8,4,6
2024-03-14,8,3,5
2024-03-15,4,4,9
2024-03-16,0,4,4
2024-03-17,0,0,1
2024-03-18,7,4,6
2024-03-19,21,11,3
2024-03-20,13,5,2
2024-03-21,11,6,5
2024-03-22,4,9,2
2024-03-23,0,1,0
2024-03-24,0,8,0
2024-03-25,11,4,1
2024-03-26,4,8,3
2024-03-27,10,5,3
2024-03-28,19,3,0
2024-03-29,4,2,0
2024-03-30,1,2,0
2024-03-31,0,2,0
2024-04-01,5,5,0
2024-04-02,13,7,7
2024-04-03,9,7,3
2024-04-04,14,2,0
2024-04-05,3,2,2
2024-04-06,0,0,0
2024-04-07,0,1,0
2024-04-08,15,10,1
2024-04-09,7,3,1
2024-04-10,8,7,7
2024-04-11,14,11,5
2024-04-12,3,3,4
2024-04-13,0,3,0
2024-04-14,0,1,0
2024-04-15,4,5,5
2024-04-16,12,3,4
2024-04-17,13,4,2
2024-04-18,20,6,1
2024-04-19,1,7,6
2024-04-20,4,4,0
2024-04-21,0,4,0
2024-04-22,5,6,4
2024-04-23,6,10,3
2024-04-24,9,4,9
2024-04-25,15,11,4
2024-04-26,6,4,4
2024-04-27,2,2,1
2024-04-28,0,0,0
2024-04-29,6,4,10
2024-04-30,8,5,10
2024-05-01,7,3,6
2024-05-02,22,9,1
2024-05-03,10,9,0
2024-05-04,2,7,0
2024-05-05,0,0,0
2024-05-06,5,10,1
2024-05-07,6,20,3
2024-05-08,9,11,2
2024-05-09,2,6,0
2024-05-10,3,3,1
2024-05-11,0,0,0
2024-05-12,0,2,0
2024-05-13,18,13,6
2024-05-14,9,10,2
2024-05-15,9,6,3
2024-05-16,5,4,0
2024-05-17,5,11,2
2024-05-18,0,6,0
2024-05-19,0,3,0
2024-05-20,8,13,5
2024-05-21,8,7,4
2024-05-22,8,8,2
2024-05-23,9,9,11
2024-05-24,7,12,7
2024-05-25,0,1,0
2024-05-26,9,2,0
2024-05-27,10,12,0
2024-05-28,5,10,5
2024-05-29,7,4,3
2024-05-30,9,6,3
2024-05-31,1,4,2
2024-06-01,2,7,0
2024-06-02,2,3,0
2024-06-03,7,3,1
2024-06-04,2,6,1
2024-06-05,7,3,3
2024-06-06,17,4,5
2024-06-07,11,2,1
2024-06-08,0,2,0
2024-06-09,0,3,0
2024-06-10,3,16,1
2024-06-11,6,12,6
2024-06-12,9,3,0
2024-06-13,6,7,2
2024-06-14,9,4,3
2024-06-15,2,5,0
2024-06-16,1,0,0
2024-06-17,13,12,7
2024-06-18,5,6,4
2024-06-19,8,3,4
2024-06-20,2,9,7
2024-06-21,1,8,2
2024-06-22,0,2,0
2024-06-23,0,1,0
2024-06-24,4,8,2
2024-06-25,4,7,1
2024-06-26,0,3,3
2024-06-27,4,1,5
2024-06-28,4,3,2
2024-06-29,2,5,0
2024-06-30,8,8,1
2024-07-01,11,7,3
