,gfx-rs/wgpu,vulkano-rs/vulkano,gfx-rs/gfx
2018-12-10,-0.03481651199999995,0,1
2018-12-11,-0.029396070399999974,1,3
2018-12-12,-0.01438771199999994,0,0
2018-12-13,-0.012469350399999964,0,0
2018-12-14,0.0,0,0
2018-12-15,0.0,0,0
2018-12-16,0.0,0,0
2018-12-17,0.0,0,0
2018-12-18,0.0,1,0
2018-12-19,0.0,0,0
2018-12-20,0.0,0,1
2018-12-21,0.0,0,3
2018-12-22,0.0,0,6
2018-12-23,0.0,0,0
2018-12-24,0.0,0,0
2018-12-25,0.0,0,1
2018-12-26,0.0,0,1
2018-12-27,1.0,1,3
2018-12-28,-0.19999999999999996,0,3
2018-12-29,-0.08000000000000007,0,3
2018-12-30,-0.048000000000000036,0,1
2018-12-31,-0.03360000000000001,0,2
2019-01-01,-0.025536000000000014,0,0
2019-01-02,-0.02042880000000001,0,1
2019-01-03,-0.01692672000000001,0,4
2019-01-04,-0.01438771199999994,0,2
2019-01-05,-0.012469350399999964,1,0
2019-01-06,0.0,1,1
2019-01-07,0.0,0,1
2019-01-08,0.0,0,1
2019-01-09,0.0,0,2
2019-01-10,0.0,0,0
2019-01-11,0.0,0,1
2019-01-12,6.0,0,0
2019-01-13,-1.1999999999999997,0,0
2019-01-14,3.5199999999999996,0,4
2019-01-15,-0.08800000000000008,1,0
2019-01-16,1.2783999999999998,0,3
2019-01-17,0.17478399999999983,0,4
2019-01-18,1.3350271999999999,0,4
2019-01-19,-0.8133043200000002,1,0
2019-01-20,3.5312225280000002,0,2
2019-01-21,8.856376217600001,0,2
2019-01-22,-1.5280711679999994,0,0
2019-01-23,-0.36161935360000075,0,1
2019-01-24,6.006570905599999,0,4
2019-01-25,-2.0393238528,0,5
2019-01-26,-1.0199199744000005,0,0
2019-01-27,-0.6920695808000004,0,0
2019-01-28,-0.5079828479999999,0,1
2019-01-29,-0.4098620415999994,0,1
2019-01-30,1.7009904640000002,0,2
2019-01-31,-0.5453441023999999,0,1
2019-02-01,0.7268166656000004,0,0
2019-02-02,-0.38328545279999976,0,0
2019-02-03,4.8528,0,0
2019-02-04,2.9009280000000004,0,0
2019-02-05,-0.2744576000000003,0,0
2019-02-06,4.18061056,1,0
2019-02-07,-0.48920422399999985,1,5
2019-02-08,-0.9519454208000004,0,1
2019-02-09,-0.5722757120000003,1,0
2019-02-10,-0.4203541504000001,0,0
2019-02-11,-0.32135423999999985,0,0
2019-02-12,2.7354956800000005,0,2
2019-02-13,-0.7693275135999997,0,0
2019-02-14,0.6586653696000001,0,0
2019-02-15,0.5792655360000002,0,1
2019-02-16,-0.3932693504,0,1
2019-02-17,-0.20460800000000015,0,0
2019-02-18,-0.14288640000000008,0,1
2019-02-19,-0.10991616000000007,0,1
2019-02-20,-0.08912793599999984,0,0
2019-02-21,8.9252364288,0,0
2019-02-22,5.168685568000001,0,1
2019-02-23,-1.1468570624,0,5
2019-02-24,-1.2044693504000008,0,0
2019-02-25,-0.7184000000000004,0,4
2019-02-26,8.486976,0,4
2019-02-27,2.8037888,0,0
2019-02-28,2.9591219199999994,0,0
2019-03-01,0.899594752,0,0
2019-03-02,-1.7722648575999997,0,0
2019-03-03,-0.9794971648000003,0,3
2019-03-04,0.36399144959999963,0,4
2019-03-05,0.3170355199999998,0,3
2019-03-06,4.327124992,0,2
2019-03-07,1.5419172864000008,0,1
2019-03-08,3.7333345280000003,0,1
2019-03-09,-0.6446458879999999,0,0
2019-03-10,-0.9953728512000004,0,0
2019-03-11,1.4141644799999997,0,1
2019-03-12,-0.8260664320000001,3,4
2019-03-13,0.5059429375999998,0,0
2019-03-14,-0.5588680703999998,0,3
2019-03-15,-0.3577722879999998,1,2
2019-03-16,-0.22534533119999967,0,0
2019-03-17,-0.1511920639999998,0,4
2019-03-18,-0.0718587904,0,1
2019-03-19,1.950795776,0,0
2019-03-20,2.5581345792000003,0,0
2019-03-21,0.225612288,0,0
2019-03-22,-0.5484693504000002,0,1
2019-03-23,-0.2912000000000002,0,1
2019-03-24,-0.1998720000000001,0,1
2019-03-25,0.8489343999999999,0,0
2019-03-26,-0.32067584000000005,0,4
2019-03-27,-0.179984384,0,1
2019-03-28,-0.13302855679999978,0,0
2019-03-29,-0.08539576319999984,0,0
2019-03-30,-0.03800535039999998,0,0
2019-03-31,4.9795712,0,0
2019-04-01,1.9830732800000002,0,0
2019-04-02,-0.014387712000000219,0,0
2019-04-03,0.30753064959999965,0,1
2019-04-04,-0.5920000000000002,0,2
2019-04-05,-0.3564800000000002,0,1
2019-04-06,-0.26035200000000014,0,0
2019-04-07,0.7949439999999999,0,0
2019-04-08,-0.3686835199999997,0,0
2019-04-09,-0.2228654079999997,0,1
2019-04-10,-0.11672248319999987,0,1
2019-04-11,-0.060457062399999914,0,1
2019-04-12,0.9619946496,0,2
2019-04-13,-0.22042879999999998,0,0
2019-04-14,-0.09692672000000008,0,0
2019-04-15,-0.06238771199999998,1,0
2019-04-16,-0.04606935039999997,0,0
2019-04-17,-0.025536000000000014,0,0
2019-04-18,-0.02042880000000001,0,0
2019-04-19,-0.01692672000000001,0,0
2019-04-20,-0.01438771199999994,0,2
2019-04-21,-0.012469350399999964,0,1
2019-04-22,2.0,0,0
2019-04-23,3.6,0,2
2019-04-24,-0.96,0,0
2019-04-25,2.5839999999999996,0,1
2019-04-26,1.1408,0,1
2019-04-27,1.1745279999999998,0,0
2019-04-28,-0.8470016000000002,0,5
2019-04-29,-0.4723686400000003,0,0
2019-04-30,3.6637096959999997,0,0
2019-05-01,5.9379520512,0,0
2019-05-02,-1.9125871615999999,0,0
2019-05-03,3.1301258239999994,0,1
2019-05-04,0.6295630848,0,0
2019-05-05,-1.1110581248,0,0
2019-05-06,-0.6374059008000004,0,0
2019-05-07,1.5588915199999998,1,0
2019-05-08,-0.7453818879999998,0,0
2019-05-09,1.5566214144000003,0,1
2019-05-10,2.3081500672,0,1
2019-05-11,3.081395712,0,11
2019-05-12,-1.2657248256,0,0
2019-05-13,3.4030036991999997,0,0
2019-05-14,4.82227456,0,0
2019-05-15,-0.8006410239999999,0,1
2019-05-16,0.9057774591999994,0,0
2019-05-17,0.9363292159999999,0,0
2019-05-18,-1.0475527168,0,0
2019-05-19,0.3805099007999999,1,5
2019-05-20,-0.6288930816,0,2
2019-05-21,0.6221880320000001,0,5
2019-05-22,0.5069400064000005,0,0
2019-05-23,4.5224851456,0,1
2019-05-24,1.7713657856000002,0,1
2019-05-25,0.8442570751999998,1,0
2019-05-26,1.0189985791999998,0,0
2019-05-27,0.06764748799999976,0,0
2019-05-28,0.26569512959999975,0,0
2019-05-29,0.3467335679999999,0,0
2019-05-30,7.3809509376,0,3
2019-05-31,1.0112823296000004,0,1
2019-06-01,-0.5273569280000001,0,3
2019-06-02,-0.0036017152000002994,0,1
2019-06-03,1.1905943552,0,1
2019-06-04,1.0902300671999998,0,1
2019-06-05,2.0745778176,0,3
2019-06-06,1.8613067775999999,0,27
2019-06-07,0.7724839936000003,0,2
2019-06-08,-1.0825454592,0,3
2019-06-09,-0.5654520832000002,0,1
2019-06-10,0.6250238975999999,1,0
2019-06-11,-0.4801926143999999,0,3
2019-06-12,7.7031473152,0,9
2019-06-13,10.1922604032,0,1
2019-06-14,2.8119753728,0,1
2019-06-15,-2.6357194752000006,0,1
2019-06-16,0.6298324991999991,0,6
2019-06-17,2.6875852799999995,0,1
2019-06-18,-0.6458501120000002,0,1
2019-06-19,-1.1622447104000007,0,17
2019-06-20,1.2200048639999999,0,3
2019-06-21,-1.007439667199999,0,7
2019-06-22,-0.5725600767999994,0,5
2019-06-23,1.6880792576,0,1
2019-06-24,1.4158888960000002,0,17
2019-06-25,-0.7104882687999998,0,1
2019-06-26,-0.36112271360000003,0,8
2019-06-27,-0.20952279040000008,0,9
2019-06-28,-0.14704742399999993,0,0
2019-06-29,0.8831316992,0,0
2019-06-30,-0.27471104,0,0
2019-07-01,-0.14262886399999997,1,0
2019-07-02,1.8982858752000003,3,3
2019-07-03,-0.45853870079999987,0,1
2019-07-04,0.8144639999999999,0,0
2019-07-05,3.6835712,1,2
2019-07-06,-0.9641267199999999,0,1
2019-07-07,-0.4334597120000003,0,2
2019-07-08,0.7210730495999998,0,0
2019-07-09,-0.39378944000000005,0,1
2019-07-10,-0.23134822400000002,0,2
2019-07-11,1.8284193792,0,1
2019-07-12,-0.5156945919999999,0,1
2019-07-13,-0.2555561983999999,0,0
2019-07-14,-0.16630620159999993,0,0
2019-07-15,-0.08412672000000003,0,0
2019-07-16,-0.06545971199999996,0,0
2019-07-17,0.9466730496,0,3
2019-07-18,-0.23385343999999997,0,1
2019-07-19,0.891224576,0,0
2019-07-20,-0.27293870079999993,0,0
2019-07-21,-0.11360000000000009,0,1
2019-07-22,1.926464,0,0
2019-07-23,0.5459712000000001,0,2
2019-07-24,2.59753728,0,1
2019-07-25,-0.8108165119999999,0,0
2019-07-26,0.6154039295999998,0,1
2019-07-27,2.556940288,0,2
2019-07-28,-0.8596629504,0,2
2019-07-29,4.5811097599999995,0,1
2019-07-30,-0.2845885439999998,0,2
2019-07-31,0.1835574271999998,0,0
2019-08-01,-0.6726692864,0,5
2019-08-02,-0.4116211712000001,0,0
2019-08-03,-0.2744478720000001,2,4
2019-08-04,-0.21691248639999985,0,0
2019-08-05,0.8319935488000001,0,0
2019-08-06,-0.3092940799999997,0,0
2019-08-07,0.8263388160000001,0,1
2019-08-08,0.7251429376,0,2
2019-08-09,-0.3260693504,0,2
2019-08-10,1.8464639999999999,0,2
2019-08-11,0.49797120000000006,0,0
2019-08-12,6.56393728,1,1
2019-08-13,-1.6363525119999998,0,2
2019-08-14,2.2749751295999996,0,1
2019-08-15,1.948013568,0,1
2019-08-16,-0.16845066240000017,0,5
2019-08-17,1.1704964095999997,2,0
2019-08-18,2.0864962559999998,0,0
2019-08-19,-1.1432214528000002,0,0
2019-08-20,4.3793222656,0,0
2019-08-21,1.5639119872000002,0,0
2019-08-22,2.7337559039999997,0,7
2019-08-23,-0.49496350720000004,0,0
2019-08-24,-0.9789356032000003,0,0
2019-08-25,-0.5925049344000002,0,0
2019-08-26,-0.42925383679999995,0,0
2019-08-27,-0.31907205120000004,0,0
2019-08-28,3.77003008,0,0
2019-08-29,0.0063544320000004095,0,0
2019-08-30,2.3681143808000003,0,1
2019-08-31,2.0637348864000002,0,0
2019-09-01,-1.0348693504000002,0,3
2019-09-02,-0.5197440000000004,0,1
2019-09-03,1.6479487999999998,0,0
2019-09-04,-0.6655436800000001,0,0
2019-09-05,2.627628032,0,4
2019-09-06,0.12766832640000025,0,3
2019-09-07,0.3863873536,0,1
2019-09-08,0.44435681280000017,0,2
2019-09-09,0.4929343488,0,4
2019-09-10,5.52793856,0,0
2019-09-11,-0.47719782399999966,0,1
2019-09-12,0.11671633919999957,0,0
2019-09-13,-0.7076546560000001,0,2
2019-09-14,0.5557127168,0,2
2019-09-15,0.5009714176,0,2
2019-09-16,0.49450741759999994,0,0
2019-09-17,-0.5023821824000001,0,3
2019-09-18,-0.2977511423999998,0,0
2019-09-19,-0.2132665343999998,0,1
2019-09-20,-0.10642186239999993,0,0
2019-09-21,-0.0753608704,0,1
2019-09-22,1.948256768,0,0
2019-09-23,0.5562162176000002,0,0
2019-09-24,0.6131429375999999,0,0
2019-09-25,-0.3884693504000001,0,0
2019-09-26,-0.19520000000000012,0,0
2019-09-27,0.8673279999999999,0,0
2019-09-28,1.7000064,0,0
2019-09-29,-0.55981824,0,0
2019-09-30,-0.27413094400000004,0,2
2019-10-01,-0.1858531328,0,0
2019-10-02,-0.11959306239999994,0,0
2019-10-03,2.9160298496,1,1
2019-10-04,1.3422156800000002,0,1
2019-10-05,-0.688241152,0,0
2019-10-06,0.6547552255999999,0,0
2019-10-07,-0.4217387008,0,1
2019-10-08,-0.22380800000000012,0,0
2019-10-09,-0.1603584000000001,0,11
2019-10-10,-0.12523776000000006,0,2
2019-10-11,-0.10255257599999985,0,2
2019-10-12,-0.08661227519999978,0,0
2019-10-13,-0.04186542079999994,0,0
2019-10-14,-0.01438771199999994,0,1
2019-10-15,1.9875306496,0,3
2019-10-16,0.6000000000000001,0,0
2019-10-17,-0.3600000000000001,0,5
2019-10-18,1.8239999999999998,3,0
2019-10-19,-0.5152,0,1
2019-10-20,-0.24467200000000017,5,2
2019-10-21,-0.1623936000000001,0,6
2019-10-22,0.8785177599999999,0,4
2019-10-23,0.7032258560000001,1,2
2019-10-24,6.6398159872,3,2
2019-10-25,-0.5743227903999997,1,0
2019-10-26,1.1296245759999997,0,1
2019-10-27,-0.9000747008000002,5,0
2019-10-28,0.5108351999999997,0,0
2019-10-29,3.45429248,0,1
2019-10-30,-1.147052032,0,1
2019-10-31,2.4151550975999996,0,0
2019-11-01,2.0034323456000003,1,1
2019-11-02,0.8645373952000002,0,1
2019-11-03,3.0521824256,1,0
2019-11-04,0.6716193792,0,3
2019-11-05,-0.07550259200000031,1,3
2019-11-06,-0.8271145984,0,0
2019-11-07,0.47658403839999985,0,0
2019-11-08,0.44785510400000006,0,0
2019-11-09,-0.5608118271999998,1,2
2019-11-10,-0.3282839552,0,0
2019-11-11,-0.2183717887999998,0,0
2019-11-12,-0.15471554559999978,0,1
2019-11-13,-0.08529121279999989,0,0
2019-11-14,-0.049824870399999985,0,0
2019-11-15,0.968685568,0,1
2019-11-16,0.7731429376000001,0,0
2019-11-17,-0.2924693504,1,3
2019-11-18,1.8719999999999999,1,0
2019-11-19,1.5184,0,0
2019-11-20,1.3808639999999999,0,0
2019-11-21,5.2980352,2,0
2019-11-22,3.43944448,0,1
2019-11-23,-1.7255864320000003,0,0
2019-11-24,-0.8739866624000006,1,0
2019-11-25,0.42014760959999975,0,2
2019-11-26,0.37529753600000004,2,0
2019-11-27,0.3821796352,0,0
2019-11-28,1.4145815552,0,0
2019-11-29,0.24250142720000034,0,0
2019-11-30,-0.6138906623999996,0,0
2019-12-01,-0.317911552,0,0
2019-12-02,0.8219084799999998,0,0
2019-12-03,0.663584768,0,3
2019-12-04,-0.3901773824,0,0
2019-12-05,-0.20913930240000003,0,0
2019-12-06,2.8602285056000003,0,0
2019-12-07,0.30153758720000023,0,0
2019-12-08,0.5015658495999998,0,0
2019-12-09,-0.46135552000000013,0,0
2019-12-10,-0.26011443200000006,0,0
2019-12-11,0.8149349376,0,0
2019-12-12,-0.33289175039999996,0,0
2019-12-13,-0.17674496000000012,0,0
2019-12-14,-0.12851865599999987,0,1
2019-12-15,0.8976775168000002,0,0
2019-12-16,0.7476069376000001,0,0
2019-12-17,3.6871018496,0,0
2019-12-18,0.05507328,0,1
2019-12-19,-0.6159877120000002,0,0
2019-12-20,-0.3436053504000002,0,0
2019-12-21,-0.22836480000000012,0,0
2019-12-22,-0.1730995200000001,0,0
2019-12-23,-0.138565632,0,0
2019-12-24,4.8850072576,0,0
2019-12-25,-1.0869469183999996,0,0
2019-12-26,0.5357348863999998,0,0
2019-12-27,1.5475306495999999,0,0
2019-12-28,4.352,0,1
2019-12-29,-0.33568,0,0
2019-12-30,1.1682559999999995,0,1
2019-12-31,0.10263039999999979,0,0
2020-01-01,1.28056064,0,0
2020-01-02,4.142588928,0,0
2020-01-03,-0.451121152,0,0
2020-01-04,2.0730208255999996,0,2
2020-01-05,0.8326024192000001,0,0
2020-01-06,-1.0380887040000002,0,0
2020-01-07,-0.5643090944000002,0,4
2020-01-08,7.6023401472,0,0
2020-01-09,0.10988482560000046,0,0
2020-01-10,-1.2661623808000002,0,0
2020-01-11,2.287627776,0,0
2020-01-12,-0.05428592639999996,0,0
2020-01-13,13.2223285248,0,0
2020-01-14,-2.2634411007999997,0,0
2020-01-15,2.354928639999999,0,0
2020-01-16,-1.811163136,0,0
2020-01-17,6.9462473728,0,0
2020-01-18,-1.2792516608,0,0
2020-01-19,-1.3460290560000006,0,0
2020-01-20,-0.8753426432000004,0,0
2020-01-21,2.370660761600001,1,0
2020-01-22,-0.09455349759999954,1,0
2020-01-23,1.3010134016000001,1,0
2020-01-24,1.1702800384,1,0
2020-01-25,0.1591715840000003,1,1
2020-01-26,0.3196494848000001,4,0
2020-01-27,0.4575082495999998,1,1
2020-01-28,0.4825190399999999,0,0
2020-01-29,-0.513619456,2,0
2020-01-30,-0.31364280320000004,0,1
2020-01-31,0.7973369856000001,1,1
2020-02-01,-0.3502056447999998,1,4
2020-02-02,0.8177820672,1,1
2020-02-03,-0.31221258239999994,0,0
2020-02-04,-0.1573837824,0,0
2020-02-05,-0.10039306239999995,1,0
2020-02-06,-0.06649815039999998,1,0
2020-02-07,-0.04246272000000002,0,0
2020-02-08,-0.03481651199999995,0,0
2020-02-09,-0.029396070399999974,1,0
2020-02-10,4.9856122880000004,0,0
2020-02-11,-1.0124693503999997,0,0
2020-02-12,0.5999999999999996,0,0
2020-02-13,-0.44000000000000017,0,1
2020-02-14,-0.24800000000000014,0,0
2020-02-15,-0.1756800000000001,0,0
2020-02-16,-0.13574400000000006,0,0
2020-02-17,1.8898304,0,0
2020-02-18,1.5076326400000004,0,0
2020-02-19,1.360726528,0,0
2020-02-20,2.329612288,0,0
2020-02-21,4.0643306496,0,0
2020-02-22,-1.454272,0,0
2020-02-23,0.2968703999999994,0,1
2020-02-24,5.33341696,0,0
2020-02-25,2.3719055360000003,0,0
2020-02-26,5.3954660352,0,2
2020-02-27,-0.2482382848000002,0,0
2020-02-28,-0.5318714368000004,0,0
2020-02-29,-0.11339141120000007,0,2
2020-03-01,-0.9151902720000001,0,0
2020-03-02,1.4283847679999997,0,0
2020-03-03,6.1578238976,0,0
2020-03-04,2.0891524096000005,0,2
2020-03-05,3.3135903744000004,0,0
2020-03-06,3.1233836031999997,0,0
2020-03-07,-1.9345251328000002,0,0
2020-03-08,-0.02086666240000068,0,1
2020-03-09,-0.8994683904000004,0,0
2020-03-10,-0.6046576640000002,0,0
2020-03-11,6.5288164352,0,0
2020-03-12,1.2347860992000006,1,0
2020-03-13,-0.39198556159999987,0,0
2020-03-14,4.069285888,0,0
2020-03-15,8.461526528,0,0
2020-03-16,6.258060288,0,0
2020-03-17,0.8943210495999994,0,0
2020-03-18,-2.3733094400000008,0,2
2020-03-19,2.612397056,0,3
2020-03-20,2.2007206912,0,3
2020-03-21,-0.8249413632000002,0,1
2020-03-22,-0.2516783104000002,0,5
2020-03-23,1.9533204480000004,0,10
2020-03-24,4.713566208000001,0,0
2020-03-25,-1.8752342015999997,0,1
2020-03-26,0.11756451839999948,0,5
2020-03-27,6.239977472,0,1
2020-03-28,3.0970082304000006,0,0
2020-03-29,-0.9036942336000002,0,1
2020-03-30,2.8301899775999995,0,1
2020-03-31,-0.5379288064000001,0,0
2020-04-01,-1.0589151231999998,0,0
2020-04-02,0.33197557759999985,0,1
2020-04-03,1.357045248,0,0
2020-04-04,0.16601026560000032,0,0
2020-04-05,2.3085980672,0,0
2020-04-06,3.0255298560000004,0,0
2020-04-07,-1.2676829183999998,0,1
2020-04-08,1.3666340863999997,0,0
2020-04-09,2.2114103296,0,5
2020-04-10,1.9603220479999999,0,1
2020-04-11,2.8423981056,0,0
2020-04-12,1.5769782272,0,2
2020-04-13,0.6607886335999997,0,2
2020-04-14,3.8547755007999998,0,2
2020-04-15,-0.6600252416000001,0,0
2020-04-16,-0.03978598400000033,0,0
2020-04-17,3.1355948032,0,1
2020-04-18,18.6433635328,0,0
2020-04-19,-3.715876659199999,0,0
2020-04-20,-0.2801739776000014,0,3
2020-04-21,1.2288181247999994,0,0
2020-04-22,0.2836232192000001,0,0
2020-04-23,-1.4556963840000003,0,2
2020-04-24,2.1001240575999995,0,0
2020-04-25,4.7231446016,0,1
2020-04-26,2.020776038400001,0,2
2020-04-27,0.1660134400000004,0,2
2020-04-28,-1.2416825344000002,0,1
2020-04-29,-0.7321632768000002,1,0
2020-04-30,12.4889141248,0,0
2020-05-01,4.032364339200001,0,2
2020-05-02,2.282489343999999,0,0
2020-05-03,-1.4162988032000001,0,0
2020-05-04,1.4609796095999998,0,2
2020-05-05,3.4341791743999996,0,1
2020-05-06,3.0747348991999996,0,1
2020-05-07,-1.0683289600000005,0,1
2020-05-08,-1.374007296,2,0
2020-05-09,0.06751406080000044,3,0
2020-05-10,1.2188828672000005,1,1
2020-05-11,3.129061376,0,0
2020-05-12,-0.27594608639999985,2,0
2020-05-13,-0.8640090112000001,2,0
2020-05-14,1.4840519680000002,0,0
2020-05-15,2.269364736,1,1
2020-05-16,-0.9659976704000001,1,0
2020-05-17,0.5085076479999997,0,0
2020-05-18,0.4594195456,0,1
2020-05-19,0.4687117312000002,0,1
2020-05-20,0.4902692864,0,0
2020-05-21,-0.4692091904000001,0,0
2020-05-22,2.733308416,0,0
2020-05-23,-0.7956666367999997,0,0
2020-05-24,-0.37389957120000017,0,0
2020-05-25,-0.22127923200000008,0,0
2020-05-26,12.8349874176,0,0
2020-05-27,-2.7203917823999997,0,0
2020-05-28,-0.12814346240000085,0,0
2020-05-29,1.1127504895999996,0,1
2020-05-30,0.04003686400000006,0,1
2020-05-31,3.2226239488,0,1
2020-06-01,3.7248256,4,1
2020-06-02,4.31921664,0,0
2020-06-03,1.9158589440000005,0,0
2020-06-04,-0.8998218752,2,0
2020-06-05,3.8531860479999995,0,0
2020-06-06,1.2588333056,0,0
2020-06-07,1.4552067071999997,0,0
2020-06-08,2.5070294015999997,0,0
2020-06-09,3.3173725184,2,0
2020-06-10,-0.9292887039999997,0,1
2020-06-11,4.7791543296,0,0
2020-06-12,2.0588068864,2,1
2020-06-13,0.2053815295999999,0,0
2020-06-14,0.5927147519999998,0,0
2020-06-15,5.7704419328,0,0
2020-06-16,3.8563627008,0,0
2020-06-17,4.7133405184,0,0
2020-06-18,8.405718016,0,1
2020-06-19,1.4583678976000005,0,0
2020-06-20,4.196570009599999,0,0
2020-06-21,1.0280761344,0,0
2020-06-22,4.556874035199999,0,0
2020-06-23,0.12488939520000031,0,0
2020-06-24,3.7683044352,0,0
2020-06-25,1.4469799936000003,0,0
2020-06-26,0.7654705152000005,0,0
2020-06-27,4.1031443456000005,0,2
2020-06-28,0.7160227840000002,0,1
2020-06-29,1.1637742592,0,3
2020-06-30,0.34511165440000013,0,0
2020-07-01,2.6240678912,0,0
2020-07-02,0.38925639680000024,0,0
2020-07-03,0.7008720896,0,0
2020-07-04,2.8483047424,0,0
2020-07-05,0.5227271168000003,0,0
2020-07-06,5.8050390016,0,1
2020-07-07,8.9335881728,0,1
2020-07-08,-0.2162199551999997,0,0
2020-07-09,-0.14254458880000076,0,0
2020-07-10,2.3515065343999995,0,0
2020-07-11,1.1853693951999997,0,1
2020-07-12,2.3429594112,0,1
2020-07-13,7.2023353344,0,1
2020-07-14,0.17739499520000024,0,1
2020-07-15,5.9478679552000004,0,1
2020-07-16,7.221097369600001,0,0
2020-07-17,2.6162792448,0,1
2020-07-18,5.070391091199999,0,1
2020-07-19,0.7499853823999993,0,0
2020-07-20,5.4231262207999995,0,1
2020-07-21,0.8454626304000001,0,1
2020-07-22,4.4508949503999995,0,1
2020-07-23,2.1129622528,0,1
2020-07-24,7.368433356800001,0,0
2020-07-25,0.4971632640000001,0,0
2020-07-26,-0.5983990784000004,0,0
2020-07-27,-1.9211866112000002,0,0
2020-07-28,2.8086324224,0,0
2020-07-29,10.3363033088,0,0
2020-07-30,0.6711430144000006,0,0
2020-07-31,-1.4132784128000004,0,0
2020-08-01,0.45481164799999996,0,0
2020-08-02,-0.39344179199999973,0,1
2020-08-03,-1.0092000256000002,0,1
2020-08-04,2.3504648192,0,0
2020-08-05,3.916877312,0,0
2020-08-06,-1.6353376255999992,0,1
2020-08-07,-0.8345033727999999,0,0
2020-08-08,0.5406526464,0,0
2020-08-09,7.4972205056,0,0
2020-08-10,3.0917071872000004,0,0
2020-08-11,0.14660648959999945,0,0
2020-08-12,2.6546032639999995,0,0
2020-08-13,7.3963173888,0,0
2020-08-14,-2.671063552,0,3
2020-08-15,-0.287237120000001,0,9
2020-08-16,0.9305825279999995,0,3
2020-08-17,11.862393753600001,0,1
2020-08-18,0.6749139968000009,0,0
2020-08-19,4.687711744,0,3
2020-08-20,1.3284339712,0,0
2020-08-21,2.7603323904000003,0,0
2020-08-22,0.7076235263999999,0,0
2020-08-23,-0.8431595520000006,0,2
2020-08-24,4.6638406655999995,0,1
2020-08-25,0.8831685632000008,0,0
2020-08-26,3.2236653568,0,1
2020-08-27,13.0413497344,0,0
2020-08-28,3.9381076992000006,0,0
2020-08-29,-0.4870409216000007,0,0
2020-08-30,-0.44961740800000083,0,0
2020-08-31,1.1296775167999993,0,0
2020-09-01,0.19244021759999974,0,2
2020-09-02,5.4498671616,0,5
2020-09-03,-0.3744858111999996,0,0
2020-09-04,2.3172654080000004,0,2
