,nodejs/node,python/cpython,ruby/ruby
2010-03-03,10,31,11
2010-03-04,3,25,8
2010-03-05,12,35,6
2010-03-06,6,42,7
2010-03-07,2,32,9
2010-03-08,11,30,0
2010-03-09,18,16,8
2010-03-10,6,4,5
2010-03-11,11,23,14
2010-03-12,20,22,12
2010-03-13,5,55,12
2010-03-14,2,24,19
2010-03-15,16,18,14
